assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,12,0,11.6,293,9,4,0,5.6,16.6,2021-08-15 13:00:00+00:00,90,19,0,0,0,0,1,0,9309,4,2,28.0,0,0,0,0,45,True,0,2,Ciaran Clark,14,WHU,1150,1180,NEW,1050,1040,1
0,0,0,0,0.0,293,11,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,2,0,0,0,0,2,0,11142,0,2,0.0,0,-352,1116,1468,45,False,0,2,Ciaran Clark,14,AVL,1140,1090,NEW,1030,1070,1
0,0,0,0,0.0,293,25,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,16,0,0,0,0,3,0,9990,2,2,0.0,0,-1659,319,1978,45,True,0,2,Ciaran Clark,14,SOU,1140,1090,NEW,1050,1040,1
0,0,13,0,10.8,293,38,3,0,2.5,10.6,2021-09-11 14:00:00+00:00,83,13,0,0,0,0,4,0,9214,1,4,4.0,1,-1262,371,1633,44,False,0,2,Ciaran Clark,14,MUN,1170,1190,NEW,1030,1070,1
0,0,9,0,0.4,293,46,1,0,2.4,15.4,2021-09-17 19:00:00+00:00,90,10,0,0,0,0,5,0,9127,1,1,8.0,2,-360,513,873,44,True,0,2,Ciaran Clark,14,LEE,1070,1100,NEW,1050,1040,1
0,0,7,0,0.5,293,60,1,0,3.0,15.4,2021-09-25 14:00:00+00:00,90,18,0,0,0,0,6,0,9452,1,1,14.0,2,36,707,671,44,False,0,2,Ciaran Clark,14,WAT,1090,1120,NEW,1030,1070,1
0,0,14,0,0.6,293,70,2,0,1.9,16.6,2021-10-02 14:00:00+00:00,90,20,0,0,0,0,7,0,9697,1,2,2.0,0,49,565,516,44,False,1,2,Ciaran Clark,14,WOL,1150,1080,NEW,1030,1070,1
0,0,11,0,0.2,293,77,3,0,2.6,21.8,2021-10-17 15:30:00+00:00,90,17,0,0,0,0,8,0,9584,3,2,4.0,0,-264,340,604,44,True,1,2,Ciaran Clark,14,TOT,1200,1210,NEW,1050,1040,1
0,0,10,0,0.0,293,85,1,0,2.0,13.8,2021-10-23 14:00:00+00:00,90,7,0,0,0,0,9,0,9623,1,1,6.0,2,-65,429,494,44,False,0,2,Ciaran Clark,14,CRY,1110,1080,NEW,1030,1070,1
0,0,17,0,14.2,293,96,3,0,4.8,29.6,2021-10-30 14:00:00+00:00,90,6,0,0,0,0,10,0,9362,3,0,4.0,1,-404,235,639,44,True,0,2,Ciaran Clark,14,CHE,1300,1290,NEW,1050,1040,1
