id,first_name,second_name,position
164,Jairo,Riedewald,MID
165,Joachim,Andersen,DEF
166,Odsonne,Edouard,FWD
167,Marc,Guéhi,DEF
168,Jean-Philippe,Mateta,FWD
169,Eberechi,Eze,MID
170,Tyrick,Mitchell,DEF
171,Michael,Olise,MID
172,Jesurun,Rak-Sakyi,MID
173,Malcolm,Ebiowei,MID
174,Nathan,Ferguson,DEF
175,Sam,Johnstone,GK
495,Remi,Matthews,GK
496,Luke,Plange,FWD
514,Cheick,Doucouré,MID
530,Chris,Richards,DEF
590,Joseph,Whitworth,GK
601,Kaden,Rodney,MID
604,Killian,Phillips,MID
634,John-Kymani,Gordon,FWD
642,Kofi,Balmer,DEF
644,Owen,Goodman,GK
654,Jack,Wells-Morrison,MID
676,David,Ozoh,MID
725,Naouirou,Ahamada,MID
766,Tayo,Adaramola,DEF
110,Neal,Maupay,FWD
176,Asmir,Begović,GK
177,Salomón,Rondón,FWD
178,Seamus,Coleman,DEF
179,Andros,Townsend,MID
180,Michael,Keane,DEF
181,Dele,Alli,MID
182,Jordan,Pickford,GK
183,Allan,Marques Loureiro,MID
184,André,Tavares Gomes,MID
185,Abdoulaye,Doucouré,MID
186,Alex,Iwobi,MID
187,Jean-Philippe,Gbamin,MID
188,Yerry,Mina,DEF
189,Demarai,Gray,MID
190,Tom,Davies,MID
191,Dominic,Calvert-Lewin,FWD
192,Mason,Holgate,DEF
193,Ben,Godfrey,DEF
194,Vitalii,Mykolenko,DEF
196,Jarrad,Branthwaite,DEF
197,Nathan,Patterson,DEF
198,Niels,Nkounkou,DEF
199,James,Tarkowski,DEF
475,Conor,Coady,DEF
531,Rúben,Nascimento Vinagre,DEF
534,Dwight,McNeil,MID
560,Stanley,Mills,MID
561,Lewis,Warrington,MID
570,James,Garner,MID
577,Amadou,Onana,MID
605,Reece,Welch,DEF
611,Idrissa,Gueye,MID
627,Eldin,Jakupovic,GK
637,Kyle,John,DEF
662,Thomas,Cannon,FWD
678,Isaac,Price,MID
686,Ellis,Simms,FWD
757,Ishé,Samuels-Smith,DEF
760,Andy,Lonergan,GK
768,Sean,McAllister,MID
1,Cédric,Alves Soares,DEF
2,Bernd,Leno,GK
105,Shane,Duffy,DEF
200,Tom,Cairney,MID
201,Tim,Ream,DEF
202,Anthony,Knockaert,MID
203,Nathaniel,Chalobah,MID
204,Neeskens,Kebano,MID
205,Bobby,De Cordova-Reid,MID
206,Joe,Bryan,DEF
207,Paulo,Gazzaniga Farias,GK
208,Terence,Kongolo,DEF
209,Tosin,Adarabioyo,DEF
210,Aleksandar,Mitrović,FWD
211,Harrison,Reed,MID
212,Harry,Wilson,MID
213,Marek,Rodák,GK
214,Ivan,Neves Abreu Cavaleiro,MID
215,Kenny,Tete,DEF
216,Josh,Onomah,MID
217,Antonee,Robinson,DEF
218,Rodrigo,Muniz Carvalho,FWD
219,Jay,Stansfield,FWD
220,João,Palhinha Gonçalves,MID
231,Daniel,James,MID
346,Andreas,Hoelgebaum Pereira,MID
470,Issa,Diop,DEF
521,Tyrese,Francois,MID
532,Kevin,Mbabu,DEF
546,Luke,Harris,MID
562,Manor,Solomon,MID
591,Terry,Ablade,FWD
613,Layvin,Kurzawa,DEF
614,Willian,Borges da Silva,MID
618,Carlos Vinícius,Alves Morais,FWD
636,Stefan,Parkes,DEF
641,Martial,Godo,MID
667,Kristian,Sekularac,MID
726,Sasa,Lukic,MID
747,George,Wickens,GK
750,Charlie,Robinson,DEF
763,Matthew,Dibley-Dias,MID
248,Kasper,Schmeichel,GK
249,Jonny,Evans,DEF
250,Ryan,Bertrand,DEF
251,Marc,Albrighton,MID
252,Nampalys,Mendy,MID
253,Jannik,Vestergaard,DEF
254,Danny,Ward,GK
255,Jamie,Vardy,FWD
256,Ricardo,Barbosa Pereira,DEF
257,Daniel,Amartey,DEF
258,Timothy,Castagne,DEF
259,Youri,Tielemans,MID
260,Ayoze,Pérez,MID
261,James,Maddison,MID
262,Kelechi,Iheanacho,FWD
263,Hamza,Choudhury,MID
264,Harvey,Barnes,MID
265,Wilfred,Ndidi,MID
266,Kiernan,Dewsbury-Hall,MID
267,Çaglar,Söyüncü,DEF
268,James,Justin,DEF
269,Boubakary,Soumaré,MID
270,Luke,Thomas,DEF
271,Patson,Daka,FWD
273,Lewis,Brunt,DEF
548,Daniel,Iversen,GK
549,Dennis,Praet,MID
581,Alex,Smithies,GK
612,Wout,Faes,DEF
639,Sammy,Braybrooke,MID
645,Joe,Wormleighton,DEF
687,Kasey,McAteer,MID
709,Victor,Kristiansen,DEF
715,Mateus,Cardoso Lemos Martins,MID
727,Harry,Souttar,DEF
735,Wanya,Marçal-Madivadua,MID
221,Liam,Cooper,DEF
222,Luke,Ayling,DEF
223,Mateusz,Klich,MID
224,Adam,Forshaw,MID
225,Rodrigo,Moreno,MID
226,Stuart,Dallas,DEF
227,Patrick,Bamford,FWD
228,Diego,Llorente,DEF
229,Tyler,Roberts,MID
230,Robin,Koch,DEF
232,Raphael,Dias Belloli,MID
233,Jack,Harrison,MID
234,Jamie,Shackleton,MID
235,Pascal,Struijk,DEF
236,Kristoffer,Klaesson,GK
237,Sam,Greenwood,FWD
238,Illan,Meslier,GK
239,Junior,Firpo Adames,DEF
240,Crysencio,Summerville,MID
241,Lewis,Bate,MID
242,Joe,Gelhardt,FWD
243,Leo Fuhr,Hjelde,DEF
244,Rasmus,Kristensen,DEF
245,Marc,Roca Junqué,MID
246,Brenden,Aaronson,MID
247,Darko,Gyabi,MID
506,Tyler,Adams,MID
508,Luis,Sinisterra Lucumí,MID
547,Cody,Drameh,DEF
565,Archie,Gray,MID
578,Joel,Robles,GK
619,Wilfried,Gnonto,FWD
659,Mateo Joseph,Fernández,FWD
663,Sonny,Perkins,FWD
691,Maximilian,Wöber,DEF
700,Georginio,Rutter,FWD
720,Weston,McKennie,MID
742,Jeremiah,Chilokoa-Mullen,DEF
743,Diogo,Pinheiro Monteiro,DEF
274,James,Milner,MID
275,Jordan,Henderson,MID
276,Joel,Matip,DEF
277,Thiago,Alcántara do Nascimento,MID
278,Alex,Oxlade-Chamberlain,MID
279,Roberto,Firmino,FWD
280,Virgil,van Dijk,DEF
281,Alisson,Ramses Becker,GK
282,Fabio Henrique,Tavares,MID
283,Mohamed,Salah,MID
284,Andrew,Robertson,DEF
285,Trent,Alexander-Arnold,DEF
286,Joseph,Gomez,DEF
287,Naby,Keita,MID
288,Diogo,Teixeira da Silva,FWD
289,Caoimhin,Kelleher,GK
290,Ibrahima,Konaté,DEF
291,Curtis,Jones,MID
292,Konstantinos,Tsimikas,DEF
293,Luis,Díaz,MID
294,Harvey,Elliott,MID
296,Fábio,Freitas Gouveia Carvalho,MID
297,Darwin,Núñez Ribeiro,FWD
298,Calvin,Ramsay,DEF
497,Adrián,San Miguel del Castillo,GK
498,Rhys,Williams,DEF
499,Ben,Davies,DEF
499,Ben,Davies,DEF
500,Sepp,van den Berg,DEF
501,Nathaniel,Phillips,DEF
563,Luke,Chambers,DEF
564,Stefan,Bajcetic,MID
584,Bobby,Clark,MID
592,Harvey,Davies,GK
620,Arthur Henrique,Ramos de Oliveira Melo,MID
665,Ben,Doak,MID
680,Cody,Gakpo,MID
299,Kyle,Walker,DEF
300,Ilkay,Gündogan,MID
301,Kevin,De Bruyne,MID
302,John,Stones,DEF
303,Riyad,Mahrez,MID
305,Jack,Grealish,MID
306,João,Cancelo,DEF
307,Ederson,Santana de Moraes,GK
308,Nathan,Aké,DEF
309,Aymeric,Laporte,DEF
310,Zack,Steffen,GK
311,Bernardo,Veiga de Carvalho e Silva,MID
312,Rúben,Gato Alves Dias,DEF
314,Phil,Foden,MID
315,Rodrigo,Hernandez,MID
316,Cole,Palmer,MID
317,James,McAtee,MID
318,Erling,Haaland,FWD
319,Julián,Álvarez,FWD
320,Luke,Mbete-Tabu,DEF
322,Josh,Wilson-Esbrand,DEF
323,Liam,Delap,FWD
324,Stefan,Ortega Moreno,GK
325,Kalvin,Phillips,MID
502,Scott,Carson,GK
573,Rico,Lewis,DEF
587,Sergio,Gómez,DEF
599,Claudio,Gomes,MID
600,Ben,Knight,MID
610,Manuel,Akanji,DEF
712,Máximo,Perrone,MID
772,Alex,Robertson,MID
773,Shea,Charles,MID
774,Nico,O'Reilly,MID
162,Jack,Butland,GK
326,Cristiano Ronaldo,dos Santos Aveiro,FWD
327,David,De Gea Quintana,GK
328,Phil,Jones,DEF
329,Raphaël,Varane,DEF
330,Harry,Maguire,DEF
331,Frederico,Rodrigues de Paula Santos,MID
332,Luke,Shaw,DEF
333,Bruno,Borges Fernandes,MID
334,Alex,Telles,DEF
335,Marcus,Rashford,MID
336,Donny,van de Beek,MID
337,Victor,Lindelöf,DEF
338,Scott,McTominay,MID
339,Eric,Bailly,DEF
340,Jadon,Sancho,MID
341,Aaron,Wan-Bissaka,DEF
342,Diogo,Dalot Teixeira,DEF
343,Brandon,Williams,DEF
344,Anthony,Elanga,MID
345,Anthony,Martial,FWD
347,Facundo,Pellistri Rebollo,MID
348,Tom,Heaton,GK
504,Tyrell,Malacia,DEF
519,Christian,Eriksen,MID
533,Lisandro,Martínez,DEF
550,Amad,Diallo,MID
551,Zidane,Iqbal,MID
569,Alejandro,Garnacho,MID
593,Carlos Henrique,Casimiro,MID
609,Antony Matheus,dos Santos,MID
615,Matej,Kovár,GK
643,Kobbie,Mainoo,MID
656,Nathan,Bishop,GK
660,Shola,Shoretire,FWD
674,Rhys,Bennett,DEF
701,Wout,Weghorst,FWD
728,Marcel,Sabitzer,MID
759,Marc,Jurado Gomez,DEF
195,Anthony,Gordon,MID
350,Matt,Ritchie,DEF
351,Federico,Fernández,DEF
352,Ciaran,Clark,DEF
353,Karl,Darlow,GK
355,Martin,Dubravka,GK
356,Callum,Wilson,FWD
357,Kieran,Trippier,DEF
358,Dan,Burn,DEF
359,Ryan,Fraser,MID
360,Jamaal,Lascelles,DEF
361,Dwight,Gayle,FWD
362,Paul,Dummett,DEF
363,Javier,Manquillo Gaitán,DEF
364,Emil,Krafth,DEF
365,Jacob,Murphy,MID
366,Fabian,Schär,DEF
367,Matt,Targett,DEF
368,Allan,Saint-Maximin,MID
369,Miguel,Almirón Rejala,MID
370,Sean,Longstaff,MID
371,Joelinton Cássio,Apolinário de Lira,MID
372,Jamal,Lewis,DEF
373,Joe,Willock,MID
374,Bruno,Guimarães Rodriguez Moura,MID
375,Jeff,Hendrick,MID
376,Nick,Pope,GK
377,Sven,Botman,DEF
552,Elliot,Anderson,MID
555,Harrison,Ashby,DEF
594,Alexander,Isak,FWD
626,Loris,Karius,GK
683,Garang,Kuol,MID
741,Lewis,Miley,MID
776,Mark,Gillespie,GK
295,Neco,Williams,DEF
349,Jonjo,Shelvey,MID
354,Chris,Wood,FWD
378,Harry,Arter,MID
379,Steve,Cook,DEF
380,Lyle,Taylor,FWD
381,Jack,Colback,MID
382,Brice,Samba,GK
383,Carlos,Ribeiro Dias,MID
384,Joe,Lolley,MID
385,Scott,McKenna,DEF
386,Mohamed,Dräger,DEF
387,Ryan,Yates,MID
388,Joe,Worrall,DEF
389,Jonathan,Panzo,DEF
390,Xande,Nascimento da Costa Silva,MID
391,Sam,Surridge,FWD
392,Richie,Laryea,DEF
393,Loïc,Mbe Soh,DEF
394,Brennan,Johnson,FWD
395,Alex,Mighten,MID
396,Braian,Ojeda Rodríguez,MID
397,Taiwo,Awoniyi,FWD
398,Dean,Henderson,GK
399,Giulian,Biancone,DEF
474,Willy,Boly,DEF
493,Morgan,Gibbs-White,MID
507,Moussa,Niakhaté,DEF
511,Omar,Richards,DEF
518,Wayne,Hennessey,GK
523,Harry,Toffolo,DEF
524,Lewis,O'Brien,MID
527,Jesse,Lingard,MID
536,Orel,Mangala,MID
553,Oliver,Hammond,MID
582,Remo,Freuler,MID
583,Cheikhou,Kouyaté,MID
585,Emmanuel,Dennis,FWD
602,Renan Augusto,Lodi dos Santos,DEF
621,Loïc,Badé,DEF
628,Serge,Aurier,DEF
666,Dale,Taylor,FWD
675,Jordan,Smith,GK
681,Gustavo Henrique,Furtado Scarpa,MID
703,Danilo,dos Santos de Oliveira,MID
729,Keylor,Navas,GK
730,Felipe Augusto,de Almeida Monteiro,DEF
734,André,Ayew,MID
749,George,Shelvey,GK
21,Ainsley,Maitland-Niles,MID
321,Roméo,Lavia,MID
400,Theo,Walcott,MID
401,Alex,McCarthy,GK
402,Oriol,Romeu Vidal,MID
403,Nathan,Redmond,MID
405,Stuart,Armstrong,MID
406,Mohamed,Elyounoussi,MID
407,James,Ward-Prowse,MID
408,Adam,Armstrong,FWD
409,Kyle,Walker-Peters,DEF
410,Jan,Bednarek,DEF
411,Che,Adams,FWD
412,Nathan,Tella,MID
413,Lyanco,Silveira Neves Vojnovic,DEF
414,Yan,Valery,DEF
415,Will,Smallbone,MID
416,Ibrahima,Diallo,MID
417,Romain,Perraud,DEF
418,Moussa,Djenepo,MID
419,Tino,Livramento,DEF
420,Mohammed,Salisu,DEF
421,Mateusz,Lis,GK
422,Gavin,Bazunu,GK
423,Armel,Bella-Kotchap,DEF
424,Willy,Caballero,GK
512,Joe,Ayodele-Aribo,MID
528,Sékou,Mara,FWD
622,Juan,Larios López,DEF
623,Duje,Caleta-Car,DEF
624,Samuel,Edozie,MID
647,Lewis,Payne,MID
648,Ryan,Finnigan,MID
671,Jimmy,Morgan,FWD
692,Mislav,Orsic,MID
693,Carlos,Alcaraz,MID
716,James,Bree,DEF
731,Kamaldeen,Sulemana,MID
732,Paul,Onuachu,FWD
769,Kamari,Doyle,MID
770,Dominic,Ballard,FWD
778,Samuel,Amo-Ameyaw,MID
425,Hugo,Lloris,GK
426,Fraser,Forster,GK
427,Harry,Kane,FWD
428,Son,Heung-min,MID
429,Matt,Doherty,DEF
430,Eric,Dier,DEF
431,Lucas,Rodrigues Moura da Silva,MID
432,Ben,Davies,DEF
432,Ben,Davies,DEF
433,Pierre-Emile,Højbjerg,MID
434,Harry,Winks,MID
435,Davinson,Sánchez,DEF
436,Ryan,Sessegnon,DEF
437,Steven,Bergwijn,MID
438,Sergio,Reguilón,DEF
439,Japhet,Tanganga,DEF
440,Rodrigo,Bentancur,MID
441,Oliver,Skipp,MID
442,Joe,Rodon,DEF
443,Cristian,Romero,DEF
444,Yves,Bissouma,MID
445,Emerson,Leite de Souza Junior,DEF
446,Dejan,Kulusevski,MID
447,Dane,Scarlett,FWD
448,Ivan,Perišić,DEF
449,Harvey,White,MID
450,Pape Matar,Sarr,MID
451,Brandon,Austin,GK
452,Alfie,Devine,MID
453,Troy,Parrott,FWD
454,Richarlison,de Andrade,FWD
513,Clément,Lenglet,DEF
522,Djed,Spence,DEF
554,Bryan,Gil Salvatierra,MID
713,Arnaut,Danjuma,MID
733,Pedro,Porro,DEF
748,Romaine,Mundle,MID
758,George,Abbott,MID
764,Matthew,Craig,MID
777,Yago,de Santiago Alonso,MID
30,Danny,Ings,FWD
455,Lukasz,Fabianski,GK
456,Angelo,Ogbonna,DEF
457,Aaron,Cresswell,DEF
458,Michail,Antonio,FWD
460,Manuel,Lanzini,MID
461,Kurt,Zouma,DEF
462,Arthur,Masuaku,DEF
463,Vladimir,Coufal,DEF
464,Saïd,Benrahma,MID
465,Jarrod,Bowen,MID
466,Nikola,Vlasic,MID
467,Declan,Rice,MID
468,Tomas,Soucek,MID
469,Pablo,Fornals Malla,MID
471,Ben,Johnson,DEF
472,Nayef,Aguerd,DEF
473,Alphonse,Areola,GK
509,Flynn,Downes,MID
529,Gianluca,Scamacca,FWD
545,Emerson,Palmieri dos Santos,DEF
556,Conor,Coventry,MID
572,Armstrong,Oko-Flex,MID
575,Maxwel,Cornet,MID
588,Thilo,Kehrer,DEF
603,Lucas,Tolentino Coelho de Lima,MID
669,Divin,Mubama,FWD
739,Joseph,Anang,GK
740,Krisztián,Hegyi,GK
746,Kaelan,Casey,DEF
459,Craig,Dawson,DEF
476,Raúl,Jiménez,FWD
477,Jonathan,Castro Otto,DEF
478,José,Malheiro de Sá,GK
480,Rúben,da Silva Neves,MID
481,Hwang,Hee-chan,MID
482,Nélson,Cabral Semedo,DEF
483,Daniel,Castelo Podence,MID
484,Max,Kilman,DEF
485,Luke,Cundle,MID
486,Pedro,Lomba Neto,MID
487,Rayan,Aït-Nouri,DEF
488,Fabio,Silva,FWD
489,Toti António,Gomes,DEF
490,Francisco Jorge,Tomás Oliveira,MID
491,Adama,Traoré Diarra,MID
492,Matija,Šarkić,GK
494,Yerson,Mosquera Valdelamar,DEF
503,João Filipe Iria,Santos Moutinho,MID
516,Nathan,Collins,DEF
557,Jackson,Smith,GK
558,Hugo,Bueno López,DEF
566,Joseph,Hodge,MID
567,Connor,Ronan,MID
568,Chem,Campbell,MID
579,Gonçalo Manuel,Ganchinho Guedes,MID
589,Matheus Luiz,Nunes,MID
608,Sasa,Kalajdzic,FWD
625,Diego,Da Silva Costa,FWD
629,Boubacar,Traoré,MID
657,Nathan,Fraser,FWD
658,Harvey,Griffiths,MID
664,Dexter,Lembikisa,DEF
682,Matheus,Santos Carneiro Da Cunha,FWD
698,Mario,Lemina,MID
704,Pablo,Sarabia,MID
717,Daniel,Bentley,GK
721,João Victor,Gomes da Silva,MID
