code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,team_a_xG_rolling_4,team_a_deep_rolling_4,team_a_xGA_rolling_4,team_a_deep_allowed_rolling_4,team_a_xG_rolling_16,team_a_deep_rolling_16,team_a_xGA_rolling_16,team_a_deep_allowed_rolling_16,team_h_xG_rolling_4,team_h_deep_rolling_4,team_h_xGA_rolling_4,team_h_deep_allowed_rolling_4,team_h_xG_rolling_16,team_h_deep_rolling_16,team_h_xGA_rolling_16,team_h_deep_allowed_rolling_16
2292868,6,True,True,59,2022-09-03,90,False,True,9,1,18,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 210}], 'h': [{'value': 1, 'element': 427}, {'value': 1, 'element': 433}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 215}], 'h': [{'value': 1, 'element': 436}, {'value': 1, 'element': 454}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 205}, {'value': 1, 'element': 210}, {'value': 1, 'element': 215}, {'value': 1, 'element': 220}], 'h': [{'value': 1, 'element': 440}, {'value': 1, 'element': 443}, {'value': 1, 'element': 454}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 2}], 'h': [{'value': 2, 'element': 425}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 427}, {'value': 2, 'element': 433}, {'value': 1, 'element': 454}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 2}, {'value': 25, 'element': 210}, {'value': 19, 'element': 201}, {'value': 19, 'element': 215}, {'value': 19, 'element': 220}, {'value': 17, 'element': 209}, {'value': 13, 'element': 211}, {'value': 10, 'element': 532}, {'value': 4, 'element': 231}, {'value': 4, 'element': 346}, {'value': 3, 'element': 200}, {'value': 3, 'element': 217}, {'value': 3, 'element': 618}, {'value': 2, 'element': 205}], 'h': [{'value': 37, 'element': 427}, {'value': 29, 'element': 433}, {'value': 26, 'element': 454}, {'value': 16, 'element': 445}, {'value': 14, 'element': 513}, {'value': 13, 'element': 436}, {'value': 13, 'element': 443}, {'value': 12, 'element': 425}, {'value': 12, 'element': 430}, {'value': 10, 'element': 428}, {'value': 9, 'element': 440}, {'value': 3, 'element': 448}]}]",2,4,74969,1.4961017500000002,4.25,1.6991887499999998,7.5,1.4505254,4.2,1.827573,8.2,1.55529375,5.5,1.212403,8.0,1.567675,6.8,1.0472316,7.8
2292869,6,True,True,60,2022-09-03,90,False,True,17,0,20,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 483}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 589}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 416}, {'value': 1, 'element': 423}], 'h': [{'value': 1, 'element': 477}, {'value': 1, 'element': 480}, {'value': 1, 'element': 503}, {'value': 1, 'element': 579}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 422}], 'h': [{'value': 1, 'element': 478}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 483}, {'value': 3, 'element': 516}, {'value': 3, 'element': 589}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 407}, {'value': 17, 'element': 420}, {'value': 14, 'element': 409}, {'value': 13, 'element': 417}, {'value': 11, 'element': 422}, {'value': 10, 'element': 423}, {'value': 8, 'element': 405}, {'value': 7, 'element': 411}, {'value': 6, 'element': 512}, {'value': 6, 'element': 624}, {'value': 4, 'element': 21}, {'value': 4, 'element': 406}, {'value': 3, 'element': 418}, {'value': 1, 'element': 408}, {'value': 1, 'element': 528}, {'value': -2, 'element': 416}], 'h': [{'value': 28, 'element': 483}, {'value': 28, 'element': 516}, {'value': 28, 'element': 589}, {'value': 26, 'element': 487}, {'value': 23, 'element': 477}, {'value': 22, 'element': 478}, {'value': 21, 'element': 484}, {'value': 14, 'element': 486}, {'value': 13, 'element': 503}, {'value': 9, 'element': 480}, {'value': 2, 'element': 481}, {'value': 2, 'element': 491}, {'value': -1, 'element': 608}, {'value': -2, 'element': 579}]}]",2,2,74970,1.362585,5.5,1.2720445,8.0,1.1673772,5.8,1.3410756,8.8,1.0816095,6.0,1.21246625,7.5,1.0855256,6.6,1.147807,7.0
2292860,6,True,True,51,2022-09-03,90,False,True,13,1,2,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 318}], 'h': [{'value': 1, 'element': 45}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 301}], 'h': [{'value': 1, 'element': 47}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 33}, {'value': 1, 'element': 43}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 3, 'element': 31}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 318}, {'value': 2, 'element': 301}], 'h': [{'value': 1, 'element': 45}]}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 318}, {'value': 23, 'element': 301}, {'value': 16, 'element': 302}, {'value': 13, 'element': 307}, {'value': 13, 'element': 312}, {'value': 11, 'element': 306}, {'value': 11, 'element': 315}, {'value': 10, 'element': 300}, {'value': 9, 'element': 299}, {'value': 9, 'element': 314}, {'value': 8, 'element': 311}, {'value': 4, 'element': 303}, {'value': 3, 'element': 308}], 'h': [{'value': 22, 'element': 45}, {'value': 16, 'element': 31}, {'value': 15, 'element': 47}, {'value': 12, 'element': 538}, {'value': 11, 'element': 46}, {'value': 10, 'element': 39}, {'value': 9, 'element': 53}, {'value': 6, 'element': 33}, {'value': 6, 'element': 37}, {'value': 5, 'element': 44}, {'value': 3, 'element': 42}, {'value': 1, 'element': 29}, {'value': 1, 'element': 40}]}]",5,2,74961,2.8968375,12.75,0.7895935000000001,2.75,2.834948,12.4,0.6809124000000001,2.6,1.01812775,5.75,1.85518475,8.25,0.9122812,6.8,1.601816,7.2
2292862,6,True,True,53,2022-09-04,90,False,True,11,2,5,5,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 262}, {'value': 1, 'element': 271}], 'h': [{'value': 2, 'element': 116}, {'value': 1, 'element': 111}, {'value': 1, 'element': 120}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 259}, {'value': 1, 'element': 271}], 'h': [{'value': 1, 'element': 103}, {'value': 1, 'element': 104}, {'value': 1, 'element': 107}, {'value': 1, 'element': 111}, {'value': 1, 'element': 118}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 270}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 270}], 'h': [{'value': 1, 'element': 116}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 254}], 'h': [{'value': 2, 'element': 113}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 271}], 'h': [{'value': 3, 'element': 116}, {'value': 2, 'element': 111}]}, {'identifier': 'bps', 'a': [{'value': 44, 'element': 271}, {'value': 29, 'element': 259}, {'value': 27, 'element': 262}, {'value': 23, 'element': 254}, {'value': 16, 'element': 249}, {'value': 15, 'element': 265}, {'value': 9, 'element': 269}, {'value': 8, 'element': 261}, {'value': 8, 'element': 268}, {'value': 4, 'element': 258}, {'value': 4, 'element': 270}, {'value': 3, 'element': 255}, {'value': 3, 'element': 257}, {'value': 2, 'element': 266}], 'h': [{'value': 46, 'element': 116}, {'value': 44, 'element': 111}, {'value': 34, 'element': 104}, {'value': 32, 'element': 120}, {'value': 16, 'element': 107}, {'value': 15, 'element': 103}, {'value': 15, 'element': 106}, {'value': 13, 'element': 109}, {'value': 12, 'element': 118}, {'value': 11, 'element': 108}, {'value': 11, 'element': 113}, {'value': 6, 'element': 123}, {'value': 3, 'element': 114}, {'value': 3, 'element': 149}, {'value': 3, 'element': 586}]}]",3,3,74963,0.8772807499999999,5.5,1.7752750000000002,7.0,0.7929636,5.4,1.6064333999999998,6.2,1.6995625,6.75,0.793064,5.0,1.7054300000000002,6.4,0.9186572,5.4
2292865,6,True,True,56,2022-09-04,90,False,True,1,1,14,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 13}], 'h': [{'value': 2, 'element': 335}, {'value': 1, 'element': 609}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 333}, {'value': 1, 'element': 335}, {'value': 1, 'element': 519}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 13}, {'value': 1, 'element': 26}, {'value': 1, 'element': 28}], 'h': [{'value': 1, 'element': 330}, {'value': 1, 'element': 338}, {'value': 1, 'element': 519}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 15}], 'h': [{'value': 2, 'element': 327}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 13}], 'h': [{'value': 3, 'element': 335}, {'value': 2, 'element': 333}]}, {'identifier': 'bps', 'a': [{'value': 20, 'element': 13}, {'value': 18, 'element': 3}, {'value': 15, 'element': 18}, {'value': 14, 'element': 15}, {'value': 13, 'element': 16}, {'value': 12, 'element': 313}, {'value': 11, 'element': 26}, {'value': 9, 'element': 7}, {'value': 8, 'element': 10}, {'value': 8, 'element': 19}, {'value': 5, 'element': 11}, {'value': 5, 'element': 28}, {'value': 4, 'element': 25}, {'value': 3, 'element': 14}, {'value': 2, 'element': 12}], 'h': [{'value': 57, 'element': 335}, {'value': 21, 'element': 333}, {'value': 18, 'element': 609}, {'value': 16, 'element': 519}, {'value': 13, 'element': 327}, {'value': 12, 'element': 342}, {'value': 12, 'element': 533}, {'value': 11, 'element': 504}, {'value': 7, 'element': 331}, {'value': 7, 'element': 338}, {'value': 6, 'element': 329}, {'value': 3, 'element': 340}, {'value': 3, 'element': 593}]}]",4,4,74966,2.4988725,13.25,0.53129725,2.5,2.2863,13.2,0.6663118,3.6,1.3392395,10.25,1.221249,8.0,1.3555976,9.6,1.3227792,7.4
2292880,8,True,True,71,2022-09-16,90,False,True,17,0,2,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 47}]}, {'identifier': 'assists', 'a': [], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 407}], 'h': [{'value': 1, 'element': 29}, {'value': 1, 'element': 47}, {'value': 1, 'element': 538}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 422}], 'h': [{'value': 1, 'element': 31}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 39}, {'value': 3, 'element': 47}, {'value': 1, 'element': 33}, {'value': 1, 'element': 44}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 423}, {'value': 18, 'element': 420}, {'value': 14, 'element': 409}, {'value': 12, 'element': 422}, {'value': 10, 'element': 407}, {'value': 9, 'element': 418}, {'value': 7, 'element': 411}, {'value': 6, 'element': 622}, {'value': 4, 'element': 408}, {'value': 4, 'element': 417}, {'value': 3, 'element': 416}, {'value': 3, 'element': 528}, {'value': 3, 'element': 624}, {'value': 1, 'element': 405}], 'h': [{'value': 26, 'element': 39}, {'value': 26, 'element': 47}, {'value': 23, 'element': 33}, {'value': 23, 'element': 44}, {'value': 21, 'element': 31}, {'value': 19, 'element': 538}, {'value': 15, 'element': 37}, {'value': 10, 'element': 40}, {'value': 8, 'element': 46}, {'value': 7, 'element': 42}, {'value': 5, 'element': 29}, {'value': 4, 'element': 45}, {'value': 4, 'element': 53}, {'value': 3, 'element': 479}, {'value': -2, 'element': 30}]}]",2,2,74981,1.312415,7.5,1.047907,7.75,1.174211,6.833333333333333,1.3009613333333332,8.666666666666666,0.42123575,3.0,1.99177475,10.25,0.8067996666666666,6.0,1.655085,8.0
2292887,8,True,True,78,2022-09-16,90,False,True,9,3,16,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 209}, {'value': 1, 'element': 211}, {'value': 1, 'element': 220}], 'h': [{'value': 1, 'element': 397}, {'value': 1, 'element': 524}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 205}, {'value': 1, 'element': 215}, {'value': 1, 'element': 614}], 'h': [{'value': 1, 'element': 387}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 215}, {'value': 1, 'element': 220}, {'value': 1, 'element': 346}, {'value': 1, 'element': 470}], 'h': [{'value': 1, 'element': 379}, {'value': 1, 'element': 474}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 2}], 'h': [{'value': 3, 'element': 398}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 211}, {'value': 2, 'element': 220}, {'value': 1, 'element': 614}], 'h': [{'value': 1, 'element': 397}]}, {'identifier': 'bps', 'a': [{'value': 36, 'element': 211}, {'value': 25, 'element': 220}, {'value': 24, 'element': 614}, {'value': 22, 'element': 209}, {'value': 18, 'element': 205}, {'value': 18, 'element': 215}, {'value': 12, 'element': 201}, {'value': 11, 'element': 2}, {'value': 9, 'element': 470}, {'value': 8, 'element': 231}, {'value': 7, 'element': 346}, {'value': 5, 'element': 204}, {'value': 3, 'element': 200}, {'value': 3, 'element': 618}, {'value': 1, 'element': 210}], 'h': [{'value': 24, 'element': 397}, {'value': 23, 'element': 524}, {'value': 18, 'element': 387}, {'value': 17, 'element': 398}, {'value': 15, 'element': 385}, {'value': 12, 'element': 602}, {'value': 10, 'element': 582}, {'value': 7, 'element': 388}, {'value': 6, 'element': 394}, {'value': 5, 'element': 379}, {'value': 5, 'element': 474}, {'value': 4, 'element': 295}, {'value': 4, 'element': 391}, {'value': 4, 'element': 493}, {'value': 3, 'element': 527}]}]",2,2,74988,1.31945825,4.0,2.1249025,11.25,1.2723638333333334,3.6666666666666665,1.9693491666666667,9.5,0.9445965,4.75,2.15536025,9.25,0.9976518333333332,4.166666666666667,2.0944801666666666,11.333333333333334
2292889,8,True,True,80,2022-09-17,90,False,True,13,3,20,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 305}, {'value': 1, 'element': 314}, {'value': 1, 'element': 318}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 301}, {'value': 1, 'element': 311}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 315}], 'h': [{'value': 1, 'element': 480}, {'value': 1, 'element': 589}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 516}]}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 307}], 'h': [{'value': 4, 'element': 478}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 306}, {'value': 2, 'element': 305}, {'value': 1, 'element': 301}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 39, 'element': 306}, {'value': 38, 'element': 305}, {'value': 34, 'element': 301}, {'value': 29, 'element': 318}, {'value': 27, 'element': 312}, {'value': 25, 'element': 610}, {'value': 23, 'element': 311}, {'value': 23, 'element': 314}, {'value': 22, 'element': 302}, {'value': 22, 'element': 307}, {'value': 12, 'element': 315}, {'value': 4, 'element': 587}, {'value': 3, 'element': 300}, {'value': 2, 'element': 303}, {'value': 2, 'element': 319}, {'value': 1, 'element': 316}], 'h': [{'value': 19, 'element': 478}, {'value': 14, 'element': 480}, {'value': 14, 'element': 487}, {'value': 12, 'element': 484}, {'value': 11, 'element': 477}, {'value': 11, 'element': 589}, {'value': 10, 'element': 503}, {'value': 7, 'element': 579}, {'value': 5, 'element': 482}, {'value': 5, 'element': 483}, {'value': 4, 'element': 629}, {'value': 3, 'element': 481}, {'value': 3, 'element': 568}, {'value': 2, 'element': 486}, {'value': -4, 'element': 516}]}]",5,2,74990,2.954535,13.0,0.8284549999999999,3.25,2.6826950000000003,12.333333333333334,0.6139923333333334,2.5,1.11286325,7.75,1.24252875,10.0,1.0880029999999998,6.833333333333333,1.1579024999999998,7.833333333333333
2292886,8,True,True,77,2022-09-17,90,False,True,3,1,15,1,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 70}], 'h': [{'value': 1, 'element': 594}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 76}], 'h': [{'value': 1, 'element': 357}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 69}, {'value': 1, 'element': 535}], 'h': [{'value': 1, 'element': 358}, {'value': 1, 'element': 371}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 574}], 'h': [{'value': 2, 'element': 376}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 70}, {'value': 1, 'element': 76}], 'h': [{'value': 3, 'element': 594}]}, {'identifier': 'bps', 'a': [{'value': 30, 'element': 70}, {'value': 29, 'element': 76}, {'value': 25, 'element': 574}, {'value': 13, 'element': 67}, {'value': 10, 'element': 576}, {'value': 8, 'element': 71}, {'value': 7, 'element': 57}, {'value': 7, 'element': 64}, {'value': 7, 'element': 66}, {'value': 6, 'element': 65}, {'value': 6, 'element': 69}, {'value': 5, 'element': 535}, {'value': 3, 'element': 62}, {'value': 3, 'element': 404}, {'value': 2, 'element': 75}], 'h': [{'value': 35, 'element': 594}, {'value': 20, 'element': 357}, {'value': 13, 'element': 358}, {'value': 13, 'element': 366}, {'value': 13, 'element': 367}, {'value': 12, 'element': 369}, {'value': 12, 'element': 376}, {'value': 11, 'element': 373}, {'value': 8, 'element': 359}, {'value': 8, 'element': 374}, {'value': 5, 'element': 354}, {'value': 5, 'element': 371}, {'value': 3, 'element': 365}, {'value': 3, 'element': 370}]}]",2,4,74987,0.4148505,5.5,2.3581425,11.5,0.3952815,4.166666666666667,1.9353508333333331,11.333333333333334,1.9241465,8.5,1.87202125,7.25,1.623273,10.0,1.5553766666666666,7.666666666666667
2292888,8,True,True,79,2022-09-17,90,False,True,11,2,18,6,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 259}, {'value': 1, 'element': 261}], 'h': [{'value': 3, 'element': 428}, {'value': 1, 'element': 427}, {'value': 1, 'element': 430}, {'value': 1, 'element': 440}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 258}, {'value': 1, 'element': 268}], 'h': [{'value': 1, 'element': 427}, {'value': 1, 'element': 433}, {'value': 1, 'element': 440}, {'value': 1, 'element': 446}, {'value': 1, 'element': 448}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 265}, {'value': 1, 'element': 271}], 'h': [{'value': 1, 'element': 448}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 254}], 'h': [{'value': 5, 'element': 425}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 428}, {'value': 2, 'element': 440}, {'value': 1, 'element': 427}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 259}, {'value': 34, 'element': 261}, {'value': 28, 'element': 268}, {'value': 25, 'element': 258}, {'value': 17, 'element': 254}, {'value': 16, 'element': 249}, {'value': 14, 'element': 612}, {'value': 13, 'element': 266}, {'value': 9, 'element': 271}, {'value': 8, 'element': 264}, {'value': 5, 'element': 262}, {'value': 4, 'element': 269}, {'value': 3, 'element': 255}, {'value': 2, 'element': 265}], 'h': [{'value': 55, 'element': 428}, {'value': 51, 'element': 440}, {'value': 38, 'element': 427}, {'value': 30, 'element': 433}, {'value': 24, 'element': 430}, {'value': 22, 'element': 425}, {'value': 17, 'element': 446}, {'value': 14, 'element': 448}, {'value': 12, 'element': 513}, {'value': 7, 'element': 436}, {'value': 5, 'element': 443}, {'value': 4, 'element': 435}, {'value': 4, 'element': 444}, {'value': 2, 'element': 445}, {'value': 1, 'element': 454}]}]",3,4,74989,0.9709835,5.25,1.705515,7.0,0.8383846666666667,5.166666666666667,1.7939711666666665,6.833333333333333,1.82808125,9.0,0.8479295,5.25,1.7527675,8.333333333333334,0.9362856666666668,6.666666666666667
2292881,8,True,True,72,2022-09-18,90,False,True,1,3,4,0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 25}, {'value': 1, 'element': 26}, {'value': 1, 'element': 28}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 13}, {'value': 1, 'element': 3}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 3}, {'value': 1, 'element': 28}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 15}], 'h': [{'value': 4, 'element': 81}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 26}, {'value': 2, 'element': 25}, {'value': 1, 'element': 28}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 43, 'element': 26}, {'value': 31, 'element': 25}, {'value': 30, 'element': 28}, {'value': 28, 'element': 13}, {'value': 27, 'element': 8}, {'value': 27, 'element': 10}, {'value': 27, 'element': 16}, {'value': 24, 'element': 3}, {'value': 24, 'element': 15}, {'value': 13, 'element': 6}, {'value': 7, 'element': 19}, {'value': 4, 'element': 18}, {'value': 3, 'element': 27}, {'value': 3, 'element': 630}, {'value': 2, 'element': 11}, {'value': 2, 'element': 14}], 'h': [{'value': 17, 'element': 81}, {'value': 14, 'element': 78}, {'value': 14, 'element': 510}, {'value': 11, 'element': 88}, {'value': 10, 'element': 84}, {'value': 9, 'element': 85}, {'value': 9, 'element': 526}, {'value': 8, 'element': 83}, {'value': 8, 'element': 86}, {'value': 7, 'element': 94}, {'value': 5, 'element': 80}, {'value': 5, 'element': 580}, {'value': 3, 'element': 95}, {'value': 1, 'element': 93}]}]",4,3,74982,2.1017925,14.75,0.8658875000000001,2.5,2.142313333333333,13.666666666666666,0.8934331666666667,3.8333333333333335,2.0610025,7.5,1.78183825,6.0,1.7604878333333334,6.0,1.413181,6.666666666666667
2292884,8,True,True,75,2022-09-18,90,False,True,19,0,8,1,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 110}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 186}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 529}], 'h': [{'value': 1, 'element': 195}, {'value': 1, 'element': 475}, {'value': 1, 'element': 534}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 455}], 'h': [{'value': 4, 'element': 176}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 110}, {'value': 2, 'element': 176}, {'value': 2, 'element': 199}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 467}, {'value': 14, 'element': 588}, {'value': 13, 'element': 457}, {'value': 12, 'element': 461}, {'value': 11, 'element': 465}, {'value': 11, 'element': 468}, {'value': 11, 'element': 469}, {'value': 9, 'element': 455}, {'value': 9, 'element': 463}, {'value': 7, 'element': 458}, {'value': 3, 'element': 464}, {'value': 3, 'element': 545}, {'value': 2, 'element': 575}, {'value': 2, 'element': 603}, {'value': -2, 'element': 529}], 'h': [{'value': 31, 'element': 110}, {'value': 30, 'element': 176}, {'value': 30, 'element': 199}, {'value': 28, 'element': 197}, {'value': 27, 'element': 194}, {'value': 23, 'element': 475}, {'value': 22, 'element': 186}, {'value': 16, 'element': 611}, {'value': 11, 'element': 189}, {'value': 8, 'element': 577}, {'value': 4, 'element': 177}, {'value': 3, 'element': 185}, {'value': -4, 'element': 534}]}]",2,2,74985,1.01137325,3.25,0.8904057499999999,4.0,1.0630035,3.6666666666666665,1.3534521666666668,5.166666666666667,1.4130775,7.0,1.40847625,7.75,1.2615605,5.833333333333333,1.7040025,8.5
