assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,226,7,0,0,0.0,0.0,2021-08-14 16:30:00+00:00,0,15,0,0,0,0,1,0,7832,3,0,0.0,0,0,0,0,60,False,0,3,Xherdan Shaqiri,11,NOR,1040,1040,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,15,0,0,0.0,0.0,2021-08-21 11:30:00+00:00,0,5,0,0,0,0,2,0,8545,0,2,0.0,0,-1577,420,1997,60,True,0,3,Xherdan Shaqiri,11,BUR,1130,1100,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,23,0,0,0.0,0.0,2021-08-28 16:30:00+00:00,0,6,0,0,0,0,3,0,5929,1,1,0.0,0,-2868,154,3022,59,True,0,3,Xherdan Shaqiri,11,CHE,1300,1290,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,36,0,0,0.0,0.0,2021-09-12 15:30:00+00:00,0,10,0,0,0,0,4,0,4508,3,0,0.0,0,-1508,0,1508,59,False,0,3,Xherdan Shaqiri,11,LEE,1080,1100,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,44,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,7,0,0,0,0,5,0,4174,0,3,0.0,0,-385,0,385,59,True,0,3,Xherdan Shaqiri,11,CRY,1160,1160,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,52,0,0,0.0,0.0,2021-09-25 16:30:00+00:00,0,3,0,0,0,0,6,0,3952,3,3,0.0,0,-237,0,237,59,False,0,3,Xherdan Shaqiri,11,BRE,1120,1080,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,66,0,0,0.0,0.0,2021-10-03 15:30:00+00:00,0,12,0,0,0,0,7,0,3845,2,2,0.0,0,-113,0,113,59,True,0,3,Xherdan Shaqiri,11,MCI,1360,1360,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,80,0,0,0.0,0.0,2021-10-16 11:30:00+00:00,0,18,0,0,0,0,8,0,3747,5,0,0.0,0,-97,0,97,59,False,0,3,Xherdan Shaqiri,11,WAT,1090,1120,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,88,0,0,0.0,0.0,2021-10-24 15:30:00+00:00,0,13,0,0,0,0,9,0,3704,5,0,0.0,0,-48,0,48,59,False,0,3,Xherdan Shaqiri,11,MUN,1170,1190,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,94,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,4,0,0,0,0,10,0,3647,2,2,0.0,0,-56,0,56,59,True,0,3,Xherdan Shaqiri,11,BHA,1160,1120,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,110,0,0,0.0,0.0,2021-11-07 16:30:00+00:00,0,19,0,0,0,0,11,0,3613,2,3,0.0,0,-35,0,35,59,False,0,3,Xherdan Shaqiri,11,WHU,1110,1160,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,114,0,0,0.0,0.0,2021-11-20 17:30:00+00:00,0,1,0,0,0,0,12,0,3578,0,4,0.0,0,-35,0,35,59,True,0,3,Xherdan Shaqiri,11,ARS,1210,1220,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,128,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,16,0,0,0,0,13,0,3558,0,4,0.0,0,-17,0,17,59,True,0,3,Xherdan Shaqiri,11,SOU,1140,1090,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,132,0,0,0.0,0.0,2021-12-01 20:15:00+00:00,0,8,0,0,0,0,14,0,3556,4,1,0.0,0,-7,0,7,59,False,0,3,Xherdan Shaqiri,11,EVE,1130,1110,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,150,0,0,0.0,0.0,2021-12-04 15:00:00+00:00,0,20,0,0,0,0,15,0,3542,1,0,0.0,0,-13,0,13,59,False,0,3,Xherdan Shaqiri,11,WOL,1150,1080,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,158,0,0,0.0,0.0,2021-12-11 15:00:00+00:00,0,2,0,0,0,0,16,0,3524,0,1,0.0,0,-17,0,17,59,True,0,3,Xherdan Shaqiri,11,AVL,1110,1090,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,169,0,0,0.0,0.0,2021-12-16 20:00:00+00:00,0,14,0,0,0,0,17,0,3519,1,3,0.0,0,-7,0,7,59,True,0,3,Xherdan Shaqiri,11,NEW,1030,1070,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,177,0,0,0.0,0.0,2021-12-19 16:30:00+00:00,0,17,0,0,0,0,18,0,3506,2,2,0.0,0,-12,0,12,59,False,0,3,Xherdan Shaqiri,11,TOT,1190,1210,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,197,0,0,0.0,0.0,2021-12-28 20:00:00+00:00,0,9,0,0,0,0,20,0,3491,0,1,0.0,0,-3,0,3,59,False,0,3,Xherdan Shaqiri,11,LEI,1100,1150,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,203,0,0,0.0,0.0,2022-01-02 16:30:00+00:00,0,6,0,0,0,0,21,0,3483,2,2,0.0,0,-7,0,7,59,False,0,3,Xherdan Shaqiri,11,CHE,1300,1250,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,214,0,0,0.0,0.0,2022-01-16 14:00:00+00:00,0,3,0,0,0,0,22,0,3475,0,3,0.0,0,-7,0,7,59,True,0,3,Xherdan Shaqiri,11,BRE,1150,1120,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,224,0,0,0.0,0.0,2022-01-23 14:00:00+00:00,0,7,0,0,0,0,23,0,3470,3,1,0.0,0,-7,0,7,59,False,0,3,Xherdan Shaqiri,11,CRY,1110,1080,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,237,0,0,0.0,0.0,2022-02-10 19:45:00+00:00,0,9,0,0,0,0,24,0,3455,0,2,0.0,0,-12,0,12,59,True,0,3,Xherdan Shaqiri,11,LEI,1080,1160,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,242,0,0,0.0,0.0,2022-02-13 14:00:00+00:00,0,5,0,0,0,0,25,0,3458,1,0,0.0,0,0,0,0,59,False,0,3,Xherdan Shaqiri,11,BUR,1080,1060,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,256,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,15,0,0,0,0,26,0,3456,1,3,0.0,0,-2,0,2,59,True,0,3,Xherdan Shaqiri,11,NOR,1040,1030,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,184,0,0,0.0,0.0,2022-02-23 19:45:00+00:00,0,10,0,0,0,0,26,0,3456,0,6,0.0,0,-2,0,2,59,True,0,3,Xherdan Shaqiri,11,LEE,1070,1100,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,274,0,0,0.0,0.0,2022-03-05 17:30:00+00:00,0,19,0,0,0,0,28,0,3444,0,1,0.0,0,-4,0,4,59,True,0,3,Xherdan Shaqiri,11,WHU,1150,1180,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,283,0,0,0.0,0.0,2022-03-12 12:30:00+00:00,0,4,0,0,0,0,29,0,3442,2,0,0.0,0,-1,0,1,59,False,0,3,Xherdan Shaqiri,11,BHA,1160,1100,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,261,0,0,0.0,0.0,2022-03-16 20:15:00+00:00,0,1,0,0,0,0,29,0,3442,2,0,0.0,0,-1,0,1,59,False,0,3,Xherdan Shaqiri,11,ARS,1150,1190,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,306,0,0,0.0,0.0,2022-04-02 11:30:00+00:00,0,18,0,0,0,0,31,0,3433,0,2,0.0,0,-6,0,6,59,True,0,3,Xherdan Shaqiri,11,WAT,1040,1070,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,316,0,0,0.0,0.0,2022-04-10 15:30:00+00:00,0,12,0,0,0,0,32,0,3434,2,2,0.0,0,0,0,0,59,False,0,3,Xherdan Shaqiri,11,MCI,1340,1340,LIV,1350,1350,1,2021
0,0,0,0,0.0,226,294,0,0,0.0,0.0,2022-04-19 19:00:00+00:00,0,13,0,0,0,0,33,0,3431,0,4,0.0,0,-3,0,3,59,True,0,3,Xherdan Shaqiri,11,MUN,1190,1200,LIV,1300,1340,1,2021
0,0,0,0,0.0,226,338,0,0,0.0,0.0,2022-04-24 15:30:00+00:00,0,8,0,0,0,0,34,0,3428,0,2,0.0,0,-3,0,3,59,True,0,3,Xherdan Shaqiri,11,EVE,1090,1110,LIV,1300,1340,1,2021
