assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
1,0,24,0,48.9,423,9,2,0,11.1,37.6,2021-08-15 13:00:00+00:00,90,14,0,0,0,0,1,0,27855,4,2,24.0,5,0,0,0,60,False,0,3,Pablo Fornals Malla,19,NEW,1050,1040,WHU,1150,1180,1,2021
0,1,34,0,43.8,423,20,1,1,11.0,45.6,2021-08-23 19:00:00+00:00,90,9,0,0,0,0,2,0,28703,1,4,21.0,8,-1662,2132,3794,60,True,0,3,Pablo Fornals Malla,19,LEI,1080,1160,WHU,1110,1160,1,2021
0,0,25,0,17.3,423,28,2,1,9.4,37.6,2021-08-28 14:00:00+00:00,86,7,0,0,0,0,3,0,68619,2,2,39.0,7,31368,39653,8285,60,True,0,3,Pablo Fornals Malla,19,CRY,1160,1160,WHU,1110,1160,1,2021
0,0,11,1,8.3,423,39,0,0,2.0,11.2,2021-09-11 14:00:00+00:00,90,16,0,0,0,0,4,0,265673,0,0,0.0,3,159403,236503,77100,60,False,0,3,Pablo Fornals Malla,19,SOU,1090,1120,WHU,1150,1180,1,2021
0,0,2,0,23.5,423,49,2,0,4.3,6.8,2021-09-19 13:00:00+00:00,90,13,0,0,0,0,5,0,277533,2,1,13.0,2,14133,71314,57181,60,True,0,3,Pablo Fornals Malla,19,MUN,1190,1200,WHU,1110,1160,1,2021
0,0,2,0,23.0,423,56,1,0,5.6,11.8,2021-09-25 14:00:00+00:00,77,10,0,0,0,0,6,0,276456,2,1,21.0,1,-5278,34806,40084,60,False,1,3,Pablo Fornals Malla,19,LEE,1080,1100,WHU,1150,1180,1,2021
0,0,6,0,4.8,423,69,2,0,4.1,8.0,2021-10-03 13:00:00+00:00,90,3,0,0,0,0,7,0,244926,2,1,28.0,2,-32196,11486,43682,60,True,0,3,Pablo Fornals Malla,19,BRE,1150,1120,WHU,1110,1160,1,2021
0,0,5,1,5.3,423,74,0,0,5.1,1.6,2021-10-17 13:00:00+00:00,90,8,0,0,0,0,8,0,213400,1,0,44.0,2,-32448,5473,37921,60,False,1,3,Pablo Fornals Malla,19,EVE,1130,1110,WHU,1150,1180,1,2021
0,0,23,1,42.2,423,90,0,0,10.6,26.8,2021-10-24 13:00:00+00:00,90,17,0,0,0,0,9,0,191196,0,1,37.0,3,-22768,4076,26844,60,True,0,3,Pablo Fornals Malla,19,TOT,1200,1210,WHU,1110,1160,1,2021
0,0,21,0,26.8,423,91,1,1,10.6,38.2,2021-10-31 16:30:00+00:00,90,2,0,0,0,0,10,0,172853,4,1,41.0,6,-19537,4960,24497,60,False,1,3,Pablo Fornals Malla,19,AVL,1140,1090,WHU,1150,1180,1,2021
1,2,37,0,25.8,423,110,2,1,7.5,42.0,2021-11-07 16:30:00+00:00,90,11,0,0,0,0,11,0,163901,2,3,7.0,12,-10148,3824,13972,60,True,0,3,Pablo Fornals Malla,19,LIV,1350,1350,WHU,1110,1160,1,2021
0,0,3,0,1.4,423,120,1,0,0.6,4.2,2021-11-20 15:00:00+00:00,58,20,0,0,0,0,12,0,193239,0,1,0.0,1,25478,39159,13681,60,False,0,3,Pablo Fornals Malla,19,WOL,1150,1080,WHU,1150,1180,1,2021
0,0,16,0,13.4,423,129,2,0,2.6,13.0,2021-11-28 14:00:00+00:00,90,12,0,0,0,0,13,0,187089,1,2,0.0,2,-6171,11057,17228,60,False,0,3,Pablo Fornals Malla,19,MCI,1340,1340,WHU,1150,1180,1,2021
1,0,20,1,24.8,423,136,0,0,5.5,22.0,2021-12-01 19:30:00+00:00,76,4,0,0,0,0,14,0,195799,1,1,8.0,6,7409,16643,9234,60,True,0,3,Pablo Fornals Malla,19,BHA,1160,1120,WHU,1110,1160,1,2021
0,0,1,0,0.4,423,149,0,0,0.1,0.8,2021-12-04 12:30:00+00:00,19,6,0,0,0,0,15,0,209656,2,3,0.0,1,12251,24744,12493,60,True,0,3,Pablo Fornals Malla,19,CHE,1300,1290,WHU,1110,1160,1,2021
