assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,517,4,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,8,0,0,0,0,1,0,1933,1,3,0.0,0,0,0,0,55,False,0,3,Mohamed Elyounoussi,16,EVE,1130,1110,SOU,1140,1090,1
0,0,0,0,0.0,517,19,0,0,0.0,0.0,2021-08-22 13:00:00+00:00,0,13,0,0,0,0,2,0,2246,1,1,0.0,0,-353,65,418,55,True,0,3,Mohamed Elyounoussi,16,MUN,1190,1200,SOU,1090,1120,1
0,1,27,0,23.6,517,25,2,1,16.2,49.6,2021-08-28 14:00:00+00:00,90,14,0,0,0,0,3,0,2757,2,2,89.0,8,171,602,431,55,False,0,3,Mohamed Elyounoussi,16,NEW,1050,1040,SOU,1140,1090,1
0,0,1,1,12.1,517,39,0,0,7.6,7.6,2021-09-11 14:00:00+00:00,90,19,0,0,0,0,4,0,8332,0,0,56.0,3,4273,6815,2542,55,True,0,3,Mohamed Elyounoussi,16,WHU,1150,1180,SOU,1090,1120,1
0,0,5,1,11.3,517,45,0,0,6.4,15.0,2021-09-18 14:00:00+00:00,90,12,0,0,0,0,5,0,8910,0,0,38.0,3,349,1914,1565,55,False,0,3,Mohamed Elyounoussi,16,MCI,1340,1340,SOU,1140,1090,1
0,0,6,0,2.8,517,59,1,0,4.3,6.8,2021-09-26 13:00:00+00:00,90,20,0,0,0,0,6,0,14081,1,0,33.0,2,4375,5981,1606,55,True,0,3,Mohamed Elyounoussi,16,WOL,1160,1100,SOU,1090,1120,1
0,0,3,0,0.0,517,63,1,0,0.1,1.0,2021-10-02 14:00:00+00:00,3,6,0,0,0,0,7,0,13969,1,3,0.0,1,-116,2917,3033,55,False,0,3,Mohamed Elyounoussi,16,CHE,1300,1250,SOU,1140,1090,1
0,0,-2,1,12.8,517,79,0,0,3.6,0.0,2021-10-16 14:00:00+00:00,90,10,0,0,0,0,8,0,16096,0,1,24.0,3,1699,4416,2717,55,True,0,3,Mohamed Elyounoussi,16,LEE,1070,1100,SOU,1090,1120,1
0,0,4,0,13.3,517,89,2,0,3.1,7.4,2021-10-23 14:00:00+00:00,90,5,0,0,0,0,9,0,16820,2,2,10.0,1,516,2232,1716,55,True,1,3,Mohamed Elyounoussi,16,BUR,1130,1100,SOU,1090,1120,1
0,0,8,1,14.3,517,99,0,0,4.2,7.4,2021-10-30 14:00:00+00:00,69,18,0,0,0,0,10,0,15383,1,0,20.0,3,-1509,980,2489,55,False,0,3,Mohamed Elyounoussi,16,WAT,1090,1120,SOU,1140,1090,1
0,0,2,1,2.7,517,109,0,0,1.9,3.8,2021-11-05 20:00:00+00:00,76,2,0,0,0,0,11,0,15074,0,1,12.0,3,-601,1264,1865,55,True,0,3,Mohamed Elyounoussi,16,AVL,1110,1090,SOU,1090,1120,1
0,0,2,0,27.1,517,117,1,0,6.3,4.2,2021-11-20 15:00:00+00:00,56,15,0,0,0,0,12,0,15503,1,2,32.0,1,111,1892,1781,55,False,0,3,Mohamed Elyounoussi,16,NOR,1040,1040,SOU,1140,1090,1
0,0,0,0,0.0,517,128,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,11,0,0,0,0,13,0,13637,0,4,0.0,0,-1837,533,2370,55,False,0,3,Mohamed Elyounoussi,16,LIV,1300,1340,SOU,1140,1090,1
0,0,3,0,0.6,517,139,0,0,0.3,0.0,2021-12-01 19:30:00+00:00,16,9,0,0,0,0,14,0,12684,2,2,3.0,1,-1053,510,1563,55,True,0,3,Mohamed Elyounoussi,16,LEI,1080,1160,SOU,1090,1120,1
0,0,-1,0,0.3,517,146,1,0,0.1,0.0,2021-12-04 15:00:00+00:00,6,4,0,0,0,0,15,0,11400,1,1,2.0,0,-1359,352,1711,55,True,1,3,Mohamed Elyounoussi,16,BHA,1160,1120,SOU,1090,1120,1
0,0,4,0,10.5,517,151,1,0,1.7,6.4,2021-12-11 15:00:00+00:00,47,1,0,0,0,0,16,0,10291,0,3,0.0,1,-1141,186,1327,55,False,0,3,Mohamed Elyounoussi,16,ARS,1150,1190,SOU,1140,1090,1
0,0,0,0,0.0,517,165,0,0,0.0,0.0,2021-12-15 19:30:00+00:00,0,7,0,0,0,0,17,0,9645,2,2,0.0,0,-743,87,830,55,False,0,3,Mohamed Elyounoussi,16,CRY,1110,1080,SOU,1140,1090,1
0,1,27,0,2.3,517,189,2,1,7.1,43.0,2021-12-26 15:00:00+00:00,90,19,0,0,0,0,19,0,8720,3,2,26.0,8,-313,105,418,54,False,0,3,Mohamed Elyounoussi,16,WHU,1110,1160,SOU,1140,1090,1
0,0,0,0,0.0,517,199,0,0,0.0,0.0,2021-12-28 15:00:00+00:00,0,17,0,0,0,0,20,0,10950,1,1,0.0,0,1336,1573,237,54,True,0,3,Mohamed Elyounoussi,16,TOT,1200,1210,SOU,1090,1120,1
0,0,0,0,0.0,517,176,0,0,0.0,0.0,2022-01-11 19:45:00+00:00,0,3,0,0,0,0,21,0,9660,1,4,0.0,0,-520,468,988,54,True,0,3,Mohamed Elyounoussi,16,BRE,1150,1120,SOU,1090,1120,1
0,0,0,0,0.0,517,220,0,0,0.0,0.0,2022-01-15 15:00:00+00:00,0,20,0,0,0,0,22,0,8918,1,3,0.0,0,-578,232,810,54,False,0,3,Mohamed Elyounoussi,16,WOL,1150,1080,SOU,1140,1090,1
0,0,-4,0,0.0,517,229,1,0,0.0,0.2,2022-01-22 17:30:00+00:00,45,12,0,0,0,0,23,0,8492,1,1,0.0,0,-599,20,619,54,True,1,3,Mohamed Elyounoussi,16,MCI,1360,1360,SOU,1090,1120,1
0,2,36,0,38.3,517,240,2,1,12.5,49.0,2022-02-09 19:45:00+00:00,90,17,0,0,0,0,24,0,8305,3,2,38.0,9,-259,50,309,54,False,0,3,Mohamed Elyounoussi,16,TOT,1190,1210,SOU,1140,1090,1
1,1,20,0,47.0,517,246,1,0,7.8,26.6,2022-02-12 12:30:00+00:00,70,13,0,0,0,0,25,0,9471,1,1,4.0,6,1040,1313,273,54,False,0,3,Mohamed Elyounoussi,16,MUN,1170,1190,SOU,1140,1090,1
0,0,5,1,23.0,517,258,0,0,7.8,14.2,2022-02-19 15:00:00+00:00,90,8,0,0,0,0,26,0,9712,0,2,41.0,3,373,1343,970,54,True,0,3,Mohamed Elyounoussi,16,EVE,1090,1110,SOU,1090,1120,1
0,0,2,1,21.0,517,269,0,0,8.1,9.8,2022-02-25 20:00:00+00:00,90,15,0,0,0,0,27,0,32864,0,2,50.0,3,14236,15276,1040,54,True,0,3,Mohamed Elyounoussi,16,NOR,1040,1030,SOU,1090,1120,1
0,0,1,0,2.8,517,271,2,0,1.1,3.8,2022-03-05 15:00:00+00:00,45,2,0,0,0,0,28,0,23344,0,4,4.0,1,-1060,4899,5959,54,False,0,3,Mohamed Elyounoussi,16,AVL,1140,1090,SOU,1140,1090,1
