assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,14,0,0,0,0,7,0,0,0,1,0,0.0,0,0,0,0,45,False,0,4,Ademola Ola-Adebomi,8,7,MUN,1130,1120,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07 16:30:00+00:00,0,16,0,0,0,0,8,0,703,0,0,0,0.0,0,512,631,119,45,True,0,4,Ademola Ola-Adebomi,8,8,NFO,1125,1080,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,15,0,0,0,0,9,0,1115,0,0,4,0.0,0,272,481,209,45,False,0,4,Ademola Ola-Adebomi,8,9,NEW,1050,1160,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27 19:00:00+00:00,0,18,0,0,0,0,10,0,1684,0,2,1,0.0,0,422,681,259,45,True,0,4,Ademola Ola-Adebomi,8,10,TOT,1150,1310,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,6,0,0,0,0,11,0,2237,0,2,0,0.0,0,408,793,385,45,False,0,4,Ademola Ola-Adebomi,8,11,BUR,1050,1040,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11 15:00:00+00:00,0,9,0,0,0,0,12,0,2537,0,3,2,0.0,0,143,542,399,45,True,0,4,Ademola Ola-Adebomi,8,12,EVE,1125,1080,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,12,0,0,0,0,13,0,2742,0,1,2,0.0,0,83,493,410,45,False,0,4,Ademola Ola-Adebomi,8,13,LUT,1020,1090,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03 14:00:00+00:00,0,19,0,0,0,0,14,0,2803,0,1,1,0.0,0,12,317,305,45,False,0,4,Ademola Ola-Adebomi,8,14,WHU,1055,1150,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2023-12-06 19:30:00+00:00,0,3,0,0,0,0,15,0,2946,0,2,0,0.0,0,77,330,253,45,True,0,4,Ademola Ola-Adebomi,8,15,BOU,1130,1075,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09 12:30:00+00:00,0,11,0,0,0,0,16,0,3062,0,2,1,0.0,0,32,286,254,45,True,0,4,Ademola Ola-Adebomi,8,16,LIV,1350,1390,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16 15:00:00+00:00,0,13,0,0,0,0,17,0,3140,0,2,2,0.0,0,9,355,346,45,False,0,4,Ademola Ola-Adebomi,8,17,MCI,1350,1360,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21 20:00:00+00:00,0,5,0,0,0,0,18,0,3159,0,1,1,0.0,0,-75,277,352,45,True,0,4,Ademola Ola-Adebomi,8,18,BHA,1180,1240,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27 19:30:00+00:00,0,7,0,0,0,0,19,0,3069,0,1,2,0.0,0,-139,128,267,45,False,0,4,Ademola Ola-Adebomi,8,19,CHE,1080,1170,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-12-30 15:00:00+00:00,0,4,0,0,0,0,20,0,3016,0,1,3,0.0,0,-109,132,241,45,True,0,4,Ademola Ola-Adebomi,8,20,BRE,1055,1150,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2024-01-20 12:30:00+00:00,0,1,0,0,0,0,21,0,2818,0,0,5,0.0,0,-300,163,463,45,False,0,4,Ademola Ola-Adebomi,8,21,ARS,1370,1330,CRY,1120,1085,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30 20:00:00+00:00,0,17,0,0,0,0,22,0,2766,0,2,3,0.0,0,-128,95,223,45,True,0,4,Ademola Ola-Adebomi,8,22,SHU,1020,1060,CRY,1080,1060,1,2023
0,0,0,0,0.0,720,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03 15:00:00+00:00,0,5,0,0,0,0,23,0,2625,0,1,4,0.0,0,-141,0,141,45,False,0,4,Ademola Ola-Adebomi,8,23,BHA,1070,1135,CRY,1120,1085,1,2023
