assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,12,0,0,0,0,1,0,11676,0,1,4,0.0,0,0,0,0,45,True,0,2,Igor Julio dos Santos de Paulo,5,LUT,1060,1120,BHA,1070,1135,1
0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19 14:00:00+00:00,0,20,0,0,0,0,2,0,12272,0,4,1,0.0,0,-1783,499,2282,45,False,0,2,Igor Julio dos Santos de Paulo,5,WOL,1085,1115,BHA,1180,1240,1
0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26 16:30:00+00:00,0,19,0,0,0,0,3,0,11076,0,3,1,0.0,0,-1803,498,2301,44,True,0,2,Igor Julio dos Santos de Paulo,5,WHU,1140,1150,BHA,1070,1135,1
0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02 16:30:00+00:00,0,15,0,0,0,0,4,0,10286,0,1,3,0.0,0,-1040,229,1269,44,True,0,2,Igor Julio dos Santos de Paulo,5,NEW,1210,1355,BHA,1070,1135,1
0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,14,0,0,0,0,5,0,9942,0,3,1,0.0,0,-712,336,1048,43,False,0,2,Igor Julio dos Santos de Paulo,5,MUN,1130,1120,BHA,1180,1240,1
0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24 13:00:00+00:00,0,3,0,0,0,0,6,0,9963,0,1,3,0.0,0,-157,448,605,43,True,0,2,Igor Julio dos Santos de Paulo,5,BOU,1130,1075,BHA,1070,1135,1
0,0,0,0,0.0,606,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30 11:30:00+00:00,0,2,0,0,0,0,7,0,10339,0,1,6,0.0,0,221,913,692,43,False,0,2,Igor Julio dos Santos de Paulo,5,AVL,1140,1180,BHA,1180,1240,1
0,0,14,0,20.3,606,0.0,0.0,0.0,2.17,72,2,0,3.6,14.0,2023-10-08 13:00:00+00:00,62,11,0,0,0,0,8,0,10226,1,2,2,2.0,1,-201,441,642,43,True,0,2,Igor Julio dos Santos de Paulo,5,LIV,1350,1390,BHA,1070,1135,1
0,0,7,0,1.4,606,0.01,0.01,0.0,0.75,86,2,0,1.2,10.2,2023-10-21 14:00:00+00:00,90,13,0,0,0,0,9,0,9982,1,1,2,0.0,0,-324,422,746,43,False,1,2,Igor Julio dos Santos de Paulo,5,MCI,1350,1360,BHA,1180,1240,1
0,0,16,0,4.0,606,0.01,0.05,0.04,0.71,94,1,0,2.0,12.6,2023-10-29 14:00:00+00:00,90,10,0,0,0,0,10,0,11863,1,1,1,3.0,2,1659,2422,763,43,True,0,2,Igor Julio dos Santos de Paulo,5,FUL,1180,1170,BHA,1070,1135,1
