assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,4,0,0.1,642,0.0,0.0,0.0,0.15,29,0,0,0.2,2.2,2024-08-31,4,False,16,0,0,0,0,3,0,0,0,1,1,0.0,1,0,0,0,50,False,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,NFO,1140,1130,WOL,1070,1120,2.0335275,8.0,1.4042505,7.25,1.779085125,6.3125,1.328271625,6.9375,1.22032225,4.0,2.957885,12.75,1.1328640625,4.875,2.197938875,11.25,2024,MID
0,0,9,0,12.6,642,0.0933895632624626,0.01,0.0,0.75,40,1,0,2.2,9.6,2024-09-15,76,False,15,0,0,0,0,4,0,844,1,2,1,0.0,1,485,577,92,50,True,1,André Trindade da Costa Neto,642,0,1,0,0.0,20,NEW,1150,1290,WOL,1070,1100,1.89093475,7.5,1.9561425,8.75,2.1839323125,9.375,1.5583476875,7.5,1.1657052499999998,3.75,2.6819275,12.75,1.0804716875,4.8125,2.186252,10.625,2024,MID
0,0,21,0,2.3,642,0.0,0.07,0.0424236468970775,1.73,41,3,0,2.4,16.8,2024-09-21,90,False,2,0,0,0,0,5,0,1340,1,1,3,5.0,2,334,471,137,50,False,0,André Trindade da Costa Neto,642,1,0,0,0.0424236468970775,20,AVL,1080,1140,WOL,1070,1120,2.3273875,6.5,1.46139725,5.25,1.5449875937500002,7.0,1.9433868125,7.5625,1.3503142499999998,5.0,1.6379425,9.75,1.0963160625,4.75,2.23807,10.9375,2024,MID
0,0,12,0,1.1,642,0.0,0.01,0.0,2.54,60,2,0,0.7,5.4,2024-09-28,90,False,12,0,0,0,0,6,0,1581,1,2,1,0.0,1,101,331,230,50,True,1,André Trindade da Costa Neto,642,0,0,0,0.0,20,LIV,1360,1360,WOL,1070,1100,2.1076225,12.25,1.0043577499999996,4.5,2.739591875,15.5625,1.12376425,5.5,1.33638475,5.5,1.824245,8.5,1.0970878125,4.6875,2.17798,11.0,2024,MID
0,0,14,0,23.8,642,0.0305459592491388,0.02,0.0112776113674044,2.4,63,4,0,4.0,9.4,2024-10-05,56,False,4,0,0,0,0,7,0,1994,1,3,5,7.0,1,233,444,211,50,False,0,André Trindade da Costa Neto,642,1,2,0,0.0112776113674044,20,BRE,1070,1090,WOL,1070,1120,1.54438425,8.25,1.99333675,16.25,1.533849375,7.75,1.6649543125,10.6875,0.919091,4.0,1.8462175,9.75,1.0629025,4.25,2.126460625,10.75,2024,MID
0,0,4,0,0.1,642,0.0,0.0,0.0,0.64,80,1,0,1.4,13.6,2024-10-20,45,False,13,0,0,0,0,8,0,2058,1,2,1,0.0,1,-65,211,276,50,True,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,MCI,1230,1350,WOL,1070,1100,1.7351675,14.75,1.6092375,6.25,2.5442864375,15.625,1.10812290625,3.9375,0.8587465,5.5,2.5273275,9.75,1.002523375,4.5625,2.304736875,11.0,2024,MID
0,0,3,0,0.1,642,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26,1,False,5,0,0,0,0,9,0,2191,0,2,2,0.0,1,41,173,132,50,False,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,BHA,1080,1140,WOL,1070,1120,1.6063875,5.25,2.014245,9.25,1.56414375,6.9375,1.77218834375,7.5625,0.68162825,4.0,2.4978925,13.5,0.9869613125,4.3125,2.319729375,11.875,2024,MID
0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02,0,False,7,0,0,0,0,10,0,2278,0,2,2,0.0,0,-13,219,232,50,True,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,CRY,1140,1110,WOL,1070,1100,0.88666825,5.75,1.52196,8.25,1.6397669375,7.625,1.5259195625,5.9375,0.829284,3.75,2.2828825,14.25,0.9449194375,3.75,2.342988125,12.4375,2024,MID
0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2024-11-09,0,False,17,0,0,0,0,11,0,2273,0,0,2,0.0,0,-77,199,276,50,True,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,SOU,1060,1090,WOL,1070,1100,1.152806,5.75,2.759645,10.25,1.2760238125,6.125,2.4261608125,11.0,1.05459775,4.75,2.415695,12.0,0.9570006875,3.9375,2.39836625,12.1875,2024,MID
0,0,16,0,3.4,642,0.0,0.01,0.0,1.03,115,1,0,1.7,14.0,2024-11-23,90,False,9,0,0,0,0,12,0,2293,1,4,1,0.0,2,-85,187,272,50,False,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,FUL,1140,1110,WOL,1070,1120,1.9523825,7.5,1.255099,5.5,1.66027971875,6.0,1.28100175,5.875,1.1087295,4.0,1.5800762499999998,11.25,1.00376725,4.25,2.3440453125,11.3125,2024,MID
0,0,20,0,4.4,642,0.0,0.02,0.0,3.19,130,4,0,2.4,19.8,2024-11-30,81,False,3,0,0,0,0,13,0,2441,1,4,2,0.0,2,77,263,186,50,True,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,BOU,1140,1210,WOL,1070,1100,1.79546525,7.25,1.7805075,13.0,1.8244050625,6.8125,1.7081021875,10.9375,1.25318275,6.0,1.4179432499999998,6.5,1.05717825,4.3125,2.2386733125,10.9375,2024,MID
0,0,27,0,3.3,642,0.0,0.02,0.0,1.02,134,4,0,2.8,25.0,2024-12-04,90,False,8,0,0,0,0,14,0,2492,1,0,4,0.0,2,-24,176,200,50,False,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,EVE,1130,1060,WOL,1070,1120,1.2534105,5.5,1.1921987499999998,6.25,1.2070841875,6.0625,1.6772255625,7.1875,1.19200625,7.25,1.80932825,4.5,1.0181735,4.6875,2.3745895625,10.8125,2024,MID
0,0,11,0,11.1,642,0.0416336394846439,0.02,0.0,0.87,150,1,0,1.7,6.2,2024-12-09,61,False,19,0,0,0,0,15,0,2516,1,1,2,0.0,2,-46,141,187,50,False,0,André Trindade da Costa Neto,642,0,1,0,0.0,20,WHU,1080,1100,WOL,1070,1120,1.5447684999999995,7.5,2.2859382500000005,5.75,1.6320810625,6.375,2.0370850625,8.5,0.99139225,6.75,1.5219657499999997,5.75,1.0463508125,4.875,2.1854408125,10.0625,2024,MID
0,0,3,0,1.9,642,0.0,0.01,0.0,0.57,160,1,0,0.7,5.4,2024-12-14,45,False,10,0,0,0,0,16,0,2888,1,2,1,0.0,1,279,515,236,50,True,0,André Trindade da Costa Neto,642,0,0,0,0.0,20,IPS,1070,1080,WOL,1070,1100,1.12210475,5.75,2.04512,6.5,1.1844113333333333,4.333333333333333,2.4243153333333334,8.4,1.1321145,6.5,1.6233219999999997,6.0,1.0663239375,4.9375,2.1031633125,9.9375,2024,MID
