assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position
0,0,4,0,3.8,623,0.0,0.01,0.0,0.19,18,0,0,0.9,1.4,2024-08-24,14,False,16,0,0,0,0,2,0,199,0,1,0,4.0,1,90,93,3,50,True,0,Mateus Gonçalo Espanha Fernandes,623,0,0,0,0.0,17,NFO,1230,1130,SOU,1060,1050,1.0769445000000002,4.75,2.03049225,14.25,1.1067383125,5.0625,1.844577,10.4375,1.801885,7.25,1.9729775,8.25,1.6605429375,6.1875,1.3467980625,7.125,2024,MID
0,0,9,0,6.5,623,0.0,0.24,0.3649300634860992,1.81,22,2,0,5.6,8.4,2024-08-31,45,False,4,0,0,0,0,3,0,736,0,1,3,41.0,1,256,342,86,50,False,0,Mateus Gonçalo Espanha Fernandes,623,2,0,0,0.3649300634860992,17,BRE,1070,1090,SOU,1060,1090,1.09327025,5.75,2.4289672500000004,13.75,1.0957273125,5.1875,1.978620875,10.375,1.36666725,4.75,2.1472875,12.0,1.4631950625,6.8125,1.688643875,9.9375,2024,MID
0,0,7,0,3.5,623,0.0,0.03,0.0,1.9,38,2,0,1.2,4.2,2024-09-14,80,False,14,0,0,0,0,4,0,1031,1,3,0,4.0,2,73,229,156,50,True,0,Mateus Gonçalo Espanha Fernandes,623,0,0,0,0.0,17,MUN,1140,1170,SOU,1060,1050,1.289138,8.75,2.7911247500000003,12.0,1.1147154375,6.0,2.115639625,10.5625,1.4582875000000002,6.75,1.6589777499999996,8.0,1.544235875,7.8125,2.1798088125,12.0625,2024,MID
0,0,17,1,43.0,623,0.885139524936676,0.33,0.1315326541662216,1.14,48,0,0,6.4,12.8,2024-09-21,90,False,10,0,0,0,0,5,0,1295,1,1,1,8.0,3,120,232,112,50,True,0,Mateus Gonçalo Espanha Fernandes,623,1,3,0,0.1315326541662216,17,IPS,1070,1080,SOU,1060,1050,1.2932105000000005,8.5,2.54699475,11.25,1.1256779375,5.9375,2.2478908125,11.125,0.56274275,1.5,2.4882575,11.0,0.56274275,1.5,2.4882575,11.0,2024,MID
0,0,6,0,12.8,623,0.0373921692371368,0.0,0.0,1.29,52,3,0,2.5,10.4,2024-09-30,69,False,3,0,0,0,0,6,0,1395,1,1,3,2.0,1,-17,128,145,50,False,1,Mateus Gonçalo Espanha Fernandes,623,0,1,0,0.0,17,BOU,1080,1190,SOU,1060,1090,1.5290355,7.0,2.8498725,11.5,1.284375,6.0,2.2465839375,11.1875,2.1247775,6.5,1.9547990000000004,11.5,1.839723,6.6875,1.7312449375,10.5625,2024,MID
1,0,19,0,11.8,623,0.1151286140084266,0.17,0.4313855469226837,2.13,61,2,0,4.2,26.6,2024-10-05,73,False,1,0,0,0,0,7,0,1425,1,1,3,4.0,5,-58,118,176,50,False,0,Mateus Gonçalo Espanha Fernandes,623,1,1,0,0.4313855469226837,17,ARS,1260,1240,SOU,1060,1090,1.6493145000000002,7.75,2.4942225,11.0,1.170331125,5.6875,2.2189226875,11.25,2.71901,7.75,1.4259660000000005,8.25,2.320018875,13.3125,1.0327420625,5.125,2024,MID
0,0,8,0,4.7,623,0.0,0.02,0.0,1.95,78,1,0,1.9,12.4,2024-10-19,67,False,11,0,0,0,0,8,0,2003,1,3,2,2.0,1,372,542,170,50,True,1,Mateus Gonçalo Espanha Fernandes,623,0,0,0,0.0,17,LEI,1080,1110,SOU,1060,1050,1.5558145,5.0,2.3414325,10.75,1.2300104375,5.6875,2.3344239375,11.9375,1.059943,5.25,3.1784025,12.25,1.4502391375,4.4375,2.14390075,9.5,2024,MID
0,0,13,0,18.4,623,0.0608166456222534,0.05,0.0,2.95,89,1,0,3.9,18.2,2024-10-26,90,False,13,0,0,0,0,9,0,1919,1,0,1,2.0,2,-124,138,262,50,False,0,Mateus Gonçalo Espanha Fernandes,623,0,1,0,0.0,17,MCI,1140,1300,SOU,1060,1090,1.823772,6.25,2.294265,9.25,1.3509453750000002,6.125,2.3205658125,11.9375,1.6883925,15.5,1.5368067500000002,4.75,2.3873270625,15.5625,1.08154709375,3.6875,2024,MID
0,0,12,1,4.2,623,0.0,0.03,0.0,1.56,98,0,0,2.2,13.8,2024-11-02,90,False,8,0,0,0,0,10,0,2195,1,0,1,4.0,2,167,401,234,50,True,1,Mateus Gonçalo Espanha Fernandes,623,0,0,0,0.0,17,EVE,1150,1100,SOU,1060,1050,1.1917367500000002,6.0,2.67373,11.0,1.3316666250000002,5.9375,2.4643033125,12.1875,1.07367225,6.25,1.3958424999999997,7.25,1.19349675,6.0,1.840925625,8.5625,2024,MID
0,0,15,0,36.8,623,0.4635378122329712,0.39,0.1910357475280761,1.26,110,2,0,5.7,12.2,2024-11-09,90,False,20,0,0,0,0,11,0,3136,1,0,2,8.0,2,793,1051,258,50,False,0,Mateus Gonçalo Espanha Fernandes,623,3,2,0,0.1910357475280761,17,WOL,1070,1100,SOU,1060,1090,1.152806,5.75,2.759645,10.25,1.2760238125,6.125,2.4261608125,11.0,1.05459775,4.75,2.415695,12.0,0.9570006875,3.9375,2.39836625,12.1875,2024,MID
