assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2024-08-17,0,False,19,0,0,0,0,1,0,12149,0,2,1,0.0,0,0,0,0,55,False,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,WHU,1080,1100,AVL,1160,1320,1.4095432499999998,4.25,2.3667140000000004,12.75,1.33656925,3.875,2.354504375,13.25,0.9980146249999998,6.0,2.08281,7.0,1.6317957187499998,7.4375,2.056,7.9375,2024,MID
0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2024-08-24,0,False,1,0,0,0,0,2,0,12294,0,2,0,0.0,0,-2079,538,2617,55,True,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,ARS,1370,1350,AVL,1080,1140,2.62119,17.75,0.5652770000000001,3.0,2.355933875,16.875,0.6988476874999999,3.625,1.5125253749999998,6.25,2.3929825,6.75,1.61180509375,7.625,2.13580375,7.8125,2024,MID
0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2024-08-31,0,False,11,0,0,0,0,3,0,11112,0,2,1,0.0,0,-1840,850,2690,54,False,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,LEI,1050,1090,AVL,1160,1320,0.9992955499999998,2.75,1.5977930000000002,12.25,1.5320687000000002,4.625,1.6047386875,8.5,1.825584,6.25,2.087565,8.25,1.52867321875,7.1875,2.07130875,8.1875,2024,MID
0,0,3,0,0.4,31,0.0,0.01,0.0,0.09,31,0,0,0.1,0.6,2024-09-14,6,False,8,0,0,0,0,4,0,10277,0,2,3,0.0,1,-1279,754,2033,54,True,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,EVE,1150,1100,AVL,1080,1140,1.068847,6.75,2.64271,9.25,1.2903812499999998,7.125,1.906211875,8.375,1.6874089999999995,4.25,1.80633025,7.25,1.56560321875,7.4375,2.0311075625,7.8125,2024,MID
0,0,1,0,1.4,31,0.0,0.0,0.0,0.0,41,0,0,0.3,0.0,2024-09-21,1,False,20,0,0,0,0,5,0,10052,0,1,3,2.0,1,-418,439,857,54,True,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,WOL,1070,1120,AVL,1080,1140,1.3503142499999998,5.0,1.6379425,9.75,1.0963160625,4.75,2.23807,10.9375,2.3273875,6.5,1.46139725,5.25,1.5449875937500002,7.0,1.9433868125,7.5625,2024,MID
0,0,4,0,4.8,31,0.0,0.09,0.1290284693241119,0.07,56,0,0,0.6,0.2,2024-09-29,6,False,10,0,0,0,0,6,0,9822,0,2,2,1.0,1,-377,518,895,53,False,0,Emiliano Buendía Stati,31,1,0,0,0.1290284693241119,2,IPS,1070,1080,AVL,1160,1320,0.8883425,2.25,2.230525,9.5,0.7791942000000001,2.2,2.570232,10.2,2.25319,6.75,0.8902514999999998,5.0,1.56296571875,7.1875,1.823824125,7.625,2024,MID
0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2024-10-06,0,False,14,0,0,0,0,7,0,9837,0,0,0,0.0,0,-151,743,894,53,True,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,MUN,1140,1170,AVL,1080,1140,1.86977025,10.25,2.6340949999999994,8.0,1.6043913125,8.8125,2.3567325625,10.375,2.210265,7.25,0.9982739999999998,4.0,1.55748259375,7.3125,1.7983410000000002,7.4375,2024,MID
0,0,6,0,0.4,31,0.0,0.0,0.0,0.21,72,0,0,0.3,2.6,2024-10-19,7,False,9,0,0,0,0,8,0,9729,0,3,1,0.0,1,-288,457,745,53,False,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,FUL,1140,1110,AVL,1160,1320,2.57295,7.0,0.9403975,5.75,1.5843262187499998,6.5625,1.36520325,5.75,1.80250475,8.0,0.9167229999999996,3.5,1.53382853125,6.8125,1.7433564375,7.0625,2024,MID
0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2024-10-26,0,False,3,0,0,0,0,9,0,9646,0,1,1,0.0,0,-161,248,409,53,True,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,BOU,1140,1210,AVL,1080,1140,1.76144,6.75,1.1965497500000004,6.5,1.841571125,6.9375,1.6341530625,10.25,1.37180225,8.0,1.3613684999999998,3.5,1.54340603125,7.0625,1.8038826875,6.9375,2024,MID
0,0,0,0,0.0,31,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2024-11-03,0,False,18,0,0,0,0,10,0,9432,0,1,4,0.0,0,-309,293,602,53,False,0,Emiliano Buendía Stati,31,0,0,0,0.0,2,TOT,1140,1300,AVL,1160,1320,2.2399275,10.75,1.1025762499999998,5.75,2.0703863125,10.9375,1.511700125,5.9375,1.27192475,9.75,1.3135019999999995,4.0,1.59262915625,7.8125,1.582108375,5.6875,2024,MID
