assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,19,0,0,0,0,1,0,1259,0,2,0,0.0,0,0,0,0,45,False,0,3,James McAtee,13,WHU,1145,1060,MCI,1340,1380,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,3,0,0,0,0,2,0,882,0,0,4,0.0,0,-361,0,361,45,True,0,3,James McAtee,13,BOU,1110,1080,MCI,1340,1360,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,729,0,3,3,0.0,0,-171,0,171,45,False,0,3,James McAtee,13,NEW,1250,1165,MCI,1340,1380,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,641,0,2,4,0.0,0,-93,0,93,45,True,0,3,James McAtee,13,CRY,1110,1090,MCI,1340,1360,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,16,0,0,0,0,5,0,596,0,0,6,0.0,0,-47,0,47,45,True,0,3,James McAtee,13,NFO,1100,1105,MCI,1340,1360,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,2,0,0,0,0,6,0,539,0,1,1,0.0,0,-56,0,56,45,False,0,3,James McAtee,13,AVL,1070,1070,MCI,1340,1380,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,20,0,0,0,0,8,0,488,0,3,0,0.0,0,-14,0,14,45,False,0,3,James McAtee,13,WOL,1100,1060,MCI,1340,1380,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,14,0,0,0,0,9,0,480,0,3,6,0.0,0,-11,0,11,45,True,0,3,James McAtee,13,MUN,1220,1220,MCI,1340,1360,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,17,0,0,0,0,10,0,467,0,0,4,0.0,0,-15,0,15,45,True,0,3,James McAtee,13,SOU,1070,1080,MCI,1340,1360,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,12,0,0,0,0,11,0,455,0,0,1,0.0,0,-12,0,12,45,False,0,3,James McAtee,13,LIV,1180,1260,MCI,1340,1380,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,5,0,0,0,0,13,0,440,0,1,3,0.0,0,-7,0,7,45,True,0,3,James McAtee,13,BHA,1150,1200,MCI,1340,1360,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2022-10-29T11:30:00Z,0,11,0,0,0,0,14,0,430,0,1,0,0.0,0,-9,0,9,45,False,0,3,James McAtee,13,LEI,1065,1200,MCI,1340,1380,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,9,0,0,0,0,15,0,424,0,1,2,0.0,0,-8,0,8,45,True,0,3,James McAtee,13,FUL,1065,1140,MCI,1340,1360,2022
0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2022-11-12T12:30:00Z,0,4,0,0,0,0,16,0,420,0,2,1,0.0,0,-4,0,4,45,True,0,3,James McAtee,13,BRE,1160,1200,MCI,1340,1360,2022
