assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,14,2,0,0,0.0,0.0,2020-09-12 11:30:00+00:00,0,8,0,0,0,0,1,0,17088,3,0,0.0,0,0,0,0,50,False,0,2,Sead Kolasinac,1,1,FUL,1150,1040,ARS,1150,1210,0,2020
0,0,9,0,5.4,14,9,1,0,1.3,3.6,2020-09-19 19:00:00+00:00,90,19,0,0,0,0,2,0,15419,1,2,4.0,2,-4572,492,5064,49,True,0,2,Sead Kolasinac,1,2,WHU,1190,1290,ARS,1130,1220,0,2020
0,0,0,0,0.0,14,23,0,0,0.0,0.0,2020-09-28 19:00:00+00:00,0,11,0,0,0,0,3,0,17142,1,3,0.0,0,-427,2149,2576,49,False,0,2,Sead Kolasinac,1,3,LIV,1190,1300,ARS,1150,1210,0,2020
0,0,0,0,0.0,14,29,0,0,0.0,0.0,2020-10-04 13:00:00+00:00,0,15,0,0,0,0,4,0,16501,1,2,0.0,0,-1375,764,2139,49,True,0,2,Sead Kolasinac,1,4,SHU,1070,1010,ARS,1130,1220,0,2020
0,0,0,0,0.0,14,44,0,0,0.0,0.0,2020-10-17 16:30:00+00:00,0,12,0,0,0,0,5,0,15296,0,1,0.0,0,-1807,402,2209,49,False,0,2,Sead Kolasinac,1,5,MCI,1280,1340,ARS,1150,1210,0,2020
0,0,0,0,0.0,14,49,0,0,0.0,0.0,2020-10-25 19:15:00+00:00,0,9,0,0,0,0,6,0,14538,1,0,0.0,0,-1107,299,1406,48,True,0,2,Sead Kolasinac,1,6,LEI,1150,1230,ARS,1130,1220,0,2020
0,0,0,0,0.0,14,64,0,0,0.0,0.0,2020-11-01 16:30:00+00:00,0,13,0,0,0,0,7,0,13977,1,0,0.0,0,-862,235,1097,48,False,0,2,Sead Kolasinac,1,7,MUN,1250,1240,ARS,1150,1210,0,2020
0,0,0,0,0.0,14,69,0,0,0.0,0.0,2020-11-08 19:15:00+00:00,0,2,0,0,0,0,8,0,13458,3,0,0.0,0,-686,230,916,48,True,0,2,Sead Kolasinac,1,8,AVL,1140,1100,ARS,1130,1220,0,2020
0,0,0,0,0.0,14,82,0,0,0.0,0.0,2020-11-22 16:30:00+00:00,0,10,0,0,0,0,9,0,12449,0,0,0.0,0,-1182,147,1329,48,False,0,2,Sead Kolasinac,1,9,LEE,1060,1210,ARS,1150,1210,0,2020
0,0,0,0,0.0,14,89,0,0,0.0,0.0,2020-11-29 19:15:00+00:00,0,20,0,0,0,0,10,0,11512,2,1,0.0,0,-973,12,985,48,True,0,2,Sead Kolasinac,1,10,WOL,1130,1120,ARS,1130,1220,0,2020
