assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,490,6,0,0,0.0,0.0,2021-08-14 11:30:00+00:00,0,13,0,0,0,0,1,0,9800,1,5,0.0,0,0,0,0,45,False,0,1,Kristoffer Klaesson,10,MUN,1170,1190,LEE,1070,1100,1,2021
0,0,0,0,0.0,490,14,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,8,0,0,0,0,2,0,11641,2,2,0.0,0,-670,407,1077,45,True,0,1,Kristoffer Klaesson,10,EVE,1090,1110,LEE,1080,1100,1,2021
0,0,0,0,0.0,490,29,0,0,0.0,0.0,2021-08-29 13:00:00+00:00,0,5,0,0,0,0,3,0,11614,1,1,0.0,0,-727,344,1071,45,False,0,1,Kristoffer Klaesson,10,BUR,1080,1060,LEE,1070,1100,1,2021
0,0,0,0,0.0,490,36,0,0,0.0,0.0,2021-09-12 15:30:00+00:00,0,11,0,0,0,0,4,0,11551,3,0,0.0,0,-883,542,1425,45,True,0,1,Kristoffer Klaesson,10,LIV,1350,1350,LEE,1080,1100,1,2021
0,0,0,0,0.0,490,46,0,0,0.0,0.0,2021-09-17 19:00:00+00:00,0,14,0,0,0,0,5,0,11647,1,1,0.0,0,-381,432,813,45,False,0,1,Kristoffer Klaesson,10,NEW,1050,1040,LEE,1070,1100,1,2021
0,0,0,0,0.0,490,56,0,0,0.0,0.0,2021-09-25 14:00:00+00:00,0,19,0,0,0,0,6,0,11738,2,1,0.0,0,-300,597,897,45,True,0,1,Kristoffer Klaesson,10,WHU,1150,1180,LEE,1080,1100,1,2021
0,0,0,0,0.0,490,65,0,0,0.0,0.0,2021-10-02 14:00:00+00:00,0,18,0,0,0,0,7,0,11593,0,1,0.0,0,-427,378,805,44,True,0,1,Kristoffer Klaesson,10,WAT,1040,1070,LEE,1080,1100,1,2021
0,0,0,0,0.0,490,79,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,16,0,0,0,0,8,0,11337,0,1,0.0,0,-436,198,634,44,False,0,1,Kristoffer Klaesson,10,SOU,1090,1120,LEE,1070,1100,1,2021
0,0,0,0,0.0,490,87,0,0,0.0,0.0,2021-10-23 14:00:00+00:00,0,20,0,0,0,0,9,0,11210,1,1,0.0,0,-230,91,321,44,True,0,1,Kristoffer Klaesson,10,WOL,1160,1100,LEE,1080,1100,1,2021
0,0,0,0,0.0,490,97,0,0,0.0,0.0,2021-10-31 14:00:00+00:00,0,15,0,0,0,0,10,0,11137,2,1,0.0,0,-207,197,404,44,False,0,1,Kristoffer Klaesson,10,NOR,1040,1040,LEE,1070,1100,1,2021
