assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,8,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,False,0,4,Jay Stansfield,9,EVE,1125,1065,FUL,1180,1170,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19 14:00:00+00:00,0,4,0,0,0,0,2,0,1999,0,3,0,0.0,0,576,734,158,45,True,0,4,Jay Stansfield,9,BRE,1055,1150,FUL,1050,1060,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,21,0,0,0.0,0.0,2023-08-26 14:00:00+00:00,0,1,0,0,0,0,3,0,2910,0,2,2,0.0,0,314,774,460,45,False,0,4,Jay Stansfield,9,ARS,1370,1330,FUL,1180,1170,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,39,0,0,0.0,0.0,2023-09-02 14:00:00+00:00,0,13,0,0,0,0,4,0,2473,0,1,5,0.0,0,-541,147,688,45,False,0,4,Jay Stansfield,9,MCI,1350,1360,FUL,1180,1170,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,22,0,0,0,0,5,0,2060,0,0,1,0.0,0,-415,0,415,45,True,0,4,Jay Stansfield,9,LUT,1060,1120,FUL,1050,1060,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23 14:00:00+00:00,0,7,0,0,0,0,6,0,1938,0,0,0,0.0,0,-137,0,137,45,False,0,4,Jay Stansfield,9,CRY,1080,1060,FUL,1180,1170,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02 19:00:00+00:00,0,6,0,0,0,0,7,0,1827,0,2,0,0.0,0,-110,0,110,45,True,0,4,Jay Stansfield,9,CHE,1150,1230,FUL,1050,1060,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,23,0,0,0,0,8,0,1742,0,1,3,0.0,0,-83,0,83,45,True,0,4,Jay Stansfield,9,SHU,1020,1060,FUL,1050,1060,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23 19:00:00+00:00,0,18,0,0,0,0,9,0,1703,0,0,2,0.0,0,-49,0,49,45,False,0,4,Jay Stansfield,9,TOT,1110,1230,FUL,1180,1170,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29 14:00:00+00:00,0,5,0,0,0,0,10,0,1659,0,1,1,0.0,0,-45,0,45,45,False,0,4,Jay Stansfield,9,BHA,1070,1135,FUL,1180,1170,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04 12:30:00+00:00,0,14,0,0,0,0,11,0,1622,0,1,0,0.0,0,-36,0,36,45,True,0,4,Jay Stansfield,9,MUN,1210,1230,FUL,1050,1060,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12 14:00:00+00:00,0,2,0,0,0,0,12,0,1597,0,1,3,0.0,0,-25,0,25,45,False,0,4,Jay Stansfield,9,AVL,1140,1180,FUL,1180,1170,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2023-11-27 20:00:00+00:00,0,20,0,0,0,0,13,0,1567,0,2,3,0.0,0,-30,0,30,45,True,0,4,Jay Stansfield,9,WOL,1105,1100,FUL,1050,1060,1,2023
0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03 14:00:00+00:00,0,12,0,0,0,0,14,0,1545,0,3,4,0.0,0,-23,0,23,45,False,0,4,Jay Stansfield,9,LIV,1210,1270,FUL,1180,1170,1,2023
