assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11 19:00:00+00:00,0,6,0,0,0,0,1,0,2736,0,3,0,0.0,0,0,0,0,45,False,0,3,Oscar Bobb,13,BUR,1050,1040,MCI,1360,1370,1
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2023-08-19 19:00:00+00:00,0,15,0,0,0,0,2,0,2936,0,0,1,0.0,0,-247,205,452,45,True,0,3,Oscar Bobb,13,NEW,1210,1355,MCI,1350,1360,1
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27 13:00:00+00:00,0,17,0,0,0,0,3,0,2697,0,2,1,0.0,0,-366,87,453,45,False,0,3,Oscar Bobb,13,SHU,1045,1020,MCI,1360,1370,1
0,0,5,0,0.8,345,0.01,0.01,0.0,0.0,39,0,0,0.5,2.4,2023-09-02 14:00:00+00:00,1,10,0,0,0,0,4,0,2610,0,1,5,2.0,1,-209,124,333,44,True,0,3,Oscar Bobb,13,FUL,1180,1170,MCI,1350,1360,1
0,0,3,0,0.3,345,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,1,19,0,0,0,0,5,0,3048,0,3,1,0.0,1,169,461,292,44,False,0,3,Oscar Bobb,13,WHU,1055,1150,MCI,1360,1370,1
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23 14:00:00+00:00,0,16,0,0,0,0,6,0,3112,0,0,2,0.0,0,9,241,232,44,True,0,3,Oscar Bobb,13,NFO,1125,1080,MCI,1350,1360,1
1,0,13,0,14.9,345,0.11,0.11,0.0,0.36,70,1,0,2.0,5.0,2023-09-30 14:00:00+00:00,45,20,0,0,0,0,7,0,3294,0,1,2,0.0,4,104,370,266,44,False,0,3,Oscar Bobb,13,WOL,1085,1115,MCI,1360,1370,1
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2023-10-08 15:30:00+00:00,0,1,0,0,0,0,8,0,5294,0,0,1,0.0,0,1634,2652,1018,44,False,0,3,Oscar Bobb,13,ARS,1370,1330,MCI,1360,1370,1
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,5,0,0,0,0,9,0,5477,0,1,2,0.0,0,218,738,520,44,True,0,3,Oscar Bobb,13,BHA,1180,1240,MCI,1350,1360,1
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29 15:30:00+00:00,0,14,0,0,0,0,10,0,5652,0,3,0,0.0,0,106,707,601,44,False,0,3,Oscar Bobb,13,MUN,1130,1120,MCI,1360,1370,1
1,0,18,0,28.3,345,0.5,0.5,0.0,0.0,106,0,0,5.6,21.6,2023-11-04 15:00:00+00:00,5,3,0,0,0,0,11,0,5617,0,1,6,6.0,4,-56,454,510,44,True,0,3,Oscar Bobb,13,BOU,1130,1075,MCI,1350,1360,1
0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12 16:30:00+00:00,0,7,0,0,0,0,12,0,5965,0,4,4,0.0,0,209,788,579,44,False,0,3,Oscar Bobb,13,CHE,1080,1170,MCI,1360,1370,1
