assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,17,0,0,0,0,7,0,0,0,1,3,0.0,0,0,0,0,45,True,0,4,Nathan Butler-Oyedeji,1,SOU,1060,1090,ARS,1260,1240,2024,,3.25165,14.0,3.25165,1.27313,3.0,1.27313
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,71,0,0,0.0,0.0,2024-10-19T16:30:00Z,0,False,3,0,0,0,0,8,0,8981,0,0,2,0.0,0,7256,8358,1102,45,False,0,4,Nathan Butler-Oyedeji,1,BOU,1080,1190,ARS,1370,1350,2024,,0.740758,4.0,0.740758,2.18419,7.0,1.42302
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2024-10-27T16:30:00Z,0,False,12,0,0,0,0,9,0,14469,0,2,2,0.0,0,4642,6258,1616,45,True,0,4,Nathan Butler-Oyedeji,1,LIV,1360,1360,ARS,1260,1240,2024,,1.0883,6.0,1.0883,1.35346,8.0,1.35346
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2024-11-02T12:30:00Z,0,False,15,0,0,0,0,10,0,19994,0,0,1,0.0,0,4952,7770,2818,45,False,0,4,Nathan Butler-Oyedeji,1,NEW,1100,1130,ARS,1370,1350,2024,,0.911305,9.0,0.911305,0.859715,9.0,0.859715
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,6,0,0,0,0,11,0,21790,0,1,1,0.0,0,1176,4793,3617,45,False,0,4,Nathan Butler-Oyedeji,1,CHE,1150,1360,ARS,1370,1350,2024,,1.9605,6.0,1.9605,1.24067,6.0,1.24067
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,16,0,0,0,0,12,0,23510,0,0,3,0.0,0,1245,4408,3163,45,True,0,4,Nathan Butler-Oyedeji,1,NFO,1230,1130,ARS,1260,1240,2024,,1.66016,19.0,1.66016,0.403136,0.0,0.403136
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2024-11-30T17:30:00Z,0,False,19,0,0,0,0,13,0,22804,0,5,2,0.0,0,-651,2454,3105,45,False,0,4,Nathan Butler-Oyedeji,1,WHU,1080,1100,ARS,1370,1350,2024,,3.99935,6.0,2.47701,1.23539,3.0,1.23539
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,False,14,0,0,0,0,14,0,23337,0,0,2,0.0,0,168,2364,2196,45,True,0,4,Nathan Butler-Oyedeji,1,MUN,1140,1170,ARS,1260,1240,2024,,2.96684,8.0,2.96684,0.256083,1.0,0.256083
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,9,0,0,0,0,15,0,23039,0,1,1,0.0,0,-459,1779,2238,45,False,0,4,Nathan Butler-Oyedeji,1,FUL,1140,1110,ARS,1370,1350,2024,,2.4333,12.0,2.4333,0.150988,0.0,0.150988
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,8,0,0,0,0,16,0,23421,0,0,0,0.0,0,-122,2086,2208,45,True,0,4,Nathan Butler-Oyedeji,1,EVE,1150,1100,ARS,1260,1240,2024,,1.30865,12.0,1.30865,0.132166,2.0,0.132166
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,7,0,0,0,0,17,0,22988,0,5,1,0.0,0,-624,1375,1999,45,False,0,4,Nathan Butler-Oyedeji,1,CRY,1130,1110,ARS,1370,1350,2024,,3.05434,6.0,3.05434,1.6052,3.0,1.6052
0,0,0,0,0.0,665,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2024-12-27T20:15:00Z,0,False,10,0,0,0,0,18,0,22252,0,0,1,0.0,0,-1048,1955,3003,45,True,0,4,Nathan Butler-Oyedeji,1,IPS,1070,1080,ARS,1260,1240,2024,,2.16462,12.0,2.16462,0.0783327,0.0,0.0783327
