assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,8,0,2.9,193,3,3,0,1.3,7.6,2020-09-12 16:30:00+00:00,61,11,0,0,0,0,1,0,111474,3,4,2.0,2,0,0,0,60,False,0,3,Pablo Hernández Domínguez,10,LIV,1190,1300,LEE,1150,1170,0,2020
0,0,0,0,0.0,193,13,0,0,0.0,0.0,2020-09-19 14:00:00+00:00,0,8,0,0,0,0,2,0,112167,3,4,0.0,0,-8951,11349,20300,60,True,0,3,Pablo Hernández Domínguez,10,FUL,1110,1060,LEE,1060,1210,0,2020
0,0,0,0,0.0,193,25,0,0,0.0,0.0,2020-09-27 11:00:00+00:00,0,15,0,0,0,0,3,0,52255,1,0,0.0,0,-59014,745,59759,59,False,0,3,Pablo Hernández Domínguez,10,SHU,1020,1000,LEE,1150,1170,0,2020
0,0,0,0,0.0,193,33,0,0,0.0,0.0,2020-10-03 16:30:00+00:00,0,12,0,0,0,0,4,0,34028,1,1,0.0,0,-20148,130,20278,58,True,0,3,Pablo Hernández Domínguez,10,MCI,1320,1350,LEE,1060,1210,0,2020
0,0,2,0,2.8,193,42,0,0,2.6,1.0,2020-10-19 19:00:00+00:00,15,20,0,0,0,0,5,0,28320,1,0,22.0,1,-6302,491,6793,58,True,0,3,Pablo Hernández Domínguez,10,WOL,1130,1120,LEE,1060,1210,0,2020
0,0,-1,0,11.7,193,50,0,0,2.2,0.0,2020-10-23 19:00:00+00:00,11,2,0,0,0,0,6,0,27614,3,0,10.0,1,-1290,1039,2329,58,False,0,3,Pablo Hernández Domínguez,10,AVL,1120,1080,LEE,1150,1170,0,2020
0,0,7,0,9.2,193,62,2,0,1.8,3.8,2020-11-02 20:00:00+00:00,66,9,0,0,0,0,7,0,26629,4,1,5.0,2,-1391,957,2348,58,True,0,3,Pablo Hernández Domínguez,10,LEI,1150,1230,LEE,1060,1210,0,2020
0,0,0,0,0.0,193,72,0,0,0.0,0.0,2020-11-07 15:00:00+00:00,0,6,0,0,0,0,8,0,25979,1,4,0.0,0,-889,871,1760,58,False,0,3,Pablo Hernández Domínguez,10,CRY,1030,1010,LEE,1150,1170,0,2020
0,0,0,0,0.0,193,82,0,0,0.0,0.0,2020-11-22 16:30:00+00:00,0,1,0,0,0,0,9,0,23730,0,0,0.0,0,-2449,506,2955,57,True,0,3,Pablo Hernández Domínguez,10,ARS,1150,1210,LEE,1060,1210,0,2020
0,0,0,0,0.0,193,93,0,0,0.0,0.0,2020-11-28 17:30:00+00:00,0,7,0,0,0,0,10,0,21528,1,0,0.0,0,-2220,26,2246,57,False,0,3,Pablo Hernández Domínguez,10,EVE,1130,1200,LEE,1150,1170,0,2020
0,0,0,0,0.0,193,102,0,0,0.0,0.0,2020-12-05 20:00:00+00:00,0,5,0,0,0,0,11,0,19840,1,3,0.0,0,-1733,61,1794,57,False,0,3,Pablo Hernández Domínguez,10,CHE,1260,1250,LEE,1150,1170,0,2020
0,0,0,0,0.0,193,113,0,0,0.0,0.0,2020-12-11 20:00:00+00:00,0,19,0,0,0,0,12,0,19533,2,1,0.0,0,-443,341,784,57,True,0,3,Pablo Hernández Domínguez,10,WHU,1190,1290,LEE,1060,1210,0,2020
2,0,27,0,21.9,193,122,0,0,5.7,35.2,2020-12-16 18:00:00+00:00,8,14,0,0,0,0,13,0,19602,2,5,0.0,7,-20,383,403,57,True,0,3,Pablo Hernández Domínguez,10,NEW,1060,1110,LEE,1060,1210,0,2020
0,0,0,0,0.0,193,134,0,0,0.0,0.0,2020-12-20 16:30:00+00:00,0,13,0,0,0,0,14,0,20962,2,6,0.0,0,1202,1561,359,57,False,0,3,Pablo Hernández Domínguez,10,MUN,1250,1240,LEE,1150,1170,0,2020
0,0,4,0,2.6,193,142,0,0,1.6,4.8,2020-12-27 12:00:00+00:00,31,4,0,0,0,0,15,0,20959,0,1,9.0,1,-185,906,1091,57,True,0,3,Pablo Hernández Domínguez,10,BUR,1090,1080,LEE,1060,1210,0,2020
0,0,4,0,1.6,193,158,0,0,0.5,1.4,2020-12-29 18:00:00+00:00,20,18,0,0,0,0,16,0,20845,5,0,2.0,1,-213,408,621,57,False,0,3,Pablo Hernández Domínguez,10,WBA,1040,1050,LEE,1150,1170,0,2020
0,0,11,0,22.5,193,167,0,0,6.1,10.8,2021-01-02 12:30:00+00:00,25,17,0,0,0,0,17,0,20660,0,3,28.0,1,-295,565,860,57,False,0,3,Pablo Hernández Domínguez,10,TOT,1130,1250,LEE,1150,1170,0,2020
0,0,4,0,2.8,193,182,0,0,0.6,3.0,2021-01-16 15:00:00+00:00,23,3,0,0,0,0,19,0,20323,1,0,0.0,1,-119,366,485,57,True,0,3,Pablo Hernández Domínguez,10,BHA,1190,1130,LEE,1060,1210,0,2020
0,0,0,0,0.0,193,196,0,0,0.0,0.0,2021-01-26 18:00:00+00:00,0,14,0,0,0,0,20,0,20139,2,1,0.0,0,-339,290,629,57,False,0,3,Pablo Hernández Domínguez,10,NEW,1050,1030,LEE,1150,1170,0,2020
0,0,0,0,0.0,193,204,0,0,0.0,0.0,2021-01-31 14:00:00+00:00,0,9,0,0,0,0,21,0,19830,3,1,0.0,0,-359,89,448,57,False,0,3,Pablo Hernández Domínguez,10,LEI,1190,1150,LEE,1150,1170,0,2020
0,0,3,0,1.8,193,212,0,0,0.4,2.2,2021-02-03 19:30:00+00:00,12,7,0,0,0,0,22,0,19665,2,1,0.0,1,-219,150,369,57,True,0,3,Pablo Hernández Domínguez,10,EVE,1100,1140,LEE,1060,1210,0,2020
0,0,0,0,0.0,193,222,0,0,0.0,0.0,2021-02-08 20:00:00+00:00,0,6,0,0,0,0,23,0,19547,0,2,0.0,0,-204,166,370,57,True,0,3,Pablo Hernández Domínguez,10,CRY,1120,1020,LEE,1060,1210,0,2020
0,0,0,0,0.0,193,229,0,0,0.0,0.0,2021-02-14 16:30:00+00:00,0,1,0,0,0,0,24,0,19047,2,4,0.0,0,-524,128,652,57,False,0,3,Pablo Hernández Domínguez,10,ARS,1130,1220,LEE,1150,1170,0,2020
0,0,3,0,0.7,193,248,0,0,0.1,0.6,2021-02-19 20:00:00+00:00,24,20,0,0,0,0,25,0,19543,0,1,0.0,1,358,823,465,57,False,0,3,Pablo Hernández Domínguez,10,WOL,1120,1040,LEE,1150,1170,0,2020
0,0,3,0,0.1,193,172,0,0,0.3,0.0,2021-02-23 18:00:00+00:00,15,16,0,0,0,0,25,0,19543,0,3,4.0,1,358,823,465,57,True,0,3,Pablo Hernández Domínguez,10,SOU,1110,1160,LEE,1060,1210,0,2020
