assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,2,37,0,18.8,284,18,1,1,8.8,46.4,2020-09-21 19:15:00+00:00,90,20,0,0,0,0,2,0,279640,3,1,23.0,9,20071,59741,39670,65,False,0,3,Phil Foden,12,WOL,1120,1040,MCI,1320,1350,0
0,0,5,0,3.7,284,24,3,0,0.4,0.6,2020-09-27 15:30:00+00:00,63,9,0,0,0,0,3,0,529454,5,2,0.0,2,205051,284995,79944,65,True,0,3,Phil Foden,12,LEI,1150,1230,MCI,1280,1340,0
0,0,8,0,26.2,284,33,1,0,7.6,8.0,2020-10-03 16:30:00+00:00,90,10,0,0,0,0,4,0,603199,1,1,42.0,2,66213,135460,69247,66,False,0,3,Phil Foden,12,LEE,1060,1210,MCI,1320,1350,0
1,0,10,1,7.3,284,44,0,0,8.1,7.8,2020-10-17 16:30:00+00:00,88,1,0,0,0,0,5,0,521154,0,1,66.0,6,-84461,52017,136478,66,True,0,3,Phil Foden,12,ARS,1150,1210,MCI,1280,1340,0
0,0,21,0,6.8,284,57,0,1,7.2,39.0,2020-10-24 11:30:00+00:00,45,19,0,0,0,0,6,0,574478,1,1,26.0,6,39242,87799,48557,66,False,0,3,Phil Foden,12,WHU,1140,1260,MCI,1320,1350,0
0,0,4,0,0.8,284,66,0,0,0.5,2.2,2020-10-31 12:30:00+00:00,9,15,0,0,0,0,7,0,696537,1,0,2.0,1,110593,141792,31199,66,False,0,3,Phil Foden,12,SHU,1020,1000,MCI,1320,1350,0
0,0,0,0,0.0,284,75,0,0,0.0,0.0,2020-11-08 16:30:00+00:00,0,11,0,0,0,0,8,0,565085,1,1,0.0,0,-123496,22991,146487,66,True,0,3,Phil Foden,12,LIV,1210,1230,MCI,1280,1340,0
0,0,3,0,0.9,284,87,0,0,0.4,2.8,2020-11-21 17:30:00+00:00,18,17,0,0,0,0,9,0,464089,0,2,0.0,1,-103700,17396,121096,65,False,0,3,Phil Foden,12,TOT,1130,1250,MCI,1320,1350,0
1,0,14,0,10.6,284,95,0,0,5.1,16.0,2020-11-28 15:00:00+00:00,23,4,0,0,0,0,10,0,450370,0,5,24.0,4,-23943,38580,62523,65,True,0,3,Phil Foden,12,BUR,1090,1080,MCI,1280,1340,0
0,0,0,0,0.0,284,104,0,0,0.0,0.0,2020-12-05 15:00:00+00:00,0,8,0,0,0,0,11,0,424292,0,2,0.0,0,-26010,32157,58167,65,True,0,3,Phil Foden,12,FUL,1110,1060,MCI,1280,1340,0
