assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,952,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,19041,0,0,1,0.0,0,0,0,0,65,True,0,4,Anthony Martial,14,WOL,1105,1100,MUN,1130,1120,2023,,1.97087,16.0,1.97087,1.72228,12.0,1.72228
0,0,3,0,11.0,952,0.01,0.01,0.0,0.07,18,0,0,1.5,4.2,2023-08-19T16:30:00Z,5,18,0,0,0,0,2,0,20869,0,0,2,0.0,1,-3118,1578,4696,65,False,0,4,Anthony Martial,14,TOT,1110,1230,MUN,1210,1230,2023,,2.44604,12.0,2.44604,2.53904,12.0,2.53904
0,0,3,0,14.5,952,0.02,0.06,0.04,1.0,28,2,0,2.7,1.4,2023-08-26T14:00:00Z,59,16,0,0,0,0,3,0,25571,1,2,3,11.0,1,145,3185,3040,65,True,0,4,Anthony Martial,14,NFO,1125,1080,MUN,1130,1120,2023,,3.02803,13.0,2.26686,0.960354,5.0,0.960354
0,0,6,0,10.8,952,0.0,0.05,0.05,1.07,31,1,0,3.2,4.4,2023-09-03T15:30:00Z,66,1,0,0,0,0,4,0,27354,1,1,3,17.0,2,-1438,1818,3256,65,False,0,4,Anthony Martial,14,ARS,1370,1330,MUN,1210,1230,2023,,0.966109,4.0,0.966109,1.90973,11.0,1.90973
0,0,6,0,1.0,952,0.0,0.0,0.0,0.99,45,1,0,0.8,3.0,2023-09-16T14:00:00Z,26,5,0,0,0,0,5,0,30651,0,3,1,4.0,1,-618,2765,3383,65,True,0,4,Anthony Martial,14,BHA,1180,1240,MUN,1130,1120,2023,,0.719951,5.0,0.719951,1.93908,4.0,1.93908
0,0,0,0,0.0,952,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,21,0,0,0,0,6,0,30373,0,1,0,0.0,0,-1409,1167,2576,65,False,0,4,Anthony Martial,14,BUR,1050,1040,MUN,1210,1230,2023,,0.840273,9.0,0.840273,0.935444,8.0,0.935444
0,0,5,0,22.2,952,0.06,0.06,0.0,0.27,65,0,0,2.9,5.0,2023-09-30T14:00:00Z,13,7,0,0,0,0,7,0,31848,0,1,0,2.0,1,140,2567,2427,65,True,0,4,Anthony Martial,14,CRY,1120,1085,MUN,1130,1120,2023,,1.55408,16.0,1.55408,1.19015,1.0,1.19015
0,0,1,0,1.6,952,0.0,0.16,0.16,0.25,78,0,0,2.4,3.6,2023-10-07T14:00:00Z,19,4,0,0,0,0,8,0,31980,0,1,2,19.0,1,-975,1338,2313,65,True,0,4,Anthony Martial,14,BRE,1055,1150,MUN,1130,1120,2023,,1.29356,17.0,1.29356,1.02509,2.0,1.02509
0,0,-1,0,1.7,952,0.0,0.0,0.0,0.05,89,0,0,0.5,1.0,2023-10-21T19:00:00Z,27,23,0,0,0,0,9,0,33541,0,2,1,2.0,1,70,1974,1904,65,False,0,4,Anthony Martial,14,SHU,1045,1020,MUN,1210,1230,2023,,1.46187,7.0,1.46187,1.41074,7.0,0.649567
0,0,3,0,0.0,952,0.0,0.0,0.0,0.11,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,4,13,0,0,0,0,10,0,33554,0,3,0,0.0,1,-772,1004,1776,65,True,0,4,Anthony Martial,14,MCI,1360,1370,MUN,1130,1120,2023,,0.714628,4.0,0.714628,4.54595,21.0,3.78478
0,0,1,0,0.3,952,0.0,0.16,0.16,0.11,104,0,0,0.5,0.0,2023-11-04T12:30:00Z,11,9,0,0,0,0,11,0,33642,0,1,0,8.0,1,-704,1027,1731,64,False,0,4,Anthony Martial,14,FUL,1050,1060,MUN,1210,1230,2023,,0.697095,7.0,0.697095,1.18241,3.0,1.18241
0,0,3,0,0.3,952,0.0,0.0,0.0,0.02,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,11,22,0,0,0,0,12,0,34506,0,0,1,0.0,1,49,1458,1409,64,True,0,4,Anthony Martial,14,LUT,1060,1120,MUN,1130,1120,2023,,2.74105,10.0,2.74105,0.408265,4.0,0.408265
