code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,team_a,team_a_score,team_h,team_h_score,stats,team_h_difficulty,team_a_difficulty,pulse_id,team_h_xG_rolling_4,team_h_deep_rolling_4,team_h_xGA_rolling_4,team_h_deep_allowed_rolling_4,team_h_xG_rolling_16,team_h_deep_rolling_16,team_h_xGA_rolling_16,team_h_deep_allowed_rolling_16,team_a_xG_rolling_4,team_a_deep_rolling_4,team_a_xGA_rolling_4,team_a_deep_allowed_rolling_4,team_a_xG_rolling_16,team_a_deep_rolling_16,team_a_xGA_rolling_16,team_a_deep_allowed_rolling_16
2444506,4,True,True,37,2024-09-14,90,False,True,4,1.0,13,2.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 110}], 'h': [{'value': 2, 'element': 351}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 347}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 88}], 'h': [{'value': 1, 'element': 354}, {'value': 1, 'element': 362}, {'value': 1, 'element': 571}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 91}], 'h': [{'value': 5, 'element': 347}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 110}], 'h': [{'value': 3, 'element': 351}, {'value': 1, 'element': 347}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 110}, {'value': 24, 'element': 101}, {'value': 16, 'element': 91}, {'value': 12, 'element': 94}, {'value': 12, 'element': 99}, {'value': 12, 'element': 104}, {'value': 10, 'element': 338}, {'value': 9, 'element': 89}, {'value': 8, 'element': 106}, {'value': 7, 'element': 86}, {'value': 7, 'element': 98}, {'value': 5, 'element': 314}, {'value': 3, 'element': 88}, {'value': 3, 'element': 105}, {'value': 2, 'element': 111}], 'h': [{'value': 58, 'element': 351}, {'value': 26, 'element': 347}, {'value': 14, 'element': 349}, {'value': 13, 'element': 360}, {'value': 13, 'element': 625}, {'value': 11, 'element': 340}, {'value': 8, 'element': 363}, {'value': 7, 'element': 345}, {'value': 6, 'element': 350}, {'value': 5, 'element': 354}, {'value': 4, 'element': 571}, {'value': 3, 'element': 342}, {'value': 3, 'element': 356}, {'value': 3, 'element': 361}, {'value': 1, 'element': 355}, {'value': 1, 'element': 362}]}]",2,4,115863,2.4416425000000004,15.5,0.6821472500000001,3.5,2.5499364375,15.0625,0.94618696875,3.9375,1.85056475,5.75,2.2909775,12.75,1.67313325,7.6875,1.6329857500000002,9.625
2444501,4,True,True,31,2024-09-14,90,False,True,8,2.0,2,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 220}, {'value': 1, 'element': 230}], 'h': [{'value': 2, 'element': 58}, {'value': 1, 'element': 38}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 230}], 'h': [{'value': 1, 'element': 29}, {'value': 1, 'element': 36}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 226}, {'value': 1, 'element': 232}, {'value': 1, 'element': 238}, {'value': 1, 'element': 582}], 'h': [{'value': 1, 'element': 47}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 235}], 'h': []}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 230}], 'h': [{'value': 3, 'element': 58}, {'value': 1, 'element': 38}]}, {'identifier': 'bps', 'a': [{'value': 47, 'element': 230}, {'value': 21, 'element': 220}, {'value': 13, 'element': 223}, {'value': 9, 'element': 224}, {'value': 7, 'element': 226}, {'value': 7, 'element': 232}, {'value': 7, 'element': 235}, {'value': 5, 'element': 222}, {'value': 3, 'element': 231}, {'value': 3, 'element': 651}, {'value': 2, 'element': 228}, {'value': 1, 'element': 218}, {'value': 1, 'element': 577}, {'value': -1, 'element': 236}, {'value': -2, 'element': 582}, {'value': -4, 'element': 238}], 'h': [{'value': 52, 'element': 58}, {'value': 27, 'element': 38}, {'value': 26, 'element': 36}, {'value': 20, 'element': 57}, {'value': 18, 'element': 29}, {'value': 18, 'element': 48}, {'value': 12, 'element': 44}, {'value': 9, 'element': 45}, {'value': 9, 'element': 233}, {'value': 8, 'element': 598}, {'value': 7, 'element': 52}, {'value': 7, 'element': 53}, {'value': 5, 'element': 569}, {'value': 3, 'element': 31}, {'value': 3, 'element': 54}, {'value': -3, 'element': 47}]}]",2,4,115857,1.6874089999999995,4.25,1.80633025,7.25,1.56560321875,7.4375,2.0311075625,7.8125,1.068847,6.75,2.64271,9.25,1.2903812499999998,7.125,1.906211875,8.375
2444500,4,True,True,32,2024-09-14,90,False,True,6,1.0,3,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 181}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 386}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [{'value': 1, 'element': 185}], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': [{'value': 1, 'element': 617}]}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 162}, {'value': 1, 'element': 163}, {'value': 1, 'element': 180}, {'value': 1, 'element': 184}, {'value': 1, 'element': 185}, {'value': 1, 'element': 189}, {'value': 1, 'element': 386}, {'value': 1, 'element': 621}], 'h': [{'value': 1, 'element': 63}, {'value': 1, 'element': 64}, {'value': 1, 'element': 71}, {'value': 1, 'element': 78}, {'value': 1, 'element': 79}, {'value': 1, 'element': 81}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 185}], 'h': [{'value': 2, 'element': 84}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 185}, {'value': 2, 'element': 189}, {'value': 1, 'element': 181}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 40, 'element': 185}, {'value': 28, 'element': 189}, {'value': 27, 'element': 181}, {'value': 23, 'element': 167}, {'value': 21, 'element': 162}, {'value': 21, 'element': 163}, {'value': 16, 'element': 157}, {'value': 15, 'element': 182}, {'value': 15, 'element': 386}, {'value': 13, 'element': 184}, {'value': 13, 'element': 187}, {'value': 11, 'element': 177}, {'value': 5, 'element': 560}, {'value': -1, 'element': 621}], 'h': [{'value': 19, 'element': 81}, {'value': 10, 'element': 63}, {'value': 9, 'element': 70}, {'value': 9, 'element': 83}, {'value': 8, 'element': 84}, {'value': 8, 'element': 85}, {'value': 7, 'element': 65}, {'value': 7, 'element': 71}, {'value': 6, 'element': 64}, {'value': 5, 'element': 77}, {'value': 4, 'element': 76}, {'value': 4, 'element': 78}, {'value': 3, 'element': 80}, {'value': -1, 'element': 79}, {'value': -1, 'element': 592}]}]",4,3,115858,2.35079,7.25,1.82273,10.5,1.986949875,7.3125,1.7407508125,9.875,1.91643,6.5,1.515047,8.5,2.3128511875,8.9375,1.6086724375,8.1875
2444508,4,True,True,39,2024-09-15,90,False,True,1,1.0,18,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 3}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 17}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 6}, {'value': 1, 'element': 7}, {'value': 1, 'element': 18}], 'h': [{'value': 1, 'element': 480}, {'value': 1, 'element': 492}, {'value': 1, 'element': 505}, {'value': 1, 'element': 506}, {'value': 1, 'element': 508}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 15}], 'h': [{'value': 3, 'element': 508}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 3}, {'value': 2, 'element': 15}, {'value': 1, 'element': 17}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 40, 'element': 3}, {'value': 33, 'element': 15}, {'value': 25, 'element': 17}, {'value': 23, 'element': 24}, {'value': 22, 'element': 18}, {'value': 20, 'element': 6}, {'value': 18, 'element': 9}, {'value': 13, 'element': 23}, {'value': 12, 'element': 20}, {'value': 9, 'element': 4}, {'value': 5, 'element': 12}, {'value': 2, 'element': 186}, {'value': 1, 'element': 2}], 'h': [{'value': 20, 'element': 494}, {'value': 19, 'element': 498}, {'value': 18, 'element': 495}, {'value': 13, 'element': 503}, {'value': 10, 'element': 480}, {'value': 10, 'element': 505}, {'value': 10, 'element': 506}, {'value': 8, 'element': 491}, {'value': 8, 'element': 508}, {'value': 7, 'element': 499}, {'value': 5, 'element': 509}, {'value': 4, 'element': 612}, {'value': 2, 'element': 492}]}]",4,4,115865,2.2122425,13.25,0.9898152499999998,3.5,2.001266,12.8125,1.6011950625000002,5.6875,2.1679924999999995,11.5,1.0937147500000002,3.5,2.2076395,15.4375,0.8618421875,4.0
2444509,4,True,True,40,2024-09-15,90,False,True,15,2.0,20,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 392}, {'value': 1, 'element': 415}], 'h': [{'value': 1, 'element': 557}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 394}, {'value': 1, 'element': 420}], 'h': [{'value': 1, 'element': 566}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 395}, {'value': 1, 'element': 402}, {'value': 1, 'element': 403}], 'h': [{'value': 1, 'element': 533}, {'value': 1, 'element': 559}, {'value': 1, 'element': 642}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 413}], 'h': [{'value': 4, 'element': 204}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 392}, {'value': 2, 'element': 394}], 'h': [{'value': 3, 'element': 557}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 392}, {'value': 25, 'element': 394}, {'value': 24, 'element': 415}, {'value': 23, 'element': 420}, {'value': 18, 'element': 399}, {'value': 17, 'element': 398}, {'value': 12, 'element': 413}, {'value': 11, 'element': 395}, {'value': 11, 'element': 417}, {'value': 3, 'element': 404}, {'value': 2, 'element': 410}, {'value': 2, 'element': 418}, {'value': 1, 'element': 401}, {'value': 1, 'element': 403}, {'value': 1, 'element': 409}, {'value': -1, 'element': 402}], 'h': [{'value': 42, 'element': 557}, {'value': 17, 'element': 553}, {'value': 14, 'element': 566}, {'value': 10, 'element': 541}, {'value': 9, 'element': 204}, {'value': 9, 'element': 642}, {'value': 8, 'element': 558}, {'value': 5, 'element': 533}, {'value': 5, 'element': 535}, {'value': 5, 'element': 655}, {'value': 4, 'element': 542}, {'value': 3, 'element': 544}, {'value': 3, 'element': 548}, {'value': 3, 'element': 550}, {'value': 2, 'element': 559}]}]",3,2,115866,1.1657052499999998,3.75,2.6819275,12.75,1.0804716875,4.8125,2.186252,10.625,1.89093475,7.5,1.9561425,8.75,2.1839323125,9.375,1.5583476875,7.5
2444519,5,True,True,50,2024-09-21,90,False,True,6,3.0,19,0.0,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 180}, {'value': 1, 'element': 182}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 157}, {'value': 1, 'element': 180}, {'value': 1, 'element': 386}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 163}, {'value': 1, 'element': 189}], 'h': [{'value': 1, 'element': 511}, {'value': 1, 'element': 512}, {'value': 1, 'element': 524}, {'value': 1, 'element': 530}, {'value': 1, 'element': 654}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 185}], 'h': [{'value': 2, 'element': 513}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 180}, {'value': 2, 'element': 185}, {'value': 1, 'element': 162}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 77, 'element': 180}, {'value': 39, 'element': 185}, {'value': 29, 'element': 162}, {'value': 28, 'element': 157}, {'value': 28, 'element': 163}, {'value': 28, 'element': 187}, {'value': 27, 'element': 182}, {'value': 15, 'element': 168}, {'value': 15, 'element': 386}, {'value': 12, 'element': 177}, {'value': 6, 'element': 167}, {'value': 4, 'element': 166}, {'value': 4, 'element': 560}, {'value': 4, 'element': 621}, {'value': 1, 'element': 181}], 'h': [{'value': 14, 'element': 514}, {'value': 10, 'element': 525}, {'value': 9, 'element': 530}, {'value': 7, 'element': 527}, {'value': 6, 'element': 511}, {'value': 4, 'element': 576}, {'value': 4, 'element': 587}, {'value': 3, 'element': 517}, {'value': 3, 'element': 588}, {'value': 2, 'element': 528}, {'value': 1, 'element': 388}, {'value': 1, 'element': 524}, {'value': 1, 'element': 654}, {'value': -1, 'element': 512}, {'value': -1, 'element': 513}, {'value': -5, 'element': 520}]}]",4,2,115876,1.4922074999999997,4.75,2.5313450000000004,10.25,1.4620891875,4.3125,2.42656625,12.5,1.7501840000000002,6.75,1.3988745000000002,7.25,2.2366278125,8.9375,1.5501793125,8.3125
2444510,5,True,True,41,2024-09-21,90,False,True,20,1.0,2,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 541}], 'h': [{'value': 1, 'element': 38}, {'value': 1, 'element': 44}, {'value': 1, 'element': 58}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 54}, {'value': 1, 'element': 57}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 533}, {'value': 1, 'element': 541}, {'value': 1, 'element': 553}, {'value': 1, 'element': 557}, {'value': 1, 'element': 558}, {'value': 1, 'element': 559}], 'h': [{'value': 1, 'element': 29}, {'value': 1, 'element': 52}, {'value': 1, 'element': 54}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 3, 'element': 47}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 541}], 'h': [{'value': 3, 'element': 54}, {'value': 1, 'element': 44}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 541}, {'value': 21, 'element': 642}, {'value': 12, 'element': 558}, {'value': 10, 'element': 553}, {'value': 7, 'element': 535}, {'value': 6, 'element': 566}, {'value': 3, 'element': 544}, {'value': 3, 'element': 548}, {'value': 3, 'element': 557}, {'value': 3, 'element': 563}, {'value': 2, 'element': 542}, {'value': -3, 'element': 204}, {'value': -3, 'element': 533}, {'value': -4, 'element': 559}, {'value': -7, 'element': 564}], 'h': [{'value': 34, 'element': 54}, {'value': 33, 'element': 44}, {'value': 31, 'element': 57}, {'value': 30, 'element': 58}, {'value': 26, 'element': 38}, {'value': 11, 'element': 47}, {'value': 11, 'element': 233}, {'value': 10, 'element': 53}, {'value': 7, 'element': 28}, {'value': 7, 'element': 35}, {'value': 6, 'element': 52}, {'value': 4, 'element': 48}, {'value': 1, 'element': 31}, {'value': 1, 'element': 45}, {'value': -3, 'element': 29}]}]",2,4,115867,2.3273875,6.5,1.46139725,5.25,1.5449875937500002,7.0,1.9433868125,7.5625,1.3503142499999998,5.0,1.6379425,9.75,1.0963160625,4.75,2.23807,10.9375
2444513,5,True,True,44,2024-09-21,90,False,True,15,1.0,9,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 392}], 'h': [{'value': 1, 'element': 10}, {'value': 1, 'element': 19}, {'value': 1, 'element': 252}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 402}], 'h': [{'value': 1, 'element': 239}, {'value': 1, 'element': 247}, {'value': 1, 'element': 251}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 239}, {'value': 1, 'element': 240}, {'value': 1, 'element': 248}, {'value': 1, 'element': 249}, {'value': 1, 'element': 254}, {'value': 1, 'element': 257}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 413}], 'h': [{'value': 4, 'element': 248}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 392}], 'h': [{'value': 2, 'element': 247}, {'value': 1, 'element': 10}, {'value': 1, 'element': 19}]}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 392}, {'value': 12, 'element': 403}, {'value': 11, 'element': 398}, {'value': 11, 'element': 402}, {'value': 9, 'element': 413}, {'value': 8, 'element': 394}, {'value': 8, 'element': 417}, {'value': 7, 'element': 399}, {'value': 7, 'element': 418}, {'value': 6, 'element': 395}, {'value': 5, 'element': 401}, {'value': 5, 'element': 415}, {'value': 2, 'element': 420}, {'value': 1, 'element': 590}, {'value': -4, 'element': 404}], 'h': [{'value': 30, 'element': 247}, {'value': 27, 'element': 10}, {'value': 27, 'element': 19}, {'value': 26, 'element': 252}, {'value': 24, 'element': 239}, {'value': 16, 'element': 251}, {'value': 15, 'element': 191}, {'value': 13, 'element': 241}, {'value': 8, 'element': 248}, {'value': 6, 'element': 240}, {'value': 6, 'element': 255}, {'value': 6, 'element': 622}, {'value': 4, 'element': 249}, {'value': 3, 'element': 245}, {'value': 3, 'element': 257}, {'value': -2, 'element': 254}]}]",3,3,115870,1.61393275,5.0,1.072363,3.5,1.54583496875,7.0625,1.4598681875,6.9375,1.34918225,7.0,1.8981725,9.0,2.263060875,9.75,1.4881183125,6.8125
2444514,5,True,True,45,2024-09-21,90,False,True,8,1.0,11,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 232}], 'h': [{'value': 1, 'element': 298}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 238}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 223}, {'value': 1, 'element': 228}], 'h': [{'value': 1, 'element': 117}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 235}], 'h': [{'value': 4, 'element': 293}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 232}, {'value': 1, 'element': 238}], 'h': [{'value': 3, 'element': 298}]}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 232}, {'value': 27, 'element': 238}, {'value': 20, 'element': 230}, {'value': 15, 'element': 651}, {'value': 14, 'element': 217}, {'value': 10, 'element': 577}, {'value': 7, 'element': 235}, {'value': 6, 'element': 236}, {'value': 5, 'element': 223}, {'value': 3, 'element': 220}, {'value': 2, 'element': 224}, {'value': 2, 'element': 226}, {'value': 2, 'element': 228}], 'h': [{'value': 38, 'element': 298}, {'value': 19, 'element': 295}, {'value': 17, 'element': 300}, {'value': 16, 'element': 309}, {'value': 15, 'element': 296}, {'value': 12, 'element': 293}, {'value': 10, 'element': 291}, {'value': 10, 'element': 301}, {'value': 10, 'element': 635}, {'value': 6, 'element': 192}, {'value': 5, 'element': 306}, {'value': 3, 'element': 570}, {'value': 2, 'element': 198}, {'value': -3, 'element': 117}]}]",2,2,115871,1.077439,3.25,2.1052350000000004,12.25,1.4317381375,4.125,1.7430455625,9.375,1.1156605000000002,6.75,2.629475,7.5,1.3257251875,7.0625,2.000271875,8.375
2444515,5,True,True,46,2024-09-21,90,False,True,3,0.0,12,3.0,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 327}, {'value': 1, 'element': 316}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 311}, {'value': 1, 'element': 326}, {'value': 1, 'element': 328}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 63}, {'value': 1, 'element': 64}, {'value': 1, 'element': 71}, {'value': 1, 'element': 580}], 'h': [{'value': 1, 'element': 326}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 9, 'element': 152}], 'h': [{'value': 7, 'element': 325}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 327}, {'value': 2, 'element': 311}, {'value': 1, 'element': 325}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 83}, {'value': 14, 'element': 152}, {'value': 11, 'element': 64}, {'value': 10, 'element': 85}, {'value': 9, 'element': 78}, {'value': 7, 'element': 63}, {'value': 7, 'element': 70}, {'value': 6, 'element': 74}, {'value': 6, 'element': 617}, {'value': 4, 'element': 77}, {'value': 4, 'element': 81}, {'value': 3, 'element': 65}, {'value': 3, 'element': 80}, {'value': -3, 'element': 580}, {'value': -4, 'element': 592}], 'h': [{'value': 59, 'element': 327}, {'value': 39, 'element': 311}, {'value': 38, 'element': 325}, {'value': 36, 'element': 326}, {'value': 33, 'element': 335}, {'value': 31, 'element': 328}, {'value': 29, 'element': 316}, {'value': 28, 'element': 339}, {'value': 26, 'element': 329}, {'value': 24, 'element': 323}, {'value': 11, 'element': 336}, {'value': 10, 'element': 321}, {'value': 5, 'element': 324}, {'value': -1, 'element': 636}]}]",3,5,115872,2.48056,12.25,0.7225604999999997,3.5,2.669921875,15.5,1.092619,5.5625,2.2346175,6.0,1.656484,10.75,1.99327175,7.25,1.6987580625,9.875
2444517,5,True,True,48,2024-09-21,90,False,True,10,1.0,17,1.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 278}], 'h': [{'value': 1, 'element': 608}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 463}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 268}, {'value': 1, 'element': 274}, {'value': 1, 'element': 281}, {'value': 1, 'element': 630}], 'h': [{'value': 1, 'element': 463}, {'value': 1, 'element': 473}, {'value': 1, 'element': 475}, {'value': 1, 'element': 518}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 568}], 'h': [{'value': 5, 'element': 14}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 278}], 'h': [{'value': 3, 'element': 608}, {'value': 1, 'element': 463}]}, {'identifier': 'bps', 'a': [{'value': 33, 'element': 278}, {'value': 18, 'element': 264}, {'value': 12, 'element': 274}, {'value': 12, 'element': 630}, {'value': 11, 'element': 267}, {'value': 11, 'element': 282}, {'value': 10, 'element': 270}, {'value': 7, 'element': 568}, {'value': 7, 'element': 631}, {'value': 6, 'element': 268}, {'value': 5, 'element': 619}, {'value': 4, 'element': 275}, {'value': 3, 'element': 265}, {'value': 2, 'element': 272}, {'value': -1, 'element': 281}], 'h': [{'value': 35, 'element': 608}, {'value': 19, 'element': 463}, {'value': 18, 'element': 518}, {'value': 17, 'element': 623}, {'value': 15, 'element': 14}, {'value': 13, 'element': 455}, {'value': 10, 'element': 461}, {'value': 10, 'element': 475}, {'value': 9, 'element': 474}, {'value': 4, 'element': 584}, {'value': 3, 'element': 397}, {'value': 3, 'element': 452}, {'value': 3, 'element': 453}, {'value': 2, 'element': 188}, {'value': -3, 'element': 473}, {'value': -7, 'element': 27}]}]",2,2,115874,1.2932105000000005,8.5,2.54699475,11.25,1.1256779375,5.9375,2.2478908125,11.125,0.56274275,1.5,2.4882575,11.0,0.56274275,1.5,2.4882575,11.0
2444518,5,True,True,49,2024-09-21,90,False,True,4,1.0,18,3.0,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 99}], 'h': [{'value': 1, 'element': 82}, {'value': 1, 'element': 491}, {'value': 1, 'element': 494}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 98}], 'h': [{'value': 2, 'element': 503}, {'value': 1, 'element': 494}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 86}], 'h': [{'value': 1, 'element': 482}, {'value': 1, 'element': 494}, {'value': 1, 'element': 506}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 6, 'element': 91}], 'h': [{'value': 5, 'element': 508}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 99}], 'h': [{'value': 3, 'element': 494}, {'value': 2, 'element': 503}]}, {'identifier': 'bps', 'a': [{'value': 31, 'element': 99}, {'value': 24, 'element': 98}, {'value': 18, 'element': 314}, {'value': 15, 'element': 89}, {'value': 14, 'element': 94}, {'value': 13, 'element': 91}, {'value': 13, 'element': 111}, {'value': 5, 'element': 602}, {'value': 4, 'element': 338}, {'value': 3, 'element': 97}, {'value': 3, 'element': 106}, {'value': 1, 'element': 104}, {'value': -1, 'element': 105}], 'h': [{'value': 48, 'element': 494}, {'value': 43, 'element': 503}, {'value': 26, 'element': 82}, {'value': 23, 'element': 491}, {'value': 17, 'element': 508}, {'value': 16, 'element': 480}, {'value': 14, 'element': 498}, {'value': 13, 'element': 495}, {'value': 10, 'element': 505}, {'value': 9, 'element': 492}, {'value': 5, 'element': 506}, {'value': 3, 'element': 481}, {'value': 3, 'element': 610}, {'value': 2, 'element': 489}, {'value': 1, 'element': 482}, {'value': 1, 'element': 499}]}]",2,4,115875,1.61120375,12.25,1.0957122499999998,3.75,1.8843969375,12.4375,1.653883375,5.75,1.68790725,6.0,1.766565,15.25,1.655265125,7.375,1.6007395,10.6875
