assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,1236,0,0,1,0.0,0,0,0,0,45,True,0,2,Alex Telles,14,WOL,1105,1100,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,829,0,0,2,0.0,0,-389,0,389,45,False,0,2,Alex Telles,14,TOT,1110,1230,MUN,1210,1230,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,734,0,2,3,0.0,0,-114,0,114,45,True,0,2,Alex Telles,14,NFO,1125,1080,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,673,0,1,3,0.0,0,-65,0,65,45,False,0,2,Alex Telles,14,ARS,1370,1330,MUN,1210,1230,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,5,0,0,0,0,5,0,627,0,3,1,0.0,0,-48,0,48,45,True,0,2,Alex Telles,14,BHA,1180,1240,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,21,0,0,0,0,6,0,607,0,1,0,0.0,0,-20,0,20,45,False,0,2,Alex Telles,14,BUR,1050,1040,MUN,1210,1230,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,7,0,0,0,0,7,0,598,0,1,0,0.0,0,-10,0,10,45,True,0,2,Alex Telles,14,CRY,1120,1085,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,588,0,1,2,0.0,0,-8,0,8,45,True,0,2,Alex Telles,14,BRE,1055,1150,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,23,0,0,0,0,9,0,583,0,2,1,0.0,0,-7,0,7,45,False,0,2,Alex Telles,14,SHU,1045,1020,MUN,1210,1230,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,572,0,3,0,0.0,0,-10,0,10,45,True,0,2,Alex Telles,14,MCI,1360,1370,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,9,0,0,0,0,11,0,567,0,1,0,0.0,0,-6,0,6,45,False,0,2,Alex Telles,14,FUL,1050,1060,MUN,1210,1230,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,22,0,0,0,0,12,0,561,0,0,1,0.0,0,-6,0,6,45,True,0,2,Alex Telles,14,LUT,1060,1120,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,8,0,0,0,0,13,0,550,0,3,0,0.0,0,-10,0,10,45,False,0,2,Alex Telles,14,EVE,1125,1065,MUN,1210,1230,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,548,0,0,1,0.0,0,-3,0,3,45,False,0,2,Alex Telles,14,NEW,1050,1160,MUN,1210,1230,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,6,0,0,0,0,15,0,546,0,1,2,0.0,0,-2,0,2,45,True,0,2,Alex Telles,14,CHE,1150,1230,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,3,0,0,0,0,16,0,544,0,3,0,0.0,0,-1,0,1,45,True,0,2,Alex Telles,14,BOU,1130,1075,MUN,1130,1120,2023
0,0,0,0,0.0,933,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,12,0,0,0,0,17,0,542,0,0,0,0.0,0,-3,0,3,45,False,0,2,Alex Telles,14,LIV,1210,1270,MUN,1210,1230,2023
