assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,-1,0,3.8,28,0.0,0.01,0.0,1.24,6,2,0,0.4,0.2,2023-08-12,45,15,0,0,0,0,1,0,58138,1,1,5,0.0,1,0,0,0,55,False,0,0,0,0,0.0,3,Leon Bailey,2.0,NEW,1050,1160,AVL,1220,1350,2023
1,3,41,1,13.2,28,0.6844462156295776,1.0,0.5992322564125061,0.64,11,0,1,9.4,50.0,2023-08-20,62,8,0,0,0,0,2,0,63516,1,0,4,31.0,14,-3030,6101,9131,55,True,0,2,1,1,0.5992322564125061,3,Leon Bailey,2.0,EVE,1125,1080,AVL,1140,1180,2023
0,0,0,0,0.0,28,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2023-08-27,0,21,0,0,0,0,3,0,203866,0,3,1,0.0,0,114802,132289,17487,55,False,0,0,0,0,0.0,3,Leon Bailey,2.0,BUR,1050,1040,AVL,1220,1350,2023
0,0,7,0,14.7,28,0.0759182274341583,0.07,0.0,2.23,37,2,0,2.2,7.6,2023-09-03,46,12,0,0,0,0,4,0,171491,0,0,3,0.0,1,-29302,21273,50575,55,False,0,0,1,0,0.0,3,Leon Bailey,2.0,LIV,1210,1270,AVL,1220,1350,2023
0,0,19,0,6.3,28,0.0,0.81,0.7021558880805969,0.8,41,0,1,7.0,37.2,2023-09-16,33,7,0,0,0,0,5,0,160917,0,1,3,26.0,5,-15925,16953,32878,55,True,1,2,0,1,0.7021558880805969,3,Leon Bailey,2.0,CRY,1120,1085,AVL,1140,1180,2023
0,0,-2,0,14.4,28,0.1327671408653259,0.19,0.0,0.36,55,0,0,1.7,0.4,2023-09-24,15,6,0,0,0,0,6,0,161390,0,1,0,2.0,1,-1543,14979,16522,55,False,0,0,1,0,0.0,3,Leon Bailey,2.0,CHE,1080,1170,AVL,1220,1350,2023
0,0,0,0,0.0,28,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30,0,5,0,0,0,0,7,0,125276,0,1,6,0.0,0,-34522,5777,40299,55,True,0,0,0,0,0.0,3,Leon Bailey,2.0,BHA,1180,1240,AVL,1140,1180,2023
0,0,4,0,14.8,28,0.0953236445784568,0.06,0.0,0.14,80,0,0,2.1,4.4,2023-10-08,8,20,0,0,0,0,8,0,105014,0,1,1,2.0,1,-22467,7468,29935,55,False,0,0,1,0,0.0,3,Leon Bailey,2.0,WOL,1085,1115,AVL,1220,1350,2023
0,0,21,0,1.4,28,0.0,0.32,0.468777596950531,0.25,81,0,1,5.9,32.4,2023-10-22,14,19,0,0,0,0,9,0,102237,0,1,4,25.0,6,-4280,5144,9424,55,True,0,2,0,1,0.468777596950531,3,Leon Bailey,2.0,WHU,1140,1150,AVL,1140,1180,2023
1,0,11,0,22.8,28,0.6367917060852051,0.24,0.3282880485057831,0.48,92,1,0,5.0,17.2,2023-10-29,45,22,0,0,0,0,10,0,110616,0,1,3,10.0,4,7341,14718,7377,55,True,0,1,2,0,0.3282880485057831,3,Leon Bailey,2.0,LUT,1060,1120,AVL,1140,1180,2023
0,0,-2,0,16.7,28,0.0866348519921302,0.43,0.2455720007419586,0.11,108,1,0,4.3,0.0,2023-11-05,45,16,0,0,0,0,11,0,116489,0,0,2,27.0,1,5307,12363,7056,55,False,0,3,1,0,0.2455720007419586,3,Leon Bailey,2.0,NFO,1050,1080,AVL,1220,1350,2023
1,0,17,0,21.1,28,1.0012398958206177,0.67,0.0407624207437038,0.56,112,1,0,4.8,20.8,2023-11-12,28,9,0,0,0,0,12,0,111018,0,1,3,6.0,4,-5373,3919,9292,55,True,0,1,2,0,0.0407624207437038,3,Leon Bailey,2.0,FUL,1180,1170,AVL,1140,1180,2023
0,0,3,0,12.5,28,0.0111970901489257,0.26,0.1893403381109237,1.14,130,0,0,3.7,8.2,2023-11-26,45,18,0,0,0,0,13,0,104029,0,2,1,16.0,1,-7066,2812,9878,55,False,0,3,1,0,0.1893403381109237,3,Leon Bailey,2.0,TOT,1110,1230,AVL,1220,1350,2023
0,0,25,0,12.5,28,0.3636976480484009,0.28,0.135330319404602,1.86,132,2,1,7.5,36.8,2023-12-03,73,3,0,0,0,0,14,0,101274,1,2,2,26.0,7,-3713,2657,6370,55,False,0,2,1,1,0.135330319404602,3,Leon Bailey,2.0,BOU,1055,1145,AVL,1220,1350,2023
0,1,26,1,22.7,28,0.143018901348114,0.43,0.2464209496974945,0.83,141,0,1,11.6,43.0,2023-12-06,84,13,0,0,0,0,15,0,104418,1,0,1,50.0,9,2669,6283,3614,55,True,0,5,2,1,0.2464209496974945,3,Leon Bailey,2.0,MCI,1360,1370,AVL,1140,1180,2023
1,0,13,0,10.8,28,0.1418768167495727,0.33,0.0,0.72,151,0,0,3.4,19.0,2023-12-09,45,1,0,0,0,0,16,0,157788,1,0,1,4.0,4,50953,54045,3092,55,True,0,0,1,0,0.0,3,Leon Bailey,2.0,ARS,1370,1360,AVL,1140,1180,2023
1,0,11,0,15.3,28,0.3684549629688263,0.23,0.0,0.0,163,0,0,3.5,18.0,2023-12-17,25,4,0,0,0,0,17,0,246264,0,2,1,2.0,3,86420,102517,16097,56,False,1,0,1,0,0.0,3,Leon Bailey,2.0,BRE,1110,1090,AVL,1220,1350,2023
0,0,-3,1,24.3,28,0.1306791007518768,0.11,0.0205701850354671,0.02,171,0,0,3.5,0.0,2023-12-22,80,23,0,0,0,0,18,0,336008,1,1,1,11.0,2,79740,95465,15725,56,True,1,1,1,0,0.0205701850354671,3,Leon Bailey,2.0,SHU,1020,1060,AVL,1140,1180,2023
0,0,5,0,11.8,28,0.1448698341846466,0.34,0.1436018496751785,0.85,188,2,0,5.5,8.6,2023-12-26,76,14,0,0,0,0,19,0,344731,1,2,3,35.0,2,18843,40893,22050,56,False,0,2,1,0,0.1436018496751785,3,Leon Bailey,2.0,MUN,1130,1120,AVL,1220,1350,2023
0,1,29,0,26.8,28,0.1392610967159271,0.27,0.1434509754180908,0.98,191,2,1,10.0,39.0,2023-12-30,90,21,0,0,0,0,20,0,357712,1,2,3,34.0,8,11904,42627,30723,56,True,0,3,2,1,0.1434509754180908,3,Leon Bailey,2.0,BUR,1050,1050,AVL,1140,1180,2023
0,0,5,1,13.3,28,0.0334730930626392,0.12,0.0971194878220558,1.05,207,0,0,3.9,5.0,2024-01-14,63,8,0,0,0,0,21,0,424133,1,0,0,21.0,3,60551,116935,56384,57,False,0,1,1,0,0.0971194878220558,3,Leon Bailey,2.0,EVE,1125,1065,AVL,1220,1350,2023
1,0,21,0,64.8,28,0.6313024759292603,0.65,0.0177634712308645,0.77,211,0,0,9.8,30.2,2024-01-30,28,15,0,0,0,0,22,0,379559,0,3,1,3.0,4,-42699,13030,55729,57,True,0,1,5,0,0.0177634712308645,3,Leon Bailey,2.0,NEW,1210,1355,AVL,1140,1180,2023
0,1,30,0,25.6,28,0.6630439758300781,0.22,0.1071300283074379,0.24,230,0,1,9.0,40.0,2024-02-03,59,23,0,0,0,0,23,0,369671,1,5,0,24.0,7,-11386,14832,26218,56,False,0,2,2,1,0.1071300283074379,3,Leon Bailey,2.0,SHU,1045,1020,AVL,1220,1350,2023
1,0,19,0,32.8,28,0.1217830032110214,0.54,0.0916942954063415,1.46,231,1,0,5.5,4.8,2024-02-11,72,14,0,0,0,0,24,0,369157,1,2,1,17.0,5,-1573,29066,30639,56,True,0,2,2,0,0.0916942954063415,3,Leon Bailey,2.0,MUN,1210,1230,AVL,1140,1180,2023
0,0,4,0,11.5,28,0.0790061503648758,0.17,0.1477906554937362,0.82,244,1,0,2.7,0.0,2024-02-17,80,9,0,0,0,0,25,0,361225,1,2,1,17.0,2,-1796,31678,33474,56,False,0,3,1,0,0.1477906554937362,3,Leon Bailey,2.0,FUL,1050,1060,AVL,1220,1350,2023
1,2,38,0,23.4,28,0.9218227863311768,1.71,0.7014039158821106,2.58,252,2,1,13.3,56.8,2024-02-24,90,16,0,0,0,0,26,0,431830,1,2,4,53.0,12,48998,71747,22749,56,True,0,3,1,1,0.7014039158821106,3,Leon Bailey,2.0,NFO,1125,1080,AVL,1140,1180,2023
1,0,17,0,46.4,28,0.8242337107658386,0.54,0.1125360503792762,2.15,265,2,0,10.4,36.6,2024-03-02,78,22,0,0,0,0,27,0,511127,1,3,2,21.0,4,90116,104518,14402,56,False,1,1,4,0,0.1125360503792762,3,Leon Bailey,2.0,LUT,1020,1090,AVL,1220,1350,2023
0,0,4,0,10.7,28,0.139100044965744,0.05,0.0211900752037763,0.95,272,2,0,2.0,3.2,2024-03-10,68,18,0,0,0,0,28,0,522735,1,4,0,6.0,2,12557,38884,26327,57,True,0,1,1,0,0.0211900752037763,3,Leon Bailey,2.0,TOT,1150,1310,AVL,1140,1180,2023
0,0,17,0,40.6,28,0.1124364733695983,0.21,0.1403330266475677,2.04,289,1,0,6.9,8.2,2024-03-17,90,19,0,0,0,0,29,0,986496,1,1,1,20.0,2,73470,88325,14855,57,False,0,3,3,0,0.1403330266475677,3,Leon Bailey,2.0,WHU,1055,1150,AVL,1220,1350,2023
0,0,6,1,34.5,28,0.4397970736026764,0.29,0.0565871745347976,1.38,291,0,0,4.8,8.2,2024-03-30,90,20,0,0,0,0,30,0,535451,1,0,2,5.0,3,-60197,11798,71995,57,True,0,1,2,0,0.0565871745347976,3,Leon Bailey,2.0,WOL,1105,1100,AVL,1140,1180,2023
0,0,-1,0,11.0,28,0.0492617450654506,0.04,0.0,1.0,309,1,0,1.7,4.2,2024-04-03,27,13,0,0,0,0,31,0,469446,0,1,4,2.0,1,-66460,4695,71155,57,False,0,0,1,0,0.0,3,Leon Bailey,2.0,MCI,1350,1360,AVL,1220,1350,2023
1,0,17,0,18.8,28,0.0,0.17,0.0792602598667144,1.56,311,3,0,4.6,5.6,2024-04-06,90,4,0,0,0,0,32,0,424406,1,3,3,22.0,5,-45764,9617,55381,56,True,0,2,0,0,0.0792602598667144,3,Leon Bailey,2.0,BRE,1055,1150,AVL,1140,1180,2023
0,0,23,0,0.8,28,0.0,0.42,0.1393707245588302,0.1,321,0,1,5.3,35.4,2024-04-14,29,1,0,0,0,0,33,0,389143,0,2,0,17.0,6,-35801,9520,45321,55,False,0,1,0,1,0.1393707245588302,3,Leon Bailey,2.0,ARS,1370,1330,AVL,1220,1350,2023
1,3,47,0,66.1,28,0.9147695302963256,1.28,0.9679280519485474,1.37,331,1,1,17.0,63.2,2024-04-21,86,3,0,0,0,0,34,0,374851,1,1,3,41.0,13,-8367,23481,31848,55,True,0,1,6,1,0.9679280519485474,3,Leon Bailey,2.0,BOU,1130,1075,AVL,1140,1180,2023
0,0,-2,0,0.9,28,0.0,0.02,0.0465185269713401,1.07,341,1,0,1.9,0.6,2024-04-27,74,6,0,0,0,0,35,0,385777,1,2,2,17.0,1,3333,24389,21056,55,True,1,1,0,0,0.0465185269713401,3,Leon Bailey,2.0,CHE,1150,1230,AVL,1140,1180,2023
0,0,4,0,1.8,28,0.0,0.02,0.0,2.69,353,1,0,1.2,6.6,2024-05-05,90,5,0,0,0,0,36,0,379939,1,0,1,4.0,2,-6615,11877,18492,55,False,0,0,0,0,0.0,3,Leon Bailey,2.0,BHA,1070,1135,AVL,1220,1350,2023
0,0,9,0,38.2,28,1.2129507064819336,0.96,0.4754363596439361,1.73,361,3,0,7.6,11.8,2024-05-13,90,12,0,0,0,0,37,0,337764,1,3,3,26.0,2,-38360,7214,45574,54,True,0,3,3,0,0.4754363596439361,3,Leon Bailey,2.0,LIV,1350,1390,AVL,1140,1180,2023
0,0,0,0,0.0,28,0.0,0.0,0.0,0.0,376,0,0,0.0,0.0,2024-05-19,0,7,0,0,0,0,38,0,343364,0,0,5,0.0,0,608,17876,17268,54,False,0,0,0,0,0.0,3,Leon Bailey,2.0,CRY,1080,1060,AVL,1220,1350,2023
