assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,2,0,0.5,503,4,0,0,0.1,0.0,2021-08-14 14:00:00+00:00,1,16,0,0,0,0,1,0,2025,1,3,0.0,1,0,0,0,45,True,0,3,Anthony Gordon,8,SOU,1140,1090,EVE,1130,1110,1,2021
0,0,0,0,0.0,503,14,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,10,0,0,0,0,2,0,3233,2,2,0.0,0,75,431,356,45,False,0,3,Anthony Gordon,8,LEE,1080,1100,EVE,1090,1110,1,2021
0,0,0,0,0.0,503,22,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,4,0,0,0,0,3,0,3349,2,0,0.0,0,-223,243,466,45,False,0,3,Anthony Gordon,8,BHA,1160,1100,EVE,1090,1110,1,2021
0,0,0,0,0.0,503,35,0,0,0.0,0.0,2021-09-13 19:00:00+00:00,0,5,0,0,0,0,4,0,4138,1,3,0.0,0,151,840,689,45,True,0,3,Anthony Gordon,8,BUR,1130,1100,EVE,1130,1110,1,2021
0,0,2,0,0.0,503,41,1,0,0.1,0.0,2021-09-18 16:30:00+00:00,18,2,0,0,0,0,5,0,4763,0,3,2.0,1,216,823,607,45,False,0,3,Anthony Gordon,8,AVL,1140,1090,EVE,1090,1110,1,2021
0,0,1,0,2.0,503,55,0,0,0.2,0.0,2021-09-25 14:00:00+00:00,14,15,0,0,0,0,6,0,5254,0,2,0.0,0,130,711,581,45,True,1,3,Anthony Gordon,8,NOR,1040,1030,EVE,1130,1110,1,2021
0,0,10,0,26.7,503,67,1,0,4.1,14.2,2021-10-02 11:30:00+00:00,71,13,0,0,0,0,7,0,5271,1,1,0.0,2,-153,364,517,45,False,0,3,Anthony Gordon,8,MUN,1170,1190,EVE,1090,1110,1,2021
0,0,3,0,0.3,503,74,0,0,0.1,0.2,2021-10-17 13:00:00+00:00,11,19,0,0,0,0,8,0,5971,1,0,0.0,1,400,894,494,45,True,0,3,Anthony Gordon,8,WHU,1150,1180,EVE,1130,1110,1,2021
0,0,6,0,23.4,503,86,1,0,7.3,11.6,2021-10-23 14:00:00+00:00,59,18,0,0,0,0,9,0,6159,5,2,38.0,1,46,485,439,45,True,0,3,Anthony Gordon,8,WAT,1040,1070,EVE,1130,1110,1,2021
0,0,6,0,4.8,503,100,0,0,4.7,7.4,2021-11-01 20:00:00+00:00,12,20,0,0,0,0,10,0,6491,1,2,35.0,1,134,675,541,45,False,0,3,Anthony Gordon,8,WOL,1150,1080,EVE,1090,1110,1,2021
