assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,330,7,0,0,0.0,0.0,2021-08-14 16:30:00+00:00,0,11,0,0,0,0,1,0,55,3,0,0.0,0,0,0,0,50,True,0,3,Josh Martin,15,1,LIV,1350,1350,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,16,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,12,0,0,0,0,2,0,42,0,5,0.0,0,-13,0,13,50,False,0,3,Josh Martin,15,2,MCI,1340,1340,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,26,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,9,0,0,0,0,3,0,37,2,1,0.0,0,-5,0,5,50,True,0,3,Josh Martin,15,3,LEI,1080,1160,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,31,0,0,0.0,0.0,2021-09-11 14:00:00+00:00,0,1,0,0,0,0,4,0,34,0,1,0.0,0,-3,0,3,50,False,0,3,Josh Martin,15,4,ARS,1150,1190,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,47,0,0,0.0,0.0,2021-09-18 14:00:00+00:00,0,18,0,0,0,0,5,0,33,3,1,0.0,0,-1,0,1,50,True,0,3,Josh Martin,15,5,WAT,1040,1070,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,55,0,0,0.0,0.0,2021-09-25 14:00:00+00:00,0,8,0,0,0,0,6,0,33,0,2,0.0,0,-1,0,1,50,False,0,3,Josh Martin,15,6,EVE,1130,1110,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,62,0,0,0.0,0.0,2021-10-02 14:00:00+00:00,0,5,0,0,0,0,7,0,33,0,0,0.0,0,0,0,0,50,False,0,3,Josh Martin,15,7,BUR,1080,1060,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,78,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,4,0,0,0,0,8,0,32,0,0,0.0,0,-1,0,1,50,True,0,3,Josh Martin,15,8,BHA,1160,1120,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,84,0,0,0.0,0.0,2021-10-23 11:30:00+00:00,0,6,0,0,0,0,9,0,32,0,7,0.0,0,0,0,0,50,False,0,3,Josh Martin,15,9,CHE,1300,1250,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,97,0,0,0.0,0.0,2021-10-31 14:00:00+00:00,0,10,0,0,0,0,10,0,30,2,1,0.0,0,-2,0,2,50,True,0,3,Josh Martin,15,10,LEE,1070,1100,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,102,0,0,0.0,0.0,2021-11-06 15:00:00+00:00,0,3,0,0,0,0,11,0,30,2,1,0.0,0,0,0,0,50,False,0,3,Josh Martin,15,11,BRE,1120,1080,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,117,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,16,0,0,0,0,12,0,28,1,2,0.0,0,-2,0,2,50,True,0,3,Josh Martin,15,12,SOU,1140,1090,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,130,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,20,0,0,0,0,13,0,27,0,0,0.0,0,-1,0,1,50,True,0,3,Josh Martin,15,13,WOL,1160,1100,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,138,0,0,0.0,0.0,2021-11-30 19:30:00+00:00,0,14,0,0,0,0,14,0,27,1,1,0.0,0,0,0,0,50,False,0,3,Josh Martin,15,14,NEW,1050,1040,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,147,0,0,0.0,0.0,2021-12-05 14:00:00+00:00,0,17,0,0,0,0,15,0,27,0,3,0.0,0,0,0,0,50,False,0,3,Josh Martin,15,15,TOT,1190,1210,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,160,0,0,0.0,0.0,2021-12-11 17:30:00+00:00,0,13,0,0,0,0,16,0,27,1,0,0.0,0,0,0,0,50,True,0,3,Josh Martin,15,16,MUN,1190,1200,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,167,0,0,0.0,0.0,2021-12-14 19:45:00+00:00,0,2,0,0,0,0,17,0,27,2,0,0.0,0,0,0,0,50,True,0,3,Josh Martin,15,17,AVL,1110,1090,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,187,0,0,0.0,0.0,2021-12-26 15:00:00+00:00,0,1,0,0,0,0,19,0,26,5,0,0.0,0,-1,0,1,50,True,0,3,Josh Martin,15,19,ARS,1210,1220,NOR,1040,1040,1,2021
0,0,0,0,0.0,330,194,0,0,0.0,0.0,2021-12-28 15:00:00+00:00,0,7,0,0,0,0,20,0,26,0,3,0.0,0,0,0,0,50,False,0,3,Josh Martin,15,20,CRY,1110,1080,NOR,1040,1030,1,2021
0,0,0,0,0.0,330,179,0,0,0.0,0.0,2022-01-12 19:45:00+00:00,0,19,0,0,0,0,21,0,26,0,2,0.0,0,0,0,0,50,False,0,3,Josh Martin,15,21,WHU,1110,1160,NOR,1040,1030,1,2021
