assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06 16:30:00+00:00,0,8,0,0,0,0,1,0,292906,0,1,0,0.0,0,0,0,0,55,False,0,2,Marcos Alonso,6,EVE,1070,1040,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2022-08-14 15:30:00+00:00,0,18,0,0,0,0,2,0,215295,0,2,2,0.0,0,-92106,2879,94985,54,True,0,2,Marcos Alonso,6,TOT,1210,1230,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21 13:00:00+00:00,0,11,0,0,0,0,3,0,139835,0,0,3,0.0,0,-77408,282,77690,53,False,0,2,Marcos Alonso,6,LEE,1070,1130,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2022-08-27 14:00:00+00:00,0,10,0,0,0,0,4,0,117681,0,1,2,0.0,0,-25380,559,25939,53,True,0,2,Marcos Alonso,6,LEI,1110,1120,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2022-08-30 18:45:00+00:00,0,17,0,0,0,0,5,0,116750,0,1,2,0.0,0,-4422,2883,7305,53,False,0,2,Marcos Alonso,6,SOU,1070,1060,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,19,0,0,0,0,6,0,106686,0,1,2,0.0,0,-11666,2176,13842,53,True,0,2,Marcos Alonso,6,WHU,1150,1110,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,7,0,0,0,0,9,0,87611,0,2,1,0.0,0,-4499,0,4499,53,False,0,2,Marcos Alonso,6,CRY,1110,1060,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08 14:00:00+00:00,0,20,0,0,0,0,10,0,84569,0,0,3,0.0,0,-3110,0,3110,53,True,0,2,Marcos Alonso,6,WOL,1100,1080,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2022-10-16 13:00:00+00:00,0,2,0,0,0,0,11,0,82898,0,2,0,0.0,0,-1737,0,1737,53,False,0,2,Marcos Alonso,6,AVL,1070,1070,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2022-10-19 18:30:00+00:00,0,4,0,0,0,0,12,0,81857,0,0,0,0.0,0,-1013,0,1013,53,False,0,2,Marcos Alonso,6,BRE,1100,1130,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2022-10-22 16:30:00+00:00,0,14,0,0,0,0,13,0,81150,0,1,1,0.0,0,-804,0,804,53,True,0,2,Marcos Alonso,6,MUN,1220,1220,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2022-10-29 14:00:00+00:00,0,5,0,0,0,0,14,0,80135,0,1,4,0.0,0,-1010,0,1010,53,False,0,2,Marcos Alonso,6,BHA,1140,1200,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2022-11-06 12:00:00+00:00,0,1,0,0,0,0,15,0,79331,0,1,0,0.0,0,-816,0,816,53,True,0,2,Marcos Alonso,6,ARS,1250,1320,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2022-11-12 17:30:00+00:00,0,15,0,0,0,0,16,0,78614,0,0,1,0.0,0,-710,0,710,53,False,0,2,Marcos Alonso,6,NEW,1250,1165,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2022-12-27 17:30:00+00:00,0,3,0,0,0,0,17,0,77663,0,0,2,0.0,0,-936,0,936,53,True,0,2,Marcos Alonso,6,BOU,1110,1080,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01 16:30:00+00:00,0,16,0,0,0,0,18,0,77379,0,1,1,0.0,0,-331,0,331,53,False,0,2,Marcos Alonso,6,NFO,1065,1030,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05 20:00:00+00:00,0,13,0,0,0,0,19,0,77190,0,1,0,0.0,0,-200,0,200,53,True,0,2,Marcos Alonso,6,MCI,1340,1380,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12 20:00:00+00:00,0,9,0,0,0,0,19,0,77190,0,1,2,0.0,0,-200,0,200,53,False,0,2,Marcos Alonso,6,FUL,1070,1120,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2023-01-15 14:00:00+00:00,0,7,0,0,0,0,20,0,76771,0,0,1,0.0,0,-400,0,400,53,True,0,2,Marcos Alonso,6,CRY,1110,1090,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2023-01-21 12:30:00+00:00,0,12,0,0,0,0,21,0,76488,0,0,0,0.0,0,-308,0,308,53,False,0,2,Marcos Alonso,6,LIV,1180,1260,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2023-02-03 20:00:00+00:00,0,9,0,0,0,0,22,0,76064,0,0,0,0.0,0,-417,0,417,53,True,0,2,Marcos Alonso,6,FUL,1065,1140,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2023-02-11 12:30:00+00:00,0,19,0,0,0,0,23,0,75893,0,1,1,0.0,0,-186,0,186,53,False,0,2,Marcos Alonso,6,WHU,1145,1060,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2023-02-18 15:00:00+00:00,0,17,0,0,0,0,24,0,75726,0,1,0,0.0,0,-171,0,171,53,True,0,2,Marcos Alonso,6,SOU,1070,1080,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2023-02-26 13:30:00+00:00,0,18,0,0,0,0,25,0,75561,0,0,2,0.0,0,-155,0,155,53,False,0,2,Marcos Alonso,6,TOT,1140,1170,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04 15:00:00+00:00,0,11,0,0,0,0,26,0,75416,0,0,1,0.0,0,-152,0,152,53,True,0,2,Marcos Alonso,6,LEE,1075,1120,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2023-03-11 15:00:00+00:00,0,10,0,0,0,0,27,0,75270,0,3,1,0.0,0,-152,0,152,53,False,0,2,Marcos Alonso,6,LEI,1065,1200,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2023-03-18 17:30:00+00:00,0,8,0,0,0,0,28,0,75160,0,2,2,0.0,0,-114,0,114,53,True,0,2,Marcos Alonso,6,EVE,1100,1090,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,284,0,0,0.0,0.0,2023-04-01 16:30:00+00:00,0,2,0,0,0,0,29,0,75034,0,2,0,0.0,0,-125,0,125,53,True,0,2,Marcos Alonso,6,AVL,1075,1130,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-04-04 19:00:00+00:00,0,12,0,0,0,0,29,0,75034,0,0,0,0.0,0,-125,0,125,53,True,0,2,Marcos Alonso,6,LIV,1250,1300,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2023-04-08 14:00:00+00:00,0,20,0,0,0,0,30,0,74951,0,0,1,0.0,0,-85,0,85,53,False,0,2,Marcos Alonso,6,WOL,1100,1060,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2023-04-15 14:00:00+00:00,0,5,0,0,0,0,31,0,74858,0,2,1,0.0,0,-92,0,92,53,True,0,2,Marcos Alonso,6,BHA,1150,1200,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,328,0,0,0.0,0.0,2023-04-26 18:45:00+00:00,0,4,0,0,0,0,33,0,74753,0,2,0,0.0,0,-41,0,41,53,True,0,2,Marcos Alonso,6,BRE,1160,1200,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,331,0,0,0.0,0.0,2023-05-02 19:00:00+00:00,0,1,0,0,0,0,34,0,74707,0,1,3,0.0,0,-47,0,47,53,False,0,2,Marcos Alonso,6,ARS,1250,1240,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2023-05-06 14:00:00+00:00,0,3,0,0,0,0,35,0,74613,0,3,1,0.0,0,-91,0,91,53,False,0,2,Marcos Alonso,6,BOU,1020,1050,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13 14:00:00+00:00,0,16,0,0,0,0,36,0,74546,0,2,2,0.0,0,-68,0,68,53,True,0,2,Marcos Alonso,6,NFO,1100,1105,CHE,1190,1140,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2023-05-21 15:00:00+00:00,0,13,0,0,0,0,37,0,74492,0,0,1,0.0,0,-54,0,54,53,False,0,2,Marcos Alonso,6,MCI,1340,1360,CHE,1220,1220,1
0,0,0,0,0.0,129,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2023-05-25 19:00:00+00:00,0,14,0,0,0,0,37,0,74492,0,1,4,0.0,0,-54,0,54,53,False,0,2,Marcos Alonso,6,MUN,1140,1165,CHE,1220,1220,1
