assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,6,0,0,0,0,6,0,0,0,2,4,0.0,0,0,0,0,40,False,0,2,Imari Samuels,5,CHE,1150,1360,BHA,1100,1200,2024,,1.20712,7.0,1.20712,3.65839,10.0,2.89722
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,18,0,0,0,0,7,0,1222,0,2,3,0.0,0,740,842,102,40,True,0,2,Imari Samuels,5,TOT,1140,1350,BHA,1080,1140,2024,,1.97217,4.0,1.97217,1.09279,10.0,1.09279
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,15,0,0,0,0,8,0,2125,0,1,0,0.0,0,473,649,176,40,False,0,2,Imari Samuels,5,NEW,1100,1130,BHA,1100,1200,2024,,1.6779,6.0,1.6779,1.93657,14.0,1.93657
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,20,0,0,0,0,9,0,2524,0,2,2,0.0,0,192,361,169,40,True,0,2,Imari Samuels,5,WOL,1070,1120,BHA,1080,1140,2024,,1.51347,12.0,1.51347,1.11074,3.0,1.11074
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,False,12,0,0,0,0,10,0,3530,0,1,2,0.0,0,702,999,297,40,False,0,2,Imari Samuels,5,LIV,1340,1360,BHA,1100,1200,2024,,1.01568,5.0,1.01568,1.81037,10.0,1.81037
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,False,13,0,0,0,0,11,0,3190,0,1,2,0.0,0,-487,221,708,40,True,0,2,Imari Samuels,5,MCI,1230,1350,BHA,1080,1140,2024,,2.87116,5.0,2.87116,2.60334,4.0,2.60334
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,3613,0,2,1,0.0,0,111,387,276,40,False,0,2,Imari Samuels,5,BOU,1080,1190,BHA,1100,1200,2024,,1.23059,5.0,1.23059,1.91157,11.0,1.91157
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,False,17,0,0,0,0,13,0,3670,0,1,1,0.0,0,-66,203,269,40,True,0,2,Imari Samuels,5,SOU,1060,1090,BHA,1080,1140,2024,,1.86986,16.0,1.86986,0.934969,4.0,0.934969
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2024-12-05T19:30:00Z,0,False,9,0,0,0,0,14,0,3817,0,1,3,0.0,0,23,208,185,40,False,0,2,Imari Samuels,5,FUL,1140,1110,BHA,1100,1200,2024,,1.09939,2.0,1.09939,0.666644,3.0,0.666644
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,4017,0,2,2,0.0,0,50,211,161,40,False,0,2,Imari Samuels,5,LEI,1050,1090,BHA,1100,1200,2024,,1.12184,5.0,1.12184,1.42438,3.0,1.42438
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,False,7,0,0,0,0,16,0,4253,0,3,1,0.0,0,51,271,220,40,True,0,2,Imari Samuels,5,CRY,1140,1110,BHA,1080,1140,2024,,1.32323,9.0,1.32323,3.00618,6.0,3.00618
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,4370,0,1,1,0.0,0,-30,214,244,40,False,0,2,Imari Samuels,5,WHU,1080,1100,BHA,1100,1200,2024,,1.34379,13.0,1.34379,1.22937,6.0,1.22937
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,4,0,0,0,0,18,0,4396,0,0,0,0.0,0,-85,191,276,40,True,0,2,Imari Samuels,5,BRE,1100,1350,BHA,1080,1140,2024,,1.33538,21.0,1.33538,0.961233,5.0,0.961233
0,0,0,0,0.0,663,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,False,2,0,0,0,0,19,0,4399,0,2,2,0.0,0,-77,110,187,40,False,0,2,Imari Samuels,5,AVL,1080,1140,BHA,1100,1200,2024,,0.938042,6.0,0.938042,1.87997,13.0,1.1188
