assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2024-08-18T15:30:00Z,0,False,13,0,0,0,0,1,0,54070,0,2,0,0.0,0,0,0,0,65,True,0,4,Romelu Lukaku Bolingoli,6,MCI,1230,1350,CHE,1150,1360,2024,,1.06123,8.0,1.06123,1.18038,10.0,1.18038
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2024-08-25T13:00:00Z,0,False,20,0,0,0,0,2,0,53668,0,6,2,0.0,0,-15507,4282,19789,64,False,0,4,Romelu Lukaku Bolingoli,6,WOL,1070,1100,CHE,1150,1360,2024,,2.02935,6.0,2.02935,2.4181,8.0,2.4181
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2024-09-01T12:30:00Z,0,False,7,0,0,0,0,3,0,42039,0,1,1,0.0,0,-15799,3767,19566,63,True,0,4,Romelu Lukaku Bolingoli,6,CRY,1140,1110,CHE,1150,1360,2024,,2.97743,4.0,2.97743,0.459708,6.0,0.459708
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2024-09-14T19:00:00Z,0,False,3,0,0,0,0,4,0,28464,0,1,0,0.0,0,-13927,0,13927,63,False,0,4,Romelu Lukaku Bolingoli,6,BOU,1080,1190,CHE,1150,1360,2024,,0.932726,9.0,0.932726,1.53731,5.0,0.77614
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,50,0,0,0.0,0.0,2024-09-21T11:30:00Z,0,False,19,0,0,0,0,5,0,26220,0,3,0,0.0,0,-2595,0,2595,63,False,0,4,Romelu Lukaku Bolingoli,6,WHU,1080,1100,CHE,1150,1360,2024,,2.39727,9.0,2.39727,0.758267,12.0,0.758267
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,54,0,0,0.0,0.0,2024-09-28T14:00:00Z,0,False,5,0,0,0,0,6,0,24771,0,2,4,0.0,0,-1491,0,1491,63,True,0,4,Romelu Lukaku Bolingoli,6,BHA,1100,1200,CHE,1150,1360,2024,,3.65839,10.0,2.89722,1.20712,7.0,1.20712
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,16,0,0,0,0,7,0,23703,0,1,1,0.0,0,-1070,0,1070,63,True,0,4,Romelu Lukaku Bolingoli,6,NFO,1230,1130,CHE,1150,1360,2024,,2.27752,13.0,2.27752,1.66654,5.0,1.66654
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2024-10-20T15:30:00Z,0,False,12,0,0,0,0,8,0,23073,0,1,2,0.0,0,-645,0,645,63,False,0,4,Romelu Lukaku Bolingoli,6,LIV,1340,1360,CHE,1150,1360,2024,,1.33904,6.0,1.33904,2.22517,2.0,1.464
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2024-10-27T14:00:00Z,0,False,15,0,0,0,0,9,0,22769,0,1,2,0.0,0,-306,0,306,63,True,0,4,Romelu Lukaku Bolingoli,6,NEW,1150,1290,CHE,1150,1360,2024,,1.61794,5.0,1.61794,1.74225,11.0,1.74225
0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2024-11-03T16:30:00Z,0,False,14,0,0,0,0,10,0,22438,0,1,1,0.0,0,-331,0,331,63,False,0,4,Romelu Lukaku Bolingoli,6,MUN,1140,1110,CHE,1150,1360,2024,,1.21071,8.0,1.21071,2.1605,4.0,1.39934
