assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,12,0,18.3,223,0.029418995603919,0.01,0.0,1.33,5,1,0,2.7,8.8,2023-08-12,82,9,0,0,0,0,1,0,3376,1,1,0,0.0,2,0,0,0,50,True,0,0,1,0,0.0,3,James Garner,8,FUL,1180,1170,EVE,1125,1065,2023,0.0,
0,0,8,0,18.4,223,0.1411388665437698,0.17,0.0277106277644634,3.11,11,4,0,3.6,13.8,2023-08-20,90,2,0,0,0,0,2,0,4037,1,0,4,4.0,2,-208,262,470,50,False,0,1,1,0,0.0277106277644634,3,James Garner,8,AVL,1140,1180,EVE,1125,1080,2023,0.0277106277644634,
0,0,10,0,28.2,223,0.7168699502944946,0.28,0.0579274669289588,1.16,27,1,0,6.1,13.2,2023-08-26,90,20,0,0,0,0,3,0,4066,1,1,0,20.0,1,-280,265,545,50,True,1,2,2,0,0.0579274669289588,3,James Garner,8,WOL,1105,1100,EVE,1125,1065,2023,0.0579274669289588,
0,0,10,0,11.1,223,0.0463796779513359,0.01,0.0,0.76,40,2,0,1.6,4.6,2023-09-02,74,23,0,0,0,0,4,0,4498,1,2,2,0.0,2,91,663,572,50,False,0,0,1,0,0.0,3,James Garner,8,SHU,1045,1020,EVE,1125,1080,2023,0.0,
0,0,3,0,0.0,223,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2023-09-17,10,1,0,0,0,0,5,0,4139,0,1,0,0.0,1,-616,176,792,49,True,0,0,0,0,0.0,3,James Garner,8,ARS,1370,1360,EVE,1125,1065,2023,0.0,
1,2,29,0,54.3,223,0.4305190145969391,0.33,0.0445571988821029,1.04,52,1,0,9.7,35.8,2023-09-23,90,4,0,0,0,0,6,0,3991,1,3,1,7.0,7,-220,123,343,49,False,0,2,4,0,0.0445571988821029,3,James Garner,8,BRE,1110,1090,EVE,1125,1080,2023,0.0445571988821029,
0,0,8,0,40.9,223,0.7707564234733582,1.63,0.6954243779182434,0.89,63,2,0,7.0,5.2,2023-09-30,90,22,0,0,0,0,7,0,9422,1,2,1,24.0,2,4682,5579,897,49,True,0,4,3,0,0.6954243779182434,3,James Garner,8,LUT,1060,1120,EVE,1125,1065,2023,0.6954243779182434,
0,0,27,1,8.6,223,0.0,0.31,0.1531183272600174,0.72,75,0,1,7.9,49.4,2023-10-07,90,3,0,0,0,0,8,0,9746,1,0,3,21.0,8,395,2380,1985,49,True,0,4,0,1,0.1531183272600174,3,James Garner,8,BOU,1130,1075,EVE,1125,1065,2023,0.1531183272600174,
0,0,9,0,0.8,223,0.0,0.03,0.0095035405829548,2.24,85,2,0,1.1,9.2,2023-10-21,90,12,0,0,0,0,9,0,13605,1,0,2,1.0,2,3389,5568,2179,49,False,0,1,0,0,0.0095035405829548,3,James Garner,8,LIV,1210,1270,EVE,1125,1080,2023,0.0095035405829548,
0,0,11,1,5.3,223,0.0,0.02,0.0,0.66,99,0,0,2.6,16.8,2023-10-29,90,19,0,0,0,0,10,0,13009,1,1,0,4.0,3,-560,1693,2253,49,False,0,0,0,0,0.0,3,James Garner,8,WHU,1055,1150,EVE,1125,1080,2023,0.0,
