assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,20,0,0,0,0,1,0,6079,0,1,2,0.0,0,0,0,0,40,True,0,2,Cody Drameh,24,WOL,1100,1080,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,17,0,0,0,0,2,0,9380,0,2,2,0.0,0,-16,811,827,40,False,0,2,Cody Drameh,24,SOU,1070,1060,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,10783,0,0,3,0.0,0,-312,959,1271,40,True,0,2,Cody Drameh,24,CHE,1220,1220,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,11941,0,0,1,0.0,0,-239,958,1197,40,False,0,2,Cody Drameh,24,BHA,1140,1200,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,12546,0,1,1,0.0,0,-512,596,1108,40,True,0,2,Cody Drameh,24,EVE,1100,1090,LEE,1070,1130,2022
0,0,16,0,2.7,894,0.01,0.01,0.0,1.4,52,3,0,1.6,12.8,2022-09-03T14:00:00Z,70,4,0,0,0,0,6,0,13267,1,2,5,0.0,1,-410,748,1158,40,False,0,2,Cody Drameh,24,BRE,1100,1130,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,16799,0,0,0,0.0,0,1174,1882,708,40,True,0,2,Cody Drameh,24,AVL,1075,1130,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,17145,0,1,2,0.0,0,-47,747,794,40,False,0,2,Cody Drameh,24,CRY,1110,1060,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,1,0,0,0,0,11,0,17253,0,1,0,0.0,0,-221,443,664,40,True,0,2,Cody Drameh,24,ARS,1250,1320,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,11,0,0,0,0,12,0,17333,0,0,2,0.0,0,-346,282,628,40,False,0,2,Cody Drameh,24,LEI,1065,1200,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,17133,0,3,2,0.0,0,-209,233,442,40,True,0,2,Cody Drameh,24,FUL,1065,1140,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,12,0,0,0,0,14,0,17105,0,2,1,0.0,0,-292,208,500,40,False,0,2,Cody Drameh,24,LIV,1180,1260,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,3,0,0,0,0,15,0,17016,0,3,4,0.0,0,-318,173,491,40,True,0,2,Cody Drameh,24,BOU,1110,1080,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,18,0,0,0,0,16,0,17029,0,3,4,0.0,0,-214,205,419,40,False,0,2,Cody Drameh,24,TOT,1140,1170,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,13,0,0,0,0,17,0,16861,0,3,1,0.0,0,-536,652,1188,40,True,0,2,Cody Drameh,24,MCI,1340,1380,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,15,0,0,0,0,18,0,16866,0,0,0,0.0,0,-115,130,245,40,False,0,2,Cody Drameh,24,NEW,1250,1165,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,19,0,0,0,0,19,0,16857,0,2,2,0.0,0,-98,108,206,40,True,0,2,Cody Drameh,24,WHU,1150,1110,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,0,20,0,17065,0,1,2,0.0,0,-4,326,330,40,False,0,2,Cody Drameh,24,AVL,1070,1070,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,4,0,0,0,0,21,0,16919,0,0,0,0.0,0,-239,117,356,40,True,0,2,Cody Drameh,24,BRE,1160,1200,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,16,0,0,0,0,22,0,16518,0,0,1,0.0,0,-543,129,672,40,False,0,2,Cody Drameh,24,NFO,1065,1030,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-02-08T20:00:00Z,0,14,0,0,0,0,22,0,16518,0,2,2,0.0,0,-543,129,672,40,False,0,2,Cody Drameh,24,MUN,1140,1165,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2023-02-12T14:00:00Z,0,14,0,0,0,0,23,0,16045,0,2,0,0.0,0,-477,0,477,40,True,0,2,Cody Drameh,24,MUN,1220,1220,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,8,0,0,0,0,24,0,15734,0,0,1,0.0,0,-323,0,323,40,False,0,2,Cody Drameh,24,EVE,1070,1040,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,17,0,0,0,0,25,0,15369,0,0,1,0.0,0,-323,0,323,40,True,0,2,Cody Drameh,24,SOU,1070,1080,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,6,0,0,0,0,26,0,15190,0,0,1,0.0,0,-225,0,225,40,False,0,2,Cody Drameh,24,CHE,1190,1140,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,5,0,0,0,0,27,0,15020,0,2,2,0.0,0,-170,0,170,40,True,0,2,Cody Drameh,24,BHA,1150,1200,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,20,0,0,0,0,28,0,14874,0,4,2,0.0,0,-138,0,138,40,False,0,2,Cody Drameh,24,WOL,1100,1060,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,1,0,0,0,0,29,0,14742,0,1,4,0.0,0,-136,0,136,40,False,0,2,Cody Drameh,24,ARS,1250,1240,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,16,0,0,0,0,29,0,14742,0,1,2,0.0,0,-136,0,136,40,True,0,2,Cody Drameh,24,NFO,1100,1105,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,7,0,0,0,0,30,0,14667,0,5,1,0.0,0,-84,0,84,40,True,0,2,Cody Drameh,24,CRY,1110,1090,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,0,0,0,0,31,0,14601,0,6,1,0.0,0,-67,0,67,40,True,0,2,Cody Drameh,24,LIV,1250,1300,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,9,0,0,0,0,32,0,14533,0,1,2,0.0,0,-62,0,62,40,False,0,2,Cody Drameh,24,FUL,1070,1120,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,11,0,0,0,0,33,0,14503,0,1,1,0.0,0,-34,0,34,40,True,0,2,Cody Drameh,24,LEI,1110,1120,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,3,0,0,0,0,34,0,14454,0,1,4,0.0,0,-52,0,52,40,False,0,2,Cody Drameh,24,BOU,1020,1050,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,345,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,13,0,0,0,0,35,0,14383,0,1,2,0.0,0,-70,0,70,40,False,0,2,Cody Drameh,24,MCI,1340,1360,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,357,0,0,0.0,0.0,2023-05-13T11:30:00Z,0,15,0,0,0,0,36,0,14343,0,2,2,0.0,0,-43,0,43,40,True,0,2,Cody Drameh,24,NEW,1300,1220,LEE,1070,1130,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,369,0,0,0.0,0.0,2023-05-21T12:30:00Z,0,19,0,0,0,0,37,0,14296,0,1,3,0.0,0,-44,0,44,40,False,0,2,Cody Drameh,24,WHU,1145,1060,LEE,1075,1120,2022
0,0,0,0,0.0,894,0.0,0.0,0.0,0.0,377,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,18,0,0,0,0,38,0,14256,0,4,1,0.0,0,-40,0,40,40,True,0,2,Cody Drameh,24,TOT,1210,1230,LEE,1070,1130,2022
