assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2023-08-13,0,12,0,0,0,0,1,0,224,0,1,1,0.0,0,0,0,0,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,LIV,1350,1390,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0837336704134941,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20,0,19,0,0,0,0,2,0,163,0,1,3,0.0,0,-59,0,59,45,False,0,0,1,0,0.0,2,César Azpilicueta,21.0,WHU,1055,1150,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25,0,22,0,0,0,0,3,0,143,0,0,3,0.0,0,-21,0,21,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,LUT,1060,1120,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02,0,16,0,0,0,0,4,0,135,0,1,0,0.0,0,-9,0,9,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,NFO,1125,1080,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17,0,3,0,0,0,0,5,0,128,0,0,0,0.0,0,-7,0,7,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,BOU,1055,1145,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24,0,2,0,0,0,0,6,0,128,0,1,0,0.0,0,0,0,0,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,AVL,1220,1350,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02,0,9,0,0,0,0,7,0,128,0,2,0,0.0,0,0,0,0,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,FUL,1050,1060,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07,0,21,0,0,0,0,8,0,128,0,4,1,0.0,0,0,0,0,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,BUR,1050,1040,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21,0,1,0,0,0,0,9,0,128,0,2,2,0.0,0,0,0,0,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,ARS,1370,1360,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28,0,4,0,0,0,0,10,0,128,0,2,0,0.0,0,0,0,0,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,BRE,1055,1150,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06,0,18,0,0,0,0,11,0,128,0,4,1,0.0,0,0,0,0,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,TOT,1110,1230,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12,0,13,0,0,0,0,12,0,128,0,4,4,0.0,0,0,0,0,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,MCI,1360,1370,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25,0,15,0,0,0,0,13,0,128,0,1,4,0.0,0,0,0,0,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,NEW,1050,1160,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03,0,5,0,0,0,0,14,0,128,0,2,3,0.0,0,0,0,0,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,BHA,1180,1240,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06,0,14,0,0,0,0,15,0,127,0,1,2,0.0,0,-1,0,1,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,MUN,1130,1120,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10,0,8,0,0,0,0,16,0,126,0,0,2,0.0,0,-1,0,1,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,EVE,1125,1065,BUR,1050,1050,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16,0,23,0,0,0,0,17,0,126,0,0,2,0.0,0,0,0,0,45,True,0,0,0,0,0.0,2,César Azpilicueta,21.0,SHU,1020,1060,BUR,1050,1040,2023
0,0,0,0,0.0,772,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24,0,20,0,0,0,0,18,0,126,0,1,2,0.0,0,0,0,0,45,False,0,0,0,0,0.0,2,César Azpilicueta,21.0,WOL,1085,1115,BUR,1050,1050,2023
