assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,16,0,0.8,74,7,3,0,1.5,14.2,2020-09-14 19:15:00+00:00,78,5,0,0,0,0,1,0,103827,3,1,0.0,1,0,0,0,45,True,0,2,Benjamin White,3,CHE,1300,1310,BHA,1150,1100,0
0,0,21,1,3.8,74,16,0,0,1.7,12.8,2020-09-20 13:00:00+00:00,90,14,0,0,0,0,2,0,96397,3,0,0.0,6,-12682,4037,16719,45,False,0,2,Benjamin White,3,NEW,1050,1030,BHA,1190,1130,0
0,0,14,0,17.0,74,19,3,0,4.2,22.6,2020-09-26 11:30:00+00:00,90,13,0,0,0,0,3,0,111432,3,2,2.0,0,7469,21069,13600,45,True,1,2,Benjamin White,3,MUN,1280,1310,BHA,1150,1100,0
0,0,13,0,3.1,74,32,4,0,2.9,25.4,2020-10-03 14:00:00+00:00,90,7,0,0,0,0,4,0,106517,2,4,0.0,0,-5843,5085,10928,45,False,0,2,Benjamin White,3,EVE,1130,1200,BHA,1190,1130,0
0,0,10,0,3.6,74,40,1,0,2.4,14.0,2020-10-18 13:00:00+00:00,90,6,0,0,0,0,5,0,101660,1,1,6.0,2,-6696,6049,12745,45,False,0,2,Benjamin White,3,CRY,1030,1010,BHA,1190,1130,0
0,0,12,0,1.8,74,51,1,0,1.6,12.0,2020-10-26 17:30:00+00:00,90,18,0,0,0,0,6,0,101629,1,1,2.0,2,-1281,4856,6137,45,True,0,2,Benjamin White,3,WBA,1000,1040,BHA,1150,1100,0
0,0,12,0,1.3,74,67,2,0,1.7,15.6,2020-11-01 19:15:00+00:00,90,17,0,0,0,0,7,0,97883,1,2,0.0,1,-3975,1837,5812,45,False,0,2,Benjamin White,3,TOT,1130,1250,BHA,1190,1130,0
0,0,27,1,3.2,74,70,0,0,1.5,11.8,2020-11-06 17:30:00+00:00,90,4,0,0,0,0,8,0,98103,0,0,0.0,6,-1178,3952,5130,45,True,0,2,Benjamin White,3,BUR,1090,1080,BHA,1150,1100,0
0,0,8,0,0.4,74,79,1,0,1.4,13.8,2020-11-21 15:00:00+00:00,90,2,0,0,0,0,9,0,94550,2,1,0.0,2,-3198,2380,5578,45,False,0,2,Benjamin White,3,AVL,1120,1080,BHA,1190,1130,0
0,0,11,0,20.6,74,90,1,0,4.2,21.8,2020-11-28 12:30:00+00:00,90,11,0,0,0,0,10,0,92411,1,1,0.0,1,-2620,1596,4216,45,True,1,2,Benjamin White,3,LIV,1210,1230,BHA,1150,1100,0
0,0,7,0,0.2,74,100,2,0,0.4,3.6,2020-12-07 20:00:00+00:00,80,16,0,0,0,0,11,0,93521,2,1,0.0,1,224,3871,3647,44,True,0,2,Benjamin White,3,SOU,1110,1160,BHA,1150,1100,0
0,0,16,0,2.1,74,114,3,0,2.0,18.0,2020-12-13 19:15:00+00:00,90,9,0,0,0,0,12,0,91951,0,3,0.0,1,-1667,2053,3720,44,False,0,2,Benjamin White,3,LEI,1190,1150,BHA,1190,1130,0
0,0,25,1,1.8,74,121,0,0,2.2,18.2,2020-12-16 20:00:00+00:00,90,8,0,0,0,0,13,0,93842,0,0,2.0,6,1392,4114,2722,44,False,0,2,Benjamin White,3,FUL,1150,1040,BHA,1190,1130,0
0,0,11,0,3.8,74,129,1,0,0.7,3.2,2020-12-20 12:00:00+00:00,71,15,0,0,0,0,14,0,105178,1,1,0.0,2,10462,12427,1965,44,True,0,2,Benjamin White,3,SHU,1070,1010,BHA,1150,1100,0
0,0,14,0,12.5,74,147,2,0,2.5,12.8,2020-12-27 14:15:00+00:00,90,19,0,0,0,0,15,0,103352,2,2,0.0,1,-1695,5049,6744,44,False,0,2,Benjamin White,3,WHU,1140,1260,BHA,1190,1130,0
0,0,0,0,0.0,74,149,0,0,0.0,0.0,2020-12-29 18:00:00+00:00,0,1,0,0,0,0,16,0,101075,1,0,0.0,0,-2455,2382,4837,44,True,0,2,Benjamin White,3,ARS,1150,1210,BHA,1150,1100,0
0,0,12,0,14.3,74,159,3,0,2.5,10.2,2021-01-02 17:30:00+00:00,90,20,0,0,0,0,17,0,96878,3,3,0.0,1,-4406,2642,7048,44,True,0,2,Benjamin White,3,WOL,1130,1120,BHA,1150,1100,0
0,0,14,0,2.2,74,178,1,0,0.9,6.4,2021-01-13 18:00:00+00:00,90,12,0,0,0,0,18,0,88530,0,1,0.0,2,-4293,4095,8388,44,False,0,2,Benjamin White,3,MCI,1280,1340,BHA,1190,1130,0
0,0,20,1,2.3,74,182,0,0,3.6,8.0,2021-01-16 15:00:00+00:00,90,10,0,0,0,0,19,0,86965,1,0,26.0,6,-4888,2601,7489,44,False,0,2,Benjamin White,3,LEE,1060,1210,BHA,1190,1130,0
0,2,28,1,12.3,74,189,0,0,3.1,14.4,2021-01-27 19:30:00+00:00,90,8,0,0,0,0,20,0,90431,0,0,4.0,8,1223,6418,5195,44,True,0,2,Benjamin White,3,FUL,1110,1060,BHA,1150,1100,0
0,0,25,1,12.5,74,200,0,0,5.0,16.6,2021-01-31 19:15:00+00:00,90,17,0,0,0,0,21,0,91375,0,1,21.0,6,720,4446,3726,44,True,0,2,Benjamin White,3,TOT,1170,1290,BHA,1150,1100,0
0,0,22,1,0.7,74,216,0,0,0.9,4.4,2021-02-03 20:15:00+00:00,90,11,0,0,0,0,22,0,96232,1,0,4.0,6,4422,6832,2410,44,False,0,2,Benjamin White,3,LIV,1190,1300,BHA,1190,1130,0
0,0,10,0,0.5,74,220,1,0,2.0,19.2,2021-02-06 15:00:00+00:00,90,4,0,0,0,0,23,0,121177,1,1,0.0,2,23598,26611,3013,44,False,0,2,Benjamin White,3,BUR,1040,1040,BHA,1190,1130,0
0,0,25,1,0.9,74,230,0,0,0.9,7.6,2021-02-13 20:00:00+00:00,90,2,0,0,0,0,24,0,131595,0,0,0.0,6,10030,19844,9814,44,True,0,2,Benjamin White,3,AVL,1140,1100,BHA,1150,1100,0
0,0,15,0,3.8,74,241,2,0,3.6,14.6,2021-02-22 20:00:00+00:00,90,6,0,0,0,0,25,0,171597,2,1,18.0,1,37506,46868,9362,44,True,0,2,Benjamin White,3,CRY,1120,1020,BHA,1150,1100,0
0,0,14,0,0.8,74,258,1,0,1.4,13.2,2021-02-27 15:00:00+00:00,83,18,0,0,0,0,26,0,182149,0,1,0.0,2,10781,30946,20165,44,False,0,2,Benjamin White,3,WBA,1040,1050,BHA,1190,1130,0
0,0,12,0,0.1,74,260,2,0,1.2,9.8,2021-03-06 20:00:00+00:00,90,9,0,0,0,0,27,0,182072,2,1,2.0,1,-801,7821,8622,44,True,0,2,Benjamin White,3,LEI,1150,1230,BHA,1150,1100,0
0,0,7,0,0.1,74,277,1,0,0.8,8.0,2021-03-14 12:00:00+00:00,90,16,0,0,0,0,28,0,187501,2,1,0.0,2,5076,12594,7518,44,False,0,2,Benjamin White,3,SOU,1030,1110,BHA,1190,1130,0
0,0,27,1,2.7,74,279,0,0,1.4,11.2,2021-03-20 20:00:00+00:00,90,14,0,0,0,0,29,0,233997,0,3,0.0,6,25212,30447,5235,44,True,0,2,Benjamin White,3,NEW,1060,1110,BHA,1150,1100,0
0,0,13,0,0.4,74,295,2,0,3.2,13.4,2021-04-04 18:30:00+00:00,90,13,0,0,0,0,30,0,192496,1,2,18.0,0,-21056,1731,22787,45,False,1,2,Benjamin White,3,MUN,1250,1240,BHA,1190,1130,0
0,3,27,1,12.2,74,299,0,0,3.6,21.8,2021-04-12 19:15:00+00:00,90,7,0,0,0,0,31,0,183927,0,0,2.0,9,-8787,2511,11298,45,True,0,2,Benjamin White,3,EVE,1100,1140,BHA,1150,1100,0
0,0,8,1,0.8,74,311,0,0,0.5,4.0,2021-04-20 19:15:00+00:00,90,5,0,0,0,1,32,0,183773,0,0,0.0,3,-466,5719,6185,45,False,0,2,Benjamin White,3,CHE,1260,1250,BHA,1190,1130,0
0,0,0,0,0.0,74,326,0,0,0.0,0.0,2021-04-24 19:00:00+00:00,0,15,0,0,0,0,33,0,156924,0,1,0.0,0,-25387,4245,29632,45,False,0,2,Benjamin White,3,SHU,1020,1000,BHA,1190,1130,0
0,0,20,1,1.8,74,329,0,0,1.5,5.6,2021-05-01 14:00:00+00:00,90,10,0,0,0,0,34,0,158595,0,2,8.0,6,-218,3380,3598,45,True,0,2,Benjamin White,3,LEE,1150,1170,BHA,1150,1100,0
0,0,8,0,1.8,74,348,2,0,2.1,17.2,2021-05-09 11:00:00+00:00,90,20,0,0,0,0,35,0,156426,1,2,2.0,1,-1837,5495,7332,45,False,0,2,Benjamin White,3,WOL,1120,1040,BHA,1190,1130,0
