assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06 19:30:00+00:00,0,17,0,0,0,0,15,0,0,0,2,0,0.0,0,0,0,0,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,SHU,1045,1020,LIV,1350,1390,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09 12:30:00+00:00,0,8,0,0,0,0,16,0,59,0,2,1,0.0,0,33,38,5,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,CRY,1080,1060,LIV,1350,1390,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17 16:30:00+00:00,0,14,0,0,0,0,17,0,96,0,0,0,0.0,0,-9,22,31,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,MUN,1210,1230,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2023-12-23 17:30:00+00:00,0,1,0,0,0,0,18,0,140,0,1,1,0.0,0,8,18,10,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,ARS,1370,1360,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-12-26 17:30:00+00:00,0,6,0,0,0,0,19,0,166,0,2,0,0.0,0,2,12,10,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,BUR,1050,1040,LIV,1350,1390,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2024-01-01 20:00:00+00:00,0,15,0,0,0,0,20,0,212,0,2,4,0.0,0,4,15,11,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,NEW,1210,1355,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2024-01-21 16:30:00+00:00,0,3,0,0,0,0,21,0,243,0,4,0,0.0,0,-10,27,37,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,BOU,1055,1145,LIV,1350,1390,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2024-01-31 20:15:00+00:00,0,7,0,0,0,0,22,0,219,0,1,4,0.0,0,-22,0,22,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,CHE,1150,1230,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,221,0,0,0.0,0.0,2024-02-04 16:30:00+00:00,0,1,0,0,0,0,23,0,215,0,1,3,0.0,0,-7,0,7,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,ARS,1370,1330,LIV,1350,1390,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,0,6,0,0,0,0,24,0,202,0,1,3,0.0,0,-13,0,13,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,BUR,1050,1050,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2024-02-17 12:30:00+00:00,0,4,0,0,0,0,25,0,195,0,4,1,0.0,0,-7,0,7,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,BRE,1110,1090,LIV,1350,1390,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21 19:30:00+00:00,0,12,0,0,0,0,25,0,195,0,1,4,0.0,0,-7,0,7,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,LUT,1060,1120,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2024-03-02 15:00:00+00:00,0,16,0,0,0,0,27,0,192,0,1,0,0.0,0,-2,0,2,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,NFO,1050,1080,LIV,1350,1390,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,277,0,0,0.0,0.0,2024-03-10 15:45:00+00:00,0,13,0,0,0,0,28,0,192,0,1,1,0.0,0,0,0,0,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,MCI,1360,1370,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2024-03-31 13:00:00+00:00,0,5,0,0,0,0,30,0,192,0,1,2,0.0,0,0,0,0,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,BHA,1180,1240,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04 18:30:00+00:00,0,17,0,0,0,0,31,0,190,0,1,3,0.0,0,-2,0,2,40,True,0,1,Marcelo de Araújo Pitaluga Filho,11,SHU,1020,1060,LIV,1210,1270,1
0,0,0,0,0.0,756,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2024-04-07 14:30:00+00:00,0,14,0,0,0,0,32,0,189,0,2,2,0.0,0,-1,0,1,40,False,0,1,Marcelo de Araújo Pitaluga Filho,11,MUN,1130,1120,LIV,1350,1390,1
