assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,330,6,0,0,0.0,0.0,2020-09-12 19:00:00+00:00,0,19,0,0,0,0,1,0,5623,2,0,0.0,0,0,0,0,55,False,0,3,Christian Atsu,14,WHU,1140,1260,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,16,0,0,0.0,0.0,2020-09-20 13:00:00+00:00,0,3,0,0,0,0,2,0,5589,3,0,0.0,0,-1170,253,1423,55,True,0,3,Christian Atsu,14,BHA,1190,1130,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,26,0,0,0.0,0.0,2020-09-27 13:00:00+00:00,0,17,0,0,0,0,3,0,4886,1,1,0.0,0,-995,221,1216,54,False,0,3,Christian Atsu,14,TOT,1130,1250,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,36,0,0,0.0,0.0,2020-10-03 19:00:00+00:00,0,4,0,0,0,0,4,0,4546,1,3,0.0,0,-501,194,695,54,True,0,3,Christian Atsu,14,BUR,1090,1080,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,45,0,0,0.0,0.0,2020-10-17 19:00:00+00:00,0,13,0,0,0,0,5,0,4192,4,1,0.0,0,-497,113,610,53,True,0,3,Christian Atsu,14,MUN,1280,1310,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,58,0,0,0.0,0.0,2020-10-25 16:30:00+00:00,0,20,0,0,0,0,6,0,3714,1,1,0.0,0,-515,51,566,53,False,0,3,Christian Atsu,14,WOL,1120,1040,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,65,0,0,0.0,0.0,2020-11-01 14:00:00+00:00,0,7,0,0,0,0,7,0,3203,1,2,0.0,0,-534,6,540,53,True,0,3,Christian Atsu,14,EVE,1100,1140,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,76,0,0,0.0,0.0,2020-11-06 20:00:00+00:00,0,16,0,0,0,0,8,0,2934,0,2,0.0,0,-270,9,279,53,False,0,3,Christian Atsu,14,SOU,1030,1110,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,85,0,0,0.0,0.0,2020-11-21 12:30:00+00:00,0,5,0,0,0,0,9,0,2744,2,0,0.0,0,-199,21,220,52,True,0,3,Christian Atsu,14,CHE,1300,1310,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,92,0,0,0.0,0.0,2020-11-27 20:00:00+00:00,0,6,0,0,0,0,10,0,2666,2,0,0.0,0,-89,21,110,52,False,0,3,Christian Atsu,14,CRY,1030,1010,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,116,0,0,0.0,0.0,2020-12-12 15:00:00+00:00,0,18,0,0,0,0,12,0,2522,1,2,0.0,0,-65,1,66,52,True,0,3,Christian Atsu,14,WBA,1000,1040,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,122,0,0,0.0,0.0,2020-12-16 18:00:00+00:00,0,10,0,0,0,0,13,0,2497,2,5,0.0,0,-28,9,37,52,False,0,3,Christian Atsu,14,LEE,1060,1210,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,135,0,0,0.0,0.0,2020-12-19 20:00:00+00:00,0,8,0,0,0,0,14,0,2464,1,1,0.0,0,-36,2,38,52,True,0,3,Christian Atsu,14,FUL,1110,1060,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,145,0,0,0.0,0.0,2020-12-26 20:00:00+00:00,0,12,0,0,0,0,15,0,2426,0,2,0.0,0,-37,5,42,52,False,0,3,Christian Atsu,14,MCI,1280,1340,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,155,0,0,0.0,0.0,2020-12-30 20:00:00+00:00,0,11,0,0,0,0,16,0,2408,0,0,0.0,0,-23,0,23,52,True,0,3,Christian Atsu,14,LIV,1210,1230,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,165,0,0,0.0,0.0,2021-01-03 14:15:00+00:00,0,9,0,0,0,0,17,0,2388,2,1,0.0,0,-23,6,29,52,True,0,3,Christian Atsu,14,LEI,1150,1230,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,174,0,0,0.0,0.0,2021-01-12 18:00:00+00:00,0,15,0,0,0,0,18,0,2363,0,1,0.0,0,-24,7,31,52,False,0,3,Christian Atsu,14,SHU,1020,1000,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,179,0,0,0.0,0.0,2021-01-18 20:00:00+00:00,0,1,0,0,0,0,19,0,2353,0,3,0.0,0,-13,2,15,52,False,0,3,Christian Atsu,14,ARS,1130,1220,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,99,0,0,0.0,0.0,2021-01-23 20:00:00+00:00,0,2,0,0,0,0,19,0,2353,0,2,0.0,0,-13,2,15,52,False,0,3,Christian Atsu,14,AVL,1120,1080,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,196,0,0,0.0,0.0,2021-01-26 18:00:00+00:00,0,10,0,0,0,0,20,0,2336,2,1,0.0,0,-18,2,20,52,True,0,3,Christian Atsu,14,LEE,1150,1170,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,203,0,0,0.0,0.0,2021-01-30 12:30:00+00:00,0,7,0,0,0,0,21,0,2322,2,0,0.0,0,-14,0,14,52,False,0,3,Christian Atsu,14,EVE,1130,1200,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,217,0,0,0.0,0.0,2021-02-02 20:15:00+00:00,0,6,0,0,0,0,22,0,2309,2,1,0.0,0,-13,0,13,52,True,0,3,Christian Atsu,14,CRY,1120,1020,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,225,0,0,0.0,0.0,2021-02-06 15:00:00+00:00,0,16,0,0,0,0,23,0,2293,2,3,0.0,0,-13,0,13,52,True,0,3,Christian Atsu,14,SOU,1110,1160,NEW,1050,1030,0,2020
0,0,0,0,0.0,330,231,0,0,0.0,0.0,2021-02-15 20:00:00+00:00,0,5,0,0,0,0,24,0,2275,0,2,0.0,0,-22,0,22,52,False,0,3,Christian Atsu,14,CHE,1260,1250,NEW,1060,1110,0,2020
0,0,0,0,0.0,330,245,0,0,0.0,0.0,2021-02-21 19:00:00+00:00,0,13,0,0,0,0,25,0,2263,1,3,0.0,0,-12,0,12,52,False,0,3,Christian Atsu,14,MUN,1250,1240,NEW,1060,1110,0,2020
