assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,5,0,0,0,0,1,0,59488,0,1,4,0.0,0,0,0,0,40,False,0,1,Matt Macey,12,BHA,1070,1135,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25 19:00:00+00:00,0,7,0,0,0,0,3,0,54392,0,0,3,0.0,0,-3700,378,4078,40,False,0,1,Matt Macey,12,CHE,1080,1170,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2023-09-01 19:00:00+00:00,0,19,0,0,0,0,4,0,50904,0,2,1,0.0,0,-3907,347,4254,40,True,0,1,Matt Macey,12,WHU,1140,1150,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,10,0,0,0,0,5,0,44396,0,0,1,0.0,0,-6602,70,6672,40,False,0,1,Matt Macey,12,FUL,1050,1060,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23 14:00:00+00:00,0,20,0,0,0,0,6,0,40125,0,1,1,0.0,0,-4334,0,4334,40,True,0,1,Matt Macey,12,WOL,1105,1100,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,9,0,0,0,0,7,0,36484,0,2,1,0.0,0,-3519,0,3519,40,False,0,1,Matt Macey,12,EVE,1125,1065,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,2023-10-03 18:30:00+00:00,0,6,0,0,0,0,7,0,36484,0,2,1,0.0,0,-3519,0,3519,40,True,0,1,Matt Macey,12,BUR,1050,1050,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07 11:30:00+00:00,0,18,0,0,0,0,8,0,33284,0,1,0,0.0,0,-3230,0,3230,40,True,0,1,Matt Macey,12,TOT,1150,1310,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21 14:00:00+00:00,0,16,0,0,0,0,9,0,31138,0,2,2,0.0,0,-2308,0,2308,40,False,0,1,Matt Macey,12,NFO,1050,1080,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29 14:00:00+00:00,0,2,0,0,0,0,10,0,29161,0,1,3,0.0,0,-2001,0,2001,40,False,0,1,Matt Macey,12,AVL,1140,1180,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2023-11-05 16:30:00+00:00,0,11,0,0,0,0,11,0,28066,0,1,1,0.0,0,-1145,0,1145,40,True,0,1,Matt Macey,12,LIV,1350,1390,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2023-11-11 15:00:00+00:00,0,14,0,0,0,0,12,0,27085,0,0,1,0.0,0,-950,0,950,40,False,0,1,Matt Macey,12,MUN,1130,1120,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,8,0,0,0,0,13,0,25842,0,1,2,0.0,0,-1213,0,1213,40,True,0,1,Matt Macey,12,CRY,1120,1085,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2023-12-02 15:00:00+00:00,0,4,0,0,0,0,14,0,25104,0,1,3,0.0,0,-813,0,813,40,False,0,1,Matt Macey,12,BRE,1110,1090,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2023-12-05 20:15:00+00:00,0,1,0,0,0,0,15,0,24462,0,4,3,0.0,0,-661,0,661,40,True,0,1,Matt Macey,12,ARS,1370,1360,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10 14:00:00+00:00,0,13,0,0,0,0,16,0,23867,0,2,1,0.0,0,-592,0,592,40,True,0,1,Matt Macey,12,MCI,1360,1370,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2023-12-23 15:00:00+00:00,0,15,0,0,0,0,18,0,22682,0,0,1,0.0,0,-521,0,521,40,True,0,1,Matt Macey,12,NEW,1210,1355,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26 15:00:00+00:00,0,17,0,0,0,0,19,0,22374,0,3,2,0.0,0,-356,0,356,40,False,0,1,Matt Macey,12,SHU,1045,1020,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30 12:30:00+00:00,0,7,0,0,0,0,20,0,21834,0,3,2,0.0,0,-538,0,538,40,True,0,1,Matt Macey,12,CHE,1150,1230,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2024-01-12 19:45:00+00:00,0,6,0,0,0,0,21,0,20804,0,1,1,0.0,0,-989,0,989,40,False,0,1,Matt Macey,12,BUR,1050,1040,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30 19:45:00+00:00,0,5,0,0,0,0,22,0,20458,0,0,4,0.0,0,-392,0,392,40,True,0,1,Matt Macey,12,BHA,1180,1240,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2024-02-03 15:00:00+00:00,0,15,0,0,0,0,23,0,20305,0,4,4,0.0,0,-166,0,166,40,False,0,1,Matt Macey,12,NEW,1050,1160,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,0,17,0,0,0,0,24,0,20062,0,3,1,0.0,0,-240,0,240,40,True,0,1,Matt Macey,12,SHU,1020,1060,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2024-02-18 16:30:00+00:00,0,14,0,0,0,0,25,0,19651,0,2,1,0.0,0,-337,0,337,40,True,0,1,Matt Macey,12,MUN,1210,1230,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2024-02-21 19:30:00+00:00,0,11,0,0,0,0,25,0,19651,0,1,4,0.0,0,-337,0,337,40,False,0,1,Matt Macey,12,LIV,1210,1270,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2024-03-02 17:30:00+00:00,0,2,0,0,0,0,27,0,19297,0,3,2,0.0,0,-190,0,190,40,True,0,1,Matt Macey,12,AVL,1220,1350,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,276,0,0,0.0,0.0,2024-03-09 15:00:00+00:00,0,8,0,0,0,0,28,0,19045,0,1,1,0.0,0,-249,0,249,40,False,0,1,Matt Macey,12,CRY,1080,1060,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,162,0,0,0.0,0.0,2024-03-13 19:30:00+00:00,0,3,0,0,0,0,28,0,19045,0,3,4,0.0,0,-249,0,249,40,False,0,1,Matt Macey,12,BOU,1055,1145,LUT,1060,1120,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2024-03-16 15:00:00+00:00,0,16,0,0,0,0,29,0,18650,0,1,1,0.0,0,-146,0,146,40,True,0,1,Matt Macey,12,NFO,1125,1080,LUT,1020,1090,1
0,0,0,0,0.0,323,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2024-03-30 15:00:00+00:00,0,18,0,0,0,0,30,0,18777,0,1,2,0.0,0,-134,0,134,40,False,0,1,Matt Macey,12,TOT,1110,1230,LUT,1060,1120,1
