assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,15,0,0,0,0,9,0,0,0,4,1,0.0,0,0,0,0,40,True,0,2,Stefan Parkes,9,NEW,1300,1220,FUL,1070,1120,2022,,0.683701,5.0,0.683701,4.67198,17.0,4.67198
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,19,0,0,0,0,10,0,854,0,1,3,0.0,0,378,427,49,40,False,0,2,Stefan Parkes,9,WHU,1145,1060,FUL,1065,1140,2022,,0.549848,5.0,0.549848,3.43676,7.0,2.67559
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,3,0,0,0,0,11,0,1505,0,2,2,0.0,0,296,456,160,40,True,0,2,Stefan Parkes,9,BOU,1110,1080,FUL,1070,1120,2022,,1.61738,8.0,0.856206,1.62829,4.0,1.62829
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2022-10-20T18:30:00Z,0,2,0,0,0,0,12,0,1963,0,0,3,0.0,0,25,224,199,40,True,0,2,Stefan Parkes,9,AVL,1075,1130,FUL,1070,1120,2022,,2.892,8.0,2.13083,0.711487,2.0,0.711487
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,24,0,0,0,0,13,0,1967,0,3,2,0.0,0,56,217,161,40,False,0,2,Stefan Parkes,9,LEE,1070,1130,FUL,1065,1140,2022,,2.47512,3.0,2.47512,1.96384,8.0,1.96384
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2022-10-29T16:30:00Z,0,8,0,0,0,0,14,0,2239,0,0,0,0.0,0,-20,175,195,40,True,0,2,Stefan Parkes,9,EVE,1100,1090,FUL,1070,1120,2022,,1.76438,11.0,1.76438,1.19166,2.0,1.19166
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,13,0,0,0,0,15,0,2505,0,1,2,0.0,0,33,232,199,40,False,0,2,Stefan Parkes,9,MCI,1340,1360,FUL,1065,1140,2022,,0.843884,1.0,0.0827148,2.39332,11.0,1.63215
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2022-11-13T16:30:00Z,0,14,0,0,0,0,16,0,2682,0,2,1,0.0,0,-27,216,243,40,True,0,2,Stefan Parkes,9,MUN,1220,1220,FUL,1070,1120,2022,,1.70218,6.0,1.70218,3.37664,6.0,3.37664
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,7,0,0,0,0,17,0,3361,0,3,0,0.0,0,272,704,432,40,False,0,2,Stefan Parkes,9,CRY,1110,1060,FUL,1065,1140,2022,,2.69927,13.0,2.69927,0.421754,2.0,0.421754
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,17,0,0,0,0,18,0,3476,0,1,2,0.0,0,-33,176,209,40,True,0,2,Stefan Parkes,9,SOU,1070,1080,FUL,1070,1120,2022,,1.49305,6.0,0.731881,0.698711,2.0,0.698711
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,11,0,0,0,0,19,0,3658,0,1,0,0.0,0,72,211,139,40,False,0,2,Stefan Parkes,9,LEI,1065,1200,FUL,1065,1140,2022,,1.33493,4.0,1.33493,1.45221,6.0,1.45221
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-01-12T20:00:00Z,0,6,0,0,0,0,19,0,3658,0,1,2,0.0,0,72,211,139,40,True,0,2,Stefan Parkes,9,CHE,1220,1220,FUL,1070,1120,2022,,0.711266,2.0,0.711266,2.39911,7.0,2.39911
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,15,0,0,0,0,20,0,3784,0,0,1,0.0,0,-60,183,243,40,False,0,2,Stefan Parkes,9,NEW,1250,1165,FUL,1065,1140,2022,,0.989872,3.0,0.228703,1.96256,13.0,1.96256
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2023-01-23T20:15:00Z,0,18,0,0,0,0,21,0,3915,0,1,0,0.0,0,-16,103,119,40,True,0,2,Stefan Parkes,9,TOT,1210,1230,FUL,1070,1120,2022,,1.09339,7.0,1.09339,0.993805,7.0,0.993805
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2023-02-03T20:00:00Z,0,6,0,0,0,0,22,0,4207,0,0,0,0.0,0,61,243,182,40,False,0,2,Stefan Parkes,9,CHE,1190,1140,FUL,1065,1140,2022,,0.493341,5.0,0.493341,1.41471,5.0,1.41471
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,16,0,0,0,0,23,0,4255,0,0,2,0.0,0,-66,137,203,40,True,0,2,Stefan Parkes,9,NFO,1100,1105,FUL,1070,1120,2022,,1.69704,6.0,1.69704,0.686824,6.0,0.686824
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,233,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,5,0,0,0,0,24,0,4357,0,1,0,0.0,0,-14,118,132,40,False,0,2,Stefan Parkes,9,BHA,1140,1200,FUL,1065,1140,2022,,0.224214,0.0,0.224214,2.71375,10.0,2.71375
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,20,0,0,0,0,25,0,4564,0,1,1,0.0,0,-43,165,208,40,True,0,2,Stefan Parkes,9,WOL,1100,1080,FUL,1070,1120,2022,,0.913133,6.0,0.913133,0.997097,6.0,0.997097
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,253,0,0,0.0,0.0,2023-03-06T20:00:00Z,0,4,0,0,0,0,26,0,4432,0,2,3,0.0,0,-95,57,152,40,False,0,2,Stefan Parkes,9,BRE,1100,1130,FUL,1065,1140,2022,,1.67531,3.0,1.67531,2.44358,7.0,1.68241
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,264,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,1,0,0,0,0,27,0,4487,0,3,0,0.0,0,-51,62,113,40,True,0,2,Stefan Parkes,9,ARS,1250,1320,FUL,1070,1120,2022,,0.61832,5.0,0.61832,2.64355,20.0,2.64355
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,3,0,0,0,0,29,0,4666,0,1,2,0.0,0,26,129,103,40,False,0,2,Stefan Parkes,9,BOU,1020,1050,FUL,1065,1140,2022,,0.601049,6.0,0.601049,3.14054,10.0,3.14054
0,0,0,0,0.0,851,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,19,0,0,0,0,30,0,4682,0,1,0,0.0,0,-50,62,112,40,True,0,2,Stefan Parkes,9,WHU,1150,1110,FUL,1070,1120,2022,,0.456524,9.0,0.456524,1.23261,4.0,1.23261
