assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,18,0,0,0,0,1,0,261,0,2,2,0.0,0,0,0,0,45,True,0,3,Mads Bidstrup,4,TOT,1150,1310,BRE,1110,1090,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,13,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,9,0,0,0,0,2,0,201,0,3,0,0.0,0,-58,0,58,45,False,0,3,Mads Bidstrup,4,FUL,1050,1060,BRE,1055,1150,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,7,0,0,0,0,3,0,176,0,1,1,0.0,0,-27,0,27,45,True,0,3,Mads Bidstrup,4,CRY,1120,1085,BRE,1110,1090,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,32,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,3,0,0,0,0,4,0,163,0,2,2,0.0,0,-14,0,14,45,True,0,3,Mads Bidstrup,4,BOU,1130,1075,BRE,1110,1090,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,46,0,0,0.0,0.0,2023-09-16T16:30:00Z,0,15,0,0,0,0,5,0,154,0,0,1,0.0,0,-9,0,9,45,False,0,3,Mads Bidstrup,4,NEW,1050,1160,BRE,1055,1150,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2023-09-23T16:30:00Z,0,8,0,0,0,0,6,0,152,0,3,1,0.0,0,-2,0,2,45,True,0,3,Mads Bidstrup,4,EVE,1125,1080,BRE,1110,1090,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,16,0,0,0,0,7,0,148,0,1,1,0.0,0,-4,0,4,45,False,0,3,Mads Bidstrup,4,NFO,1050,1080,BRE,1055,1150,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,14,0,0,0,0,8,0,145,0,1,2,0.0,0,-3,0,3,45,False,0,3,Mads Bidstrup,4,MUN,1130,1120,BRE,1055,1150,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,21,0,0,0,0,9,0,141,0,0,3,0.0,0,-4,0,4,45,True,0,3,Mads Bidstrup,4,BUR,1050,1050,BRE,1110,1090,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,6,0,0,0,0,10,0,140,0,2,0,0.0,0,-1,0,1,45,False,0,3,Mads Bidstrup,4,CHE,1080,1170,BRE,1055,1150,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,19,0,0,0,0,11,0,139,0,2,3,0.0,0,-1,0,1,45,True,0,3,Mads Bidstrup,4,WHU,1140,1150,BRE,1110,1090,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,12,0,0,0,0,12,0,138,0,0,3,0.0,0,-1,0,1,45,False,0,3,Mads Bidstrup,4,LIV,1210,1270,BRE,1055,1150,2023,
0,0,0,0,0.0,753,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2023-11-25T17:30:00Z,0,1,0,0,0,0,13,0,136,0,1,0,0.0,0,-2,0,2,45,True,0,3,Mads Bidstrup,4,ARS,1370,1360,BRE,1110,1090,2023,
