assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,0,0,0.0,64,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2023-08-12,0,19,0,0,0,0,1,0,2410,0,1,1,0.0,0,0,0,0,50,True,0,0,0,0,0.0,3,Lewis Cook,3,WHU,1140,1150,BOU,1055,1145,2023,0.0,
0,0,0,0,0.0,64,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2023-08-19,0,12,0,0,0,0,2,0,1967,0,1,3,0.0,0,-689,34,723,50,False,0,0,0,0,0.0,3,Lewis Cook,3,LIV,1210,1270,BOU,1130,1075,2023,0.0,
0,0,5,0,1.4,64,0.0,0.04,0.0240414217114448,0.72,22,1,0,1.4,11.6,2023-08-26,45,18,0,0,0,0,3,0,1577,0,2,0,1.0,1,-426,14,440,50,True,0,1,0,0,0.0240414217114448,3,Lewis Cook,3,TOT,1150,1310,BOU,1055,1145,2023,0.0240414217114448,
0,0,8,0,2.2,64,0.0,0.01,0.0,3.29,32,2,0,1.2,9.6,2023-09-02,90,4,0,0,0,0,4,0,1636,1,2,2,0.0,2,-89,47,136,50,False,0,0,0,0,0.0,3,Lewis Cook,3,BRE,1110,1090,BOU,1130,1075,2023,0.0,
0,0,19,1,11.8,64,0.0507891438901424,0.06,0.0621571019291877,1.71,42,0,0,4.8,19.2,2023-09-17,90,6,0,0,0,0,5,0,1811,1,0,0,17.0,3,-40,89,129,50,True,0,1,1,0,0.0621571019291877,3,Lewis Cook,3,CHE,1150,1230,BOU,1055,1145,2023,0.0621571019291877,
0,0,16,0,26.3,64,0.1301595270633697,0.08,0.0,1.87,53,3,0,3.9,13.0,2023-09-24,90,5,0,0,0,0,6,0,1875,1,1,3,0.0,2,4,94,90,50,False,0,0,2,0,0.0,3,Lewis Cook,3,BHA,1070,1135,BOU,1130,1075,2023,0.0,
0,0,12,0,3.6,64,0.0,0.03,0.0,3.47,62,4,0,1.1,7.8,2023-09-30,90,1,0,0,0,0,7,0,1888,1,4,0,0.0,2,-18,101,119,50,True,0,0,0,0,0.0,3,Lewis Cook,3,ARS,1370,1360,BOU,1055,1145,2023,0.0,
0,0,16,0,15.8,64,0.017765799537301,0.07,0.0,2.2,75,3,0,3.0,14.0,2023-10-07,66,8,0,0,0,0,8,0,2160,1,0,3,0.0,2,151,292,141,50,False,0,0,1,0,0.0,3,Lewis Cook,3,EVE,1125,1065,BOU,1130,1075,2023,0.0,
0,0,-1,0,1.2,64,0.0,0.0,0.0,3.4,82,2,0,0.3,1.4,2023-10-21,53,20,0,0,0,1,9,0,2214,1,2,1,0.0,-2,-41,134,175,50,True,0,0,0,0,0.0,3,Lewis Cook,3,WOL,1105,1100,BOU,1055,1145,2023,0.0,
0,0,0,0,0.0,64,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2023-10-28,0,21,0,0,0,0,10,0,1931,0,1,2,0.0,0,-276,21,297,50,True,0,0,0,0,0.0,3,Lewis Cook,3,BUR,1050,1050,BOU,1055,1145,2023,0.0,
0,0,0,0,0.0,64,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2023-11-04,0,13,0,0,0,0,11,0,1800,0,1,6,0.0,0,-137,7,144,50,False,0,0,0,0,0.0,3,Lewis Cook,3,MCI,1350,1360,BOU,1130,1075,2023,0.0,
0,0,16,1,26.3,64,0.0513055585324764,0.07,0.0,0.51,113,0,0,4.3,16.6,2023-11-11,90,15,0,0,0,0,12,0,1830,1,0,2,0.0,2,-12,37,49,50,True,1,0,2,0,0.0,3,Lewis Cook,3,NEW,1210,1355,BOU,1055,1145,2023,0.0,
0,0,12,0,30.6,64,0.2184134721755981,0.11,0.0,0.81,129,1,0,5.2,21.2,2023-11-25,90,23,0,0,0,0,13,0,1942,1,3,1,0.0,2,62,125,63,50,False,0,0,2,0,0.0,3,Lewis Cook,3,SHU,1045,1020,BOU,1130,1075,2023,0.0,
0,0,16,0,40.8,64,0.1934644877910614,0.09,0.0,0.68,132,2,0,5.4,13.4,2023-12-03,90,2,0,0,0,0,14,0,1981,1,2,2,0.0,2,-5,59,64,50,True,0,0,3,0,0.0,3,Lewis Cook,3,AVL,1220,1350,BOU,1055,1145,2023,0.0,
0,0,12,1,6.3,64,0.0,0.07,0.0,0.84,143,0,0,2.0,13.4,2023-12-06,90,7,0,0,0,0,15,0,2029,1,2,0,0.0,3,22,64,42,50,False,0,0,0,0,0.0,3,Lewis Cook,3,CRY,1080,1060,BOU,1130,1075,2023,0.0,
1,2,31,1,39.3,64,0.5726925134658813,0.23,0.0,1.16,157,0,0,8.2,42.6,2023-12-09,87,14,0,0,0,0,16,0,2090,1,3,0,0.0,8,16,71,55,50,False,0,0,3,0,0.0,3,Lewis Cook,3,MUN,1130,1120,BOU,1130,1075,2023,0.0,
0,0,4,0,14.7,64,0.0575016476213932,0.19,0.0,0.27,177,0,0,2.1,5.8,2023-12-23,28,16,0,0,0,0,18,0,3072,1,3,2,0.0,1,-138,177,315,50,False,0,0,1,0,0.0,3,Lewis Cook,3,NFO,1050,1080,BOU,1130,1075,2023,0.0,
0,0,0,0,0.0,64,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-12-26,0,9,0,0,0,0,19,0,2828,0,0,3,0.0,0,-252,66,318,50,True,0,0,0,0,0.0,3,Lewis Cook,3,FUL,1180,1170,BOU,1055,1145,2023,0.0,
0,0,17,0,64.3,64,0.1619827300310135,0.29,0.0,2.33,198,3,0,8.5,18.8,2023-12-31,90,18,0,0,0,0,20,0,2487,1,1,3,2.0,2,-345,6,351,50,False,0,0,4,0,0.0,3,Lewis Cook,3,TOT,1110,1230,BOU,1130,1075,2023,0.0,
0,0,8,0,12.7,64,0.0669870004057884,0.08,0.0,1.22,202,3,0,2.5,12.0,2024-01-21,82,12,0,0,0,0,21,0,2463,1,4,0,0.0,1,-95,98,193,50,True,1,0,1,0,0.0,3,Lewis Cook,3,LIV,1350,1390,BOU,1055,1145,2023,0.0,
0,0,11,0,3.6,64,0.0,0.04,0.0169068407267332,1.31,217,1,0,1.0,5.8,2024-02-01,90,19,0,0,0,0,22,0,2492,1,1,1,1.0,1,-39,59,98,50,False,1,1,0,0,0.0169068407267332,3,Lewis Cook,3,WHU,1055,1150,BOU,1130,1075,2023,0.0169068407267332,
0,0,15,0,30.3,64,0.0927812308073043,0.31,0.0,0.56,222,1,0,4.4,13.4,2024-02-04,90,16,0,0,0,0,23,0,2512,1,1,1,0.0,2,8,56,48,50,True,0,0,2,0,0.0,3,Lewis Cook,3,NFO,1125,1080,BOU,1055,1145,2023,0.0,
0,0,11,0,16.8,64,0.0372714884579181,0.1,0.0,1.55,233,3,0,2.6,7.4,2024-02-10,90,9,0,0,0,0,24,0,2614,1,1,3,2.0,2,57,152,95,50,False,0,0,1,0,0.0,3,Lewis Cook,3,FUL,1050,1060,BOU,1130,1075,2023,0.0,
0,0,16,0,1.8,64,0.0,0.03,0.0255662892013788,2.26,247,2,0,3.7,28.0,2024-02-17,90,15,0,0,0,0,25,0,2620,1,2,2,7.0,2,-37,93,130,50,False,0,1,0,0,0.0255662892013788,3,Lewis Cook,3,NEW,1050,1160,BOU,1130,1075,2023,0.0255662892013788,
0,0,6,0,1.5,64,0.0,0.02,0.0127871148288249,1.64,253,1,0,1.0,6.6,2024-02-24,90,13,0,0,0,0,26,0,2669,1,1,0,2.0,1,-9,99,108,50,True,1,1,0,0,0.0127871148288249,3,Lewis Cook,3,MCI,1360,1370,BOU,1055,1145,2023,0.0127871148288249,
2,3,33,1,34.8,64,0.5902678966522217,0.02,0.0,1.53,262,0,0,8.1,46.0,2024-03-03,90,21,0,0,0,0,27,0,2745,1,2,0,0.0,12,44,130,86,50,False,0,0,3,0,0.0,3,Lewis Cook,3,BUR,1050,1040,BOU,1130,1075,2023,0.0,
0,0,17,0,53.9,64,0.1821927428245544,0.2,0.0140084140002727,1.27,273,2,0,7.7,20.2,2024-03-09,90,23,0,0,0,0,28,0,28552,1,2,2,3.0,2,24429,25081,652,50,True,0,1,4,0,0.0140084140002727,3,Lewis Cook,3,SHU,1020,1060,BOU,1055,1145,2023,0.0140084140002727,
0,0,19,0,48.6,64,0.1343760788440704,0.2,0.0198726672679185,2.1,162,3,0,8.2,24.0,2024-03-13,90,22,0,0,0,0,28,0,28552,1,3,4,9.0,2,24429,25081,652,50,True,0,1,3,0,0.0198726672679185,3,Lewis Cook,3,LUT,1060,1120,BOU,1055,1145,2023,0.0198726672679185,
0,0,9,0,45.2,64,0.1864914745092392,0.41,0.2030213773250579,1.12,292,1,0,7.1,13.0,2024-03-30,90,8,0,0,0,0,30,0,16197,1,1,2,13.0,2,-3558,1027,4585,50,True,0,3,3,0,0.2030213773250579,3,Lewis Cook,3,EVE,1125,1080,BOU,1055,1145,2023,0.2030213773250579,
0,0,13,1,7.0,64,0.0,0.04,0.0,0.11,302,0,0,2.4,16.6,2024-04-02,90,7,0,0,0,0,31,0,14379,1,0,1,0.0,3,-1855,803,2658,50,True,0,0,0,0,0.0,3,Lewis Cook,3,CRY,1120,1085,BOU,1055,1145,2023,0.0,
0,0,9,0,1.2,64,0.0,0.01,0.0,0.89,316,1,0,0.6,4.4,2024-04-06,86,22,0,0,0,0,32,0,11869,1,1,2,0.0,2,-2527,99,2626,50,False,0,0,0,0,0.0,3,Lewis Cook,3,LUT,1020,1090,BOU,1130,1075,2023,0.0,
0,0,9,0,37.3,64,0.110968068242073,0.04,0.0,1.18,322,2,0,5.1,13.6,2024-04-13,90,14,0,0,0,0,33,0,10345,1,2,2,0.0,1,-1554,119,1673,50,True,1,0,3,0,0.0,3,Lewis Cook,3,MUN,1210,1230,BOU,1055,1145,2023,0.0,
0,0,14,0,6.4,64,0.0,0.02,0.0,2.35,331,3,0,2.1,12.8,2024-04-21,90,2,0,0,0,0,34,0,9668,1,1,3,2.0,2,-723,395,1118,50,False,0,0,0,0,0.0,3,Lewis Cook,3,AVL,1140,1180,BOU,1130,1075,2023,0.0,
0,0,18,1,2.8,64,0.0,0.02,0.0,0.54,290,0,0,1.4,11.2,2024-04-24,90,20,0,0,0,0,34,0,9668,1,1,0,0.0,3,-723,395,1118,50,False,0,0,0,0,0.0,3,Lewis Cook,3,WOL,1085,1115,BOU,1130,1075,2023,0.0,
0,0,12,1,26.7,64,0.1741139590740203,0.23,0.0,1.0,342,0,0,5.3,26.2,2024-04-28,90,5,0,0,0,0,35,0,8059,1,0,3,0.0,3,-1613,43,1656,50,True,0,0,2,0,0.0,3,Lewis Cook,3,BHA,1180,1240,BOU,1055,1145,2023,0.0,
0,0,14,0,0.9,64,0.0,0.0,0.0,3.98,351,3,0,2.3,22.0,2024-05-04,90,1,0,0,0,0,36,0,7460,1,0,3,0.0,2,-652,115,767,49,False,0,0,0,0,0.0,3,Lewis Cook,3,ARS,1370,1330,BOU,1130,1075,2023,0.0,
0,0,13,0,38.5,64,0.1105633005499839,0.13,0.012418083846569,1.44,362,2,0,6.3,17.4,2024-05-11,90,4,0,0,0,0,37,0,6856,1,2,1,7.0,2,-588,384,972,49,True,0,1,3,0,0.012418083846569,3,Lewis Cook,3,BRE,1055,1150,BOU,1055,1145,2023,0.012418083846569,
0,0,16,0,27.3,64,0.5376478433609009,0.1,0.0218376368284225,0.99,375,2,0,4.0,11.2,2024-05-19,90,6,0,0,0,0,38,0,6395,1,1,2,1.0,2,-508,99,607,48,False,0,1,2,0,0.0218376368284225,3,Lewis Cook,3,CHE,1080,1170,BOU,1130,1075,2023,0.0218376368284225,
