assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,2,0,0.3,163,0.0,0.0,0.0,0.08,1,0,0,0.4,0.0,2022-08-05 19:00:00+00:00,4,1,0,0,0,0,1,0,2729,0,2,0,4.0,1,0,0,0,50,True,0,3,Will Hughes,7,ARS,1250,1320,CRY,1110,1060,1
0,0,3,0,0.0,163,0.0,0.0,0.0,0.15,16,0,0,0.2,2.0,2022-08-15 19:00:00+00:00,11,12,0,0,0,0,2,0,3063,0,1,1,0.0,1,-378,64,442,50,False,0,3,Will Hughes,7,LIV,1180,1260,CRY,1110,1090,1
0,0,2,0,1.7,163,0.01,0.15,0.14,0.21,22,0,0,4.0,8.4,2022-08-20 14:00:00+00:00,8,2,0,0,0,0,3,0,3268,0,1,3,30.0,1,-185,222,407,50,True,0,3,Will Hughes,7,AVL,1075,1130,CRY,1110,1060,1
0,0,4,0,0.3,163,0.0,0.0,0.0,1.41,37,2,0,0.8,7.6,2022-08-27 14:00:00+00:00,23,13,0,0,0,0,4,0,3247,0,2,4,0.0,1,-304,118,422,49,False,0,3,Will Hughes,7,MCI,1340,1360,CRY,1110,1090,1
0,0,0,0,0.0,163,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2022-08-30 18:30:00+00:00,0,4,0,0,0,0,5,0,3289,0,1,1,0.0,0,-133,147,280,49,True,0,3,Will Hughes,7,BRE,1160,1200,CRY,1110,1060,1
0,0,0,0,0.0,163,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,15,0,0,0,0,6,0,3245,0,0,0,0.0,0,-177,109,286,49,False,0,3,Will Hughes,7,NEW,1250,1165,CRY,1110,1090,1
0,0,2,0,0.2,163,0.0,0.0,0.0,0.04,83,1,0,0.0,0.2,2022-10-01 14:00:00+00:00,6,6,0,0,0,0,9,0,3156,0,2,1,0.0,1,-28,97,125,48,True,0,3,Will Hughes,7,CHE,1220,1220,CRY,1110,1060,1
0,0,5,0,0.0,163,0.0,0.0,0.0,0.08,95,0,0,0.2,2.0,2022-10-09 13:00:00+00:00,5,11,0,0,0,0,10,0,3181,0,1,2,0.0,1,-35,89,124,48,True,0,3,Will Hughes,7,LEE,1075,1120,CRY,1110,1060,1
0,0,0,0,0.0,163,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2022-10-15 11:30:00+00:00,0,10,0,0,0,0,11,0,3175,0,0,0,0.0,0,-65,55,120,48,False,0,3,Will Hughes,7,LEI,1065,1200,CRY,1110,1090,1
0,0,0,0,0.0,163,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18 19:15:00+00:00,0,20,0,0,0,0,12,0,2960,0,1,2,0.0,0,-182,9,191,48,True,0,3,Will Hughes,7,WOL,1100,1080,CRY,1110,1060,1
