assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12 14:00:00+00:00,0,8,0,0,0,0,1,0,17210,0,1,0,0.0,0,0,0,0,40,True,0,1,Adam Davies,17,CRY,1120,1085,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18 18:45:00+00:00,0,16,0,0,0,0,2,0,18946,0,1,2,0.0,0,-390,719,1109,40,False,0,1,Adam Davies,17,NFO,1050,1080,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,2023-08-27 13:00:00+00:00,0,13,0,0,0,0,3,0,19314,0,2,1,0.0,0,-544,829,1373,40,True,0,1,Adam Davies,17,MCI,1360,1370,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02 11:30:00+00:00,0,9,0,0,0,0,4,0,19558,0,2,2,0.0,0,-451,969,1420,40,True,0,1,Adam Davies,17,EVE,1125,1080,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16 14:00:00+00:00,0,18,0,0,0,0,5,0,20033,0,1,2,0.0,0,-129,917,1046,40,False,0,1,Adam Davies,17,TOT,1110,1230,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2023-09-24 15:30:00+00:00,0,15,0,0,0,0,6,0,19721,0,8,0,0.0,0,-426,441,867,40,True,0,1,Adam Davies,17,NEW,1210,1355,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-09-30 14:00:00+00:00,0,19,0,0,0,0,7,0,19575,0,0,2,0.0,0,-307,535,842,40,False,0,1,Adam Davies,17,WHU,1055,1150,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07 14:00:00+00:00,0,10,0,0,0,0,8,0,19595,0,1,3,0.0,0,-155,716,871,40,False,0,1,Adam Davies,17,FUL,1050,1060,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2023-10-21 19:00:00+00:00,0,14,0,0,0,0,9,0,18819,0,2,1,0.0,0,-746,213,959,40,True,0,1,Adam Davies,17,MUN,1210,1230,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2023-10-28 14:00:00+00:00,0,1,0,0,0,0,10,0,18072,0,0,5,0.0,0,-766,120,886,40,False,0,1,Adam Davies,17,ARS,1370,1330,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2023-11-04 15:00:00+00:00,0,20,0,0,0,0,11,0,18189,0,1,2,0.0,0,-30,418,448,40,True,0,1,Adam Davies,17,WOL,1105,1100,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12 14:00:00+00:00,0,5,0,0,0,0,12,0,18218,0,1,1,0.0,0,-64,284,348,40,False,0,1,Adam Davies,17,BHA,1070,1135,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2023-11-25 15:00:00+00:00,0,3,0,0,0,0,13,0,18212,0,3,1,0.0,0,-105,352,457,40,True,0,1,Adam Davies,17,BOU,1130,1075,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2023-12-02 15:00:00+00:00,0,6,0,0,0,0,14,0,18095,0,0,5,0.0,0,-127,248,375,40,False,0,1,Adam Davies,17,BUR,1050,1040,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2023-12-06 19:30:00+00:00,0,11,0,0,0,0,15,0,17906,0,2,0,0.0,0,-234,163,397,40,True,0,1,Adam Davies,17,LIV,1350,1390,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2023-12-09 15:00:00+00:00,0,4,0,0,0,0,16,0,17850,0,0,1,0.0,0,-117,237,354,40,True,0,1,Adam Davies,17,BRE,1055,1150,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16 15:00:00+00:00,0,7,0,0,0,0,17,0,17767,0,0,2,0.0,0,-169,261,430,40,False,0,1,Adam Davies,17,CHE,1080,1170,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22 20:00:00+00:00,0,2,0,0,0,0,18,0,17794,0,1,1,0.0,0,-77,236,313,40,False,0,1,Adam Davies,17,AVL,1140,1180,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-12-26 15:00:00+00:00,0,12,0,0,0,0,19,0,17767,0,3,2,0.0,0,-53,198,251,40,True,0,1,Adam Davies,17,LUT,1060,1120,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-12-30 15:00:00+00:00,0,13,0,0,0,0,20,0,17722,0,0,2,0.0,0,-93,229,322,40,False,0,1,Adam Davies,17,MCI,1350,1360,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2024-01-21 14:00:00+00:00,0,19,0,0,0,0,21,0,17372,0,2,2,0.0,0,-432,261,693,40,True,0,1,Adam Davies,17,WHU,1140,1150,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,212,0,0,0.0,0.0,2024-01-30 20:00:00+00:00,0,8,0,0,0,0,22,0,17387,0,2,3,0.0,0,-86,206,292,40,False,0,1,Adam Davies,17,CRY,1080,1060,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2024-02-03 17:30:00+00:00,0,2,0,0,0,0,23,0,17339,0,5,0,0.0,0,-82,107,189,40,True,0,1,Adam Davies,17,AVL,1220,1350,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2024-02-10 15:00:00+00:00,0,12,0,0,0,0,24,0,17414,0,3,1,0.0,0,9,240,231,40,False,0,1,Adam Davies,17,LUT,1020,1090,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,249,0,0,0.0,0.0,2024-02-18 14:00:00+00:00,0,5,0,0,0,0,25,0,17611,0,5,0,0.0,0,-40,361,401,40,True,0,1,Adam Davies,17,BHA,1180,1240,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2024-02-25 13:30:00+00:00,0,20,0,0,0,0,26,0,17648,0,0,1,0.0,0,-16,279,295,40,False,0,1,Adam Davies,17,WOL,1085,1115,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2024-03-04 20:00:00+00:00,0,1,0,0,0,0,27,0,17481,0,6,0,0.0,0,-36,164,200,40,True,0,1,Adam Davies,17,ARS,1370,1360,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2024-03-09 15:00:00+00:00,0,3,0,0,0,0,28,0,17432,0,2,2,0.0,0,-95,162,257,40,False,0,1,Adam Davies,17,BOU,1055,1145,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,299,0,0,0.0,0.0,2024-03-30 15:00:00+00:00,0,10,0,0,0,0,30,0,17346,0,3,3,0.0,0,-79,87,166,40,True,0,1,Adam Davies,17,FUL,1180,1170,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2024-04-04 18:30:00+00:00,0,11,0,0,0,0,31,0,17316,0,1,3,0.0,0,-57,85,142,40,False,0,1,Adam Davies,17,LIV,1210,1270,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2024-04-07 16:30:00+00:00,0,7,0,0,0,0,32,0,17303,0,2,2,0.0,0,-40,134,174,40,True,0,1,Adam Davies,17,CHE,1150,1230,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2024-04-13 14:00:00+00:00,0,4,0,0,0,0,33,0,17375,0,0,2,0.0,0,22,201,179,40,False,0,1,Adam Davies,17,BRE,1110,1090,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,338,0,0,0.0,0.0,2024-04-20 14:00:00+00:00,0,6,0,0,0,0,34,0,17427,0,4,1,0.0,0,-76,202,278,40,True,0,1,Adam Davies,17,BUR,1050,1050,SHU,1045,1020,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2024-04-24 19:00:00+00:00,0,14,0,0,0,0,34,0,17427,0,2,4,0.0,0,-76,202,278,40,False,0,1,Adam Davies,17,MUN,1130,1120,SHU,1020,1060,1,2023
0,0,0,0,0.0,479,0.0,0.0,0.0,0.0,346,0,0,0.0,0.0,2024-04-27 14:00:00+00:00,0,15,0,0,0,0,35,0,17352,0,1,5,0.0,0,-44,157,201,40,False,0,1,Adam Davies,17,NEW,1050,1160,SHU,1020,1060,1,2023
