assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06 14:00:00+00:00,0,16,0,0,0,0,1,0,4725,0,0,2,0.0,0,0,0,0,50,True,0,3,Jonjo Shelvey,15,NFO,1100,1105,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2022-08-13 14:00:00+00:00,0,5,0,0,0,0,2,0,3754,0,0,0,0.0,0,-1186,96,1282,50,False,0,3,Jonjo Shelvey,15,BHA,1140,1200,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21 15:30:00+00:00,0,13,0,0,0,0,3,0,2892,0,3,3,0.0,0,-946,72,1018,49,True,0,3,Jonjo Shelvey,15,MCI,1340,1380,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2022-08-28 13:00:00+00:00,0,20,0,0,0,0,4,0,2525,0,1,1,0.0,0,-435,58,493,49,False,0,3,Jonjo Shelvey,15,WOL,1100,1060,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31 19:00:00+00:00,0,12,0,0,0,0,5,0,2331,0,1,2,0.0,0,-233,35,268,49,False,0,3,Jonjo Shelvey,15,LIV,1180,1260,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03 14:00:00+00:00,0,7,0,0,0,0,6,0,2180,0,0,0,0.0,0,-175,43,218,49,True,0,3,Jonjo Shelvey,15,CRY,1110,1090,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17 14:00:00+00:00,0,3,0,0,0,0,8,0,2081,0,1,1,0.0,0,-37,25,62,48,True,0,3,Jonjo Shelvey,15,BOU,1110,1080,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,9,0,0,0,0,9,0,2049,0,4,1,0.0,0,-47,54,101,48,False,0,3,Jonjo Shelvey,15,FUL,1070,1120,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08 14:00:00+00:00,0,4,0,0,0,0,10,0,1985,0,1,5,0.0,0,-71,42,113,48,True,0,3,Jonjo Shelvey,15,BRE,1160,1200,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16 13:00:00+00:00,0,14,0,0,0,0,11,0,1943,0,0,0,0.0,0,-50,27,77,48,False,0,3,Jonjo Shelvey,15,MUN,1140,1165,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19 18:30:00+00:00,0,8,0,0,0,0,12,0,2088,0,0,1,0.0,0,40,82,42,48,True,0,3,Jonjo Shelvey,15,EVE,1100,1090,NEW,1250,1165,1,2022
0,0,3,0,0.1,1000,0.0,0.0,0.0,0.0,128,0,0,0.0,0.2,2022-10-23 15:30:00+00:00,1,18,0,0,0,0,13,0,2102,0,2,1,0.0,1,64,122,58,48,False,0,3,Jonjo Shelvey,15,TOT,1140,1170,NEW,1300,1220,1,2022
0,0,3,0,0.1,1000,0.0,0.0,0.0,0.0,140,0,0,0.1,0.6,2022-10-29 14:00:00+00:00,7,2,0,0,0,0,14,0,2198,0,0,4,0.0,1,45,155,110,48,True,0,3,Jonjo Shelvey,15,AVL,1075,1130,NEW,1250,1165,1,2022
0,0,2,0,0.7,1000,0.0,0.0,0.0,0.65,147,1,0,0.3,2.0,2022-11-06 14:00:00+00:00,26,17,0,0,0,0,15,0,2288,0,4,1,0.0,1,36,140,104,48,False,0,3,Jonjo Shelvey,15,SOU,1070,1060,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2022-11-12 17:30:00+00:00,0,6,0,0,0,0,16,0,2354,0,0,1,0.0,0,14,106,92,48,True,0,3,Jonjo Shelvey,15,CHE,1220,1220,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2022-12-26 15:00:00+00:00,0,11,0,0,0,0,17,0,2518,0,3,0,0.0,0,83,296,213,48,False,0,3,Jonjo Shelvey,15,LEI,1065,1200,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31 15:00:00+00:00,0,24,0,0,0,0,18,0,2362,0,0,0,0.0,0,-163,21,184,48,True,0,3,Jonjo Shelvey,15,LEE,1075,1120,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03 19:45:00+00:00,0,1,0,0,0,0,19,0,2307,0,0,0,0.0,0,-53,11,64,48,False,0,3,Jonjo Shelvey,15,ARS,1250,1240,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-01-15 14:00:00+00:00,0,9,0,0,0,0,20,0,2229,0,0,1,0.0,0,-76,13,89,48,True,0,3,Jonjo Shelvey,15,FUL,1065,1140,NEW,1250,1165,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21 17:30:00+00:00,0,7,0,0,0,0,21,0,2187,0,0,0,0.0,0,-48,5,53,48,False,0,3,Jonjo Shelvey,15,CRY,1110,1060,NEW,1300,1220,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05 14:00:00+00:00,0,24,0,0,0,0,22,0,2187,0,0,1,0.0,0,-4,55,59,48,True,0,3,Jonjo Shelvey,16,LEE,1075,1120,NFO,1065,1030,1,2022
0,0,9,0,25.9,1000,0.11,0.11,0.0,0.42,224,1,0,3.4,7.8,2023-02-11 15:00:00+00:00,34,9,0,0,0,0,23,0,2198,0,0,2,0.0,1,9,48,39,48,False,0,3,Jonjo Shelvey,16,FUL,1070,1120,NFO,1100,1105,1,2022
0,0,6,0,0.4,1000,0.0,0.0,0.0,2.18,238,1,0,0.9,9.0,2023-02-18 15:00:00+00:00,71,13,0,0,0,0,24,0,2288,1,1,1,0.0,2,74,99,25,48,True,0,3,Jonjo Shelvey,16,MCI,1340,1380,NFO,1065,1030,1,2022
0,0,16,1,28.3,1000,0.07,0.07,0.0,0.93,250,0,0,4.6,17.8,2023-02-25 15:00:00+00:00,66,19,0,0,0,0,25,0,2539,1,0,4,0.0,3,154,203,49,48,False,0,3,Jonjo Shelvey,16,WHU,1145,1060,NFO,1100,1105,1,2022
0,0,6,0,2.7,1000,0.02,0.06,0.04,1.7,258,2,0,1.0,3.0,2023-03-05 14:00:00+00:00,90,8,0,0,0,0,26,0,2516,1,2,2,4.0,2,25,84,59,48,True,0,3,Jonjo Shelvey,16,EVE,1100,1090,NFO,1065,1030,1,2022
0,0,11,0,16.7,1000,0.22,0.27,0.05,2.05,269,3,0,2.9,9.2,2023-03-11 15:00:00+00:00,90,18,0,0,0,0,27,0,2526,1,1,3,3.0,2,-7,71,78,48,False,0,3,Jonjo Shelvey,16,TOT,1140,1170,NFO,1100,1105,1,2022
0,0,2,0,2.0,1000,0.02,0.07,0.05,2.42,278,2,0,0.0,0.0,2023-03-17 20:00:00+00:00,90,15,0,0,0,0,28,0,2934,1,2,1,2.0,1,290,349,59,48,True,1,3,Jonjo Shelvey,16,NEW,1300,1220,NFO,1065,1030,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01 14:00:00+00:00,0,20,0,0,0,0,29,0,2792,0,1,1,0.0,0,-86,141,227,48,True,0,3,Jonjo Shelvey,16,WOL,1100,1080,NFO,1065,1030,1,2022
0,0,8,0,20.2,1000,0.12,0.17,0.05,0.49,65,0,0,2.8,6.0,2023-04-04 18:45:00+00:00,34,24,0,0,0,0,29,0,2792,0,1,2,2.0,1,-86,141,227,48,False,0,3,Jonjo Shelvey,16,LEE,1070,1130,NFO,1100,1105,1,2022
0,0,1,0,5.0,1000,0.1,0.1,0.0,0.78,291,1,0,0.3,0.0,2023-04-08 14:00:00+00:00,64,2,0,0,0,0,30,0,2717,1,0,2,0.0,1,-80,46,126,48,False,1,3,Jonjo Shelvey,16,AVL,1070,1070,NFO,1100,1105,1,2022
0,0,0,0,0.0,1000,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16 15:30:00+00:00,0,14,0,0,0,0,31,0,2707,0,2,0,0.0,0,-31,56,87,48,True,0,3,Jonjo Shelvey,16,MUN,1220,1220,NFO,1065,1030,1,2022
