assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position
0,0,0,0,0.0,640,0,0.0,0,0.0,26,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,11,0,0,0,0,3,0,0,0,2,1,0.0,0,0,0,0,40,False,0,Sil Swinkels,640,0,0,0,0,2,LEI,1050,1090,AVL,1160,1320,1.304425,3.6666666666666665,1.4467606666666668,12.0,0.9992955499999998,2.75,1.5977930000000002,12.25,0.90493564,2.8,1.6324044,12.4,1.4661437846153844,3.923076923076923,1.7200963076923077,9.384615384615383,1.5320687000000002,4.625,1.6047386875,8.5,1.4920072750000002,4.7,1.6630249,8.85,1.5285953333333338,3.6666666666666665,2.1501933333333327,8.666666666666666,1.825584,6.25,2.087565,8.25,1.4733483,5.6,2.197184,7.4,1.3316408846153844,7.0,2.0795515384615384,8.615384615384615,1.52867321875,7.1875,2.07130875,8.1875,1.6442010749999998,7.7,2.0736865,7.75,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,31,0,0,0.0,0.0,2024-09-14T16:30:00Z,0,False,8,0,0,0,0,4,0,3799,0,2,3,0.0,0,1865,2305,440,40,True,0,Sil Swinkels,640,0,0,0,0,2,EVE,1150,1100,AVL,1080,1140,1.2034946666666666,8.0,2.453046666666667,7.0,1.068847,6.75,2.64271,9.25,1.2198996000000002,7.2,2.2072726,8.2,1.185945769230769,6.769230769230769,1.8280392307692304,8.76923076923077,1.2903812499999998,7.125,1.906211875,8.375,1.4688016,6.7,1.8060573,8.1,2.050263333333334,5.666666666666667,1.6644769999999998,6.0,1.6874089999999995,4.25,1.80633025,7.25,1.8932372,6.2,1.8250002,7.2,1.4032701153846152,7.230769230769231,1.965777,8.153846153846153,1.56560321875,7.4375,2.0311075625,7.8125,1.685218575,7.4,2.0605915500000003,7.75,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,20,0,0,0,0,5,0,4686,0,1,3,0.0,0,375,810,435,40,True,0,Sil Swinkels,640,0,0,0,0,2,WOL,1070,1120,AVL,1080,1140,1.6084739999999995,6.0,1.6411566666666673,8.333333333333334,1.3503142499999998,5.0,1.6379425,9.75,1.2265022,4.2,2.442228,12.2,1.0826983076923076,4.384615384615385,2.17307,11.307692307692308,1.0963160625,4.75,2.23807,10.9375,1.20404585,5.05,2.1134946,10.75,2.213083333333334,6.0,1.0136296666666664,5.333333333333333,2.3273875,6.5,1.46139725,5.25,1.9816792,5.2,1.6154958,6.4,1.5761536538461536,6.615384615384615,1.9291514615384613,7.846153846153846,1.5449875937500002,7.0,1.9433868125,7.5625,1.770914075,7.25,1.93707945,7.4,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,56,0,0,0.0,0.0,2024-09-29T13:00:00Z,0,False,10,0,0,0,0,6,0,5662,0,2,2,0.0,0,399,1064,665,40,False,0,Sil Swinkels,640,0,0,0,0,2,IPS,1070,1080,AVL,1160,1320,1.024457,2.6666666666666665,1.9479733333333336,7.666666666666667,0.8883425,2.25,2.230525,9.5,0.7791942000000001,2.2,2.570232,10.2,0.7791942000000001,2.2,2.570232,10.2,0.7791942000000001,2.2,2.570232,10.2,0.7791942000000001,2.2,2.570232,10.2,2.565373333333333,8.0,0.7156719999999996,3.333333333333333,2.25319,6.75,0.8902514999999998,5.0,2.336612,7.0,1.2731412,5.0,1.660061346153846,6.923076923076923,1.841289692307692,7.769230769230769,1.56296571875,7.1875,1.823824125,7.625,1.7400820749999997,7.45,1.8866933000000004,7.25,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,14,0,0,0,0,7,0,6684,0,0,0,0.0,0,456,981,525,40,True,0,Sil Swinkels,640,0,0,0,0,2,MUN,1140,1170,AVL,1080,1140,1.992737,11.666666666666666,2.8108033333333338,7.666666666666667,1.86977025,10.25,2.6340949999999994,8.0,1.7529282000000002,9.8,2.535582,8.4,1.7153328461538462,9.307692307692308,2.0482923846153844,8.384615384615385,1.6043913125,8.8125,2.3567325625,10.375,1.7137857500000002,8.45,2.24408455,11.35,2.2257366666666667,7.666666666666667,1.0727849999999997,4.333333333333333,2.210265,7.25,0.9982739999999998,4.0,2.03154,6.4,1.0814172,5.2,1.6568698076923076,7.0,1.6850619999999998,6.230769230769231,1.55748259375,7.3125,1.7983410000000002,7.4375,1.6649915750000002,7.2,1.8567018,7.35,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,72,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,9,0,0,0,0,8,0,7122,0,3,1,0.0,0,61,514,453,40,False,0,Sil Swinkels,640,0,0,0,0,2,FUL,1140,1110,AVL,1160,1320,2.4685966666666666,7.333333333333333,1.0262903333333333,6.333333333333333,2.57295,7.0,0.9403975,5.75,2.296126,6.4,0.8937276000000001,5.0,1.7206981153846157,5.846153846153846,1.3022078461538462,5.769230769230769,1.5843262187499998,6.5625,1.36520325,5.75,1.663882475,7.3,1.4198561,7.05,1.3504196666666672,7.666666666666667,0.9382446666666664,3.6666666666666665,1.80250475,8.0,0.9167229999999996,3.5,1.8747738,7.6,0.8883266000000001,3.4,1.6083681923076925,7.230769230769231,1.610284846153846,6.076923076923077,1.53382853125,6.8125,1.7433564375,7.0625,1.612983525,7.55,1.80823065,6.95,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,82,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,3,0,0,0,0,9,0,7271,0,1,1,0.0,0,-55,252,307,40,True,0,Sil Swinkels,640,0,0,0,0,2,BOU,1140,1210,AVL,1080,1140,1.8586566666666664,7.0,0.7829629999999993,4.333333333333333,1.76144,6.75,1.1965497500000004,6.5,1.716614,6.4,1.1437850000000005,7.0,1.8778253846153845,7.076923076923077,1.591696846153846,10.0,1.841571125,6.9375,1.6341530625,10.25,1.9469054,7.15,1.5983164,9.2,1.037899666666667,7.666666666666667,1.641785666666666,3.333333333333333,1.37180225,8.0,1.3613684999999998,3.5,1.7291937999999998,8.2,1.2595264,3.4,1.647360576923077,7.769230769230769,1.6672625384615385,5.0,1.54340603125,7.0625,1.8038826875,6.9375,1.510350525,7.2,1.82698315,6.75,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,99,0,0,0.0,0.0,2024-11-03T14:00:00Z,0,False,18,0,0,0,0,10,0,7458,0,1,4,0.0,0,-80,297,377,40,False,0,Sil Swinkels,640,0,0,0,0,2,TOT,1140,1300,AVL,1160,1320,1.18417,9.333333333333334,1.2698613333333333,5.666666666666667,2.2399275,10.75,1.1025762499999998,5.75,2.570904,12.0,1.060774,5.6,2.193335769230769,11.461538461538462,1.330760923076923,5.769230769230769,2.0703863125,10.9375,1.511700125,5.9375,2.03755305,12.5,1.5266667,5.85,1.3142530000000006,11.333333333333334,1.1359759999999997,3.333333333333333,1.27192475,9.75,1.3135019999999995,4.0,1.4922418,9.6,1.154825,4.0,1.5971398076923078,7.538461538461538,1.5346887692307691,5.307692307692308,1.59262915625,7.8125,1.582108375,5.6875,1.504757525,7.7,1.7217597000000002,6.9,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,False,12,0,0,0,0,11,0,7561,0,0,2,0.0,0,-107,196,303,40,False,0,Sil Swinkels,640,0,0,0,0,2,LIV,1340,1360,AVL,1160,1320,1.796333333333334,6.666666666666667,1.147673333333333,5.666666666666667,1.86558,7.75,1.01312525,5.0,1.915912,8.4,0.9602852,4.4,2.5200292307692305,11.923076923076923,1.0601009230769232,5.076923076923077,2.371835,13.0,1.0815810625,5.3125,2.5579055,14.1,1.0704382,5.25,1.9658133333333336,9.333333333333334,1.6856336666666665,6.666666666666667,1.60756225,9.25,1.3763595,5.25,1.5150378,8.4,1.4703035999999998,5.4,1.7413885000000002,7.230769230769231,1.5757272307692307,5.6923076923076925,1.6753891562499998,7.625,1.62441275,6.1875,1.567498525,7.7,1.7139447,7.0,2024,DEF
0,0,0,0,0.0,640,0,0.0,0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,7,0,0,0,0,12,0,7698,0,2,2,0.0,0,-121,205,326,40,True,0,Sil Swinkels,640,0,0,0,0,2,CRY,1140,1110,AVL,1080,1140,1.8624903333333327,4.333333333333333,1.640896666666667,6.666666666666667,1.605618,4.5,1.702105,7.25,1.4063906000000002,4.2,1.776348,8.0,1.572443153846154,6.538461538461538,1.6646912307692303,6.153846153846154,1.5623650624999998,6.875,1.4954920625,5.9375,1.625712,6.8,1.59458515,6.6,2.0416200000000004,7.666666666666667,1.7027069999999995,8.0,1.8902025,8.0,1.93471525,6.75,1.6187238000000002,8.2,1.6374796,5.6,1.8643857692307693,7.3076923076923075,1.579288769230769,5.923076923076923,1.72128421875,7.75,1.673908375,5.5625,1.605103325,7.05,1.7816281999999997,7.0,2024,DEF
