assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,0,0,0.0,1115,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2023-08-11,0,13,0,0,0,0,1,0,23081,0,3,0,0.0,0,0,0,0,55,True,0,0,0,0,0.0,4,Jay Rodriguez,,MCI,1360,1370,,,,2023
0,0,-3,0,0.3,1115,0.0,0.45,0.3908878862857818,0.02,25,0,0,0.1,0.0,2023-08-27,9,2,0,0,0,0,3,0,19436,0,3,1,5.0,1,-2622,1189,3811,54,True,0,2,0,0,0.3908878862857818,4,Jay Rodriguez,,AVL,1220,1350,,,,2023
0,0,0,0,0.0,1115,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02,0,18,0,0,0,0,4,0,18363,0,5,2,0.0,0,-1779,636,2415,54,True,0,0,0,0,0.0,4,Jay Rodriguez,,TOT,1150,1310,,,,2023
0,0,0,0,0.0,1115,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18,0,16,0,0,0,0,5,0,17522,0,1,1,0.0,0,-1659,854,2513,53,False,0,0,0,0,0.0,4,Jay Rodriguez,,NFO,1050,1080,,,,2023
0,0,2,0,3.0,1115,0.0,0.08,0.0976713970303535,0.42,54,0,0,1.2,4.0,2023-09-23,17,14,0,0,0,0,6,0,16977,0,1,0,5.0,1,-861,617,1478,53,True,0,1,0,0,0.0976713970303535,4,Jay Rodriguez,,MUN,1210,1230,,,,2023
0,0,2,0,0.2,1115,0.0,0.0,0.0,1.27,66,1,0,0.1,1.2,2023-09-30,32,15,0,0,0,0,7,0,17695,0,0,2,0.0,1,237,1580,1343,53,False,0,0,0,0,0.0,4,Jay Rodriguez,,NEW,1050,1160,,,,2023
0,0,3,0,0.6,1115,0.0,0.03,0.073135420680046,0.19,15,1,0,0.6,0.0,2023-10-03,10,22,0,0,0,0,7,0,17695,0,2,1,6.0,1,237,1580,1343,53,False,0,2,0,0,0.073135420680046,4,Jay Rodriguez,,LUT,1020,1090,,,,2023
0,0,0,0,0.0,1115,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07,0,6,0,0,0,0,8,0,17006,0,4,1,0.0,0,-804,575,1379,53,True,0,0,0,0,0.0,4,Jay Rodriguez,,CHE,1150,1230,,,,2023
0,0,0,0,0.0,1115,0.0,0.0,0.0,0.0,83,0,0,0.0,0.0,2023-10-21,0,4,0,0,0,0,9,0,16627,0,0,3,0.0,0,-638,439,1077,53,False,0,0,0,0,0.0,4,Jay Rodriguez,,BRE,1110,1090,,,,2023
0,0,0,0,0.7,1115,0.0,0.0,0.0,0.18,93,1,0,0.3,0.6,2023-10-28,45,3,0,0,0,0,10,0,16352,0,1,2,2.0,1,-409,472,881,53,False,0,0,0,0,0.0,4,Jay Rodriguez,,BOU,1055,1145,,,,2023
