assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,649,167,0,0,0.0,0.0,2021-12-14 19:45:00+00:00,0,2,0,0,0,0,17,0,0,2,0,0.0,0,0,0,0,45,True,0,4,Thomas Dickson-Peters,15,AVL,1110,1090,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,187,0,0,0.0,0.0,2021-12-26 15:00:00+00:00,0,1,0,0,0,0,19,0,15780,5,0,0.0,0,3706,5303,1597,45,True,0,4,Thomas Dickson-Peters,15,ARS,1210,1220,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,194,0,0,0.0,0.0,2021-12-28 15:00:00+00:00,0,7,0,0,0,0,20,0,15092,0,3,0.0,0,2491,4364,1873,45,False,0,4,Thomas Dickson-Peters,15,CRY,1110,1080,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,179,0,0,0.0,0.0,2022-01-12 19:45:00+00:00,0,19,0,0,0,0,21,0,8857,0,2,0.0,0,-1456,2827,4283,45,False,0,4,Thomas Dickson-Peters,15,WHU,1110,1160,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,217,0,0,0.0,0.0,2022-01-15 15:00:00+00:00,0,8,0,0,0,0,22,0,5495,1,2,0.0,0,-2367,404,2771,45,True,0,4,Thomas Dickson-Peters,15,EVE,1090,1110,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,230,0,0,0.0,0.0,2022-01-21 20:00:00+00:00,0,18,0,0,0,0,23,0,5029,3,0,0.0,0,-925,0,925,45,False,0,4,Thomas Dickson-Peters,15,WAT,1090,1120,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,234,0,0,0.0,0.0,2022-02-09 19:45:00+00:00,0,7,0,0,0,0,24,0,4593,1,1,0.0,0,-465,0,465,45,True,0,4,Thomas Dickson-Peters,15,CRY,1160,1160,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,248,0,0,0.0,0.0,2022-02-12 17:30:00+00:00,0,12,0,0,0,0,25,0,4379,4,0,0.0,0,-220,0,220,45,True,0,4,Thomas Dickson-Peters,15,MCI,1360,1360,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,256,0,0,0.0,0.0,2022-02-19 15:00:00+00:00,0,11,0,0,0,0,26,0,4065,1,3,0.0,0,-287,0,287,45,False,0,4,Thomas Dickson-Peters,15,LIV,1300,1340,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,269,0,0,0.0,0.0,2022-02-25 20:00:00+00:00,0,16,0,0,0,0,27,0,3813,0,2,0.0,0,-245,0,245,45,False,0,4,Thomas Dickson-Peters,15,SOU,1090,1120,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,277,0,0,0.0,0.0,2022-03-05 15:00:00+00:00,0,3,0,0,0,0,28,0,3628,3,1,0.0,0,-225,0,225,45,True,0,4,Thomas Dickson-Peters,15,BRE,1150,1120,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,297,0,0,0.0,0.0,2022-03-10 19:30:00+00:00,0,6,0,0,0,0,28,0,3628,3,1,0.0,0,-225,0,225,45,True,0,4,Thomas Dickson-Peters,15,CHE,1300,1290,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,287,0,0,0.0,0.0,2022-03-13 14:00:00+00:00,0,10,0,0,0,0,29,0,3500,1,2,0.0,0,-143,0,143,45,False,0,4,Thomas Dickson-Peters,15,LEE,1080,1100,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,301,0,0,0.0,0.0,2022-04-02 14:00:00+00:00,0,4,0,0,0,0,31,0,3357,0,0,0.0,0,-72,0,72,45,False,0,4,Thomas Dickson-Peters,15,BHA,1160,1100,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,318,0,0,0.0,0.0,2022-04-10 13:00:00+00:00,0,5,0,0,0,0,32,0,3321,0,2,0.0,0,-44,0,44,45,True,0,4,Thomas Dickson-Peters,15,BUR,1130,1100,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,324,0,0,0.0,0.0,2022-04-16 14:00:00+00:00,0,13,0,0,0,0,33,0,3240,2,3,0.0,0,-66,0,66,45,False,0,4,Thomas Dickson-Peters,15,MUN,1170,1190,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,340,0,0,0.0,0.0,2022-04-23 14:00:00+00:00,0,14,0,0,0,0,34,0,3188,3,0,0.0,0,-68,0,68,45,True,0,4,Thomas Dickson-Peters,15,NEW,1030,1070,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,341,0,0,0.0,0.0,2022-04-30 14:00:00+00:00,0,2,0,0,0,0,35,0,3135,0,2,0.0,0,-48,0,48,45,False,0,4,Thomas Dickson-Peters,15,AVL,1140,1090,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,360,0,0,0.0,0.0,2022-05-08 13:00:00+00:00,0,19,0,0,0,0,36,0,3071,4,0,0.0,0,-73,0,73,45,True,0,4,Thomas Dickson-Peters,15,WHU,1150,1180,NOR,1040,1040,1,2021
0,0,0,0,0.0,649,207,0,0,0.0,0.0,2022-05-11 18:45:00+00:00,0,9,0,0,0,0,36,0,3071,0,3,0.0,0,-73,0,73,45,False,0,4,Thomas Dickson-Peters,15,LEI,1100,1150,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,370,0,0,0.0,0.0,2022-05-15 13:00:00+00:00,0,20,0,0,0,0,37,0,3016,1,1,0.0,0,-49,0,49,45,False,0,4,Thomas Dickson-Peters,15,WOL,1150,1080,NOR,1040,1030,1,2021
0,0,0,0,0.0,649,380,0,0,0.0,0.0,2022-05-22 15:00:00+00:00,0,17,0,0,0,0,38,0,2950,5,0,0.0,0,-63,0,63,45,True,0,4,Thomas Dickson-Peters,15,TOT,1200,1210,NOR,1040,1040,1,2021
