assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season
0,0,13,0,13.5,329,0.22,0.22,0.0,1.28,9,1,0,2.7,13.6,2023-08-13T15:30:00Z,90,6,0,0,0,0,1,0,993930,1,1,1,0.0,1,0,0,0,60,False,1,3,Alexis Mac Allister,12,CHE,1080,1170,LIV,1350,1390,2023
0,0,1,0,7.9,329,0.05,0.05,0.0,2.38,14,1,0,1.6,7.8,2023-08-19T14:00:00Z,57,3,0,0,0,1,2,0,1022382,1,1,3,0.0,-2,-57686,45356,103042,60,True,0,3,Alexis Mac Allister,12,BOU,1130,1075,LIV,1210,1270,2023
0,0,8,0,1.8,329,0.01,0.01,0.0,1.6,29,1,0,1.9,17.6,2023-08-27T15:30:00Z,76,15,0,0,0,0,3,0,607408,1,2,1,0.0,2,-417199,6672,423871,60,False,0,3,Alexis Mac Allister,12,NEW,1050,1160,LIV,1350,1390,2023
0,0,14,1,10.1,329,0.04,0.04,0.0,0.66,37,0,0,1.7,6.6,2023-09-03T13:00:00Z,86,2,0,0,0,0,4,0,536871,1,0,3,0.0,3,-88216,7783,95999,60,True,0,3,Alexis Mac Allister,12,AVL,1220,1350,LIV,1210,1270,2023
0,0,2,0,6.0,329,0.01,0.01,0.0,0.4,50,1,0,1.7,10.8,2023-09-16T11:30:00Z,45,20,0,0,0,0,5,0,488393,1,3,1,0.0,0,-58538,12267,70805,60,False,1,3,Alexis Mac Allister,12,WOL,1085,1115,LIV,1350,1390,2023
1,1,24,0,34.2,329,0.39,0.42,0.03,1.09,57,1,0,6.3,27.4,2023-09-24T13:00:00Z,87,19,0,0,0,0,6,0,430767,1,1,3,1.0,6,-60636,5849,66485,59,True,0,3,Alexis Mac Allister,12,WHU,1140,1150,LIV,1210,1270,2023
0,0,3,0,2.5,329,0.0,0.04,0.04,1.94,68,1,0,1.1,7.4,2023-09-30T16:30:00Z,79,18,0,0,0,0,7,0,425056,1,1,2,1.0,1,-9795,17154,26949,59,False,1,3,Alexis Mac Allister,12,TOT,1110,1230,LIV,1350,1390,2023
0,0,16,0,3.0,329,0.02,0.03,0.01,2.3,72,2,0,2.2,15.4,2023-10-08T13:00:00Z,90,5,0,0,0,0,8,0,410873,1,2,2,4.0,2,-16224,12021,28245,59,False,0,3,Alexis Mac Allister,12,BHA,1070,1135,LIV,1350,1390,2023
0,0,18,1,42.9,329,0.08,0.1,0.02,0.13,85,0,0,7.0,20.4,2023-10-21T11:30:00Z,90,8,0,0,0,0,9,0,401917,1,0,2,7.0,3,-11767,12320,24087,59,True,0,3,Alexis Mac Allister,12,EVE,1125,1080,LIV,1210,1270,2023
0,0,8,1,15.4,329,0.16,0.19,0.03,0.45,97,0,0,2.9,10.8,2023-10-29T14:00:00Z,90,16,0,0,0,0,10,0,384912,1,0,3,3.0,2,-17982,6071,24053,59,True,1,3,Alexis Mac Allister,12,NFO,1125,1080,LIV,1210,1270,2023
0,0,11,0,16.6,329,0.08,0.08,0.0,0.81,105,1,0,2.6,9.8,2023-11-05T16:30:00Z,90,22,0,0,0,0,11,0,374914,1,1,1,0.0,1,-11366,9529,20895,58,False,1,3,Alexis Mac Allister,12,LUT,1020,1090,LIV,1350,1390,2023
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,4,0,0,0,0,12,0,326699,0,0,3,0.0,0,-47114,866,47980,58,True,0,3,Alexis Mac Allister,12,BRE,1055,1150,LIV,1210,1270,2023
0,0,11,0,4.2,329,0.02,0.04,0.02,1.07,126,1,0,1.1,5.8,2023-11-25T12:30:00Z,84,13,0,0,0,0,13,0,316098,1,1,1,1.0,2,-12590,2082,14672,58,False,0,3,Alexis Mac Allister,12,MCI,1350,1360,LIV,1350,1390,2023
0,2,32,0,2.9,329,0.01,0.04,0.03,1.0,136,2,1,5.1,41.2,2023-12-03T14:00:00Z,64,9,0,0,0,0,14,0,315310,1,3,4,7.0,9,-2086,3745,5831,58,True,0,3,Alexis Mac Allister,12,FUL,1180,1170,LIV,1210,1270,2023
0,0,3,0,3.6,329,0.01,0.03,0.02,0.25,147,0,0,1.3,2.4,2023-12-06T19:30:00Z,58,23,0,0,0,0,15,0,333965,1,2,0,7.0,1,17096,19630,2534,58,False,0,3,Alexis Mac Allister,12,SHU,1045,1020,LIV,1350,1390,2023
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2023-12-09T12:30:00Z,0,7,0,0,0,0,16,0,317314,0,2,1,0.0,0,-16126,2275,18401,58,False,0,3,Alexis Mac Allister,12,CRY,1080,1060,LIV,1350,1390,2023
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,14,0,0,0,0,17,0,299898,0,0,0,0.0,0,-17121,353,17474,58,True,0,3,Alexis Mac Allister,12,MUN,1210,1230,LIV,1210,1270,2023
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2023-12-23T17:30:00Z,0,1,0,0,0,0,18,0,291323,0,1,1,0.0,0,-9166,86,9252,58,True,0,3,Alexis Mac Allister,12,ARS,1370,1360,LIV,1210,1270,2023
0,0,0,0,0.0,329,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-12-26T17:30:00Z,0,21,0,0,0,0,19,0,286795,0,2,0,0.0,0,-5000,125,5125,58,False,0,3,Alexis Mac Allister,12,BUR,1050,1040,LIV,1350,1390,2023
0,0,2,0,4.1,329,0.19,0.19,0.0,0.25,194,1,0,0.7,3.0,2024-01-01T20:00:00Z,15,15,0,0,0,0,20,0,281220,0,2,4,0.0,1,-5603,102,5705,58,True,0,3,Alexis Mac Allister,12,NEW,1210,1355,LIV,1210,1270,2023
0,0,19,1,47.4,329,0.04,0.06,0.02,1.39,202,0,0,8.3,34.4,2024-01-21T16:30:00Z,90,3,0,0,0,0,21,0,283375,1,4,0,1.0,3,921,5445,4524,58,False,0,3,Alexis Mac Allister,12,BOU,1055,1145,LIV,1350,1390,2023
0,0,24,0,17.9,329,0.04,0.17,0.13,0.56,219,1,0,4.8,22.4,2024-01-31T20:15:00Z,90,6,0,0,0,0,22,0,283273,1,1,4,8.0,2,-1072,2851,3923,58,True,0,3,Alexis Mac Allister,12,CHE,1150,1230,LIV,1210,1270,2023
