assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,37,8,0,0,0.0,0.0,2021-08-14 14:00:00+00:00,0,18,0,0,0,0,1,0,612,2,3,0.0,0,0,0,0,55,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,WAT,1090,1120,AVL,1110,1090,1,2021
0,0,0,0,0.0,37,11,0,0,0.0,0.0,2021-08-21 14:00:00+00:00,0,14,0,0,0,0,2,0,836,0,2,0.0,0,-114,66,180,55,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,NEW,1030,1070,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,21,0,0,0.0,0.0,2021-08-28 14:00:00+00:00,0,3,0,0,0,0,3,0,796,1,1,0.0,0,-99,67,166,55,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,BRE,1150,1120,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,33,0,0,0.0,0.0,2021-09-11 16:30:00+00:00,0,6,0,0,0,0,4,0,812,0,3,0.0,0,-89,107,196,55,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,CHE,1300,1250,AVL,1110,1090,1,2021
0,0,0,0,0.0,37,41,0,0,0.0,0.0,2021-09-18 16:30:00+00:00,0,8,0,0,0,0,5,0,818,0,3,0.0,0,-46,54,100,55,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,EVE,1090,1110,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,58,0,0,0.0,0.0,2021-09-25 11:30:00+00:00,0,13,0,0,0,0,6,0,827,1,0,0.0,0,-19,82,101,55,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,MUN,1170,1190,AVL,1110,1090,1,2021
0,0,0,0,0.0,37,68,0,0,0.0,0.0,2021-10-03 13:00:00+00:00,0,17,0,0,0,0,7,0,816,1,2,0.0,0,-32,51,83,54,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,TOT,1190,1210,AVL,1110,1090,1,2021
0,0,0,0,0.0,37,72,0,0,0.0,0.0,2021-10-16 14:00:00+00:00,0,20,0,0,0,0,8,0,820,3,2,0.0,0,-34,41,75,54,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,WOL,1160,1100,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,81,0,0,0.0,0.0,2021-10-22 19:00:00+00:00,0,1,0,0,0,0,9,0,834,1,3,0.0,0,5,53,48,54,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,ARS,1150,1190,AVL,1110,1090,1,2021
0,0,0,0,0.0,37,91,0,0,0.0,0.0,2021-10-31 16:30:00+00:00,0,19,0,0,0,0,10,0,845,4,1,0.0,0,-25,35,60,54,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,WHU,1150,1180,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,109,0,0,0.0,0.0,2021-11-05 20:00:00+00:00,0,16,0,0,0,0,11,0,897,0,1,0.0,0,25,68,43,54,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,SOU,1090,1120,AVL,1110,1090,1,2021
0,0,0,0,0.0,37,111,0,0,0.0,0.0,2021-11-20 15:00:00+00:00,0,4,0,0,0,0,12,0,937,0,2,0.0,0,24,81,57,54,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,BHA,1160,1120,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,126,0,0,0.0,0.0,2021-11-27 15:00:00+00:00,0,7,0,0,0,0,13,0,993,2,1,0.0,0,37,91,54,54,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,CRY,1110,1080,AVL,1110,1090,1,2021
0,0,0,0,0.0,37,131,0,0,0.0,0.0,2021-12-01 20:15:00+00:00,0,12,0,0,0,0,14,0,996,2,1,0.0,0,-2,43,45,54,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,MCI,1360,1360,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,141,0,0,0.0,0.0,2021-12-05 16:30:00+00:00,0,9,0,0,0,0,15,0,989,1,2,0.0,0,-17,38,55,54,True,0,3,Mahmoud Ahmed Ibrahim Hassan,2,LEI,1080,1160,AVL,1140,1090,1,2021
0,0,0,0,0.0,37,158,0,0,0.0,0.0,2021-12-11 15:00:00+00:00,0,11,0,0,0,0,16,0,1463,0,1,0.0,0,430,551,121,54,False,0,3,Mahmoud Ahmed Ibrahim Hassan,2,LIV,1300,1340,AVL,1110,1090,1,2021
