assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,0,0,0,0.0,364,10,0,0,0.0,0.0,2021-08-15 15:30:00+00:00,0,12,0,0,0,0,1,0,18832,0,1,0.0,0,0,0,0,45,True,0,2,Ben Davies,17,MCI,1360,1360,TOT,1190,1210,1
0,0,0,0,0.0,364,17,0,0,0.0,0.0,2021-08-22 13:00:00+00:00,0,20,0,0,0,0,2,0,21407,1,0,0.0,0,-1804,1094,2898,45,False,0,2,Ben Davies,17,WOL,1150,1080,TOT,1200,1210,1
0,0,0,0,0.0,364,27,0,0,0.0,0.0,2021-08-29 13:00:00+00:00,0,18,0,0,0,0,3,0,20070,0,1,0.0,0,-2494,788,3282,45,True,0,2,Ben Davies,17,WAT,1040,1070,TOT,1190,1210,1
0,0,-1,0,0.1,364,34,3,0,0.0,0.0,2021-09-11 11:30:00+00:00,30,7,0,0,0,0,4,0,20275,0,3,0.0,0,-1479,1846,3325,44,False,0,2,Ben Davies,17,CRY,1110,1080,TOT,1200,1210,1
0,0,0,0,0.0,364,48,0,0,0.0,0.0,2021-09-19 15:30:00+00:00,0,6,0,0,0,0,5,0,20412,3,0,0.0,0,-818,1431,2249,44,True,0,2,Ben Davies,17,CHE,1300,1290,TOT,1190,1210,1
0,0,0,0,0.0,364,51,0,0,0.0,0.0,2021-09-26 15:30:00+00:00,0,1,0,0,0,0,6,0,19942,1,3,0.0,0,-1004,761,1765,44,False,0,2,Ben Davies,17,ARS,1150,1190,TOT,1200,1210,1
0,0,0,0,0.0,364,68,0,0,0.0,0.0,2021-10-03 13:00:00+00:00,0,2,0,0,0,0,7,0,19140,1,2,0.0,0,-1104,306,1410,44,True,0,2,Ben Davies,17,AVL,1110,1090,TOT,1190,1210,1
0,0,0,0,0.0,364,77,0,0,0.0,0.0,2021-10-17 15:30:00+00:00,0,14,0,0,0,0,8,0,17042,3,2,0.0,0,-2125,34,2159,44,False,0,2,Ben Davies,17,NEW,1050,1040,TOT,1200,1210,1
0,0,0,0,0.0,364,90,0,0,0.0,0.0,2021-10-24 13:00:00+00:00,0,19,0,0,0,0,9,0,16798,0,1,0.0,0,-462,164,626,44,False,0,2,Ben Davies,17,WHU,1110,1160,TOT,1200,1210,1
0,0,0,0,3.1,364,98,3,0,1.2,0.0,2021-10-30 16:30:00+00:00,90,13,0,0,0,0,10,0,16853,3,0,9.0,0,-290,333,623,44,True,1,2,Ben Davies,17,MUN,1190,1200,TOT,1190,1210,1
0,0,25,1,12.5,364,106,0,0,3.3,17.4,2021-11-07 14:00:00+00:00,90,8,0,0,0,0,11,0,17235,0,0,3.0,6,83,569,486,44,False,0,2,Ben Davies,17,EVE,1130,1110,TOT,1200,1210,1
0,0,6,0,0.8,364,118,1,0,3.4,14.4,2021-11-21 16:30:00+00:00,90,10,0,0,0,0,12,0,20876,1,2,19.0,2,3212,3857,645,44,True,0,2,Ben Davies,17,LEE,1070,1100,TOT,1190,1210,1
0,0,20,1,1.1,364,140,0,0,3.9,18.6,2021-12-02 19:30:00+00:00,90,3,0,0,0,0,14,0,23671,0,2,19.0,6,1407,1927,520,44,True,0,2,Ben Davies,17,BRE,1150,1120,TOT,1190,1210,1
2,3,43,1,27.0,364,147,0,0,7.2,34.2,2021-12-05 14:00:00+00:00,90,15,0,0,0,0,15,0,32074,0,3,11.0,15,7952,8574,622,44,True,0,2,Ben Davies,17,NOR,1040,1030,TOT,1190,1210,1
0,0,3,0,0.7,364,177,2,0,1.2,7.2,2021-12-19 16:30:00+00:00,90,11,0,0,0,0,18,0,165739,2,2,4.0,0,18529,25089,6560,44,True,1,2,Ben Davies,17,LIV,1350,1350,TOT,1190,1210,1
