assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,season,position
0,0,3,0,0.0,18,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2022-08-05,1,7,0,0,0,0,1,0,19266,0,2,0,0.0,1,0,0,0,45,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,CRY,1110,1060,ARS,1250,1320,2.2863,13.2,0.6663118000000001,3.6,2.2863,13.2,0.6663118000000001,3.6,2.2863,13.2,0.6663118000000001,3.6,2.2863,13.2,0.6663118000000001,3.6,2.2863,13.2,0.6663118000000001,3.6,2.2863,13.2,0.6663118000000001,3.6,1.3263518,4.0,1.6958356,12.4,1.3263518,4.0,1.6958356,12.4,1.3263518,4.0,1.6958356,12.4,1.3263518,4.0,1.6958356,12.4,1.3263518,4.0,1.6958356,12.4,1.3263518,4.0,1.6958356,12.4,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2022-08-13,0,11,0,0,0,0,2,0,25819,0,2,4,0.0,0,112,3667,3555,45,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,LEI,1110,1120,ARS,1250,1240,1.43601,13.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,0.455695,5.0,0.931067,3.0,0.455695,5.0,0.931067,3.0,0.455695,5.0,0.931067,3.0,0.455695,5.0,0.931067,3.0,0.455695,5.0,0.931067,3.0,0.455695,5.0,0.931067,3.0,2022,MID
0,0,3,0,0.3,18,0.0,0.0,0.0,0.02,21,0,0,0.0,0.0,2022-08-20,2,3,0,0,0,0,3,0,24783,0,3,0,0.0,1,-3226,3055,6281,45,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,BOU,1020,1050,ARS,1250,1320,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,2.223355,11.5,0.9485245,6.5,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,0.3561435,1.5,1.0897675,11.0,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,31,0,0,0.0,0.0,2022-08-27,0,9,0,0,0,0,4,0,24708,0,1,2,0.0,0,-2096,3152,5248,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,FUL,1065,1140,ARS,1250,1240,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,2.0525066666666665,10.333333333333334,0.7027946666666667,4.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,1.7518966666666664,4.333333333333333,1.6366683333333334,6.666666666666667,2022,MID
0,0,15,0,6.2,18,0.0,0.03,0.0,0.45,41,1,0,1.7,10.8,2022-08-31,90,2,0,0,0,0,5,0,26009,1,1,2,0.0,2,-418,3244,3662,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,AVL,1075,1130,ARS,1250,1240,2.398593333333334,11.666666666666666,0.6093403333333334,2.333333333333333,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,2.1579475,12.0,0.7585977500000001,3.75,1.2584476666666666,6.666666666666667,1.540343,5.0,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,1.0660595,7.75,1.3023425,4.5,2022,MID
0,0,15,0,12.4,18,0.0172926001250743,0.02,0.0,1.25,56,2,0,2.0,7.4,2022-09-04,73,14,0,0,0,0,6,0,33910,1,1,3,0.0,2,4771,8785,4014,44,False,0,Albert Sambi Lokonga,821,0,1,0,0.0,1,MUN,1140,1165,ARS,1250,1320,2.3282633333333336,14.333333333333334,0.47817,1.6666666666666667,2.4988725,13.25,0.53129725,2.5,2.2863,13.2,0.6663118,3.6,2.2863,13.2,0.6663118,3.6,2.2863,13.2,0.6663118,3.6,2.2863,13.2,0.6663118,3.6,1.4869733333333333,10.0,1.1657153333333332,9.666666666666666,1.3392395,10.25,1.221249,8.0,1.3555976,9.6,1.3227792,7.4,1.3555976,9.6,1.3227792,7.4,1.3555976,9.6,1.3227792,7.4,1.3555976,9.6,1.3227792,7.4,2022,MID
0,0,4,0,0.9,18,0.0,0.0,0.0,0.04,72,0,0,0.3,1.6,2022-09-18,12,4,0,0,0,0,8,0,37082,0,3,0,0.0,1,-213,1949,2162,44,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,BRE,1100,1130,ARS,1250,1320,2.23212,17.0,1.0840716666666668,3.0,2.1017925,14.75,0.8658875000000001,2.5,2.283574,13.8,0.8308458,3.0,2.142313333333333,13.666666666666666,0.8934331666666667,3.8333333333333335,2.142313333333333,13.666666666666666,0.8934331666666667,3.8333333333333335,2.142313333333333,13.666666666666666,0.8934331666666667,3.8333333333333335,2.2168300000000003,7.333333333333333,1.4093376666666666,5.666666666666667,2.0610025,7.5,1.78183825,6.0,1.926372,6.6,1.6046782,7.0,1.7604878333333334,6.0,1.413181,6.666666666666667,1.7604878333333334,6.0,1.413181,6.666666666666667,1.7604878333333334,6.0,1.413181,6.666666666666667,2022,MID
0,0,3,0,3.5,18,0.0,0.02,0.0,0.01,81,0,0,0.5,1.6,2022-10-01,17,18,0,0,0,0,9,0,36364,0,1,3,0.0,1,-404,2701,3105,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,TOT,1210,1230,ARS,1250,1240,1.8474333333333333,14.333333333333334,0.9554393333333334,3.6666666666666665,2.0041425,15.0,0.94808125,3.0,1.945476,13.6,0.800732,2.6,2.02487,13.0,0.8429584285714286,3.7142857142857135,2.02487,13.0,0.8429584285714286,3.7142857142857135,2.02487,13.0,0.8429584285714286,3.7142857142857135,1.7959016666666665,9.333333333333334,1.1662386666666666,4.666666666666667,1.95810875,8.5,1.07502125,6.25,1.859703,8.4,0.9972416,6.2,1.7861135714285716,8.0,1.030314857142857,7.142857142857143,1.7861135714285716,8.0,1.030314857142857,7.142857142857143,1.7861135714285716,8.0,1.030314857142857,7.142857142857143,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09,0,12,0,0,0,0,10,0,34789,0,2,3,0.0,0,-1759,1572,3331,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,LIV,1250,1300,ARS,1250,1240,1.742206666666667,12.333333333333334,1.3572833333333332,3.333333333333333,2.0065825,13.75,1.0922545,3.25,2.10012,14.4,1.059005,2.8,2.082265,12.875,0.925426125,3.5,2.082265,12.875,0.925426125,3.5,2.082265,12.875,0.925426125,3.5,1.7662866666666666,12.666666666666666,1.4669686666666664,6.333333333333333,2.5398025,14.0,1.14547425,5.75,2.336444,14.4,1.3199074,6.2,2.3227557142857145,14.714285714285714,1.3589195714285716,5.285714285714286,2.3227557142857145,14.714285714285714,1.3589195714285716,5.285714285714286,2.3227557142857145,14.714285714285714,1.3589195714285716,5.285714285714286,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16,0,24,0,0,0,0,11,0,32381,0,1,0,0.0,0,-2541,489,3030,44,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,LEE,1070,1130,ARS,1250,1320,2.2079733333333333,11.666666666666666,0.935987,3.0,2.011575,12.75,1.2092502500000002,3.5,2.169202,13.8,1.0268338,3.4,2.1642,13.0,0.9076177777777776,3.555555555555556,2.1642,13.0,0.9076177777777776,3.555555555555556,2.1642,13.0,0.9076177777777776,3.555555555555556,1.053422,8.333333333333334,2.0989633333333333,7.333333333333333,1.051444,8.5,1.867195,6.25,1.0709032,7.8,1.815728,6.2,1.306292,6.75,1.53517275,6.375,1.306292,6.75,1.53517275,6.375,1.306292,6.75,1.53517275,6.375,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23,0,17,0,0,0,0,13,0,30321,0,1,1,0.0,0,-871,215,1086,44,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,SOU,1070,1060,ARS,1250,1320,2.041822333333333,10.333333333333334,1.430057,4.666666666666667,1.86141925,10.0,1.20757025,4.25,1.7736114,11.2,1.3718642,4.4,2.0299557,12.2,1.019088,4.0,2.0299557,12.2,1.019088,4.0,2.0299557,12.2,1.019088,4.0,0.6214689999999999,2.6666666666666665,1.7510273333333333,9.333333333333334,0.95600425,5.0,1.813218,8.0,0.8084638000000002,4.4,1.7193044,7.6,1.0079622727272728,5.727272727272728,1.4911172727272728,8.181818181818182,1.0079622727272728,5.727272727272728,1.4911172727272728,8.181818181818182,1.0079622727272728,5.727272727272728,1.4911172727272728,8.181818181818182,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30,0,16,0,0,0,0,14,0,29107,0,0,5,0.0,0,-1337,207,1544,44,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,NFO,1100,1105,ARS,1250,1240,1.7401356666666663,9.0,1.136708,6.333333333333333,1.92610925,9.75,1.228206,5.25,1.8049294,9.6,1.0905868,4.8,1.988957,11.818181818181818,0.9830484545454544,4.2727272727272725,1.988957,11.818181818181818,0.9830484545454544,4.2727272727272725,1.988957,11.818181818181818,0.9830484545454544,4.2727272727272725,1.3147476666666666,3.333333333333333,1.8410266666666668,11.0,1.0413972500000002,2.5,1.5450667500000002,10.5,1.0774558,2.8,1.4859934,9.8,1.0657166666666666,3.4166666666666665,1.7788706666666665,9.916666666666666,1.0657166666666666,3.4166666666666665,1.7788706666666665,9.916666666666666,1.0657166666666666,3.4166666666666665,1.7788706666666665,9.916666666666666,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2022-11-06,0,6,0,0,0,0,15,0,28390,0,1,0,0.0,0,-912,536,1448,43,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,CHE,1190,1140,ARS,1250,1320,1.8025723333333328,11.333333333333334,0.9503666666666668,5.666666666666667,2.05684925,12.0,0.90406275,5.25,2.1422854,12.0,1.0237902,4.6,2.0737930833333333,12.583333333333334,0.918305,4.083333333333333,2.0737930833333333,12.583333333333334,0.918305,4.083333333333333,2.0737930833333333,12.583333333333334,0.918305,4.083333333333333,0.9451083333333332,8.333333333333334,1.6880716666666669,6.666666666666667,1.01793875,7.5,1.87740875,6.5,1.300535,8.2,1.6516168,6.0,1.347835,7.75,1.5106180833333334,4.333333333333333,1.347835,7.75,1.5106180833333334,4.333333333333333,1.347835,7.75,1.5106180833333334,4.333333333333333,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2022-11-12,0,20,0,0,0,0,16,0,27727,0,2,0,0.0,0,-800,343,1143,43,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,WOL,1100,1060,ARS,1250,1320,2.321473333333333,10.666666666666666,0.3691983333333333,4.666666666666667,1.94654425,9.25,0.7824787500000001,5.5,2.1211714,10.2,0.7790132,5.2,2.097229,11.846153846153848,0.8691134615384615,4.153846153846154,2.097229,11.846153846153848,0.8691134615384615,4.153846153846154,2.097229,11.846153846153848,0.8691134615384615,4.153846153846154,1.1559916666666663,5.0,1.3851316666666669,9.666666666666666,1.081453,5.75,1.35289125,9.25,1.1098984,5.6,1.331835,8.0,0.9701347692307692,6.0,1.35476,8.076923076923077,0.9794958571428573,6.214285714285714,1.3215035714285714,7.857142857142857,0.9794958571428573,6.214285714285714,1.3215035714285714,7.857142857142857,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2022-12-26,0,19,0,0,0,0,17,0,26711,0,1,3,0.0,0,-1304,895,2199,43,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,WHU,1150,1110,ARS,1250,1240,2.5551366666666664,9.333333333333334,0.332427,3.6666666666666665,2.311095,9.0,0.4049835000000001,4.5,2.0132274,8.2,0.7284508000000001,5.2,2.1621482307692306,11.153846153846152,0.8157264615384616,3.8461538461538463,2.110281214285714,11.285714285714286,0.8436295714285714,4.142857142857143,2.110281214285714,11.285714285714286,0.8436295714285714,4.142857142857143,0.6378766666666666,4.0,1.4634999999999998,6.666666666666667,0.9726949999999998,4.75,1.28023575,6.0,1.275454,4.6,1.4723206000000002,6.4,1.3278064615384615,4.384615384615385,0.9977900769230772,5.230769230769231,1.3062674666666667,4.4,1.1686907333333332,5.533333333333333,1.3062674666666667,4.4,1.1686907333333332,5.533333333333333,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2022-12-31,0,5,0,0,0,0,18,0,26507,0,4,2,0.0,0,-303,200,503,43,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,BHA,1140,1200,ARS,1250,1320,2.182233333333333,7.0,0.6058913333333333,3.333333333333333,2.3884225,10.5,0.5059502500000002,3.0,2.226532,10.0,0.5292908000000001,3.8,2.0758082307692307,11.461538461538462,0.8415603846153847,3.5384615384615383,2.0954811333333336,11.466666666666669,0.8558222666666667,3.933333333333333,2.0954811333333336,11.466666666666669,0.8558222666666667,3.933333333333333,1.2366656666666669,11.666666666666666,1.38466,4.333333333333333,1.64774925,10.0,1.30738,5.25,1.4239254,9.0,1.418382,7.0,1.735780923076923,9.076923076923077,1.2438621538461538,6.538461538461538,1.7268268000000002,9.2,1.1850126666666665,6.266666666666667,1.7268268000000002,9.2,1.1850126666666665,6.266666666666667,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03,0,15,0,0,0,0,19,0,26196,0,0,0,0.0,0,-358,87,445,43,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,NEW,1300,1220,ARS,1250,1240,2.4631,8.666666666666666,0.8984963333333335,4.666666666666667,2.44194,7.25,0.7435760000000002,4.75,2.5549500000000003,10.0,0.6360862,4.2,2.191981307692308,11.461538461538462,0.9142753846153848,4.153846153846154,2.1658298125,11.25,0.87462275,4.25,2.1658298125,11.25,0.87462275,4.25,1.9707933333333327,7.0,0.3957313333333334,3.333333333333333,1.8333475,6.25,0.7098685,4.0,2.304294,8.0,0.6220576,3.6,2.060698923076924,9.538461538461538,0.8945791307692308,5.307692307692308,1.944959875,9.25,1.1277611687500002,6.0,1.9399092941176472,10.117647058823527,1.0752943352941178,5.764705882352941,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2023-01-15,0,18,0,0,0,0,20,0,25801,0,2,0,0.0,0,-474,116,590,43,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,TOT,1140,1170,ARS,1250,1320,2.026659,10.333333333333334,1.0475576666666668,4.666666666666667,2.08998425,8.75,0.9137530000000004,4.5,2.1476794,7.6,0.7867654,4.6,2.076317230769231,10.846153846153848,0.9168535384615386,4.384615384615385,2.136744,11.0,0.8591948125000001,4.0,2.0955243529411764,11.117647058823527,0.8796168823529412,4.235294117647059,1.0394366666666668,6.666666666666667,1.4191616666666669,7.333333333333333,1.4246925,6.75,1.49369875,7.0,1.5032260000000002,6.2,1.488055,7.0,1.6436336153846156,7.153846153846154,1.3143683076923076,7.461538461538462,1.62508325,7.0625,1.256059375,7.3125,1.622534,7.055555555555555,1.2401636666666669,7.555555555555555,2022,MID
0,0,0,0,0.0,18,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22,0,14,0,0,0,0,21,0,25415,0,2,3,0.0,0,-449,61,510,43,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,1,MUN,1220,1220,ARS,1250,1240,2.0780056666666664,8.333333333333334,1.275491,7.0,2.03057425,9.75,1.21324825,5.5,2.0804514,8.6,1.0730664,5.2,2.0180564615384613,10.076923076923077,1.0255575384615383,4.769230769230769,2.07622025,10.875,0.922922375,4.1875,2.092568555555556,10.944444444444445,0.9257670555555556,4.444444444444445,2.116826666666667,11.333333333333334,0.6097703333333334,5.0,2.19944,11.75,0.60424575,4.25,2.186888,13.8,0.5788118,3.8,1.844297230769231,10.0,0.9385432307692306,6.0,1.7780115,9.8125,0.974848625,6.6875,1.725415368421053,9.63157894736842,1.065123052631579,6.894736842105263,2022,MID
0,0,11,0,1.7,18,0.0,0.01,0.0,0.0,216,0,0,0.8,6.6,2023-02-04,18,14,0,0,0,0,22,0,25003,0,1,2,0.0,1,-465,205,670,43,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,7,MUN,1140,1165,CRY,1110,1090,0.527953,3.0,1.6560266666666668,11.333333333333334,0.592846,4.25,1.658305,10.75,0.8248048000000001,5.0,1.5058078,10.2,0.8908202307692308,4.923076923076923,1.3728693076923075,8.692307692307692,0.8742806875,4.4375,1.4766975624999998,8.9375,0.99214435,4.5,1.52441295,9.85,1.2162986666666666,7.333333333333333,1.3510063333333333,9.333333333333334,1.6556815,8.75,1.18301025,7.5,1.8140012,9.6,1.0639426,6.4,1.7334430769230769,9.692307692307692,0.9302124615384616,5.846153846153846,1.7110525,9.1875,1.071339875,6.9375,1.6527569,9.2,1.1570034,7.3,2022,MID
0,0,1,0,0.0,18,0.0,0.0,0.0,0.7,223,1,0,0.6,6.2,2023-02-11,34,5,0,0,0,0,23,0,24982,0,1,1,0.0,0,-57,204,261,43,True,1,Albert Sambi Lokonga,821,0,0,0,0.0,7,BHA,1150,1200,CRY,1110,1060,0.7087643333333333,3.333333333333333,1.6361866666666665,12.0,0.74091475,3.25,1.7596075,11.25,0.7502368,4.2,1.740714,10.8,0.8698863846153847,4.846153846153846,1.4501546923076925,8.76923076923077,0.911933,4.625,1.5049644375,9.125,1.00081585,4.3,1.55612995,9.75,2.30083,13.333333333333334,1.185412666666667,3.0,2.35245,11.0,1.1812995000000002,3.25,2.113286,10.6,1.5892516,4.2,1.7572578461538462,10.923076923076923,1.3777824615384615,5.461538461538462,1.8559545,10.1875,1.3874432499999998,5.9375,1.8234416,9.55,1.2860724,5.75,2022,MID
0,0,16,1,5.8,18,0.0,0.03,0.0,0.35,232,0,0,1.3,7.6,2023-02-18,62,4,0,0,0,0,24,0,24850,1,1,1,0.0,3,-159,106,265,43,False,0,Albert Sambi Lokonga,821,0,0,0,0.0,7,BRE,1100,1130,CRY,1110,1090,0.8804109999999999,3.0,2.0546666666666664,10.666666666666666,0.763643,3.0,1.8895925,11.0,0.7783876000000001,3.0,1.937648,10.6,0.9146149230769232,4.923076923076923,1.5791073076923077,8.384615384615385,0.91241325,4.5,1.4889075625,9.0,0.9649958,4.3,1.57682245,9.15,1.5713300000000003,10.666666666666666,0.7955003333333334,11.0,1.503035,8.75,0.6639460000000001,8.75,1.622248,7.0,0.9520788,10.8,1.695736923076923,6.538461538461538,1.262599307692308,10.692307692307692,1.547834375,6.3125,1.3086524375000002,10.1875,1.650468,6.55,1.4032896,9.35,2022,MID
0,0,15,1,3.2,18,0.0,0.02,0.0,0.9,242,0,0,1.1,7.4,2023-02-25,90,12,0,0,0,0,25,0,25299,1,0,0,0.0,3,117,419,302,43,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,7,LIV,1250,1300,CRY,1110,1060,1.1433663333333333,3.0,1.776755,10.333333333333334,0.94081325,3.0,1.69352625,11.0,0.8353184,3.0,1.633695,11.2,0.9042956923076922,4.538461538461538,1.560051,8.692307692307692,0.938172625,4.5625,1.448597875,9.0,0.8755283,4.05,1.5671363,9.6,1.90011,9.333333333333334,1.5947103333333332,4.333333333333333,1.750395,8.75,1.65720025,5.0,1.658022,8.0,1.8058842,6.6,2.0371553846153847,9.615384615384617,1.8104494615384608,5.384615384615385,1.9624294375,9.25,1.852042875,6.75,2.04647955,10.35,1.69332765,6.6,2022,MID
0,0,18,0,11.9,18,0.0283858999609947,0.01,0.0,1.09,252,1,0,3.2,20.0,2023-03-04,80,2,0,0,0,0,26,0,25015,1,0,1,0.0,2,-22,254,276,43,False,0,Albert Sambi Lokonga,821,0,1,0,0.0,7,AVL,1070,1070,CRY,1110,1090,1.0131283333333332,2.0,1.5370483333333336,8.333333333333334,1.10479625,2.5,1.67037375,9.0,0.9504678,2.6,1.625067,9.8,0.9344433076923075,4.307692307692308,1.5152256153846155,8.692307692307692,0.89674425,4.3125,1.46644725,8.6875,0.9203838,4.05,1.5154328,8.95,0.8904899999999999,3.6666666666666665,2.6702566666666665,10.0,1.0425924999999998,6.5,2.6271525,8.75,1.066938,6.8,2.2362108,7.8,1.2601336153846154,5.923076923076923,1.930141923076923,7.0,1.2622394375,5.875,1.8401013125,6.5,1.20062455,5.85,1.73398445,7.1,2022,MID
0,0,16,0,0.9,18,0.0,0.01,0.0,2.14,262,1,0,1.9,17.6,2023-03-11,90,13,0,0,0,0,27,0,25144,1,1,0,0.0,2,74,374,300,43,True,0,Albert Sambi Lokonga,821,0,0,0,0.0,7,MCI,1340,1380,CRY,1110,1060,0.7546223333333333,1.3333333333333333,0.9506466666666666,8.333333333333334,0.7980364999999999,1.5,1.3754375,8.25,0.9143892,2.0,1.51442,8.8,0.8689756923076923,3.769230769230769,1.4792698461538458,8.692307692307692,0.8846163125000001,4.25,1.4612709375,8.375,0.8891537000000002,4.0,1.4790590499999998,8.95,2.37772,14.333333333333334,0.8574763333333334,4.0,2.2853925,12.5,1.06845475,5.25,2.550288,11.4,0.9098334,5.0,2.290915923076923,11.846153846153848,1.0808340692307692,5.307692307692308,2.17134025,12.0625,1.00730961875,4.8125,2.14117635,12.35,1.012082345,4.6,2022,MID
