assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,3,0,0.0,992,0.0,0.0,0.0,0.02,218,0,0,0.2,2.0,2023-02-05,1,24,0,0,0,0,22,0,52,0,0,1,0.0,1,48,50,2,50,True,0,0,0,0,0.0,3,André Ayew,16,LEE,1075,1120,NFO,1065,1030,2022,0.0,
0,0,3,0,0.1,992,0.0,0.0,0.0,0.38,224,1,0,0.2,2.2,2023-02-11,27,9,0,0,0,0,23,0,288,0,0,2,0.0,1,185,231,46,50,False,0,0,0,0,0.0,3,André Ayew,16,FUL,1070,1120,NFO,1100,1105,2022,0.0,
0,0,6,0,0.4,992,0.0,0.0,0.0,1.31,238,0,0,0.5,4.2,2023-02-18,32,13,0,0,0,0,24,0,363,0,1,1,0.0,1,29,101,72,50,True,0,0,0,0,0.0,3,André Ayew,16,MCI,1340,1380,NFO,1065,1030,2022,0.0,
0,0,1,0,0.7,992,0.0,0.15,0.1358159929513931,1.8,250,4,0,1.4,2.2,2023-02-25,23,19,0,0,0,0,25,0,636,0,0,4,11.0,1,88,186,98,50,False,0,1,0,0,0.1358159929513931,3,André Ayew,16,WHU,1145,1060,NFO,1100,1105,2022,0.1358159929513931,
0,0,1,0,0.3,992,0.0,0.06,0.0563426986336708,0.0,258,0,0,2.3,3.2,2023-03-05,19,8,0,0,0,0,26,0,536,0,2,2,19.0,1,-7,71,78,50,True,0,1,0,0,0.0563426986336708,3,André Ayew,16,EVE,1100,1090,NFO,1065,1030,2022,0.0563426986336708,
0,0,-7,0,1.3,992,0.0,0.8,0.7611690163612366,0.85,269,1,0,2.4,3.4,2023-03-11,45,18,0,1,0,0,27,0,575,0,1,3,19.0,-1,-21,73,94,50,False,0,1,0,0,0.0,3,André Ayew,16,TOT,1140,1170,NFO,1100,1105,2022,0.3805845081806183,
0,0,4,0,2.3,992,0.0,0.01,0.0,1.22,278,1,0,0.5,2.8,2023-03-17,78,15,0,0,0,0,28,0,840,1,2,1,0.0,2,140,219,79,50,True,0,0,0,0,0.0,3,André Ayew,16,NEW,1300,1220,NFO,1065,1030,2022,0.0,
0,0,0,0,0.0,992,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01,0,20,0,0,0,0,29,0,686,0,1,1,0.0,0,-107,82,189,50,True,0,0,0,0,0.0,3,André Ayew,16,WOL,1100,1080,NFO,1065,1030,2022,0.0,
0,0,4,0,1.2,992,0.0,0.06,0.0350727997720241,0.13,65,0,0,0.8,3.0,2023-04-04,19,24,0,0,0,0,29,0,686,0,1,2,4.0,1,-107,82,189,50,False,0,1,0,0,0.0350727997720241,3,André Ayew,16,LEE,1070,1130,NFO,1100,1105,2022,0.0350727997720241,
0,0,3,0,0.0,992,0.0,0.0,0.0,0.35,291,1,0,0.2,2.0,2023-04-08,12,2,0,0,0,0,30,0,728,0,0,2,0.0,1,12,88,76,50,False,0,0,0,0,0.0,3,André Ayew,16,AVL,1070,1070,NFO,1100,1105,2022,0.0,
