assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,season,position
0,0,11,0,3.3,565,0.0,0.11,0.097210444509983,1.46,10,1,0,2.3,10.2,2023-08-14,90,14,0,0,0,0,1,0,2776,1,0,1,9.0,1,0,0,0,50,False,1,Mario Lemina,557,3,0,0,0.097210444509983,20,MUN,1130,1120,WOL,1105,1100,3.1222450000000004,14.25,1.1624555,7.75,2.17347625,11.5625,1.5758108125,6.1875,0.6880797500000001,3.75,2.524295,10.25,0.85850875,4.6875,1.9080203125,8.0625,2023,MID
0,0,9,0,2.5,565,0.0,0.7,0.65529465675354,2.27,20,4,0,2.4,12.6,2023-08-19,90,5,0,0,0,0,2,0,4201,1,4,1,9.0,2,264,726,462,50,True,0,Mario Lemina,557,2,0,0,0.65529465675354,20,BHA,1180,1240,WOL,1085,1115,2.5319225000000003,12.0,1.80944475,6.25,2.29741125,10.0625,1.5572795,7.25,0.91713725,6.25,2.6416175,12.5,0.9091878125,4.75,1.9591534375,8.8125,2023,MID
0,0,8,1,1.7,565,0.0,0.06,0.0834138467907905,1.2,27,0,0,1.7,5.4,2023-08-26,90,8,0,0,0,0,3,0,4281,1,1,0,10.0,2,-324,379,703,50,False,1,Mario Lemina,557,3,0,0,0.0834138467907905,20,EVE,1125,1065,WOL,1105,1100,1.7276412500000002,5.5,1.6366609999999997,7.25,1.6391651875,5.3125,2.050224,8.875,1.5219925,6.75,2.6552275,12.75,1.014882375,4.75,2.099308875,9.3125,2023,MID
0,0,24,0,28.1,565,0.0622023344039917,0.04,0.0,2.13,36,3,0,5.3,24.8,2023-09-03,90,7,0,0,0,0,4,0,4094,1,2,3,0.0,2,-401,170,571,50,False,0,Mario Lemina,557,0,2,0,0.0,20,CRY,1080,1060,WOL,1105,1100,1.3534475,8.75,1.003271,3.75,1.29466175,7.5625,1.0714083125,5.25,1.5501225,6.25,2.5122675,12.25,1.05334925,4.75,2.0490595,9.0625,2023,MID
0,0,14,0,4.8,565,0.0,0.04,0.0573637448251247,1.85,50,1,0,2.3,11.8,2023-09-16,77,12,0,0,0,0,5,0,4153,1,3,1,6.0,2,-240,227,467,50,True,0,Mario Lemina,557,1,0,0,0.0573637448251247,20,LIV,1350,1390,WOL,1085,1115,2.03548025,9.0,1.3887882499999995,6.75,2.1110485625,10.9375,1.302145,5.5625,1.73797,7.5,2.33844,12.0,1.0893888125000002,5.0625,2.116151375,9.3125,2023,MID
0,0,9,0,0.2,565,0.0,0.1,0.0460521355271339,2.17,58,1,0,6.7,18.4,2023-09-23,90,22,0,0,0,0,6,0,4705,1,1,1,48.0,1,381,715,334,50,False,1,Mario Lemina,557,1,0,0,0.0460521355271339,20,LUT,1020,1090,WOL,1105,1100,1.45779275,5.0,2.6909975,12.25,1.45779275,5.0,2.6909975,12.25,1.44210825,6.75,2.552475,12.0,1.0786974375,5.4375,2.139385125,9.5625,2023,MID
0,0,4,0,0.7,565,0.0,0.0,0.0,0.87,70,1,0,0.8,7.2,2023-09-30,90,13,0,0,0,0,7,0,4202,1,1,2,0.0,1,-523,167,690,50,True,1,Mario Lemina,557,0,0,0,0.0,20,MCI,1360,1370,WOL,1085,1115,2.834965,13.25,0.96281075,3.75,2.1979325,10.875,0.887410875,4.25,0.96080175,5.5,2.3238225,12.75,0.9536601875,4.8125,2.1760170000000003,10.4375,2023,MID
0,0,5,0,1.8,565,0.0,0.03,0.0147121334448456,2.24,80,1,0,2.0,10.8,2023-10-08,90,2,0,0,0,1,8,0,4186,1,1,1,7.0,-1,-124,195,319,49,True,0,Mario Lemina,557,1,0,0,0.0147121334448456,20,AVL,1220,1350,WOL,1085,1115,1.4932332499999998,9.5,1.6934224999999996,9.25,1.6971062499999998,8.0625,1.2914525,6.5,0.7787280000000001,4.75,2.09453,14.25,0.9718005625,4.5625,2.1676632500000004,10.9375,2023,MID
0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2023-10-21,0,3,0,0,0,0,9,0,3646,0,2,1,0.0,0,-545,48,593,49,False,0,Mario Lemina,557,0,0,0,0.0,20,BOU,1055,1145,WOL,1105,1100,1.1352912500000003,9.75,2.6952800000000003,12.0,1.1528535625,7.4375,2.094578375,10.625,0.9345305,3.5,1.9662375,13.75,1.0443735,4.5625,2.23021775,10.625,2023,MID
0,2,38,0,12.4,565,0.033949714154005,0.11,0.0893901661038398,2.08,100,2,1,7.8,44.8,2023-10-28,85,15,0,0,0,0,10,0,3562,1,2,2,21.0,9,-122,59,181,49,True,0,Mario Lemina,557,1,1,1,0.0893901661038398,20,NEW,1210,1355,WOL,1085,1115,3.4763425000000003,8.25,0.8501340000000001,3.75,2.543508375,8.8125,1.0375811375,5.625,1.37595725,5.0,1.5140825000000002,11.0,1.12971225,5.3125,2.199285875,10.6875,2023,MID
0,0,9,0,3.3,565,0.0,0.28,0.2522256076335907,1.06,109,2,0,4.7,6.4,2023-11-04,90,23,0,0,0,0,11,0,7253,1,1,2,37.0,2,3249,3617,368,49,False,0,Mario Lemina,557,2,0,0,0.2522256076335907,20,SHU,1045,1020,WOL,1105,1100,0.6506753499999999,3.25,2.49012,10.25,0.72837224,3.6,2.746249,11.3,1.4010595,6.75,1.5337975,7.5,1.1464080625,5.5,2.177447125,10.5625,2023,MID
0,3,41,0,1.8,565,0.0,0.82,0.5587495565414429,0.7,120,1,1,9.6,48.4,2023-11-11,90,18,0,0,0,0,12,0,6580,1,1,2,46.0,10,-477,706,1183,49,True,0,Mario Lemina,557,3,0,1,0.5587495565414429,20,TOT,1150,1310,WOL,1085,1115,1.49072775,11.0,1.55361,5.5,1.7883675625,10.3125,1.490925375,6.5625,1.51957075,7.5,1.5640225,5.0,1.1476418125,5.5625,2.210031875,10.4375,2023,MID
0,0,3,0,17.7,565,0.1392002701759338,0.28,0.12224842607975,2.84,124,3,0,4.9,7.0,2023-11-27,90,9,0,0,0,0,13,0,16492,1,2,3,24.0,1,8541,10765,2224,49,False,1,Mario Lemina,557,2,1,0,0.12224842607975,20,FUL,1050,1060,WOL,1105,1100,0.7823789999999999,4.75,1.62816875,9.0,1.2337895625,7.125,1.8375383125,8.0,1.55620075,8.25,1.21805625,4.0,1.22919525,5.75,2.0117571875,10.0,2023,MID
0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2023-12-02,0,1,0,0,0,0,14,0,12250,0,1,2,0.0,0,-3505,512,4017,49,False,0,Mario Lemina,557,0,0,0,0.0,20,ARS,1370,1330,WOL,1105,1100,2.00734075,8.5,0.7856403500000002,2.75,1.8347629375,9.8125,1.028116025,5.0625,1.37475325,5.5,1.58610125,5.75,1.277489,5.875,2.0735690625,10.3125,2023,MID
0,0,4,1,2.4,565,0.0,0.31,0.4855725765228271,0.83,149,0,0,3.0,16.2,2023-12-05,90,21,0,0,0,0,15,0,13545,1,0,1,11.0,2,1026,2018,992,49,True,1,Mario Lemina,557,1,0,0,0.4855725765228271,20,BUR,1050,1050,WOL,1085,1115,1.468619,6.5,1.51405775,5.25,1.0356874285714286,5.285714285714286,1.863326357142857,8.357142857142858,1.42862,3.75,1.83205375,9.0,1.3281184375,5.6875,2.0862253125,10.5,2023,MID
0,0,13,0,7.1,565,0.0,0.07,0.0,0.31,160,1,0,1.2,4.6,2023-12-09,60,16,0,0,0,0,16,0,12481,1,1,1,0.0,2,-1099,726,1825,49,True,0,Mario Lemina,557,0,0,0,0.0,20,NFO,1125,1080,WOL,1085,1115,1.1348935,5.5,1.74999975,8.75,1.08695025,5.0,1.5708449999999998,9.625,1.4213275,3.75,1.75202675,8.75,1.3174371875,5.5625,1.9807116875,10.0625,2023,MID
0,0,13,0,4.2,565,0.0,0.06,0.0367210768163204,1.05,170,3,0,2.7,15.0,2023-12-17,79,19,0,0,0,0,17,0,11229,1,0,3,8.0,2,-1211,276,1487,49,False,0,Mario Lemina,557,2,0,0,0.0367210768163204,20,WHU,1055,1150,WOL,1105,1100,1.3100324999999995,3.25,1.5577605,10.75,1.5171504375,4.8125,1.891055125,9.875,1.199615,3.25,1.9484505,8.75,1.3570790625000002,5.625,1.8677960625,9.625,2023,MID
0,3,35,0,1.3,565,0.0,0.18,0.1734748780727386,2.05,180,1,1,8.3,56.0,2023-12-24,90,6,0,0,0,0,18,0,10242,1,1,2,26.0,9,-1015,155,1170,49,True,1,Mario Lemina,557,3,0,1,0.1734748780727386,20,CHE,1150,1230,WOL,1085,1115,2.0432430000000004,9.0,1.6122645000000002,6.75,2.1231514375,10.3125,1.495468875,6.25,0.943979,4.5,1.585378,6.75,1.2841994375,5.4375,1.8095091875,8.875,2023,MID
0,2,37,0,1.9,565,0.0,0.32,0.3966870605945587,2.16,183,1,1,8.4,47.2,2023-12-27,90,4,0,0,0,0,19,0,13179,1,4,1,35.0,9,2565,3075,510,49,False,0,Mario Lemina,557,1,0,1,0.3966870605945587,20,BRE,1110,1090,WOL,1105,1100,1.48026,4.25,1.0191355,10.25,1.8113461875,7.1875,1.3319066875,8.5,1.1108289999999998,5.75,1.1980755,7.5,1.2253275625,5.4375,1.7219373125,9.1875,2023,MID
0,0,0,0,0.0,565,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-12-30,0,8,0,0,0,0,20,0,15453,0,0,3,0.0,0,2250,4460,2210,49,True,0,Mario Lemina,557,0,0,0,0.0,20,EVE,1125,1080,WOL,1085,1115,1.6391400000000005,6.0,1.3888567499999998,9.5,1.7639344687500005,6.5625,1.3299835,8.0,1.3048215,6.5,1.6510575,10.75,1.2561119375,5.625,1.7654091875,9.6875,2023,MID
0,0,8,1,1.2,565,0.0,0.08,0.1173352003097534,1.25,204,0,0,4.9,30.8,2024-01-22,90,5,0,0,0,0,21,0,16748,1,0,0,17.0,3,957,4617,3660,49,False,0,Mario Lemina,557,1,0,0,0.1173352003097534,20,BHA,1070,1135,WOL,1105,1100,2.000451,9.75,1.8691250000000004,15.0,1.6521815,9.75,1.45889375,9.625,1.7105164999999998,8.0,1.47646525,10.25,1.3502156875,5.75,1.652302375,9.1875,2023,MID
0,0,14,0,36.3,565,0.1179846227169036,0.09,0.0367951653897762,2.74,218,4,0,6.3,18.0,2024-02-01,90,14,0,0,0,0,22,0,16529,1,4,3,9.0,2,-316,1907,2223,49,True,0,Mario Lemina,557,1,3,0,0.0367951653897762,20,MUN,1210,1230,WOL,1085,1115,0.8766685000000001,6.5,1.3519094999999997,6.5,1.3181505624999998,8.375,1.7376091875,7.6875,1.856755,6.75,1.55942025,13.25,1.387861125,5.4375,1.5612455,9.1875,2023,MID
0,0,16,0,13.5,565,0.0255428738892078,0.01,0.0,1.88,226,2,0,2.6,12.2,2024-02-04,90,6,0,0,0,0,23,0,15606,1,4,2,0.0,2,-938,667,1605,49,False,0,Mario Lemina,557,0,1,0,0.0,20,CHE,1080,1170,WOL,1105,1100,1.7070630000000002,8.25,1.9898885,7.75,2.0407153125,9.25,1.7402996875,7.0625,1.9892125,7.5,1.92754775,10.75,1.48243025,5.9375,1.622868625,8.6875,2023,MID
0,0,10,0,5.5,565,0.0,0.29,0.1596510410308838,1.94,240,2,0,2.5,8.6,2024-02-10,90,4,0,0,0,0,24,0,14150,1,2,0,11.0,1,-1501,503,2004,49,True,1,Mario Lemina,557,4,0,0,0.1596510410308838,20,BRE,1055,1150,WOL,1085,1115,1.42290275,6.5,2.0757175,12.25,1.7231363125,7.0625,1.495083625,9.75,2.137995,7.25,1.86909775,10.25,1.5959286875,6.25,1.709051125,8.6875,2023,MID
