assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,penalties_order,team_xg,team_deep,team_npxg,opponent_xg,opponent_deep,opponent_npxg
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2024-08-17T14:00:00Z,0,False,15,0,0,0,0,1,0,23928,0,0,1,0.0,0,0,0,0,40,False,0,1,Mateusz Lis,17,NEW,1100,1130,SOU,1070,1060,2024,,1.95483,13.0,1.95483,0.433489,4.0,0.433489
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2024-08-24T14:00:00Z,0,False,16,0,0,0,0,2,0,25145,0,1,0,0.0,0,-849,888,1737,40,True,0,1,Mateusz Lis,17,NFO,1130,1070,SOU,1060,1060,2024,,0.214952,4.0,0.214952,2.86475,9.0,2.86475
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2024-08-31T14:00:00Z,0,False,4,0,0,0,0,3,0,21827,0,1,3,0.0,0,-3262,0,3262,40,False,0,1,Mateusz Lis,17,BRE,1080,1100,SOU,1070,1060,2024,,1.64713,14.0,1.64713,3.86281,15.0,3.86281
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2024-09-14T11:30:00Z,0,False,14,0,0,0,0,4,0,18655,0,3,0,0.0,0,-3240,0,3240,40,True,0,1,Mateusz Lis,17,MUN,1140,1170,SOU,1060,1060,2024,,1.35593,3.0,0.545317,3.02693,17.0,3.02693
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,10,0,0,0,0,5,0,17610,0,1,1,0.0,0,-1097,0,1097,40,True,0,1,Mateusz Lis,17,IPS,1080,1100,SOU,1060,1060,2024,,2.89813,7.0,2.89813,1.645,5.0,1.645
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2024-09-30T19:00:00Z,0,False,3,0,0,0,0,6,0,14847,0,1,3,0.0,0,-2769,0,2769,40,False,0,1,Mateusz Lis,17,BOU,1070,1130,SOU,1070,1060,2024,,0.696068,7.0,0.696068,1.44215,7.0,1.44215
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,1,0,0,0,0,7,0,14120,0,1,3,0.0,0,-742,0,742,40,False,0,1,Mateusz Lis,17,ARS,1360,1340,SOU,1070,1060,2024,,1.27313,3.0,1.27313,3.25165,14.0,3.25165
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2024-10-19T14:00:00Z,0,False,11,0,0,0,0,8,0,13471,0,3,2,0.0,0,-664,0,664,40,True,0,1,Mateusz Lis,17,LEI,1120,1080,SOU,1060,1060,2024,,2.42776,8.0,2.42776,2.83826,11.0,2.0771
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2024-10-26T14:00:00Z,0,False,13,0,0,0,0,9,0,13020,0,0,1,0.0,0,-439,0,439,40,False,0,1,Mateusz Lis,17,MCI,1350,1360,SOU,1070,1060,2024,,0.369989,6.0,0.369989,3.16286,12.0,3.16286
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2024-11-02T15:00:00Z,0,False,8,0,0,0,0,10,0,12556,0,0,1,0.0,0,-474,0,474,40,True,0,1,Mateusz Lis,17,EVE,1100,1100,SOU,1060,1060,2024,,0.540345,6.0,0.540345,1.78581,4.0,1.78581
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,20,0,0,0,0,11,0,12195,0,0,2,0.0,0,-359,0,359,40,False,0,1,Mateusz Lis,17,WOL,1060,1090,SOU,1070,1060,2024,,0.792655,6.0,0.792655,0.912781,7.0,0.912781
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,12,0,0,0,0,12,0,11487,0,3,2,0.0,0,-706,0,706,40,True,0,1,Mateusz Lis,17,LIV,1370,1360,SOU,1060,1060,2024,,1.53985,6.0,0.642015,3.18835,13.0,2.42718
0,0,0,0,0.0,465,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,False,5,0,0,0,0,13,0,11188,0,1,1,0.0,0,-312,0,312,40,False,0,1,Mateusz Lis,17,BHA,1070,1130,SOU,1070,1060,2024,,0.934969,4.0,0.934969,1.86986,16.0,1.86986
