assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds
0,1,30,1,0.0,80,1,0,0,2.8,27.8,2021-08-13 19:00:00+00:00,90,1,0,0,0,0,1,4,96605,0,2,0.0,8,0,0,0,45,True,0,1,David Raya Martin,3,ARS,1210,1220,BRE,1120,1080,1
0,0,26,1,0.0,80,13,0,0,1.6,16.4,2021-08-21 14:00:00+00:00,90,7,0,0,0,0,2,2,299591,0,0,0.0,6,88761,106397,17636,45,False,0,1,David Raya Martin,3,CRY,1110,1080,BRE,1150,1120,1
0,0,21,0,0.0,80,21,1,0,4.2,42.4,2021-08-28 14:00:00+00:00,90,2,0,0,0,0,3,4,431437,1,1,0.0,3,93003,124503,31500,45,False,0,1,David Raya Martin,3,AVL,1140,1090,BRE,1150,1120,1
0,0,13,0,0.0,80,32,1,0,1.3,13.0,2021-09-11 14:00:00+00:00,90,4,0,0,0,0,4,1,796908,1,0,0.0,2,302618,398394,95776,46,True,0,1,David Raya Martin,3,BHA,1160,1120,BRE,1120,1080,1
0,0,21,1,0.0,80,50,0,0,0.5,5.2,2021-09-18 11:30:00+00:00,90,20,0,0,0,0,5,0,797888,2,0,0.0,6,7374,64539,57165,46,False,0,1,David Raya Martin,3,WOL,1150,1080,BRE,1150,1120,1
0,0,16,0,0.0,80,52,3,0,2.8,28.2,2021-09-25 16:30:00+00:00,90,11,0,0,0,0,6,3,812107,3,3,0.0,2,5390,48941,43551,46,True,0,1,David Raya Martin,3,LIV,1350,1350,BRE,1120,1080,1
0,0,16,0,0.0,80,69,1,0,2.6,26.4,2021-10-03 13:00:00+00:00,90,19,0,0,0,0,7,4,828258,2,1,0.0,3,10474,37775,27301,46,False,0,1,David Raya Martin,3,WHU,1110,1160,BRE,1150,1120,1
0,0,13,0,0.0,80,73,1,0,0.7,6.8,2021-10-16 16:30:00+00:00,90,6,0,0,0,0,8,0,857157,1,0,0.0,2,22513,52462,29949,46,True,0,1,David Raya Martin,3,CHE,1300,1290,BRE,1120,1080,1
0,0,19,0,0.0,80,82,2,0,2.6,26.4,2021-10-24 13:00:00+00:00,90,9,0,0,0,0,9,4,897349,2,1,0.0,2,36444,56489,20045,46,True,0,1,David Raya Martin,3,LEI,1080,1160,BRE,1120,1080,1
0,0,0,0,0.0,80,92,0,0,0.0,0.0,2021-10-30 14:00:00+00:00,0,5,0,0,0,0,10,0,715485,1,3,0.0,0,-175333,26752,202085,46,False,0,1,David Raya Martin,3,BUR,1080,1060,BRE,1150,1120,1
