assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2024-08-17 14:00:00+00:00,0,1,0,0,0,0,1,0,123257,0,0,2,0.0,0,0,0,0,40,False,0,2,Pedro Cardoso de Lima,20,1,ARS,1360,1340,WOL,1060,1120,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2024-08-25 13:00:00+00:00,0,6,0,0,0,0,2,0,143202,0,6,2,0.0,0,-605,9927,10532,40,True,0,2,Pedro Cardoso de Lima,20,2,CHE,1130,1330,WOL,1060,1090,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2024-08-31 14:00:00+00:00,0,16,0,0,0,0,3,0,159108,0,1,1,0.0,0,5167,20188,15021,40,False,0,2,Pedro Cardoso de Lima,20,3,NFO,1140,1120,WOL,1060,1120,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2024-09-15 15:30:00+00:00,0,15,0,0,0,0,4,0,163450,0,2,1,0.0,0,241,15282,15041,40,True,0,2,Pedro Cardoso de Lima,20,4,NEW,1130,1310,WOL,1060,1090,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2024-09-21 14:00:00+00:00,0,2,0,0,0,0,5,0,165310,0,1,3,0.0,0,-312,7491,7803,40,False,0,2,Pedro Cardoso de Lima,20,5,AVL,1120,1200,WOL,1060,1120,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2024-09-28 16:30:00+00:00,0,12,0,0,0,0,6,0,169646,0,2,1,0.0,0,1437,11549,10112,40,True,0,2,Pedro Cardoso de Lima,20,6,LIV,1370,1360,WOL,1060,1090,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2024-10-05 14:00:00+00:00,0,4,0,0,0,0,7,0,169174,0,3,5,0.0,0,-1306,6242,7548,40,False,0,2,Pedro Cardoso de Lima,20,7,BRE,1080,1100,WOL,1060,1120,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2024-10-20 13:00:00+00:00,0,13,0,0,0,0,8,0,164088,0,2,1,0.0,0,-5212,1919,7131,40,True,0,2,Pedro Cardoso de Lima,20,8,MCI,1350,1390,WOL,1060,1090,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2024-10-26 14:00:00+00:00,0,5,0,0,0,0,9,0,160870,0,2,2,0.0,0,-3586,1163,4749,40,False,0,2,Pedro Cardoso de Lima,20,9,BHA,1070,1130,WOL,1060,1120,1,2024
0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2024-11-02 17:30:00+00:00,0,7,0,0,0,0,10,0,156228,0,2,2,0.0,0,-4884,1350,6234,40,True,0,2,Pedro Cardoso de Lima,20,10,CRY,1100,1090,WOL,1060,1090,1,2024
