assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,opponent_xG_rolling_3,opponent_deep_rolling_3,opponent_xGA_rolling_3,opponent_deep_allowed_rolling_3,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_5,opponent_deep_rolling_5,opponent_xGA_rolling_5,opponent_deep_allowed_rolling_5,opponent_xG_rolling_13,opponent_deep_rolling_13,opponent_xGA_rolling_13,opponent_deep_allowed_rolling_13,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,opponent_xG_rolling_20,opponent_deep_rolling_20,opponent_xGA_rolling_20,opponent_deep_allowed_rolling_20,team_xG_rolling_3,team_deep_rolling_3,team_xGA_rolling_3,team_deep_allowed_rolling_3,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_5,team_deep_rolling_5,team_xGA_rolling_5,team_deep_allowed_rolling_5,team_xG_rolling_13,team_deep_rolling_13,team_xGA_rolling_13,team_deep_allowed_rolling_13,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,team_xG_rolling_20,team_deep_rolling_20,team_xGA_rolling_20,team_deep_allowed_rolling_20,season,position
0,0,4,0,2.8,193,0.0,0.0,0.0,0.0,8,0,0,0.3,0.4,2024-08-18,6,False,4,0,0,0,0,1,0,8122,0,1,2,0.0,1,0,0,0,50,False,0,Cheick Doucouré,193,0,0,0,0.0,7,BRE,1070,1090,CRY,1140,1110,1.4793896666666662,7.333333333333333,2.059533333333333,8.666666666666666,1.34863125,7.5,1.8481475,9.0,1.835085,8.6,1.5780778,8.4,1.6207263846153843,8.076923076923077,1.585715538461539,8.846153846153847,1.569843875,7.4375,1.70620575,9.5,1.54045565,7.25,1.7801081,10.05,2.27067,10.666666666666666,0.6987876666666667,3.0,1.96647,9.75,0.8726357499999999,4.0,1.860498,9.0,0.8083665999999999,4.0,1.8203767692307693,7.153846153846154,1.2780112769230767,6.076923076923077,1.58501475,6.5625,1.3909635375,6.0,1.4688533,6.6,1.52814568,6.75,2024,MID
0,0,0,0,0.0,193,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2024-08-24,0,False,19,0,0,0,0,2,0,8765,0,2,0,0.0,0,-737,657,1394,50,True,0,Cheick Doucouré,193,0,0,0,0.0,7,WHU,1070,1130,CRY,1130,1110,2.2516496666666663,4.333333333333333,1.875265333333333,9.666666666666666,1.912212,4.25,2.461044,9.75,1.6885745999999997,4.4,2.4274312,11.8,1.5560997692307692,4.230769230769231,2.413075384615385,12.846153846153848,1.43806925,4.0,2.4609475,13.1875,1.4454904000000002,3.9,2.3123030000000004,12.55,1.96466,8.0,1.0451953333333333,2.0,1.989895,9.0,0.86925075,2.5,1.80269,8.6,0.9742366,3.4,1.722796,6.846153846153846,1.3783665384615384,6.153846153846154,1.6416668125,6.625,1.3568841625,5.875,1.47832795,6.5,1.46067518,6.4,2024,MID
1,0,14,0,0.3,193,0.0,0.02,0.0534110851585865,0.41,23,0,0,1.5,9.6,2024-09-01,40,False,6,0,0,0,0,3,0,8205,0,1,1,5.0,4,-951,934,1885,49,False,0,Cheick Doucouré,193,1,0,0,0.0534110851585865,7,CHE,1150,1360,CRY,1140,1110,1.562763333333334,7.333333333333333,1.8668266666666664,9.333333333333334,1.5580725000000002,8.0,1.7311775000000005,9.75,1.7285939999999995,9.2,1.87408,9.4,2.314826076923077,9.692307692307692,1.7105704615384616,8.76923076923077,2.2410761875,9.25,1.7535113125,9.625,2.1004970500000004,9.45,1.7813102,9.2,1.5851866666666667,7.0,1.171232,2.0,1.81752,7.5,1.167449,2.75,1.867136,8.4,1.0022426,3.0,1.8072739230769232,7.153846153846154,1.291575,5.307692307692308,1.6827033125,6.75,1.3734297875,5.75,1.46660445,6.15,1.47302018,6.35,2024,MID
0,0,2,0,2.8,193,0.0,0.03,0.0263619013130664,0.9,34,1,0,1.1,7.6,2024-09-14,45,False,11,0,0,0,0,4,0,16124,1,2,2,1.0,1,6218,8727,2509,49,True,0,Cheick Doucouré,193,1,0,0,0.0263619013130664,7,LEI,1080,1110,CRY,1130,1110,0.8859619999999997,2.0,1.8445933333333333,11.333333333333334,1.172004,3.5,1.6260330000000005,10.5,0.95438464,2.8,1.7110044000000002,11.0,1.510434707692308,4.0,1.7377224615384614,8.76923076923077,1.4760831375,4.0625,1.6560218125,8.8125,1.405852325,4.6,1.6962723999999998,8.4,0.9944593333333334,5.333333333333333,1.9640933333333328,3.333333333333333,1.303817,6.75,1.6227815,2.5,1.5459576,7.2,1.5294452,3.0,1.5925568461538462,6.923076923076923,1.4371226923076923,5.384615384615385,1.6655172500000002,6.8125,1.4066516624999998,5.5625,1.4751857000000002,6.45,1.44580818,5.65,2024,MID
0,0,0,0,0.0,193,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2024-09-21,0,False,14,0,0,0,0,5,0,12383,0,0,0,0.0,0,-3325,216,3541,49,True,0,Cheick Doucouré,193,0,0,0,0.0,7,MUN,1140,1170,CRY,1130,1110,1.9377866666666668,10.333333333333334,1.8671433333333327,7.333333333333333,1.96401,9.5,1.5050352499999995,6.25,1.772016,8.8,1.5983682,7.0,1.6714934615384618,8.923076923076923,2.1127977692307693,9.615384615384617,1.6108965,8.1875,2.1933981875,11.5625,1.7368777000000002,8.2,2.08163305,11.0,1.5743226666666663,9.0,2.0545033333333333,5.333333333333333,1.4676345,7.75,1.8860375,4.25,1.6204856,8.4,1.6285992,3.4,1.7453405384615386,7.846153846153846,1.503831769230769,5.6923076923076925,1.69495725,7.25,1.5051421875,6.0,1.5615387,6.8,1.48997833,5.65,2024,MID
0,0,0,0,0.0,193,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2024-09-28,0,False,8,0,0,0,0,6,0,9053,0,1,2,0.0,0,-3402,24,3426,49,False,0,Cheick Doucouré,193,0,0,0,0.0,7,EVE,1130,1060,CRY,1140,1110,1.7440726666666666,8.0,2.484523333333333,8.0,1.47027175,7.25,2.51625,8.25,1.2572824,6.6,2.371166,7.6,1.1893156153846154,6.153846153846154,1.8629561538461537,8.76923076923077,1.2446639375000002,6.875,1.947675,8.625,1.297999,6.55,1.86602375,8.3,1.6720493333333335,8.666666666666666,2.32662,7.666666666666667,1.598062,8.0,2.1285175,7.0,1.5079636,7.2,1.978942,5.8,1.8603321538461537,7.769230769230769,1.583898692307692,6.307692307692308,1.7819193125,7.4375,1.4856459375,5.75,1.63294585,6.9,1.51121083,6.1,2024,MID
0,0,0,0,0.0,193,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2024-10-05,0,False,12,0,0,0,0,7,0,7426,0,1,0,0.0,0,-1686,29,1715,49,True,0,Cheick Doucouré,193,0,0,0,0.0,7,LIV,1360,1360,CRY,1130,1110,1.9083300000000003,10.0,0.9360823333333332,4.0,1.95724,9.75,1.0772792499999997,4.5,2.1095460000000004,12.0,0.9532712,4.0,2.5793853846153847,14.461538461538462,1.183198923076923,5.461538461538462,2.730986875,15.6875,1.0847664375,5.3125,2.7032920000000003,14.95,1.11761555,5.55,1.89334,9.333333333333334,1.704006666666667,8.333333333333334,1.534932,8.5,2.0223625000000003,7.25,1.5031656000000002,8.0,1.924732,6.8,1.831782923076923,8.23076923076923,1.4951125384615385,5.230769230769231,1.6489536875,7.375,1.4871634375,5.9375,1.65314905,7.1,1.50321633,6.05,2024,MID
0,0,0,0,0.0,193,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2024-10-21,0,False,16,0,0,0,0,8,0,6669,0,0,1,0.0,0,-787,28,815,49,False,0,Cheick Doucouré,193,0,0,0,0.0,7,NFO,1140,1130,CRY,1140,1110,1.2167069999999998,5.333333333333333,1.7605999999999995,7.0,1.05991325,5.0,1.6130600000000002,6.75,1.1300686,5.8,1.4779744,6.2,1.6036425384615385,6.615384615384615,1.412223846153846,5.846153846153846,1.5987134375,6.125,1.370168875,6.5,1.57231425,6.05,1.4061101,6.95,1.134113666666667,5.333333333333333,1.84449,9.666666666666666,1.57237525,7.75,1.796335,9.0,1.3498418,7.4,2.032554,8.0,1.714913,8.0,1.4203702307692307,5.230769230769231,1.6307355,7.375,1.5677051875,6.4375,1.6468888500000003,7.0,1.48458833,6.25,2024,MID
0,0,0,0,0.0,193,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2024-10-27,0,False,18,0,0,0,0,9,0,6317,0,0,1,0.0,0,-364,25,389,49,True,0,Cheick Doucouré,193,0,0,0,0.0,7,TOT,1140,1350,CRY,1130,1110,2.6468366666666667,12.0,1.143898,5.333333333333333,2.95883,13.25,1.0813147499999998,5.25,2.525583,12.6,1.0892318,4.8,2.2126773076923074,11.76923076923077,1.4265846923076924,5.615384615384615,2.1079225625,11.5625,1.5756131875,5.6875,2.09928355,12.6,1.5393696499999998,5.65,0.8560206666666668,5.333333333333333,1.6895466666666663,8.666666666666666,1.0593355,5.25,1.8548,9.5,1.4249004,7.2,1.814214,9.0,1.4931053846153846,7.461538461538462,1.461937153846154,5.769230769230769,1.67202375,7.3125,1.6037076874999998,6.75,1.5678329000000002,6.85,1.57507375,6.7,2024,MID
0,0,2,0,0.2,193,0.0,0.0,0.0,0.15,100,0,0,0.0,0.0,2024-11-02,10,False,20,0,0,0,0,10,0,5996,0,2,2,0.0,1,-345,68,413,49,False,0,Cheick Doucouré,193,0,0,0,0.0,7,WOL,1070,1100,CRY,1140,1110,0.8560703333333329,4.333333333333333,2.3380966666666674,15.333333333333334,0.829284,3.75,2.2828825,14.25,0.7674506000000001,3.8,2.301008,13.2,1.0009893076923075,3.692307692307693,2.435420769230769,12.384615384615383,0.9449194375,3.75,2.342988125,12.4375,1.0435270500000002,4.5,2.1989605,11.65,0.8076976666666668,5.0,1.6594166666666668,9.0,0.88666825,5.75,1.52196,8.25,1.0431906,5.6,1.6876799999999998,9.0,1.4578746923076922,7.538461538461538,1.4979302307692306,6.0,1.6397669375,7.625,1.5259195625,5.9375,1.6028691,7.1,1.49290875,6.25,2024,MID
