assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,Full_Name,Unique_ID,shots,key_passes,npg,npxG,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,team_xG_rolling_4,team_deep_rolling_4,team_xGA_rolling_4,team_deep_allowed_rolling_4,team_xG_rolling_16,team_deep_rolling_16,team_xGA_rolling_16,team_deep_allowed_rolling_16,opponent_xG_rolling_4,opponent_deep_rolling_4,opponent_xGA_rolling_4,opponent_deep_allowed_rolling_4,opponent_xG_rolling_16,opponent_deep_rolling_16,opponent_xGA_rolling_16,opponent_deep_allowed_rolling_16,season,position
0,0,8,0,16.8,277,0.0613881014287471,0.02,0.0,0.33,4,1,0,2.3,6.4,2022-08-06,50,9,0,0,0,0,1,0,175766,1,2,2,0.0,1,0,0,0,55,False,0,Thiago Alcántara do Nascimento,938,0,1,0,0.0,12,FUL,1070,1120,LIV,1250,1300,2.5443240000000005,15.6,1.1510154,4.0,2.5443240000000005,15.6,1.1510154,4.0,1.4505254,4.2,1.8275730000000003,8.2,1.4505254,4.2,1.8275730000000003,8.2,2022,MID
0,0,0,0,0.0,277,0.0,0.0,0.0,0.0,16,0,0,0.0,0.0,2022-08-15,0,7,0,0,0,0,2,0,106427,0,1,1,0.0,0,-84255,5763,90018,54,True,0,Thiago Alcántara do Nascimento,938,0,0,0,0.0,12,CRY,1110,1090,LIV,1180,1260,2.34111,11.0,1.26822,4.0,2.34111,11.0,1.26822,4.0,1.20637,8.0,1.43601,13.0,1.20637,8.0,1.43601,13.0,2022,MID
0,0,0,0,0.0,277,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2022-08-22,0,14,0,0,0,0,3,0,70596,0,1,2,0.0,0,-39841,1384,41225,53,False,0,Thiago Alcántara do Nascimento,938,0,0,0,0.0,12,MUN,1140,1165,LIV,1250,1300,2.288535,15.5,1.4564499999999998,3.0,2.288535,15.5,1.4564499999999998,3.0,1.158534,9.0,1.558375,4.0,1.158534,9.0,1.558375,4.0,2022,MID
0,0,0,0,0.0,277,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2022-08-27,0,3,0,0,0,0,4,0,57763,0,0,9,0.0,0,-15109,928,16037,53,True,0,Thiago Alcántara do Nascimento,938,0,0,0,0.0,12,BOU,1110,1080,LIV,1180,1260,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,2.03336,15.666666666666666,1.6435133333333332,4.666666666666667,0.307874,1.3333333333333333,1.2967816666666667,10.0,0.307874,1.3333333333333333,1.2967816666666667,10.0,2022,MID
0,0,0,0,0.0,277,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31,0,15,0,0,0,0,5,0,52723,0,1,2,0.0,0,-5981,721,6702,53,True,0,Thiago Alcántara do Nascimento,938,0,0,0,0.0,12,NEW,1300,1220,LIV,1180,1260,2.7401075,16.25,1.2778827499999998,4.5,2.7401075,16.25,1.2778827499999998,4.5,1.547343,12.0,1.66261875,7.25,1.547343,12.0,1.66261875,7.25,2022,MID
0,0,0,0,0.0,277,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03,0,8,0,0,0,0,6,0,48791,0,0,0,0.0,0,-4586,838,5424,52,False,0,Thiago Alcántara do Nascimento,938,0,0,0,0.0,12,EVE,1070,1040,LIV,1250,1300,2.5951275000000003,16.75,1.12171425,4.0,2.5443240000000005,15.6,1.1510154,4.0,1.4089225,5.5,1.72867375,8.0,1.2355346,5.0,1.767569,7.8,2022,MID
0,0,15,0,25.2,277,0.1533370018005371,0.03,0.0,1.37,87,3,0,4.5,19.6,2022-10-01,88,5,0,0,0,0,9,0,78808,1,3,3,0.0,2,16272,19849,3577,52,True,0,Thiago Alcántara do Nascimento,938,0,2,0,0.0,12,BHA,1150,1200,LIV,1180,1260,2.382680000000001,14.75,1.05846675,6.0,2.3512983333333337,15.0,1.1911278333333333,5.0,1.98039,5.5,1.0134485,5.5,1.8764683333333327,7.0,0.9431293333333334,5.166666666666667,2022,MID
0,0,3,0,2.8,277,0.0,0.02,0.0,3.09,91,3,0,0.5,1.8,2022-10-09,90,1,0,0,0,0,10,0,83238,1,2,3,0.0,2,2420,11866,9446,52,False,0,Thiago Alcántara do Nascimento,938,0,0,0,0.0,12,ARS,1250,1240,LIV,1250,1300,2.5398025,14.0,1.14547425,5.75,2.3227557142857145,14.714285714285714,1.3589195714285716,5.285714285714286,2.0065825,13.75,1.0922545,3.25,2.082265,12.875,0.925426125,3.5,2022,MID
0,0,11,1,1.9,277,0.0,0.03,0.0,0.98,106,0,0,1.9,16.6,2022-10-16,90,13,0,0,0,0,11,0,84280,1,0,1,0.0,2,-853,7215,8068,52,True,1,Thiago Alcántara do Nascimento,938,0,0,0,0.0,12,MCI,1340,1380,LIV,1180,1260,1.51600275,10.5,1.8051465,8.25,2.128055125,13.375,1.541514625,6.375,2.273005,12.25,0.6012212499999999,2.75,2.585195555555556,12.333333333333334,0.6454941111111111,2.6666666666666665,2022,MID
0,0,13,0,29.9,277,0.0598975010216236,0.17,0.01491229981184,1.09,118,0,0,4.9,11.2,2022-10-19,57,19,0,0,0,0,12,0,89579,1,0,1,8.0,1,4047,8220,4173,52,True,0,Thiago Alcántara do Nascimento,938,1,2,0,0.01491229981184,12,WHU,1150,1110,LIV,1180,1260,1.57550525,8.75,1.87213325,12.0,2.113737888888889,12.555555555555555,1.4715122222222223,7.555555555555555,1.70968025,5.25,0.51201125,5.0,1.3216742,4.3,1.0168758,5.1,2022,MID
