assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,POS,Full Name,own_team,gameweek,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,crowds,season
0,0,5,0,11.8,118,0.02,0.02,0.0,0.14,9,0,0,2.1,9.2,2022-08-07 13:00:00+00:00,14,14,0,0,0,0,1,0,10644,0,2,1,0.0,1,0,0,0,55,False,0,3,Enock Mwepu,5,1,MUN,1140,1165,BHA,1150,1200,1,2022
0,0,4,0,10.9,118,0.13,0.13,0.0,0.07,14,0,0,2.1,4.4,2022-08-13 14:00:00+00:00,25,15,0,0,0,0,2,0,11411,0,0,0,6.0,1,-1283,833,2116,55,True,0,3,Enock Mwepu,5,2,NEW,1300,1220,BHA,1140,1200,1,2022
0,0,5,0,0.3,118,0.0,0.0,0.0,0.06,30,0,0,0.7,2.2,2022-08-21 13:00:00+00:00,5,19,0,0,0,0,3,0,10581,0,2,0,4.0,1,-1614,767,2381,54,False,0,3,Enock Mwepu,5,3,WHU,1145,1060,BHA,1150,1200,1,2022
0,0,2,0,0.3,118,0.0,0.0,0.0,0.59,34,0,0,0.0,0.0,2022-08-27 14:00:00+00:00,20,11,0,0,0,0,4,0,9636,0,0,1,0.0,1,-1402,538,1940,54,True,0,3,Enock Mwepu,5,4,LEE,1075,1120,BHA,1140,1200,1,2022
0,0,1,0,1.4,118,0.0,0.0,0.0,0.5,44,2,0,0.9,7.6,2022-08-30 18:30:00+00:00,62,9,0,0,0,0,5,0,9161,1,1,2,0.0,2,-829,426,1255,53,False,0,3,Enock Mwepu,5,5,FUL,1070,1120,BHA,1150,1200,1,2022
1,0,12,0,14.3,118,0.09,0.31,0.22,1.41,53,2,0,6.4,25.4,2022-09-04 13:00:00+00:00,83,10,0,0,0,0,6,0,9174,1,2,5,24.0,5,-403,710,1113,53,True,0,3,Enock Mwepu,5,6,LEI,1110,1120,BHA,1140,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,87,0,0,0.0,0.0,2022-10-01 14:00:00+00:00,0,12,0,0,0,0,9,0,9677,0,3,3,0.0,0,-1136,337,1473,53,False,0,3,Enock Mwepu,5,9,LIV,1180,1260,BHA,1150,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08 16:30:00+00:00,0,18,0,0,0,0,10,0,8349,0,1,0,0.0,0,-1325,63,1388,53,True,0,3,Enock Mwepu,5,10,TOT,1210,1230,BHA,1140,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2022-10-14 19:00:00+00:00,0,4,0,0,0,0,11,0,7245,0,0,2,0.0,0,-1135,17,1152,53,False,0,3,Enock Mwepu,5,11,BRE,1100,1130,BHA,1150,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18 18:30:00+00:00,0,16,0,0,0,0,12,0,6709,0,0,0,0.0,0,-508,0,508,53,True,0,3,Enock Mwepu,5,12,NFO,1100,1105,BHA,1140,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22 14:00:00+00:00,0,13,0,0,0,0,13,0,6474,0,1,3,0.0,0,-304,0,304,53,False,0,3,Enock Mwepu,5,13,MCI,1340,1360,BHA,1150,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,134,0,0,0.0,0.0,2022-10-29 14:00:00+00:00,0,6,0,0,0,0,14,0,6158,0,1,4,0.0,0,-316,0,316,53,True,0,3,Enock Mwepu,5,14,CHE,1220,1220,BHA,1140,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2022-11-05 15:00:00+00:00,0,20,0,0,0,0,15,0,5961,0,3,2,0.0,0,-196,0,196,53,False,0,3,Enock Mwepu,5,15,WOL,1100,1060,BHA,1150,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2022-11-13 14:00:00+00:00,0,2,0,0,0,0,16,0,5835,0,2,1,0.0,0,-135,0,135,53,True,0,3,Enock Mwepu,5,16,AVL,1075,1130,BHA,1140,1200,1,2022
0,0,0,0,0.0,118,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2022-12-26 15:00:00+00:00,0,17,0,0,0,0,17,0,5660,0,3,1,0.0,0,-175,0,175,53,False,0,3,Enock Mwepu,5,17,SOU,1070,1060,BHA,1150,1200,1,2022
