assists,bonus,bps,clean_sheets,creativity,unique_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,gameweek,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,shots,key_passes,npg,npxG,POS,Full Name,own_team,opponent_short_name,opponent_attack,opponent_defense,own_short_name,own_attack,own_defense,season,adjusted_xg,penalties_order
0,0,8,0,26.0,186,0.0742627456784248,0.09,0.0,1.23,9,1,0,4.9,13.0,2023-08-13,80,12,0,0,0,0,1,0,142685,1,1,1,10.0,2,0,0,0,70,True,0,0,1,0,0.0,3,Raheem Sterling,6,LIV,1350,1390,CHE,1080,1170,2023,0.0,
0,0,13,0,30.5,186,0.0535190552473068,0.29,0.0468320474028587,1.8,19,3,0,8.3,15.0,2023-08-20,90,19,0,0,0,0,2,0,181498,1,1,3,37.0,2,7199,25125,17926,70,False,0,1,1,0,0.0468320474028587,3,Raheem Sterling,6,WHU,1055,1150,CHE,1150,1230,2023,0.0468320474028587,
1,3,52,1,26.3,186,0.5586909651756287,1.0,1.2547560930252075,0.43,26,0,2,17.8,72.4,2023-08-25,90,22,0,0,0,0,3,0,329237,1,0,3,79.0,19,124152,154897,30745,70,True,0,5,2,2,1.2547560930252075,3,Raheem Sterling,6,LUT,1060,1120,CHE,1080,1170,2023,1.2547560930252075,
0,0,9,0,26.9,186,0.2203040719032287,0.59,0.2459868639707565,0.71,35,1,0,7.1,3.2,2023-09-02,90,16,0,0,0,0,4,0,1664262,1,1,0,41.0,2,1207952,1241841,33889,72,True,0,3,2,0,0.2459868639707565,3,Raheem Sterling,6,NFO,1125,1080,CHE,1080,1170,2023,0.2459868639707565,
0,0,3,1,37.6,186,0.1873581558465957,0.69,0.5319173336029053,1.19,42,0,0,7.1,2.8,2023-09-17,90,3,0,0,0,0,5,0,1617576,1,0,0,31.0,2,-24923,194526,219449,72,False,1,4,3,0,0.5319173336029053,3,Raheem Sterling,6,BOU,1055,1145,CHE,1150,1230,2023,0.5319173336029053,
0,0,-1,0,1.2,186,0.0,0.21,0.3055874407291412,1.04,55,1,0,6.4,9.6,2023-09-24,90,2,0,0,0,0,6,0,1453721,1,1,0,53.0,2,-169394,80406,249800,72,True,0,1,0,0,0.3055874407291412,3,Raheem Sterling,6,AVL,1220,1350,CHE,1080,1170,2023,0.3055874407291412,
0,0,-3,0,0.8,186,0.0,0.03,0.0,0.77,64,0,0,0.6,0.0,2023-10-02,25,9,0,0,0,0,7,0,1150729,0,2,0,6.0,0,-303270,39560,342830,71,False,1,0,0,0,0.0,3,Raheem Sterling,6,FUL,1050,1060,CHE,1150,1230,2023,0.0,
2,3,40,0,19.3,186,0.0879228264093399,0.49,0.41245037317276,0.56,73,1,1,10.5,38.8,2023-10-07,82,21,0,0,0,0,8,0,903528,1,4,1,47.0,16,-263366,41546,304912,70,False,0,3,1,1,0.41245037317276,3,Raheem Sterling,6,BUR,1050,1040,CHE,1150,1230,2023,0.41245037317276,
0,0,6,0,15.5,186,0.110874593257904,0.09,0.0,0.66,84,1,0,3.9,9.4,2023-10-21,83,1,0,0,0,0,9,0,922823,1,2,2,14.0,2,5377,116786,111409,70,True,0,0,1,0,0.0,3,Raheem Sterling,6,ARS,1370,1360,CHE,1080,1170,2023,0.0,
0,0,13,0,18.3,186,0.039075568318367,0.2,0.4163988828659057,2.16,95,2,0,5.0,7.4,2023-10-28,90,4,0,0,0,0,10,0,849565,1,2,0,24.0,2,-74794,54932,129726,70,True,0,2,1,0,0.4163988828659057,3,Raheem Sterling,6,BRE,1055,1150,CHE,1080,1170,2023,0.4163988828659057,
1,0,13,0,22.4,186,0.5942215323448181,0.34,0.1044233590364456,0.8,110,1,0,7.3,21.8,2023-11-06,90,18,0,0,0,0,11,0,697095,1,4,1,29.0,5,-153465,16264,169729,69,False,0,3,2,0,0.1044233590364456,3,Raheem Sterling,6,TOT,1110,1230,CHE,1150,1230,2023,0.1044233590364456,
0,0,16,0,14.3,186,0.0931562632322311,0.64,0.9643381237983704,2.9,115,4,1,9.6,40.2,2023-11-12,90,13,0,0,0,0,12,0,669738,1,4,4,41.0,6,-33063,31510,64573,69,True,1,2,1,1,0.9643381237983704,3,Raheem Sterling,6,MCI,1360,1370,CHE,1080,1170,2023,0.9643381237983704,
0,0,16,0,6.8,186,0.0,0.24,0.1195133551955223,2.28,127,4,1,7.0,39.6,2023-11-25,86,15,0,0,0,0,13,0,903890,1,1,4,24.0,6,213529,237770,24241,69,False,1,2,0,1,0.1195133551955223,3,Raheem Sterling,6,NEW,1050,1160,CHE,1150,1230,2023,0.1195133551955223,
0,0,4,0,7.8,186,0.0,0.03,0.0,0.2,135,1,0,1.9,3.4,2023-12-03,65,5,0,0,0,0,14,0,1064549,1,2,3,8.0,2,161393,190057,28664,70,True,0,0,0,0,0.0,3,Raheem Sterling,6,BHA,1180,1240,CHE,1080,1170,2023,0.0,
0,0,6,0,25.0,186,0.4374465644359588,0.11,0.0,4.07,150,2,0,3.7,4.2,2023-12-06,90,14,0,0,0,0,15,0,1067503,1,1,2,8.0,2,5823,66402,60579,70,False,0,0,2,0,0.0,3,Raheem Sterling,6,MUN,1130,1120,CHE,1150,1230,2023,0.0,
0,0,2,0,16.1,186,0.0189781840890645,0.1,0.07017283141613,0.16,154,1,0,2.7,3.8,2023-12-10,24,8,0,0,0,0,16,0,1197634,0,0,2,7.0,1,125622,193944,68322,71,False,0,1,1,0,0.07017283141613,3,Raheem Sterling,6,EVE,1125,1065,CHE,1150,1230,2023,0.07017283141613,
1,0,18,1,30.9,186,0.6244637370109558,0.81,0.3102896809577942,0.24,165,0,0,9.2,30.2,2023-12-16,74,23,0,0,0,0,17,0,1261701,1,0,2,31.0,6,53745,144205,90460,71,True,0,1,2,0,0.3102896809577942,3,Raheem Sterling,6,SHU,1020,1060,CHE,1080,1170,2023,0.3102896809577942,
1,0,16,0,32.6,186,0.5921788215637207,1.52,0.5463637113571167,1.31,180,2,0,8.7,25.8,2023-12-24,90,20,0,0,0,0,18,0,1251338,1,1,2,29.0,4,-9098,55656,64754,71,False,1,3,2,0,0.5463637113571167,3,Raheem Sterling,6,WOL,1085,1115,CHE,1150,1230,2023,0.5463637113571167,
0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-12-27,0,7,0,0,0,0,19,0,971718,0,1,2,0.0,0,-270549,11200,281749,71,True,0,0,0,0,0.0,3,Raheem Sterling,6,CRY,1120,1085,CHE,1080,1170,2023,0.0,
0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-12-30,0,22,0,0,0,0,20,0,937570,0,3,2,0.0,0,-45195,45613,90808,71,False,0,0,0,0,0.0,3,Raheem Sterling,6,LUT,1020,1090,CHE,1150,1230,2023,0.0,
1,0,7,1,3.4,186,0.0,0.46,0.5361906290054321,0.55,206,0,0,3.8,4.4,2024-01-13,76,9,0,0,0,0,21,0,887017,1,0,1,30.0,6,-58530,77062,135592,71,True,0,3,0,0,0.5361906290054321,3,Raheem Sterling,6,FUL,1180,1170,CHE,1080,1170,2023,0.5361906290054321,
0,0,2,0,2.6,186,0.0,0.07,0.0,2.93,219,4,0,1.2,7.0,2024-01-31,90,12,0,0,0,0,22,0,824206,1,1,4,2.0,2,-64028,20645,84673,71,False,0,0,0,0,0.0,3,Raheem Sterling,6,LIV,1210,1270,CHE,1150,1230,2023,0.0,
0,0,-4,0,3.5,186,0.0,0.26,0.4168873131275177,0.93,226,3,0,1.4,0.0,2024-02-04,71,20,0,0,0,0,23,0,787537,1,4,2,14.0,2,-38438,9883,48321,71,True,0,2,0,0,0.4168873131275177,3,Raheem Sterling,6,WOL,1105,1100,CHE,1080,1170,2023,0.4168873131275177,
0,0,3,0,14.4,186,0.0632997080683708,0.25,0.1200589463114738,0.07,232,0,0,2.3,3.6,2024-02-12,11,7,0,0,0,0,24,0,707507,0,3,1,5.0,1,-80821,5566,86387,70,False,0,1,1,0,0.1200589463114738,3,Raheem Sterling,6,CRY,1080,1060,CHE,1150,1230,2023,0.1200589463114738,
0,0,21,1,0.7,186,0.0,0.48,0.84187251329422,1.97,246,0,1,8.5,39.6,2024-02-17,63,13,0,0,0,0,25,0,628158,1,1,1,45.0,8,-74713,3260,77973,69,False,0,3,0,1,0.84187251329422,3,Raheem Sterling,6,MCI,1350,1360,CHE,1150,1230,2023,0.84187251329422,
0,0,1,0,10.8,186,0.0496568009257316,0.02,0.0,0.0,261,0,0,2.4,5.2,2024-03-02,11,4,0,0,0,0,27,0,621253,0,2,2,8.0,1,3215,16917,13702,69,False,0,0,1,0,0.0,3,Raheem Sterling,6,BRE,1110,1090,CHE,1150,1230,2023,0.0,
0,0,0,0,13.8,186,0.0440075024962425,0.28,0.4469359219074249,0.61,275,1,0,4.1,0.8,2024-03-11,70,15,0,0,0,0,28,0,607505,1,2,3,26.0,1,-14588,8259,22847,69,True,1,3,1,0,0.4469359219074249,3,Raheem Sterling,6,NEW,1210,1355,CHE,1080,1170,2023,0.4469359219074249,
1,0,12,0,16.8,186,0.3615924715995788,0.81,0.382199227809906,0.46,294,1,0,6.1,19.0,2024-03-30,17,21,0,0,0,0,30,0,605930,0,2,2,25.0,4,8634,18984,10350,69,True,0,3,1,0,0.382199227809906,3,Raheem Sterling,6,BUR,1050,1050,CHE,1080,1170,2023,0.382199227809906,
0,0,1,0,2.2,186,0.0,0.08,0.0,0.0,307,0,0,1.3,0.4,2024-04-04,19,14,0,0,0,0,31,0,593910,0,3,4,10.0,1,-12069,2234,14303,69,True,0,0,0,0,0.0,3,Raheem Sterling,6,MUN,1210,1230,CHE,1080,1170,2023,0.0,
0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2024-04-07,0,23,0,0,0,0,32,0,583678,0,2,2,0.0,0,-10688,4495,15183,69,False,0,0,0,0,0.0,3,Raheem Sterling,6,SHU,1045,1020,CHE,1150,1230,2023,0.0,
0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,325,0,0,0.0,0.0,2024-04-15,0,8,0,0,0,0,33,0,566817,0,0,6,0.0,0,-17402,2297,19699,68,True,0,0,0,0,0.0,3,Raheem Sterling,6,EVE,1125,1080,CHE,1080,1170,2023,0.0,
0,0,-3,0,1.4,186,0.0,0.05,0.0530782155692577,0.67,281,1,0,1.1,0.6,2024-04-23,24,1,0,0,0,0,34,0,542893,0,0,5,9.0,1,-23185,583,23768,68,False,0,1,0,0,0.0530782155692577,3,Raheem Sterling,6,ARS,1370,1330,CHE,1150,1230,2023,0.0530782155692577,
0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2024-04-27,0,2,0,0,0,0,35,0,541745,0,2,2,0.0,0,-3206,9050,12256,68,False,0,0,0,0,0.0,3,Raheem Sterling,6,AVL,1140,1180,CHE,1150,1230,2023,0.0,
0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2024-05-02,0,18,0,0,0,0,35,0,541745,0,0,2,0.0,0,-3206,9050,12256,68,True,0,0,0,0,0.0,3,Raheem Sterling,6,TOT,1150,1310,CHE,1080,1170,2023,0.0,
0,0,0,0,0.0,186,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2024-05-05,0,19,0,0,0,0,36,0,526992,0,0,5,0.0,0,-14375,71,14446,68,True,0,0,0,0,0.0,3,Raheem Sterling,6,WHU,1140,1150,CHE,1080,1170,2023,0.0,
0,0,26,0,12.3,186,0.4627650380134582,0.32,0.0728753507137298,0.08,367,1,1,7.2,38.6,2024-05-11,17,16,0,0,0,0,37,0,522093,0,3,2,21.0,6,-5497,3660,9157,68,False,0,1,1,1,0.0728753507137298,3,Raheem Sterling,6,NFO,1050,1080,CHE,1150,1230,2023,0.0728753507137298,
0,0,-2,0,0.1,186,0.0,0.04,0.045160386711359,0.58,332,1,0,0.9,1.4,2024-05-15,21,5,0,0,0,0,37,0,522093,0,2,1,7.0,0,-5497,3660,9157,68,False,1,1,0,0,0.045160386711359,3,Raheem Sterling,6,BHA,1070,1135,CHE,1150,1230,2023,0.045160386711359,
0,2,28,0,33.4,186,0.2975983619689941,0.13,0.3295019268989563,1.47,375,1,1,10.1,41.6,2024-05-19,63,3,0,0,0,0,38,0,524354,1,1,2,26.0,9,1548,5519,3971,68,True,0,2,3,1,0.3295019268989563,3,Raheem Sterling,6,BOU,1130,1075,CHE,1080,1170,2023,0.3295019268989563,
