h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
h,0.720721,1.60566,0.720721,0.844493,"{'att': 257, 'def': 21}","{'att': 268, 'def': 23}",6,5,0,2,0.5972,l,2022-11-12,0,0,1,0,-0.1237720000000001,1.4141372499999998,4.25,1.4389857499999998,6.75,1.3480922142857141,4.285714285714286,1.1374786428571428,5.571428571428571
a,1.02652,1.88828,0.265347,1.88828,"{'att': 371, 'def': 19}","{'att': 197, 'def': 26}",1,14,1,3,0.7037,l,2022-12-26,0,0,1,0,-1.622933,0.9726949999999998,4.75,1.2802357500000001,6.0,1.3062674666666667,4.4,1.1686907333333332,5.533333333333333
h,1.13979,1.51436,1.13979,1.51436,"{'att': 200, 'def': 20}","{'att': 274, 'def': 9}",5,7,0,2,1.0096,l,2022-12-30,0,0,1,0,-0.3745699999999998,0.7350374999999998,3.25,1.5696949999999998,8.5,1.28878325,4.1875,1.2136650625,6.0625
a,1.29245,1.2577,0.531284,1.2577,"{'att': 259, 'def': 27}","{'att': 98, 'def': 23}",3,7,2,2,1.4064,d,2023-01-04,0,1,0,1,-0.7264160000000001,0.7699024999999998,3.25,1.5104349999999998,8.75,1.344633375,4.375,1.1466006875,5.8125
a,0.735105,0.806232,0.735105,0.806232,"{'att': 311, 'def': 21}","{'att': 199, 'def': 13}",7,5,0,1,1.2308,l,2023-01-14,0,0,1,0,-0.0711269999999999,1.0448702499999998,3.75,1.5665,8.25,1.29501525,4.125,1.1019756875,6.0
h,2.46879,0.286826,2.46879,0.286826,"{'att': 424, 'def': 20}","{'att': 200, 'def': 19}",3,4,2,0,2.8585,w,2023-01-21,1,0,0,3,2.181964,1.04846625,4.0,1.3666429999999998,8.25,1.2929196875000002,4.1875,1.0382120625,6.1875
a,1.27831,1.22883,1.27831,1.22883,"{'att': 275, 'def': 26}","{'att': 161, 'def': 20}",4,6,1,1,1.39,d,2023-02-04,0,1,0,1,0.0494799999999999,1.4090337499999999,4.5,0.9662795,5.75,1.42630725,4.1875,1.037104,6.1875
h,1.07615,0.900465,1.07615,0.900465,"{'att': 384, 'def': 18}","{'att': 113, 'def': 20}",6,10,1,1,1.5019,d,2023-02-11,0,1,0,1,0.1756849999999999,1.4436637499999998,4.25,0.894897,5.5,1.41103475,4.25,1.0687005625000001,6.1875
a,0.365173,1.43042,0.365173,1.43042,"{'att': 303, 'def': 28}","{'att': 178, 'def': 27}",3,8,0,2,0.4648,l,2023-02-19,0,0,1,0,-1.065247,1.3895887499999997,5.0,0.8055882500000001,6.25,1.389569125,4.5625,1.0807713125,6.5625
h,3.05032,0.350849,3.05032,0.350849,"{'att': 229, 'def': 22}","{'att': 191, 'def': 13}",13,3,4,0,2.9177,w,2023-02-25,1,0,0,3,2.699471,1.2971057499999998,4.0,0.96163525,7.0,1.371433,4.625,1.1453144375,6.875
a,0.250045,3.49993,0.250045,2.73876,"{'att': 426, 'def': 22}","{'att': 199, 'def': 19}",3,9,0,4,0.0145999999999999,l,2023-03-04,0,0,1,0,-2.488715,1.4424882499999998,6.5,0.9776410000000001,6.75,1.4971192500000001,5.1875,1.13124325,6.4375
h,2.14634,1.99139,1.38517,1.99139,"{'att': 334, 'def': 27}","{'att': 230, 'def': 10}",3,10,1,1,1.4631999999999998,d,2023-03-12,0,1,0,1,-0.60622,1.1854219999999998,6.25,1.545416,7.5,1.2979495625000002,4.9375,1.315623375,6.6875
h,1.40363,0.318261,1.40363,0.318261,"{'att': 332, 'def': 37}","{'att': 225, 'def': 29}",3,3,1,0,2.3067,w,2023-04-02,1,0,0,3,1.085369,1.4529694999999998,5.5,1.81814725,7.5,1.3253914375,4.625,1.4073053125,7.1875
h,0.83342,2.84091,0.83342,2.84091,"{'att': 278, 'def': 24}","{'att': 159, 'def': 25}",3,11,1,5,0.2293,l,2023-04-05,0,0,1,0,-2.00749,1.7125837499999996,5.5,1.5401075000000002,6.25,1.2577126875,4.5625,1.287155375,6.875
a,1.23261,0.456524,1.23261,0.456524,"{'att': 315, 'def': 19}","{'att': 77, 'def': 18}",4,9,1,0,2.0868,w,2023-04-08,1,0,0,3,0.776086,1.1583587499999997,3.0,2.16262275,8.25,1.1862295625000001,4.3125,1.4190595625,7.3125
h,1.96095,2.71782,1.19978,1.95665,"{'att': 316, 'def': 20}","{'att': 104, 'def': 16}",4,10,2,2,0.7921,d,2023-04-16,0,1,0,1,-0.7568699999999999,1.4039999999999997,3.25,1.40177125,8.25,1.2007470625,4.25,1.3381298125,7.5
a,2.52322,0.974687,2.52322,0.974687,"{'att': 308, 'def': 22}","{'att': 159, 'def': 17}",8,8,4,0,2.4041999999999994,w,2023-04-23,1,0,0,3,1.548533,1.3576524999999997,3.5,1.58337875,8.25,1.3112702500000002,4.4375,1.4434035625000001,7.5625
h,0.939348,1.7045,0.939348,1.7045,"{'att': 491, 'def': 19}","{'att': 153, 'def': 32}",2,12,1,2,0.7462,l,2023-04-26,0,0,1,0,-0.7651519999999999,1.6375499999999998,4.75,1.7474852500000002,9.5,1.4239264375,4.5625,1.40396775,7.75
a,1.98262,2.31888,1.98262,1.55771,"{'att': 245, 'def': 28}","{'att': 151, 'def': 20}",1,13,3,4,1.1248999999999998,l,2023-04-29,0,0,1,0,0.4249100000000001,1.6640319999999997,4.5,1.46338275,9.75,1.4184781874999999,4.625,1.3924815,7.625
a,0.492075,2.99908,0.492075,2.99908,"{'att': 393, 'def': 12}","{'att': 164, 'def': 24}",2,15,0,3,0.123,l,2023-05-03,0,0,1,0,-2.5070050000000004,1.8515344999999996,3.75,1.9289717499999999,10.75,1.4711550625,4.375,1.442764,8.0
h,1.76618,1.1942,1.76618,1.1942,"{'att': 375, 'def': 13}","{'att': 178, 'def': 23}",4,15,1,0,1.8431,w,2023-05-07,1,0,0,3,0.5719800000000002,1.48431575,3.25,1.99928675,12.0,1.421131625,4.3125,1.55160025,8.5
a,0.203312,4.42571,0.203312,4.42571,"{'att': 287, 'def': 15}","{'att': 246, 'def': 19}",2,7,0,2,0.0057,l,2023-05-14,0,0,1,0,-4.222397999999999,1.29505575,2.25,2.054165,13.75,1.4855738125,4.125,1.5758482500000002,9.125
h,2.48001,0.645828,2.48001,0.645828,"{'att': 165, 'def': 17}","{'att': 287, 'def': 29}",15,8,3,1,2.6020000000000003,w,2023-05-21,1,0,0,3,1.834182,1.1110467499999999,2.25,2.7344675,12.5,1.3439814375,4.0625,1.8345285,9.3125
a,0.970352,2.03013,0.970352,2.03013,"{'att': 313, 'def': 20}","{'att': 308, 'def': 21}",8,8,1,2,0.6372,l,2023-05-28,0,0,1,0,-1.059778,1.2353942499999997,5.75,2.3162045,11.25,1.4190876874999998,4.75,1.7980908750000002,9.4375
a,1.4834,1.51025,1.4834,1.51025,"{'att': 292, 'def': 30}","{'att': 138, 'def': 27}",8,9,1,1,1.2985,d,2023-08-12,0,1,0,1,-0.02685,1.3549634999999998,7.25,2.073967,9.5,1.4124753125,4.875,1.8686949375000002,9.3125
h,1.71234,1.60916,0.951168,0.847993,"{'att': 351, 'def': 13}","{'att': 116, 'def': 22}",3,9,3,1,1.4746,w,2023-08-20,1,0,0,3,0.103175,1.2842684999999998,8.25,2.1529795,8.0,1.4823645,5.1875,1.8736843125,9.375
a,2.9527,1.3743,2.9527,1.3743,"{'att': 283, 'def': 10}","{'att': 80, 'def': 21}",7,23,3,1,2.4210000000000003,w,2023-08-26,1,0,0,3,1.5784,1.6615254999999998,8.5,1.4488420000000002,8.5,1.39874075,4.5625,1.95232875,9.75
a,1.22528,2.02244,1.22528,2.02244,"{'att': 158, 'def': 23}","{'att': 341, 'def': 16}",6,8,2,1,0.7612,w,2023-09-01,1,0,0,3,-0.7971600000000001,1.7796979999999998,6.5,1.6309600000000004,12.25,1.5676566875,4.8125,1.819476875,10.625
h,0.895632,4.15046,0.895632,4.15046,"{'att': 338, 'def': 8}","{'att': 228, 'def': 20}",1,16,1,3,0.0721,l,2023-09-16,0,0,1,0,-3.254828,1.84343,6.0,1.6290375000000004,12.25,1.5100904375,5.0,1.8214175000000001,10.5
a,1.53878,4.14262,1.53878,3.38145,"{'att': 368, 'def': 20}","{'att': 212, 'def': 35}",1,14,1,3,0.1954,l,2023-09-24,0,0,1,0,-1.84267,1.6964879999999998,4.25,2.28909,14.0,1.4783405625000001,4.875,2.0609299375,11.3125
h,3.19753,0.911997,3.19753,0.911997,"{'att': 226, 'def': 16}","{'att': 319, 'def': 15}",16,5,2,0,2.6957,w,2023-09-30,1,0,0,3,2.285533,1.6530979999999997,3.75,2.9224550000000002,15.25,1.5224255625,4.75,2.1422868125,11.5
h,0.931345,1.97865,0.931345,1.97865,"{'att': 359, 'def': 14}","{'att': 145, 'def': 23}",2,6,2,2,0.5097,d,2023-10-08,0,1,0,1,-1.0473050000000002,1.7143054999999998,6.0,2.80687925,10.75,1.6452330625,5.5,2.170753875,11.25
a,0.659622,2.34143,0.659622,1.58026,"{'att': 274, 'def': 19}","{'att': 201, 'def': 17}",4,9,1,4,0.2928,l,2023-10-22,0,0,1,0,-0.920638,1.64082175,5.0,2.79593175,10.25,1.58088275,5.375,2.1245557500000003,11.0
h,0.618578,0.733813,0.618578,0.733813,"{'att': 207, 'def': 16}","{'att': 392, 'def': 26}",5,3,0,1,1.1855,l,2023-10-29,0,0,1,0,-0.115235,1.58181925,5.75,2.3436742500000003,8.5,1.464407875,5.125,2.2099771875,11.0625
a,1.75505,1.82944,1.75505,1.82944,"{'att': 306, 'def': 23}","{'att': 168, 'def': 14}",6,9,2,3,1.3148,l,2023-11-04,0,0,1,0,-0.0743899999999999,1.35176875,6.75,1.4914725000000002,5.75,1.44435975,5.3125,2.14930925,10.5
h,2.06402,1.42128,2.06402,1.42128,"{'att': 253, 'def': 16}","{'att': 321, 'def': 17}",5,4,3,2,1.8349,w,2023-11-12,1,0,0,3,0.6427400000000001,0.9911487499999998,4.25,1.72083325,6.75,1.430136625,5.625,2.11871925,10.25
a,1.36963,1.44228,1.36963,0.681108,"{'att': 320, 'def': 14}","{'att': 268, 'def': 25}",2,2,2,1,1.2716,w,2023-11-25,1,0,0,3,0.6885219999999999,1.2743175,5.0,1.5814907500000002,6.25,1.5283831875,5.8125,2.02010675,9.5625
h,1.1466,0.987682,1.1466,0.987682,"{'att': 238, 'def': 24}","{'att': 327, 'def': 22}",5,7,1,1,1.4552,d,2023-12-03,0,1,0,1,0.1589180000000001,1.4518194999999996,4.5,1.3567032500000002,4.5,1.5035988125,5.6875,2.0356117499999997,8.75
a,1.7409,1.61268,1.7409,1.61268,"{'att': 314, 'def': 17}","{'att': 122, 'def': 29}",1,24,2,1,1.4973,w,2023-12-07,1,0,0,3,0.12822,1.5838249999999998,4.5,1.4201705000000002,5.5,1.5625543124999999,5.875,1.820735,8.75
a,0.983,2.1884,0.983,2.1884,"{'att': 485, 'def': 24}","{'att': 279, 'def': 15}",5,10,0,5,0.5613,l,2023-12-10,0,0,1,0,-1.2054,1.5802874999999998,3.25,1.3659805000000003,9.25,1.5163599375,5.0,1.88116325,9.75
h,1.03828,0.556206,1.03828,0.556206,"{'att': 289, 'def': 25}","{'att': 217, 'def': 27}",4,9,3,0,1.7898,w,2023-12-17,1,0,0,3,0.4820740000000001,1.3100324999999997,3.25,1.5577605,10.75,1.5171504375,4.8125,1.8910551249999998,9.875
h,1.51468,0.730496,1.51468,0.730496,"{'att': 349, 'def': 21}","{'att': 153, 'def': 25}",4,7,2,0,2.0373,w,2023-12-23,1,0,0,3,0.784184,1.2271949999999998,3.75,1.336242,12.5,1.4893304375,4.5625,1.8314273749999999,9.875
a,1.59711,2.7884,0.835941,2.7884,"{'att': 302, 'def': 9}","{'att': 136, 'def': 26}",1,27,2,0,0.6319,w,2023-12-28,1,0,0,3,-1.952459,1.3192149999999998,3.5,1.2719455000000002,12.5,1.4769766874999999,4.625,1.776510875,9.75
h,0.9831,2.1552,0.9831,2.1552,"{'att': 490, 'def': 13}","{'att': 214, 'def': 21}",4,17,0,0,0.5831999999999999,d,2024-01-02,0,1,0,1,-1.1721,1.2832674999999998,3.5,1.5658755000000002,13.25,1.3922523125,4.25,1.864892125,10.0
a,2.4241,2.61362,1.66293,1.85245,"{'att': 271, 'def': 24}","{'att': 196, 'def': 23}",5,9,2,2,1.2503,d,2024-01-21,0,1,0,1,-0.1895199999999999,1.2832925,3.25,1.5575755000000002,15.0,1.3771160625,4.125,1.873189625,10.5625
h,1.3128,1.13487,0.551632,1.13487,"{'att': 216, 'def': 23}","{'att': 251, 'def': 31}",2,5,1,1,1.5501,d,2024-02-01,0,1,0,1,-0.583238,1.6297474999999997,3.5,2.071929,15.0,1.4726453124999999,4.375,1.7771371249999999,10.125
a,1.1807,0.96721,1.1807,0.96721,"{'att': 304, 'def': 14}","{'att': 221, 'def': 25}",3,9,0,3,1.5096,l,2024-02-04,0,0,1,0,0.21349,1.5792774999999997,3.0,2.1730225,14.5,1.4585215625,4.4375,1.58915275,9.5625
h,0.191065,3.99893,0.191065,3.23776,"{'att': 436, 'def': 20}","{'att': 143, 'def': 21}",1,24,0,6,0.0163,l,2024-02-11,0,0,1,0,-3.046695,1.4751749999999997,3.5,1.7177250000000002,10.0,1.3324696875,3.625,1.5926035625,9.8125
a,0.520016,2.66942,0.520016,2.66942,"{'att': 221, 'def': 27}","{'att': 221, 'def': 16}",3,9,0,2,0.1861,l,2024-02-17,0,0,1,0,-2.149404,1.2771662499999996,2.75,2.1786575000000004,11.75,1.2862021875,3.5625,1.7188710625,10.9375
h,2.06873,1.33683,2.06873,1.33683,"{'att': 286, 'def': 20}","{'att': 168, 'def': 26}",5,11,4,2,1.9592,w,2024-02-26,1,0,0,3,0.7319,0.8011452499999998,2.25,2.1926075000000003,11.75,1.2774768125,3.5,1.7393704374999999,10.9375
a,2.17948,3.12075,2.17948,2.35958,"{'att': 299, 'def': 14}","{'att': 203, 'def': 19}",4,9,3,1,0.7793000000000001,w,2024-03-02,1,0,0,3,-0.1800999999999999,0.9901277499999999,3.0,2.2430975,13.25,1.3681113125,3.5,1.777059,11.4375
h,1.87414,0.88131,1.87414,0.88131,"{'att': 206, 'def': 24}","{'att': 230, 'def': 31}",7,10,2,2,2.0847,d,2024-03-10,0,1,0,1,0.99283,1.2398227499999996,3.25,2.7814825,13.25,1.3946381875,3.375,1.857765875,11.4375
h,1.32829,0.911274,1.32829,0.911274,"{'att': 320, 'def': 27}","{'att': 129, 'def': 19}",7,17,1,1,1.684,d,2024-03-17,0,1,0,1,0.4170159999999999,1.6605914999999998,4.75,2.0020775000000004,9.75,1.3827706875,3.5,1.8240177499999999,11.8125
a,0.994584,3.80922,0.994584,2.28688,"{'att': 248, 'def': 19}","{'att': 163, 'def': 24}",3,16,3,4,0.1363,l,2024-03-30,0,0,1,0,-1.292296,1.8626599999999998,5.75,1.5625410000000002,11.75,1.3801869375,3.8125,1.790829875,12.75
h,1.47017,1.39423,1.47017,1.39423,"{'att': 342, 'def': 24}","{'att': 158, 'def': 28}",4,22,1,1,1.411,d,2024-04-02,0,1,0,1,0.0759399999999999,1.5941234999999996,5.25,2.1806385,13.0,1.3706859375,3.6875,1.967176,13.3125
a,1.14133,1.78341,0.380163,1.02224,"{'att': 378, 'def': 33}","{'att': 219, 'def': 25}",3,12,2,1,0.7492000000000001,w,2024-04-06,1,0,0,3,-0.642077,1.4167959999999997,5.25,1.7490085000000002,16.25,1.3537653125,3.875,1.953522875,13.1875
h,1.45307,3.61413,1.45307,3.61413,"{'att': 237, 'def': 17}","{'att': 293, 'def': 22}",3,10,0,2,0.27,l,2024-04-14,0,0,1,0,-2.16106,1.2335934999999996,4.25,1.9745335000000002,16.75,1.3636609375,3.75,1.9282110000000001,13.3125
a,1.34536,3.7185,1.34536,3.7185,"{'att': 398, 'def': 27}","{'att': 245, 'def': 27}",2,12,2,5,0.1866,l,2024-04-21,0,0,1,0,-2.37314,1.2647884999999996,3.25,2.6502475000000003,15.0,1.3895853125,3.6875,2.11933125,13.375
h,0.794025,2.29298,0.794025,2.29298,"{'att': 377, 'def': 19}","{'att': 130, 'def': 25}",5,20,2,2,0.4667,d,2024-04-27,0,1,0,1,-1.498955,1.3524824999999996,3.0,2.6275675000000005,14.0,1.3790028125,3.5625,2.3060815,13.6875
a,0.893899,4.21838,0.893899,4.21838,"{'att': 472, 'def': 23}","{'att': 168, 'def': 25}",4,10,0,5,0.0915999999999999,l,2024-05-05,0,0,1,0,-3.324481,1.1834462499999996,3.25,2.8522550000000004,13.5,1.32881,3.8125,2.2751177499999997,13.25
h,3.71009,0.640456,3.71009,0.640456,"{'att': 182, 'def': 19}","{'att': 263, 'def': 27}",8,5,3,1,2.9062,w,2024-05-11,1,0,0,3,3.069634,1.1215884999999997,3.5,3.4609975000000004,13.0,1.3232349375,3.8125,2.4040665000000003,12.8125
a,0.240159,2.31504,0.240159,2.31504,"{'att': 315, 'def': 5}","{'att': 192, 'def': 24}",0,16,1,3,0.1573,l,2024-05-19,0,0,1,0,-2.0748810000000004,1.6858434999999996,4.75,2.7175790000000006,11.75,1.4036093125,4.0,2.28074375,12.5625
h,2.8047,2.6703,2.04353,2.6703,"{'att': 224, 'def': 24}","{'att': 260, 'def': 23}",5,8,1,2,1.469,l,2024-08-17,0,0,1,0,-0.62677,1.4095432499999998,4.25,2.3667140000000004,12.75,1.33656925,3.875,2.354504375,13.25
a,1.53421,1.3761,1.53421,1.3761,"{'att': 302, 'def': 22}","{'att': 235, 'def': 34}",5,6,2,0,1.4699,w,2024-08-24,1,0,0,3,0.1581099999999999,1.9122119999999996,4.25,2.4610440000000002,9.75,1.43806925,4.0,2.4609475,13.1875
h,0.947201,3.19297,0.947201,3.19297,"{'att': 353, 'def': 17}","{'att': 194, 'def': 16}",5,21,1,3,0.2524,l,2024-08-31,0,0,1,0,-2.245769,2.0722897499999995,4.5,1.7504740000000005,8.75,1.5220158124999998,4.25,2.297020625,12.0625
a,0.682719,2.88601,0.682719,2.88601,"{'att': 213, 'def': 31}","{'att': 164, 'def': 35}",4,6,1,1,0.2015,d,2024-09-14,0,1,0,1,-2.203291,1.3815674999999996,3.75,2.3886025,12.75,1.548714875,4.375,2.3297425,12.8125
h,0.758267,2.39727,0.758267,2.39727,"{'att': 301, 'def': 31}","{'att': 277, 'def': 17}",12,9,0,3,0.3833999999999999,l,2024-09-21,0,0,1,0,-1.6390029999999998,1.4922074999999997,4.75,2.5313450000000004,10.25,1.4620891875,4.3125,2.42656625,12.5
a,0.878617,0.370222,0.878617,0.370222,"{'att': 277, 'def': 10}","{'att': 181, 'def': 18}",12,7,1,1,1.7666,d,2024-09-28,0,1,0,1,0.5083949999999999,0.9805992499999996,6.5,2.4630875000000003,10.5,1.373263375,4.8125,2.38134875,12.5
h,4.39402,1.18463,4.39402,1.18463,"{'att': 244, 'def': 15}","{'att': 337, 'def': 23}",6,6,4,1,2.8891,w,2024-10-05,1,0,0,3,3.20939,0.8167009999999996,8.25,2.211618,10.75,1.3110431875,5.125,2.3494057500000003,12.3125
a,0.858803,1.44052,0.858803,1.44052,"{'att': 208, 'def': 24}","{'att': 197, 'def': 32}",6,11,1,4,0.9253,l,2024-10-19,0,0,1,0,-0.581717,1.6784057499999996,8.5,1.7095330000000004,7.0,1.5026513125,5.0625,2.3664905000000003,11.625
h,2.99312,2.62598,2.23195,2.62598,"{'att': 274, 'def': 13}","{'att': 216, 'def': 21}",7,7,2,1,1.6669999999999998,w,2024-10-27,1,0,0,3,-0.3940300000000003,1.7224267499999997,9.0,1.3481605000000005,8.25,1.4941650000000002,5.25,2.21844675,11.3125
a,0.132317,2.35011,0.132317,2.35011,"{'att': 196, 'def': 15}","{'att': 227, 'def': 16}",2,11,0,3,0.1008,l,2024-11-02,0,0,1,0,-2.217793,2.2811399999999997,7.75,1.4053380000000004,7.75,1.589349375,5.4375,2.295431125,10.375
h,1.1237,0.865983,1.1237,0.865983,"{'att': 213, 'def': 21}","{'att': 200, 'def': 18}",8,7,0,0,1.5993,d,2024-11-09,0,1,0,1,0.257717,2.0945649999999993,5.25,1.9003100000000006,8.75,1.5262860625,5.375,2.330849875,10.3125
a,0.942824,1.49781,0.942824,1.49781,"{'att': 254, 'def': 18}","{'att': 274, 'def': 29}",5,6,2,0,0.8991,w,2024-11-25,1,0,0,3,-0.5549860000000001,1.2769849999999994,5.75,1.8206482500000005,9.0,1.5057004375,5.6875,2.1590906875,10.125
h,1.23539,3.99935,1.23539,2.47701,"{'att': 249, 'def': 18}","{'att': 168, 'def': 14}",3,6,2,5,0.1265,l,2024-11-30,0,0,1,0,-1.24162,1.2979902499999996,5.5,1.8349707500000005,7.75,1.4805419375000002,5.875,2.0202975625,9.75
a,2.87716,2.78061,2.87716,2.78061,"{'att': 230, 'def': 18}","{'att': 292, 'def': 29}",14,4,1,3,1.4368999999999998,l,2024-12-03,0,0,1,0,0.0965500000000001,0.8585577499999996,4.5,2.1783132500000004,7.5,1.50812725,5.75,2.1269456875,8.875
h,1.19808,1.47567,1.19808,1.47567,"{'att': 208, 'def': 23}","{'att': 217, 'def': 27}",7,6,2,1,1.1481,w,2024-12-09,1,0,0,3,-0.27759,1.5447684999999995,7.5,2.2859382500000005,5.75,1.6320810625,6.375,2.0370850625,8.5
a,1.81827,2.04842,1.0571,2.04842,"{'att': 207, 'def': 19}","{'att': 218, 'def': 19}",6,10,1,1,1.2479999999999998,d,2024-12-16,0,1,0,1,-0.9913200000000002,1.5633634999999997,7.25,2.4383600000000003,5.5,1.4750804375000002,6.3125,2.0892859375,8.5625
h,1.22937,1.34379,1.22937,1.34379,"{'att': 237, 'def': 25}","{'att': 229, 'def': 37}",6,13,1,1,1.2192,d,2024-12-21,0,1,0,1,-0.1144199999999999,1.7822249999999995,7.5,2.5760125000000005,6.5,1.573712375,6.6875,2.0726221875,8.1875
a,1.90111,2.19833,1.90111,2.19833,"{'att': 264, 'def': 14}","{'att': 231, 'def': 29}",6,9,1,0,1.1689,w,2024-12-26,1,0,0,3,-0.2972199999999998,1.7807199999999996,8.25,1.9121225000000004,8.25,1.4752542499999999,6.75,1.9897153125,8.5
h,0.518279,3.29868,0.518279,3.29868,"{'att': 269, 'def': 19}","{'att': 281, 'def': 28}",3,16,0,5,0.0962,l,2024-12-29,0,0,1,0,-2.780401,1.5367074999999997,6.25,1.7665525000000004,9.5,1.4981855000000002,6.8125,2.0411046875,8.6875
a,1.53286,1.97986,1.53286,1.97986,"{'att': 318, 'def': 27}","{'att': 279, 'def': 19}",7,9,1,4,1.0315,l,2025-01-04,0,0,1,0,-0.447,1.3667572499999996,5.25,2.2223050000000004,12.0,1.4713778750000002,6.6875,2.0477115625,8.375
h,0.937322,2.83581,0.937322,2.83581,"{'att': 294, 'def': 17}","{'att': 277, 'def': 32}",2,9,3,2,0.2557,w,2025-01-14,1,0,0,3,-1.898488,1.2954047499999994,5.5,2.2051650000000005,11.75,1.5245116875,6.875,1.9910771875,8.5625
