h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
a,0.768467,1.1601,0.768467,1.1601,"{'att': 243, 'def': 31}","{'att': 224, 'def': 25}",7,8,2,3,0.954,l,2024-01-30,0,0,1,0,-0.3916329999999999,1.7852175,4.75,1.65014375,7.5,0.9887249625,4.625,2.2104220624999997,9.0
h,1.52784,2.99015,1.52784,2.99015,"{'att': 464, 'def': 19}","{'att': 192, 'def': 14}",7,5,0,5,0.4546,l,2024-02-03,0,0,1,0,-1.4623099999999998,1.8157945,6.0,1.63551625,7.0,1.00054215,4.75,1.9636658125,8.8125
a,1.98283,1.76215,1.22166,1.00099,"{'att': 269, 'def': 18}","{'att': 64, 'def': 16}",4,9,3,1,1.5505,w,2024-02-10,1,0,0,3,0.2206699999999999,1.2932845,6.0,2.20416,7.5,1.0390323375,4.875,1.9507045625,8.125
h,0.586214,3.35549,0.586214,3.35549,"{'att': 386, 'def': 2}","{'att': 101, 'def': 17}",3,15,0,5,0.0842,l,2024-02-18,0,0,1,0,-2.769276,1.7231892500000001,6.75,2.0841250000000002,6.75,1.14722115,5.125,1.9192064375,8.125
a,0.654342,1.21618,0.654342,1.21618,"{'att': 394, 'def': 15}","{'att': 177, 'def': 11}",5,7,0,1,0.8488,l,2024-02-25,0,0,1,0,-0.5618380000000001,1.21633775,5.25,2.3169725,9.25,1.095688275,4.875,2.0375576875,8.625
h,0.201374,2.47294,0.201374,2.47294,"{'att': 449, 'def': 12}","{'att': 110, 'def': 9}",2,22,0,6,0.1286,l,2024-03-04,0,0,1,0,-2.271566,1.1878065,4.75,2.3309925,9.0,1.1348249375000001,5.125,1.9238839375,8.5
a,1.91752,3.92657,1.91752,3.1654,"{'att': 208, 'def': 11}","{'att': 103, 'def': 21}",2,15,2,2,0.3884999999999999,d,2024-03-09,0,1,0,1,-1.24788,0.85619,3.5,2.20169,13.25,1.0785576875,5.0625,2.0066908125,9.625
h,1.78824,1.10254,1.78824,1.10254,"{'att': 320, 'def': 17}","{'att': 91, 'def': 13}",4,10,3,3,1.9442,d,2024-03-30,0,1,0,1,0.6857,0.8398625,3.0,2.742795,14.75,1.1456314375,4.375,2.1842258125,10.3125
a,0.720948,2.51772,0.720948,2.51772,"{'att': 396, 'def': 15}","{'att': 59, 'def': 23}",2,18,1,3,0.3073,l,2024-04-04,0,0,1,0,-1.7967720000000005,1.140369,3.25,2.1795575,13.5,1.2063822499999999,4.1875,2.0569001875,10.5
h,1.74265,0.521789,1.74265,0.521789,"{'att': 474, 'def': 23}","{'att': 159, 'def': 21}",6,6,2,2,2.3649,d,2024-04-07,0,1,0,1,1.2208610000000002,1.1570205,2.5,2.5049425000000003,16.25,1.2128083125,4.125,2.0514645625,10.8125
a,0.834498,1.09071,0.834498,1.09071,"{'att': 204, 'def': 16}","{'att': 159, 'def': 20}",6,5,0,2,1.1159,l,2024-04-13,0,0,1,0,-0.2562120000000001,1.5423395,3.5,2.01715475,12.25,1.2695881875000001,4.375,1.971503875,10.3125
h,1.97816,2.42338,1.97816,2.42338,"{'att': 278, 'def': 22}","{'att': 246, 'def': 19}",9,6,1,4,1.072,l,2024-04-20,0,0,1,0,-0.4452199999999999,1.271584,4.5,1.3081897500000004,9.75,1.2691208125,4.375,1.999383375,10.1875
a,1.20517,3.51311,1.20517,2.75194,"{'att': 393, 'def': 18}","{'att': 158, 'def': 25}",2,14,2,4,0.2248,l,2024-04-24,0,0,1,0,-1.5467699999999998,1.319064,5.75,1.63839975,8.75,1.3652470625,4.75,1.946268375,9.75
a,1.82408,2.93477,1.82408,2.17361,"{'att': 294, 'def': 20}","{'att': 214, 'def': 26}",4,18,1,5,0.7273,l,2024-04-27,0,0,1,0,-0.3495300000000001,1.4401195,5.75,1.8872472500000002,7.75,1.4001852499999998,4.75,2.089674625,10.0
h,2.48986,1.93818,1.72869,1.93818,"{'att': 224, 'def': 21}","{'att': 274, 'def': 17}",8,6,1,3,1.743,l,2024-05-04,0,0,1,0,-0.2094899999999999,1.460477,5.25,2.4904925,10.75,1.28807275,4.5625,2.2283743124999997,10.9375
a,0.465523,1.82411,0.465523,1.82411,"{'att': 242, 'def': 17}","{'att': 216, 'def': 21}",4,9,0,1,0.3558,l,2024-05-11,0,0,1,0,-1.358587,1.8743175,5.75,2.70236,11.0,1.4272383125,5.0,2.2093674375,10.5625
h,0.697312,3.19675,0.697312,3.19675,"{'att': 441, 'def': 13}","{'att': 114, 'def': 23}",2,14,0,3,0.107,l,2024-05-19,0,0,1,0,-2.499438,1.4961582500000001,4.5,2.5525425,11.75,1.2929822499999999,4.6875,2.1718680624999998,10.8125
