h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
h,1.97087,1.72228,1.97087,1.72228,"{'att': 233, 'def': 32}","{'att': 243, 'def': 18}",16,12,1,0,1.5762,w,2023-08-14,1,0,0,3,0.2485899999999998,3.1222450000000004,14.25,1.1624554999999999,7.75,2.1734762499999998,11.5625,1.5758108125,6.1875
a,2.44604,2.53904,2.44604,2.53904,"{'att': 313, 'def': 25}","{'att': 197, 'def': 20}",12,12,0,2,1.3163,l,2023-08-19,0,0,1,0,-0.0929999999999999,2.8396675,15.0,1.5258282499999998,9.75,2.21517125,12.25,1.5652264374999998,6.625
h,3.02803,0.960354,2.26686,0.960354,"{'att': 160, 'def': 19}","{'att': 258, 'def': 13}",13,5,3,2,2.6857,w,2023-08-26,1,0,0,3,1.3065059999999995,3.02172,15.0,1.9566575,10.75,2.102634375,12.25,1.6366176874999998,6.9375
a,0.966109,1.90973,0.966109,1.90973,"{'att': 261, 'def': 10}","{'att': 311, 'def': 16}",4,11,1,3,0.6584,l,2023-09-03,0,0,1,0,-0.943621,2.54815,13.75,1.7758359999999997,9.25,2.239539875,12.875,1.4814716875,6.375
h,0.719951,1.93908,0.719951,1.93908,"{'att': 517, 'def': 23}","{'att': 289, 'def': 22}",5,4,1,3,0.5,l,2023-09-16,0,0,1,0,-1.219129,2.10276225,11.25,1.782851,10.0,2.24298975,12.625,1.5270466875000002,6.8125
a,0.840273,0.935444,0.840273,0.935444,"{'att': 396, 'def': 19}","{'att': 233, 'def': 13}",9,8,1,0,1.2391,w,2023-09-23,1,0,0,3,-0.095171,1.7900325000000001,8.5,1.8370509999999998,8.0,2.26710375,12.625,1.4400129375000001,6.375
h,1.55408,1.19015,1.55408,1.19015,"{'att': 106, 'def': 29}","{'att': 398, 'def': 19}",16,1,0,1,1.6395,l,2023-09-30,0,0,1,0,0.3639299999999998,1.38859075,7.75,1.4361519999999997,7.0,2.2480895625,12.4375,1.4581663125000002,6.75
h,1.29356,1.02509,1.29356,1.02509,"{'att': 171, 'def': 20}","{'att': 194, 'def': 23}",17,2,2,1,1.5749,w,2023-10-07,1,0,0,3,0.26847,1.02010325,8.5,1.493601,6.0,2.0711083125,12.3125,1.47322675,6.5625
a,1.46187,1.41074,1.46187,0.649567,"{'att': 135, 'def': 11}","{'att': 296, 'def': 21}",7,7,2,1,1.3651999999999995,w,2023-10-21,1,0,0,3,0.812303,1.101966,11.75,1.272441,3.75,1.9433639375,12.3125,1.4714892499999999,6.375
h,0.714628,4.54595,0.714628,3.78478,"{'att': 297, 'def': 14}","{'att': 229, 'def': 12}",4,21,0,3,0.0225,l,2023-10-29,0,0,1,0,-3.070152,1.28744575,12.25,1.1403559999999997,4.5,1.9119133125,12.0,1.411386125,6.6875
a,0.697095,1.18241,0.697095,1.18241,"{'att': 184, 'def': 22}","{'att': 254, 'def': 15}",7,3,1,0,0.9259,w,2023-11-04,1,0,0,3,-0.4853149999999999,1.2560345000000002,11.0,2.0429825,7.75,1.8749775625,11.5,1.668336875,7.75
h,2.74105,0.408265,2.74105,0.408265,"{'att': 172, 'def': 21}","{'att': 264, 'def': 13}",10,4,1,0,2.8168,w,2023-11-11,1,0,0,3,2.332785,1.04178825,8.75,2.0410475,8.25,1.8359803749999999,11.375,1.611016875,7.5625
a,2.07334,2.49764,1.31218,2.49764,"{'att': 220, 'def': 16}","{'att': 251, 'def': 24}",6,10,3,0,1.0874,w,2023-11-26,1,0,0,3,-1.1854600000000002,1.40366075,7.0,1.8868412499999998,8.75,1.9326585,11.0625,1.5261471875000001,7.5625
a,0.422674,2.90191,0.422674,2.90191,"{'att': 235, 'def': 15}","{'att': 187, 'def': 22}",2,17,0,1,0.1061999999999999,l,2023-12-02,0,0,1,0,-2.479236,1.55652825,6.75,2.15856625,9.5,1.8684185000000002,10.625,1.6654503750000003,7.9375
h,4.03949,2.3512,3.26308,2.3512,"{'att': 339, 'def': 23}","{'att': 202, 'def': 18}",8,6,2,1,2.348,w,2023-12-06,1,0,0,3,0.91188,1.48353975,6.25,1.7475562499999997,8.5,1.78747125,10.0,1.7958370625,8.5
h,1.11296,1.9742,1.11296,1.9742,"{'att': 141, 'def': 22}","{'att': 334, 'def': 24}",15,6,0,3,0.6859,l,2023-12-09,0,0,1,0,-0.86124,2.3191385,6.5,2.03975375,9.25,1.7322950000000001,9.375,1.8375595625,8.1875
a,0.632715,1.97111,0.632715,1.97111,"{'att': 304, 'def': 13}","{'att': 145, 'def': 28}",7,12,0,0,0.4708,d,2023-12-17,0,1,0,1,-1.3383949999999998,1.912116,7.75,2.4312375,9.75,1.63012625,9.4375,1.8433426875,8.0625
a,0.730496,1.51468,0.730496,1.51468,"{'att': 153, 'def': 25}","{'att': 349, 'def': 21}",7,4,0,2,0.7029,l,2023-12-23,0,0,1,0,-0.784184,1.55195975,8.0,2.2996049999999997,10.25,1.5464915625,8.875,1.8588945625000002,8.0625
h,1.20104,1.83637,1.20104,1.83637,"{'att': 268, 'def': 36}","{'att': 213, 'def': 14}",4,12,3,2,0.8528,w,2023-12-26,1,0,0,3,-0.63533,1.62891525,9.25,1.9527975,7.0,1.4392700625000001,8.5625,1.7948720625,7.5625
a,0.651905,0.744348,0.651905,0.744348,"{'att': 210, 'def': 16}","{'att': 230, 'def': 15}",9,7,1,2,1.207,l,2023-12-30,0,0,1,0,-0.092443,0.9193027500000001,8.25,1.8240899999999998,8.5,1.3250831875,8.0,1.8496230625,8.0
h,0.923233,1.31224,0.923233,1.31224,"{'att': 368, 'def': 19}","{'att': 169, 'def': 26}",6,3,2,2,1.011,d,2024-01-14,0,1,0,1,-0.3890070000000001,0.8040390000000002,6.75,1.5166269999999997,8.75,1.3054454375,8.3125,1.7767866875,7.75
a,3.22698,2.27609,3.22698,1.51492,"{'att': 264, 'def': 21}","{'att': 276, 'def': 18}",9,9,4,3,2.018,w,2024-02-01,1,0,0,3,1.71206,0.8766685000000001,6.5,1.3519094999999997,6.5,1.3181505624999998,8.375,1.7376091875,7.6875
h,0.96721,1.1807,0.96721,1.1807,"{'att': 221, 'def': 25}","{'att': 304, 'def': 14}",9,3,3,0,1.1898,w,2024-02-04,1,0,0,3,-0.21349,1.5007895000000002,7.0,1.5422619999999998,7.75,1.46731975,8.375,1.8213995625,7.75
a,2.44591,2.64675,2.44591,2.64675,"{'att': 235, 'def': 20}","{'att': 237, 'def': 20}",4,10,2,1,1.2387,w,2024-02-11,1,0,0,3,-0.2008399999999999,1.442332,8.25,1.3783444999999999,5.5,1.430640375,7.9375,1.8208089375,7.875
a,3.58973,1.57234,3.58973,1.57234,"{'att': 247, 'def': 29}","{'att': 210, 'def': 19}",9,11,2,1,2.5207,w,2024-02-18,1,0,0,3,2.01739,1.89083325,7.0,1.8539449999999997,6.25,1.50266225,7.125,1.9221626875000002,8.375
h,1.96036,1.1385,1.96036,1.1385,"{'att': 236, 'def': 22}","{'att': 265, 'def': 16}",11,11,1,2,2.0153,l,2024-02-24,0,0,1,0,0.82186,2.5574575,7.75,1.9189699999999998,8.25,1.6356535,7.25,1.9322626875000002,8.625
a,0.153764,2.64173,0.153764,2.64173,"{'att': 309, 'def': 17}","{'att': 171, 'def': 17}",1,26,1,3,0.0737,l,2024-03-03,0,0,1,0,-2.487966,2.2408025,8.25,1.6345724999999998,8.75,1.71351175,7.6875,1.7192970625,8.0
h,2.9016,1.8214,1.37927,1.8214,"{'att': 216, 'def': 14}","{'att': 308, 'def': 20}",7,13,2,0,2.1497,w,2024-03-09,1,0,0,3,-0.4421299999999999,2.037441,6.25,1.9998299999999998,14.5,1.6795535625,7.3125,1.8105045625,9.4375
a,0.989565,3.16487,0.989565,3.16487,"{'att': 144, 'def': 20}","{'att': 211, 'def': 16}",7,21,1,1,0.2803,d,2024-03-30,0,1,0,1,-2.175305,2.1513635000000004,7.0,1.7934924999999997,15.25,1.6895879375,7.125,1.8988255,10.0
a,1.56686,3.48048,1.56686,1.95814,"{'att': 318, 'def': 25}","{'att': 209, 'def': 17}",7,15,3,4,0.3867,l,2024-04-04,0,0,1,0,-0.39128,1.50132225,6.5,2.1916249999999997,17.75,1.621852,7.1875,1.9405273749999998,10.6875
h,0.814509,4.43457,0.814509,3.6734,"{'att': 284, 'def': 20}","{'att': 196, 'def': 25}",6,21,2,2,0.0519,d,2024-04-07,0,1,0,1,-2.858891,1.40294725,5.5,2.77712,18.75,1.6933636250000001,7.5,1.9766880000000002,10.5625
a,1.52274,2.38519,0.761571,2.38519,"{'att': 173, 'def': 16}","{'att': 281, 'def': 21}",8,12,2,2,0.7629,d,2024-04-13,0,1,0,1,-1.623619,1.5681335,6.75,3.22533,17.5,1.4918023125,7.375,2.106898625,11.5
h,3.51311,1.20517,2.75194,1.20517,"{'att': 158, 'def': 25}","{'att': 393, 'def': 18}",14,2,4,2,2.6806,w,2024-04-24,1,0,0,3,1.5467699999999998,1.2234185,7.0,3.3662775,17.25,1.5174135625,6.9375,2.1325855,11.875
h,3.06197,1.89591,3.06197,1.13475,"{'att': 241, 'def': 17}","{'att': 176, 'def': 21}",18,9,1,1,2.0884,d,2024-04-27,0,1,0,1,1.92722,1.85430475,8.75,2.8763525,12.5,1.6974382500000003,7.375,2.08471425,11.25
a,0.341417,2.0656,0.341417,2.0656,"{'att': 233, 'def': 20}","{'att': 402, 'def': 24}",4,12,0,4,0.2369,l,2024-05-06,0,0,1,0,-1.7241829999999998,2.22808225,11.5,2.4802099999999996,11.0,1.843155375,8.0625,2.1085411250000003,11.5625
h,0.551669,1.73104,0.551669,1.73104,"{'att': 285, 'def': 15}","{'att': 259, 'def': 28}",4,13,0,1,0.3789,l,2024-05-12,0,0,1,0,-1.179371,2.10980925,11.0,1.8879674999999998,8.75,1.7894289375,8.0625,2.122868,11.5625
h,1.49706,2.27657,1.49706,2.27657,"{'att': 224, 'def': 24}","{'att': 173, 'def': 11}",11,6,3,2,0.8749,w,2024-05-15,1,0,0,3,-0.7795099999999999,1.8670415,10.0,1.72443,9.0,1.7831641875000002,7.75,2.18453625,11.9375
a,1.00404,1.9717,1.00404,1.9717,"{'att': 334, 'def': 18}","{'att': 277, 'def': 30}",6,10,2,0,0.6787,w,2024-05-19,1,0,0,3,-0.96766,1.363029,9.25,1.9922799999999996,10.0,1.8190283750000003,8.0625,2.244806875,12.125
h,2.04268,0.418711,2.04268,0.418711,"{'att': 214, 'def': 29}","{'att': 260, 'def': 24}",7,3,1,0,2.5696,w,2024-08-16,1,0,0,3,1.6239689999999998,0.8485465000000001,6.25,2.0112274999999995,10.25,1.6800946250000002,7.875,2.2257824999999998,12.1875
a,1.28556,2.14153,1.28556,2.14153,"{'att': 302, 'def': 18}","{'att': 350, 'def': 28}",8,10,1,2,0.7186,l,2024-08-24,0,0,1,0,-0.8559699999999999,1.27386225,7.0,1.5995052499999998,8.0,1.7473115,7.75,2.1781581875000002,12.1875
h,1.50087,2.10397,1.50087,2.10397,"{'att': 275, 'def': 22}","{'att': 304, 'def': 26}",6,9,0,3,0.9689,l,2024-09-01,0,0,1,0,-0.6031,1.457335,8.0,1.7021277499999996,7.25,1.674789625,8.0,2.1465819374999997,12.1875
a,3.02693,1.35593,3.02693,0.545317,"{'att': 300, 'def': 29}","{'att': 380, 'def': 35}",17,3,3,0,2.5032,w,2024-09-14,1,0,0,3,2.4816130000000003,1.4582875000000002,6.75,1.6589777499999996,8.0,1.544235875,7.8125,2.1798088125,12.0625
a,2.35056,1.66928,2.35056,1.66928,"{'att': 165, 'def': 27}","{'att': 385, 'def': 21}",12,5,0,0,1.8622,d,2024-09-21,0,1,0,1,0.6812800000000001,1.96401,9.5,1.5050352499999997,6.25,1.6108965,8.1875,2.1933981875,11.5625
h,0.600721,5.4072,0.600721,5.4072,"{'att': 395, 'def': 27}","{'att': 207, 'def': 17}",6,15,0,3,0.0058,l,2024-09-29,0,0,1,0,-4.806479,2.0409800000000002,10.75,1.8176774999999996,6.75,1.7481962500000001,8.875,2.1326200625,10.25
a,0.448537,0.532809,0.448537,0.532809,"{'att': 236, 'def': 17}","{'att': 199, 'def': 14}",1,9,0,0,1.1911,d,2024-10-06,0,1,0,1,-0.0842719999999999,1.86977025,10.25,2.6340949999999994,8.0,1.6043913125,8.8125,2.3567325625,10.375
h,1.76555,0.892843,1.76555,0.892843,"{'att': 306, 'def': 19}","{'att': 276, 'def': 17}",12,3,2,1,2.023,w,2024-10-19,1,0,0,3,0.8727069999999999,1.606687,9.0,2.2413047499999994,8.0,1.5705770625000002,8.4375,2.19222875,9.625
a,2.62598,2.99312,2.62598,2.23195,"{'att': 216, 'def': 21}","{'att': 274, 'def': 13}",7,7,1,2,1.1108,l,2024-10-27,0,0,1,0,0.3940300000000003,1.291342,7.75,2.1255329999999995,8.0,1.5829951875,8.75,2.0305014375,8.875
h,2.1605,1.21071,1.39934,1.21071,"{'att': 269, 'def': 33}","{'att': 245, 'def': 24}",4,8,1,1,2.112,d,2024-11-03,0,1,0,1,0.18863,1.3601969999999999,6.5,2.4564929999999996,8.5,1.6962121250000002,8.8125,1.9404108125,8.0
h,1.2369,0.417295,1.2369,0.417295,"{'att': 284, 'def': 28}","{'att': 292, 'def': 20}",2,5,3,0,2.0891,w,2024-11-10,1,0,0,3,0.8196050000000001,1.75014175,6.0,1.4073704999999996,6.75,1.736072125,8.5625,1.8670058125,7.75
a,1.26912,1.98714,1.26912,1.98714,"{'att': 216, 'def': 18}","{'att': 465, 'def': 22}",5,4,1,1,0.7996,d,2024-11-24,0,1,0,1,-0.7180199999999999,1.9472325,6.25,1.3784919999999996,5.75,1.5938089999999998,7.8125,1.817763625,7.9375
h,1.76161,0.766749,1.76161,0.766749,"{'att': 275, 'def': 24}","{'att': 461, 'def': 27}",10,3,4,0,2.1703,w,2024-12-01,1,0,0,3,0.994861,1.8231249999999999,4.5,1.6520662499999996,6.0,1.481755875,7.0,1.8234655,7.625
a,0.256083,2.96684,0.256083,2.96684,"{'att': 291, 'def': 15}","{'att': 295, 'def': 25}",1,8,0,2,0.0343,l,2024-12-04,0,0,1,0,-2.710757,1.6070324999999999,5.25,1.0954734999999998,5.0,1.5705179375,7.375,1.7422873124999998,7.0625
h,1.4697,0.651217,1.4697,0.651217,"{'att': 77, 'def': 24}","{'att': 343, 'def': 13}",7,4,2,3,2.0817,l,2024-12-07,0,0,1,0,0.818483,1.13092825,4.5,1.534506,5.0,1.5520438125,7.1875,1.8195248124999999,6.75
a,2.04662,0.638103,1.28545,0.638103,"{'att': 222, 'def': 28}","{'att': 305, 'def': 18}",5,4,2,1,2.4972,w,2024-12-15,1,0,0,3,0.647347,1.1891282499999998,5.75,1.5929864999999999,4.75,1.5503338125000001,6.9375,1.7179402499999998,6.625
h,2.28533,1.82831,2.28533,1.06714,"{'att': 169, 'def': 23}","{'att': 240, 'def': 26}",14,3,0,3,1.6816999999999998,l,2024-12-22,0,0,1,0,1.21819,1.3835032499999997,5.75,1.2557272499999996,4.75,1.6154950625,6.875,1.6345904375,6.25
a,0.358876,0.826489,0.358876,0.826489,"{'att': 254, 'def': 34}","{'att': 221, 'def': 21}",2,4,0,2,0.722,l,2024-12-26,0,0,1,0,-0.467613,1.5144332499999997,6.75,1.5211175,4.75,1.6306606875,7.3125,1.722690375,6.25
h,1.00073,2.2424,1.00073,2.2424,"{'att': 295, 'def': 30}","{'att': 350, 'def': 18}",6,5,0,2,0.5484,l,2024-12-30,0,0,1,0,-1.24167,1.5401314999999998,7.0,0.9860297499999998,3.75,1.5727429375000002,6.9375,1.6405003125,5.875
a,1.67469,2.862,1.67469,2.10084,"{'att': 204, 'def': 27}","{'att': 204, 'def': 23}",7,7,2,2,0.6461,d,2025-01-05,0,1,0,1,-0.4261499999999998,1.4228889999999998,6.75,1.3838255,4.0,1.5414841875,6.9375,1.6491521875,5.625
h,3.10847,1.36705,3.10847,1.36705,"{'att': 211, 'def': 17}","{'att': 359, 'def': 28}",15,1,3,1,2.4094,w,2025-01-16,1,0,0,3,1.74142,1.3299064999999999,7.25,1.9397997499999997,4.75,1.4569691875000002,6.3125,1.7432815625,5.875
