h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
h,0.787525,1.66514,0.787525,1.66514,"{'att': 354, 'def': 24}","{'att': 242, 'def': 17}",8,9,0,4,0.6605000000000001,l,2023-01-04,0,0,1,0,-0.877615,1.0883384999999999,5.5,1.256297,6.5,1.0919689375,4.5625,1.4909399375,9.625
a,0.837366,2.12987,0.837366,2.12987,"{'att': 322, 'def': 28}","{'att': 132, 'def': 23}",3,9,0,1,0.4668,l,2023-01-15,0,0,1,0,-1.292504,1.02685975,5.25,1.6244372500000002,8.5,1.065791125,4.5625,1.5052605625,9.375
h,0.413339,1.39437,0.413339,1.39437,"{'att': 379, 'def': 29}","{'att': 191, 'def': 24}",3,12,1,1,0.5356,d,2023-01-18,0,1,0,1,-0.981031,0.9498212500000001,5.25,1.84752475,9.75,1.015334,4.625,1.4986299374999998,8.6875
h,0.333154,1.44384,0.333154,1.44384,"{'att': 244, 'def': 31}","{'att': 130, 'def': 19}",3,13,0,0,0.4495,d,2023-01-21,0,1,0,1,-1.110686,0.9477175,5.5,1.52129975,9.5,0.8592070625000001,4.3125,1.5355388125,9.25
a,1.3798,2.07035,1.3798,1.30918,"{'att': 247, 'def': 15}","{'att': 235, 'def': 17}",4,11,1,2,0.8257,l,2023-02-04,0,0,1,0,0.0706199999999999,0.592846,4.25,1.658305,10.75,0.8742806875,4.4375,1.4766975624999998,8.9375
h,0.928279,2.64981,0.928279,2.64981,"{'att': 454, 'def': 21}","{'att': 109, 'def': 30}",2,8,1,1,0.3426,d,2023-02-11,0,1,0,1,-1.721531,0.74091475,3.25,1.7596075,11.25,0.911933,4.625,1.5049644375,9.125
a,1.12202,0.610105,1.12202,0.610105,"{'att': 296, 'def': 15}","{'att': 183, 'def': 25}",3,12,1,1,1.8361,d,2023-02-18,0,1,0,1,0.511915,0.763643,3.0,1.8895925,11.0,0.9124132500000001,4.5,1.4889075625,9.0
h,0.989086,1.35123,0.989086,1.35123,"{'att': 411, 'def': 22}","{'att': 158, 'def': 19}",1,5,0,0,1.0333,d,2023-02-25,0,1,0,1,-0.3621439999999999,0.94081325,3.0,1.69352625,11.0,0.938172625,4.5625,1.448597875,9.0
a,0.152761,0.890605,0.152761,0.890605,"{'att': 348, 'def': 37}","{'att': 223, 'def': 26}",0,8,0,1,0.5474,l,2023-03-04,0,0,1,0,-0.7378439999999999,1.1047962500000001,2.5,1.67037375,9.0,0.89674425,4.3125,1.46644725,8.6875
h,0.185498,2.1884,0.185498,1.42723,"{'att': 296, 'def': 17}","{'att': 163, 'def': 30}",0,8,0,1,0.1106,l,2023-03-11,0,0,1,0,-1.241732,0.7980364999999999,1.5,1.3754375,8.25,0.8846163125000001,4.25,1.4612709375,8.375
a,1.21452,0.588727,1.21452,0.588727,"{'att': 336, 'def': 32}","{'att': 229, 'def': 27}",7,5,0,1,1.9245,l,2023-03-15,0,0,1,0,0.625793,0.6123412500000001,1.0,1.2600850000000001,8.25,0.8176993125,3.75,1.544431125,8.375
a,1.19194,1.53568,1.19194,1.53568,"{'att': 310, 'def': 18}","{'att': 203, 'def': 16}",5,13,1,4,1.1096,l,2023-03-19,0,0,1,0,-0.3437399999999999,0.63546625,2.0,1.2547405,6.5,0.8562838749999999,3.9375,1.4603540625,8.375
h,1.93471,0.198959,1.93471,0.198959,"{'att': 272, 'def': 21}","{'att': 227, 'def': 27}",14,2,2,1,2.6233,w,2023-04-01,1,0,0,3,1.735751,0.68617975,3.0,1.300853,8.5,0.8680401249999999,3.8125,1.4714571875,8.6875
a,3.22687,1.02075,3.22687,1.02075,"{'att': 220, 'def': 20}","{'att': 223, 'def': 43}",6,7,5,1,2.6913,w,2023-04-09,1,0,0,3,2.20612,1.131667,6.5,1.1279415,7.0,0.9243695000000001,4.125,1.4718559375,8.75
a,0.86306,0.678449,0.86306,0.678449,"{'att': 300, 'def': 33}","{'att': 195, 'def': 23}",8,9,2,0,1.5492,w,2023-04-15,1,0,0,3,0.184611,1.89201,8.0,0.836029,6.75,1.0544538749999999,4.3125,1.4583078125,8.9375
h,0.368137,0.433712,0.368137,0.433712,"{'att': 151, 'def': 16}","{'att': 194, 'def': 22}",5,3,0,0,1.1770999999999998,d,2023-04-22,0,1,0,1,-0.065575,1.8041449999999999,8.25,0.8584595,7.75,1.0820355,4.6875,1.3320065,8.6875
a,0.580294,1.12829,0.580294,0.367118,"{'att': 175, 'def': 20}","{'att': 228, 'def': 24}",5,3,0,2,0.7442,l,2023-04-25,0,0,1,0,0.2131759999999999,1.59819425,8.25,0.5829675000000001,5.25,0.9955040625,4.5,1.3031248125,8.375
h,2.31888,1.98262,1.55771,1.98262,"{'att': 151, 'def': 20}","{'att': 245, 'def': 28}",13,1,4,3,1.5977,w,2023-04-29,1,0,0,3,-0.4249100000000001,1.25959025,6.0,0.8153002500000001,5.5,0.982552125,4.3125,1.2695716875,8.0
a,0.306669,1.15665,0.306669,1.15665,"{'att': 313, 'def': 29}","{'att': 211, 'def': 27}",4,1,0,1,0.546,l,2023-05-06,0,0,1,0,-0.8499809999999999,1.03259275,7.75,1.05576775,4.0,1.07514675,4.9375,1.2603685625,7.5
h,1.40237,0.262022,1.40237,0.262022,"{'att': 272, 'def': 19}","{'att': 307, 'def': 23}",9,5,2,0,2.3794,w,2023-05-13,1,0,0,3,1.140348,0.893495,6.75,1.175318,2.0,1.068479875,5.0,1.2455110624999999,6.8125
a,1.70785,1.95519,1.70785,1.19402,"{'att': 179, 'def': 15}","{'att': 201, 'def': 22}",10,12,2,2,1.1376000000000002,d,2023-05-20,0,1,0,1,0.51383,1.15205325,7.75,1.1323955,2.5,1.135305875,5.375,1.1716474375,6.3125
h,1.00786,0.436439,1.00786,0.436439,"{'att': 155, 'def': 21}","{'att': 265, 'def': 16}",11,1,1,1,1.8398,d,2023-05-28,0,1,0,1,0.571421,1.43394225,9.0,1.3391205000000002,4.75,1.1558089999999999,5.75,1.1644499375,6.375
a,2.27616,0.422704,2.27616,0.422704,"{'att': 101, 'def': 23}","{'att': 312, 'def': 22}",9,2,1,0,2.6568,w,2023-08-12,1,0,0,3,1.853456,1.10618725,8.5,0.95257525,4.75,1.1607828125,6.3125,1.02611425,5.9375
h,1.06916,2.20593,1.06916,1.4448,"{'att': 230, 'def': 16}","{'att': 192, 'def': 20}",10,7,0,1,0.5810000000000001,l,2023-08-21,0,0,1,0,-0.37564,1.59856,9.75,0.7690887500000001,5.0,1.2329165625,6.6875,1.0144016875,5.3125
a,1.06061,0.948011,1.06061,0.948011,"{'att': 318, 'def': 25}","{'att': 160, 'def': 25}",5,5,1,1,1.4223,d,2023-08-26,0,1,0,1,0.112599,1.5152575000000001,10.0,1.25506575,5.5,1.2379211875,7.25,1.0678204375,5.4375
h,2.32935,1.13911,2.32935,1.13911,"{'att': 296, 'def': 25}","{'att': 191, 'def': 29}",11,8,3,2,2.2419,w,2023-09-03,1,0,0,3,1.1902399999999995,1.3534475000000001,8.75,1.003271,3.75,1.29466175,7.5625,1.0714083125,5.25
a,1.11696,2.31518,1.11696,1.55401,"{'att': 286, 'def': 30}","{'att': 141, 'def': 31}",7,14,1,3,0.5355000000000001,l,2023-09-16,0,0,1,0,-0.4370499999999999,1.6838199999999999,8.75,1.1789387500000001,5.5,1.4286524999999999,8.25,1.0058276875,5.25
h,0.37236,0.542678,0.37236,0.542678,"{'att': 253, 'def': 18}","{'att': 275, 'def': 30}",3,9,0,0,1.0838,d,2023-09-23,0,1,0,1,-0.1703179999999999,1.39402,8.25,1.65205775,8.5,1.422555,8.25,1.113731,5.8125
a,1.19015,1.55408,1.19015,1.55408,"{'att': 398, 'def': 19}","{'att': 106, 'def': 29}",1,16,1,0,1.0893000000000002,w,2023-09-30,1,0,0,3,-0.3639299999999998,1.21982,6.5,1.23624475,9.0,1.3713312500000001,8.125,1.051668375,5.5625
h,0.982452,1.22105,0.982452,1.22105,"{'att': 282, 'def': 17}","{'att': 310, 'def': 22}",5,12,0,0,1.1564,d,2023-10-07,0,1,0,1,-0.2385979999999999,1.252205,5.5,1.387762,11.75,1.3247962500000001,7.3125,1.1363634375,6.4375
a,1.08795,3.73336,1.08795,3.73336,"{'att': 353, 'def': 28}","{'att': 216, 'def': 18}",3,9,0,4,0.1545,l,2023-10-21,0,0,1,0,-2.64541,0.9154805,4.0,1.4082469999999998,12.75,1.184520125,7.25,1.1488821875,6.75
h,0.561834,0.989103,0.561834,0.989103,"{'att': 473, 'def': 34}","{'att': 95, 'def': 23}",3,12,1,2,0.8742000000000001,l,2023-10-27,0,0,1,0,-0.427269,0.9082279999999999,3.0,1.7627920000000001,11.5,1.1985757499999998,6.9375,1.3398141250000002,6.75
a,1.43653,1.4998,1.43653,1.4998,"{'att': 355, 'def': 14}","{'att': 160, 'def': 20}",2,9,2,0,1.3142999999999998,w,2023-11-04,1,0,0,3,-0.0632699999999999,0.9555965,3.0,1.8743982499999998,12.25,1.2106818125,6.8125,1.3745260625,7.3125
h,1.89194,1.7904,1.13077,1.7904,"{'att': 124, 'def': 20}","{'att': 362, 'def': 25}",10,8,2,3,1.4296,l,2023-11-11,0,0,1,0,-0.6596299999999999,1.0171915,3.25,1.86082825,10.5,1.2641965625,6.625,1.3977454374999998,7.6875
a,1.83546,0.996153,1.83546,0.996153,"{'att': 168, 'def': 26}","{'att': 302, 'def': 23}",10,4,1,2,2.0235,l,2023-11-25,0,0,1,0,0.8393070000000001,1.2445635,4.5,2.00316575,9.5,1.2375128125,6.4375,1.3857316875,8.125
a,0.987682,1.1466,0.987682,1.1466,"{'att': 327, 'def': 22}","{'att': 238, 'def': 24}",7,5,1,1,1.2161,d,2023-12-03,0,1,0,1,-0.1589180000000001,1.431441,6.25,1.318864,8.25,1.33306225,6.8125,1.375700625,8.3125
h,1.26441,1.79997,1.26441,1.79997,"{'att': 174, 'def': 23}","{'att': 292, 'def': 31}",9,7,0,2,0.9216,l,2023-12-06,0,0,1,0,-0.53556,1.537903,7.25,1.35823825,6.5,1.30714425,6.6875,1.43098675,8.3125
h,1.79152,1.3708,1.03036,1.3708,"{'att': 384, 'def': 24}","{'att': 67, 'def': 21}",4,15,1,2,1.7298,l,2023-12-09,0,0,1,0,-0.3404400000000001,1.4948730000000001,9.0,1.4332807500000002,6.0,1.2794292500000002,6.625,1.4212855,8.0
a,1.64977,2.41646,0.888604,2.41646,"{'att': 319, 'def': 10}","{'att': 190, 'def': 25}",4,5,2,2,0.8381,d,2023-12-16,0,1,0,1,-1.527856,1.4697680000000002,7.5,1.32838075,7.75,1.328408,6.1875,1.4796830625,8.875
h,1.65409,1.33653,1.65409,1.33653,"{'att': 456, 'def': 13}","{'att': 228, 'def': 30}",9,14,1,1,1.6281,d,2023-12-21,0,1,0,1,0.31756,1.4233455,6.0,1.6834575000000003,8.0,1.289258625,5.875,1.6042928125,9.0625
a,0.958077,2.73005,0.958077,1.96888,"{'att': 399, 'def': 31}","{'att': 175, 'def': 24}",6,8,1,2,0.3066,l,2023-12-27,0,0,1,0,-1.010803,1.5899475,6.5,1.7309400000000001,10.25,1.32581675,5.8125,1.5499553125,9.5
h,1.61057,1.28731,1.61057,1.28731,"{'att': 256, 'def': 28}","{'att': 186, 'def': 20}",13,6,3,1,1.596,w,2023-12-30,1,0,0,3,0.3232600000000001,1.51336425,5.75,1.96346,10.5,1.3194084375,5.875,1.66133275,9.6875
a,0.288083,3.52167,0.288083,3.52167,"{'att': 324, 'def': 16}","{'att': 215, 'def': 22}",0,18,0,5,0.041,l,2024-01-20,0,0,1,0,-3.233587,1.46812675,8.0,1.9425875,8.25,1.2744846875,6.0,1.67059525,9.5625
h,1.1601,0.768467,1.1601,0.768467,"{'att': 224, 'def': 25}","{'att': 243, 'def': 31}",8,7,3,2,1.7256,w,2024-01-30,1,0,0,3,0.3916329999999999,1.1277050000000002,7.0,2.21889,11.5,1.2226798749999999,5.5625,1.746000875,9.8125
a,0.241137,1.92591,0.241137,1.92591,"{'att': 631, 'def': 31}","{'att': 261, 'def': 27}",3,3,1,4,0.2031,l,2024-02-03,0,0,1,0,-1.684773,1.0042075,6.75,2.07687425,9.75,1.2719136249999998,5.875,1.7601126875,9.6875
h,0.719516,1.26948,0.719516,1.26948,"{'att': 493, 'def': 23}","{'att': 113, 'def': 19}",4,7,1,3,0.8548,l,2024-02-12,0,0,1,0,-0.5499639999999999,0.8249725,6.0,1.87583925,8.5,1.2126003125,6.0,1.7833520625000001,8.875
a,0.734685,2.44588,0.734685,2.44588,"{'att': 273, 'def': 13}","{'att': 136, 'def': 24}",5,7,1,1,0.3043,d,2024-02-19,0,1,0,1,-1.7111949999999998,0.602209,3.75,1.87138175,8.75,1.1961668125,5.9375,1.7863789374999999,8.5625
h,2.41612,0.0760216,1.65495,0.0760216,"{'att': 193, 'def': 23}","{'att': 227, 'def': 14}",8,0,3,0,2.9091,w,2024-02-24,1,0,0,3,1.5789284,0.7138595,5.0,1.60243425,6.0,1.17408775,6.0625,1.7059114375000002,8.4375
a,0.277887,2.6625,0.277887,2.6625,"{'att': 447, 'def': 16}","{'att': 98, 'def': 20}",2,16,1,3,0.0901,l,2024-03-02,0,0,1,0,-2.384613,1.0278645,5.0,1.4293228999999998,4.25,1.289980625,6.375,1.64884385,7.6875
h,3.25103,1.08531,3.25103,1.08531,"{'att': 229, 'def': 31}","{'att': 227, 'def': 15}",9,3,1,1,2.6542,d,2024-03-09,0,1,0,1,2.1657200000000003,1.0370519999999999,4.75,1.6134703999999997,7.5,1.2175654375,6.375,1.7215126,8.125
a,0.900972,0.784652,0.900972,0.784652,"{'att': 282, 'def': 22}","{'att': 191, 'def': 20}",3,3,1,1,1.4287,d,2024-03-30,0,1,0,1,0.1163199999999999,1.6699305,6.0,1.5674279,6.5,1.3025085625,6.3125,1.677444475,7.8125
a,0.174389,1.30969,0.174389,1.30969,"{'att': 232, 'def': 28}","{'att': 222, 'def': 26}",6,4,0,1,0.3645,l,2024-04-02,0,0,1,0,-1.135301,1.71150225,5.5,1.1521209,5.5,1.2441030625,5.875,1.6642256625,7.75
h,1.49472,2.26381,1.49472,2.26381,"{'att': 387, 'def': 19}","{'att': 158, 'def': 12}",2,20,2,4,0.8637,l,2024-04-06,0,0,1,0,-0.7690899999999998,1.1510695,5.0,1.4605380000000001,6.5,1.19327225,5.8125,1.6744187875,7.6875
a,2.12879,3.04497,2.12879,3.04497,"{'att': 391, 'def': 15}","{'att': 161, 'def': 28}",6,11,1,0,0.832,w,2024-04-14,1,0,0,3,-0.9161800000000002,1.45527775,5.0,1.3608655,7.5,1.2076666249999999,5.375,1.7034087875,8.5
h,3.7185,1.34536,3.7185,1.34536,"{'att': 245, 'def': 27}","{'att': 398, 'def': 27}",12,2,5,2,2.7225,w,2024-04-21,1,0,0,3,2.37314,1.1747177500000001,4.25,1.8507805,9.5,1.228746,5.5,1.8080444125,8.25
h,1.43661,0.55129,1.43661,0.55129,"{'att': 281, 'def': 34}","{'att': 193, 'def': 28}",6,4,2,0,2.1099,w,2024-04-24,1,0,0,3,0.88532,1.87909975,6.5,1.9909575,9.25,1.358041625,6.0,1.7411006624999998,8.0625
a,1.05387,1.39418,1.05387,1.39418,"{'att': 324, 'def': 28}","{'att': 246, 'def': 24}",7,7,1,1,1.0477,d,2024-04-27,0,1,0,1,-0.3403099999999999,2.194655,6.5,1.8013575,9.25,1.344449125,5.8125,1.6920231625,7.4375
h,2.0656,0.341417,2.0656,0.341417,"{'att': 402, 'def': 24}","{'att': 233, 'def': 20}",12,4,4,0,2.6261,w,2024-05-06,1,0,0,3,1.7241829999999998,2.0844424999999998,7.75,1.5839500000000002,6.0,1.3504361875,5.875,1.6085312875,7.375
a,2.51452,1.1561,2.51452,1.1561,"{'att': 330, 'def': 27}","{'att': 172, 'def': 30}",9,5,3,1,2.3549,w,2024-05-11,1,0,0,3,1.3584200000000002,2.068645,9.25,0.9080617499999999,4.25,1.3788755625,5.8125,1.5494129749999999,7.25
h,2.23189,0.598846,2.23189,0.598846,"{'att': 333, 'def': 23}","{'att': 303, 'def': 10}",11,0,5,0,2.5247,w,2024-05-19,1,0,0,3,1.633044,1.76765,8.5,0.8607467499999999,5.0,1.518027875,6.375,1.40156485,6.4375
a,1.14757,1.38064,1.14757,1.38064,"{'att': 224, 'def': 29}","{'att': 228, 'def': 18}",4,1,1,2,1.0974,l,2024-08-18,0,0,1,0,-0.2330700000000001,1.9664700000000002,9.75,0.8726357499999999,4.0,1.58501475,6.5625,1.3909635375,6.0
h,1.3761,1.53421,1.3761,1.53421,"{'att': 235, 'def': 34}","{'att': 302, 'def': 22}",6,5,0,2,1.2623,l,2024-08-24,0,0,1,0,-0.1581099999999999,1.989895,9.0,0.86925075,2.5,1.6416668125,6.625,1.3568841624999999,5.875
a,0.459708,2.97743,0.459708,2.97743,"{'att': 376, 'def': 19}","{'att': 206, 'def': 18}",6,4,1,1,0.0791,d,2024-09-01,0,1,0,1,-2.517722,1.81752,7.5,1.167449,2.75,1.6827033125,6.75,1.3734297875,5.75
h,2.88716,1.65187,2.12599,1.65187,"{'att': 167, 'def': 34}","{'att': 315, 'def': 22}",15,7,2,2,2.2206,d,2024-09-14,0,1,0,1,0.4741199999999999,1.303817,6.75,1.6227814999999999,2.5,1.6655172500000002,6.8125,1.4066516624999998,5.5625
h,1.66928,2.35056,1.66928,2.35056,"{'att': 385, 'def': 21}","{'att': 165, 'def': 27}",5,12,0,0,0.9061,d,2024-09-21,0,1,0,1,-0.6812800000000001,1.4676345,7.75,1.8860375,4.25,1.69495725,7.25,1.5051421875,6.0
a,1.12358,1.10959,1.12358,1.10959,"{'att': 168, 'def': 18}","{'att': 300, 'def': 24}",8,6,1,2,1.3546,l,2024-09-28,0,0,1,0,0.0139899999999999,1.598062,8.0,2.1285175,7.0,1.7819193125,7.4375,1.4856459375,5.75
h,0.609481,2.07332,0.609481,2.07332,"{'att': 383, 'def': 16}","{'att': 150, 'def': 27}",3,11,0,1,0.38,l,2024-10-05,0,0,1,0,-1.4638389999999997,1.534932,8.5,2.0223625000000003,7.25,1.6489536875,7.375,1.4871634375,5.9375
a,0.835001,1.88573,0.835001,1.88573,"{'att': 208, 'def': 24}","{'att': 248, 'def': 17}",5,9,0,1,0.6484000000000001,l,2024-10-21,0,0,1,0,-1.050729,1.5723752500000001,7.75,1.796335,9.0,1.6307355,7.375,1.5677051874999999,6.4375
h,0.978611,1.0192,0.978611,1.0192,"{'att': 285, 'def': 41}","{'att': 74, 'def': 16}",7,7,1,0,1.2846000000000002,w,2024-10-27,1,0,0,3,-0.0405890000000001,1.0593355,5.25,1.8547999999999998,9.5,1.6720237500000001,7.3125,1.6037076874999998,6.75
a,2.64849,1.65018,2.64849,1.65018,"{'att': 298, 'def': 23}","{'att': 177, 'def': 29}",2,6,2,2,2.0931,d,2024-11-02,0,1,0,1,0.9983099999999998,0.88666825,5.75,1.52196,8.25,1.6397669375,7.625,1.5259195625,5.9375
h,1.96037,2.25331,1.96037,2.25331,"{'att': 354, 'def': 26}","{'att': 170, 'def': 26}",4,7,0,2,1.1876,l,2024-11-09,0,0,1,0,-0.29294,1.26789575,4.25,1.6571075,8.25,1.6722481875000001,7.375,1.4387451875,5.625
a,1.61437,3.04455,1.61437,2.28338,"{'att': 348, 'def': 22}","{'att': 111, 'def': 15}",2,11,2,2,0.5138,d,2024-11-23,0,1,0,1,-0.6690100000000001,1.605618,4.5,1.702105,7.25,1.5623650624999998,6.875,1.4954920624999999,5.9375
h,2.29595,0.020989,2.29595,0.020989,"{'att': 239, 'def': 27}","{'att': 228, 'def': 24}",11,2,1,1,2.8826,d,2024-11-30,0,1,0,1,2.274961,1.80046025,3.75,1.99181,7.75,1.5734750625,6.625,1.6513208124999998,6.375
a,1.65422,0.471708,1.65422,0.471708,"{'att': 312, 'def': 23}","{'att': 252, 'def': 23}",6,2,1,0,2.3167,w,2024-12-03,1,0,0,3,1.182512,2.129795,4.75,1.74225725,6.5,1.6511050625,6.875,1.565496375,6.0625
h,1.21476,1.5846,1.21476,1.5846,"{'att': 388, 'def': 10}","{'att': 181, 'def': 22}",6,16,2,2,1.0644,d,2024-12-07,0,1,0,1,-0.3698399999999999,1.8812275,5.75,1.44763925,5.5,1.6253938125,6.5,1.5736395625,5.9375
a,3.00618,1.32323,3.00618,1.32323,"{'att': 311, 'def': 22}","{'att': 176, 'def': 37}",6,9,3,1,2.4631,w,2024-12-15,1,0,0,3,1.6829500000000002,1.6948250000000002,6.25,1.28046175,7.75,1.5441588125,6.3125,1.6004208125000001,6.625
h,1.6052,3.05434,1.6052,3.05434,"{'att': 346, 'def': 20}","{'att': 231, 'def': 18}",3,6,1,5,0.4258,l,2024-12-21,0,0,1,0,-1.44914,2.0427775,7.25,0.85013175,7.25,1.5925519375000001,6.0,1.6456948125,7.1875
a,0.500066,1.20189,0.500066,1.20189,"{'att': 225, 'def': 19}","{'att': 218, 'def': 34}",8,10,0,0,0.7489,d,2024-12-26,0,1,0,1,-0.7018239999999999,1.87009,5.25,1.6084695,8.25,1.6211538124999998,5.9375,1.7503010625,7.5
h,3.05417,1.21853,3.05417,1.21853,"{'att': 246, 'def': 35}","{'att': 181, 'def': 32}",10,1,2,1,2.5632,w,2024-12-29,1,0,0,3,1.83564,1.5815515000000002,5.75,1.791015,10.25,1.5664016875,6.0625,1.7295310624999998,7.8125
h,1.2766,1.51541,1.2766,1.51541,"{'att': 328, 'def': 17}","{'att': 204, 'def': 22}",6,16,1,1,1.1723,d,2025-01-04,0,1,0,1,-0.2388099999999999,2.041404,6.75,1.6994974999999999,6.5,1.7285555625000002,6.3125,1.6195998125,7.625
a,2.2647,2.09904,2.2647,2.09904,"{'att': 356, 'def': 23}","{'att': 270, 'def': 22}",7,7,2,0,1.52,w,2025-01-15,1,0,0,3,0.1656599999999999,1.609009,6.75,1.7475425,8.25,1.6278955625,5.75,1.6110710625,8.1875
