h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
a,0.286826,2.46879,0.286826,2.46879,"{'att': 200, 'def': 19}","{'att': 424, 'def': 20}",4,3,0,2,0.0847,l,2023-01-21,0,0,1,0,-2.181964,0.913350475,3.5,1.79388,7.75,1.032704225,4.9375,1.690379875,8.3125
h,2.09191,0.690102,2.09191,0.690102,"{'att': 378, 'def': 21}","{'att': 104, 'def': 18}",4,11,1,0,2.4711,w,2023-02-04,1,0,0,3,1.401808,0.678424475,3.5,2.1058874999999997,7.0,0.9472152249999999,4.75,1.7019348749999998,7.9375
a,0.402331,2.23291,0.402331,2.23291,"{'att': 389, 'def': 27}","{'att': 262, 'def': 24}",3,7,0,2,0.2119,l,2023-02-13,0,0,1,0,-1.830579,1.1824015,4.0,1.6875804999999997,6.5,1.004716475,4.8125,1.6797218749999998,8.0625
h,1.53811,0.597403,1.53811,0.597403,"{'att': 193, 'def': 19}","{'att': 206, 'def': 17}",7,6,1,0,2.1601,w,2023-02-18,1,0,0,3,0.940707,0.9907442499999999,3.75,1.6189804999999997,7.25,0.9428815374999999,4.375,1.7326431249999998,7.75
h,1.54109,2.06037,1.54109,1.2992,"{'att': 270, 'def': 38}","{'att': 165, 'def': 15}",9,5,0,2,0.9604,l,2023-02-25,0,0,1,0,0.2418900000000001,1.07979425,4.5,1.4973012499999998,6.75,1.0141552875,4.625,1.7290213749999999,8.0
a,1.604,3.06919,1.604,3.06919,"{'att': 418, 'def': 19}","{'att': 130, 'def': 17}",5,13,0,4,0.4507,l,2023-03-01,0,0,1,0,-1.4651899999999998,1.3933602500000002,5.75,1.3951962499999997,7.25,0.9854865374999999,4.9375,1.735318875,7.5625
a,1.70877,0.799733,0.947603,0.799733,"{'att': 261, 'def': 33}","{'att': 145, 'def': 21}",12,5,2,2,2.1548,d,2023-03-05,0,1,0,1,0.1478699999999999,1.2713827500000001,6.0,1.9899682499999998,7.75,1.0628712875,4.8125,1.81301075,7.875
h,1.71599,1.95088,1.71599,1.95088,"{'att': 299, 'def': 26}","{'att': 109, 'def': 18}",0,7,1,0,1.1757,w,2023-03-11,1,0,0,3,-0.23489,1.5979925,8.25,1.6316739999999996,7.25,1.134666975,5.5625,1.7071134375,7.6875
a,1.64675,1.90027,1.64675,1.1391,"{'att': 311, 'def': 24}","{'att': 107, 'def': 15}",1,9,2,2,1.1829,d,2023-03-18,0,1,0,1,0.5076499999999999,1.6424625000000002,6.5,1.9700432499999998,7.5,1.23810655625,5.25,1.7581728124999998,7.625
h,0.823365,1.39177,0.823365,0.630599,"{'att': 367, 'def': 29}","{'att': 155, 'def': 18}",7,9,1,1,0.8078000000000001,d,2023-04-03,0,1,0,1,0.192766,1.6688774999999998,4.5,1.9300182499999998,8.5,1.2201559312499999,5.0,1.8396167499999998,7.9375
a,0.949183,4.38578,0.949183,4.38578,"{'att': 342, 'def': 28}","{'att': 149, 'def': 14}",4,18,0,2,0.1005,l,2023-04-08,0,0,1,0,-3.4365969999999995,1.47371875,5.0,1.5106632499999997,7.5,1.1971374937500001,5.3125,1.816328625,7.8125
h,2.24262,1.92209,2.24262,1.92209,"{'att': 217, 'def': 16}","{'att': 202, 'def': 15}",5,8,1,3,1.6252,l,2023-04-15,0,0,1,0,0.32053,1.283822,3.0,2.4071749999999996,10.75,1.17065518125,4.8125,1.948696125,8.25
a,0.433712,0.368137,0.433712,0.368137,"{'att': 194, 'def': 22}","{'att': 151, 'def': 16}",3,5,0,0,1.3073,d,2023-04-22,0,1,0,1,0.065575,1.4154795,4.25,2.3999775,11.0,1.2627716812499998,4.6875,1.9153004999999999,8.25
h,0.777008,2.86368,0.777008,2.86368,"{'att': 250, 'def': 22}","{'att': 126, 'def': 14}",6,9,1,4,0.178,l,2023-04-27,0,0,1,0,-2.086672,1.11222,4.75,2.0169442499999994,10.0,1.21322055625,4.625,1.8620115625,8.1875
a,3.28648,3.32486,2.52531,2.56369,"{'att': 226, 'def': 26}","{'att': 158, 'def': 21}",9,5,2,2,1.3268,d,2023-05-01,0,1,0,1,-0.0383799999999996,1.10063075,4.5,2.3849217499999997,10.0,1.2570334375,4.875,1.8932834374999998,7.9375
a,2.94223,3.23717,2.94223,3.23717,"{'att': 341, 'def': 20}","{'att': 104, 'def': 34}",10,16,5,1,1.2187,w,2023-05-08,1,0,0,3,-0.29494,1.684955,5.75,2.11969175,6.75,1.3893784375,5.1875,1.9443803124999999,8.0
h,1.18597,1.04338,1.18597,1.04338,"{'att': 381, 'def': 15}","{'att': 223, 'def': 13}",1,9,0,3,1.4578,l,2023-05-14,0,0,1,0,0.14259,1.8598575,7.0,2.44846175,8.75,1.4993984375,5.5625,2.0789459375,8.5
a,2.46976,1.28976,2.46976,1.28976,"{'att': 289, 'def': 32}","{'att': 172, 'def': 21}",9,6,1,1,2.217,d,2023-05-20,0,1,0,1,1.18,2.047922,6.5,2.6172724999999994,9.75,1.5555949375,5.375,1.9898578125,8.875
h,1.12933,0.432084,1.12933,0.432084,"{'att': 361, 'def': 26}","{'att': 149, 'def': 20}",4,4,1,0,2.016,w,2023-05-28,1,0,0,3,0.6972459999999999,2.4711100000000004,7.25,2.2237924999999996,9.0,1.5792105625000001,5.6875,2.0273364375,8.5625
h,2.59001,1.58144,2.59001,1.58144,"{'att': 341, 'def': 23}","{'att': 174, 'def': 10}",7,6,0,1,2.1102,l,2023-08-12,0,0,1,0,1.00857,1.9318225,6.0,1.5005984999999997,8.75,1.624648,5.75,1.9147848125,8.375
a,0.721465,3.24336,0.721465,2.48219,"{'att': 385, 'def': 23}","{'att': 204, 'def': 12}",2,13,0,4,0.1276,l,2023-08-20,0,0,1,0,-1.760725,1.8437675,5.25,1.0866659999999997,6.25,1.69039175,5.75,1.976287125,8.375
h,1.89792,1.40228,1.89792,1.40228,"{'att': 313, 'def': 24}","{'att': 194, 'def': 19}",7,4,0,1,1.7305,l,2023-08-26,0,0,1,0,0.4956400000000001,1.7276412500000002,5.5,1.6366609999999997,7.25,1.6391651875,5.3125,2.050224,8.875
a,2.73871,1.575,2.73871,1.575,"{'att': 225, 'def': 26}","{'att': 256, 'def': 20}",3,5,2,2,2.2155,d,2023-09-02,0,1,0,1,1.1637100000000002,1.5846812500000003,5.0,1.6647909999999997,6.75,1.6575351875,5.4375,1.946042125,8.3125
h,0.28317,0.802605,0.28317,0.802605,"{'att': 404, 'def': 17}","{'att': 126, 'def': 18}",3,10,0,1,0.75,l,2023-09-17,0,0,1,0,-0.5194350000000001,1.9870262500000002,4.75,1.9505199999999998,7.0,1.7219064375,4.875,1.9944963125,8.3125
a,2.51497,1.57402,2.51497,1.57402,"{'att': 359, 'def': 25}","{'att': 210, 'def': 15}",10,6,3,1,2.0396,w,2023-09-23,1,0,0,3,0.94095,1.4103162500000004,3.75,1.7558112499999998,8.0,1.6323551875000002,5.0625,1.922729125,8.5
h,3.65377,1.5102,3.65377,1.5102,"{'att': 84, 'def': 15}","{'att': 275, 'def': 22}",11,1,1,2,2.6572,l,2023-09-30,0,0,1,0,2.1435700000000004,1.8586925000000003,5.75,1.3384762499999998,6.25,1.6866189375,5.625,1.9023385,8.3125
h,3.16482,0.981732,3.16482,0.981732,"{'att': 243, 'def': 34}","{'att': 191, 'def': 22}",8,13,3,0,2.7104,w,2023-10-07,1,0,0,3,2.183088,2.2976550000000002,6.75,1.3654562499999998,5.5,1.86351925,5.875,1.9097403750000002,7.8125
a,0.0937725,2.28568,0.0937725,1.52459,"{'att': 379, 'def': 13}","{'att': 87, 'def': 26}",5,13,0,2,0.0748,l,2023-10-21,0,0,1,0,-1.4308175,2.4041825,8.0,1.2171392499999998,7.5,2.0019965625,6.125,1.696987375,7.5
a,0.733813,0.618578,0.733813,0.618578,"{'att': 392, 'def': 26}","{'att': 207, 'def': 16}",3,5,1,0,1.4357,w,2023-10-29,1,0,0,3,0.115235,2.356833125,8.5,1.5879079999999999,8.25,1.8676935937499999,6.125,1.71971175,7.8125
h,0.617607,0.442489,0.617607,0.442489,"{'att': 534, 'def': 13}","{'att': 84, 'def': 9}",0,11,1,1,1.4921,d,2023-11-04,0,1,0,1,0.175118,1.9115438750000004,6.75,1.3490475,8.0,1.88644990625,6.125,1.7353643125,7.8125
a,1.7904,1.89194,1.7904,1.13077,"{'att': 362, 'def': 25}","{'att': 124, 'def': 20}",8,10,3,2,1.2817,w,2023-11-11,1,0,0,3,0.6596299999999999,1.1525031250000004,4.0,1.08211975,10.5,1.87648734375,5.75,1.584039875,7.9375
h,2.49764,2.07334,2.49764,1.31218,"{'att': 251, 'def': 24}","{'att': 220, 'def': 16}",10,6,0,3,1.6502,l,2023-11-26,0,0,1,0,1.1854600000000002,0.8088981250000002,4.0,1.3096717499999997,9.75,1.78298234375,5.6875,1.494482375,8.25
a,0.623789,0.673085,0.623789,0.673085,"{'att': 351, 'def': 27}","{'att': 145, 'def': 16}",7,6,1,0,1.2589,w,2023-12-02,1,0,0,3,-0.049296,1.4098650000000004,5.25,1.2565867499999999,8.0,1.75519546875,5.6875,1.421743,7.625
h,2.95393,1.29564,2.95393,1.29564,"{'att': 333, 'def': 37}","{'att': 145, 'def': 12}",13,4,3,0,2.4166,w,2023-12-07,1,0,0,3,1.6582900000000005,1.3823590000000003,6.25,1.2702134999999997,8.25,1.72005915625,6.0625,1.3985995624999998,7.4375
h,1.11437,0.885512,1.11437,0.885512,"{'att': 407, 'def': 28}","{'att': 112, 'def': 25}",3,9,2,0,1.6021,w,2023-12-10,1,0,0,3,0.2288580000000001,1.9664397500000002,9.5,1.4835012499999998,6.5,1.75031978125,6.3125,1.3989670625,7.3125
a,2.22305,0.811435,2.22305,0.811435,"{'att': 321, 'def': 14}","{'att': 172, 'def': 14}",7,10,2,0,2.4318,w,2023-12-16,1,0,0,3,1.4116150000000005,1.7974322500000004,8.25,1.2318942499999996,6.25,1.74938478125,6.25,1.4273063125,7.625
a,1.98385,1.57527,1.98385,1.57527,"{'att': 380, 'def': 44}","{'att': 169, 'def': 22}",11,10,1,2,1.6655,l,2023-12-23,0,0,1,0,0.4085799999999999,1.7287847500000002,7.5,0.9164179999999997,7.25,1.72644978125,6.25,1.379181,7.875
h,1.23529,2.28321,1.23529,1.52204,"{'att': 509, 'def': 23}","{'att': 153, 'def': 13}",3,9,1,3,0.6325000000000001,l,2023-12-27,0,0,1,0,-0.28675,2.0688000000000004,8.5,1.1419642499999998,8.25,1.80534884375,6.8125,1.274925375,7.6875
a,0.519641,2.64477,0.519641,2.64477,"{'att': 297, 'def': 36}","{'att': 238, 'def': 22}",3,10,0,3,0.1132,l,2023-12-30,0,0,1,0,-2.125129,1.6391400000000003,6.0,1.3888567499999998,9.5,1.7639344687500003,6.5625,1.3299835,8.0
h,1.03664,1.3435,1.03664,1.3435,"{'att': 322, 'def': 36}","{'att': 103, 'def': 13}",3,12,0,0,1.1202,d,2024-01-14,0,1,0,1,-0.3068599999999999,1.49045775,6.0,1.8286712499999997,9.75,1.6252426562500002,6.5625,1.3968441249999999,8.3125
a,2.83317,2.37499,2.83317,2.37499,"{'att': 349, 'def': 30}","{'att': 119, 'def': 10}",6,6,0,0,1.6492,d,2024-01-30,0,1,0,1,0.45818,1.1938552500000001,5.0,1.9616874999999998,10.25,1.67233453125,6.5625,1.4306500625,8.4375
h,3.25881,0.922371,3.25881,0.922371,"{'att': 272, 'def': 33}","{'att': 132, 'def': 23}",6,7,2,2,2.8588,d,2024-02-03,0,1,0,1,2.336439,1.40618525,3.75,2.1616174999999993,9.25,1.69222203125,6.3125,1.4807106875,8.4375
a,0.192072,1.58971,0.192072,1.58971,"{'att': 439, 'def': 17}","{'att': 176, 'def': 21}",1,10,0,2,0.2969,l,2024-02-10,0,0,1,0,-1.397638,1.9120652500000002,4.5,1.8214077499999997,8.75,1.66753703125,6.0,1.4439713749999998,8.8125
h,2.44588,0.734685,2.44588,0.734685,"{'att': 136, 'def': 24}","{'att': 273, 'def': 13}",7,5,1,1,2.5576000000000003,d,2024-02-19,0,1,0,1,1.7111949999999998,1.830173,4.0,1.5576427499999999,8.75,1.48174028125,5.5625,1.4819699999999998,8.625
a,0.286655,1.6538,0.286655,1.6538,"{'att': 391, 'def': 23}","{'att': 222, 'def': 27}",4,9,1,1,0.357,d,2024-02-24,0,1,0,1,-1.3671449999999998,2.182483,5.0,1.4054389999999997,7.0,1.6287470000000002,5.6875,1.3850328125,8.125
h,3.12075,2.17948,2.35958,2.17948,"{'att': 203, 'def': 19}","{'att': 299, 'def': 14}",9,4,1,3,2.0165,l,2024-03-02,0,0,1,0,0.1800999999999999,1.54585425,4.5,1.2251414999999999,7.75,1.600799625,5.75,1.4497341874999998,8.375
a,1.8214,2.9016,1.8214,1.37927,"{'att': 308, 'def': 20}","{'att': 216, 'def': 14}",13,7,0,2,0.6622999999999999,l,2024-03-09,0,0,1,0,0.4421299999999999,1.5113392500000002,5.25,1.5394187499999998,7.0,1.7572460625,6.3125,1.558296125,7.9375
a,0.93378,1.39268,0.93378,1.39268,"{'att': 163, 'def': 19}","{'att': 145, 'def': 22}",11,6,1,2,0.9118,l,2024-03-30,0,0,1,0,-0.4588999999999998,1.9186712500000003,8.25,1.8673912499999998,6.25,1.7591835624999999,6.625,1.6213998749999998,7.75
a,1.69834,2.65009,0.937167,2.65009,"{'att': 285, 'def': 20}","{'att': 183, 'def': 17}",6,11,1,1,0.736,d,2024-04-02,0,1,0,1,-1.712923,1.5406462500000002,9.25,2.0318899999999998,6.5,1.6614423125000002,6.6875,1.578858625,7.75
h,0.659844,0.34699,0.659844,0.34699,"{'att': 314, 'def': 35}","{'att': 136, 'def': 19}",9,6,1,0,1.598,w,2024-04-06,1,0,0,3,0.3128539999999999,1.8935675,9.75,2.2809625,7.0,1.72860175,6.625,1.7024214375,8.0625
a,1.21791,3.37093,1.21791,2.60976,"{'att': 394, 'def': 38}","{'att': 193, 'def': 14}",5,8,0,6,0.1517,l,2024-04-15,0,0,1,0,-1.39185,1.2783410000000002,9.75,1.8228399999999998,7.5,1.585221375,6.375,1.6431308125,8.1875
h,0.473233,1.18916,0.473233,1.18916,"{'att': 344, 'def': 22}","{'att': 216, 'def': 14}",0,7,2,0,0.6283000000000001,w,2024-04-21,1,0,0,3,-0.715927,1.1274685000000002,7.75,1.9401724999999996,7.75,1.5916926249999999,6.5,1.7984694374999999,8.125
h,1.89111,1.87155,1.89111,1.87155,"{'att': 379, 'def': 18}","{'att': 95, 'def': 21}",6,24,2,0,1.4035,w,2024-04-24,1,0,0,3,0.01956,1.01233175,5.0,1.8892924999999998,8.0,1.4823290624999998,6.0625,1.82207725,7.9375
h,1.21399,0.956356,1.21399,0.956356,"{'att': 249, 'def': 15}","{'att': 189, 'def': 23}",10,8,1,0,1.5497,w,2024-04-27,1,0,0,3,0.2576339999999999,1.06052425,5.0,1.6946574999999997,11.25,1.4765328125000001,5.75,1.84059475,8.8125
a,1.22959,0.950391,0.468416,0.950391,"{'att': 244, 'def': 32}","{'att': 237, 'def': 22}",5,3,1,1,1.6331,d,2024-05-03,0,1,0,1,-0.481975,1.1990607500000001,5.25,1.8469989999999996,11.75,1.4752015625,6.1875,1.757666375,8.75
h,1.82411,0.465523,1.82411,0.465523,"{'att': 216, 'def': 21}","{'att': 242, 'def': 17}",9,4,1,0,2.4696,w,2024-05-11,1,0,0,3,1.358587,1.2019807500000002,5.25,1.24186425,10.5,1.519573375,6.3125,1.6517676874999998,8.3125
a,0.664904,3.2117,0.664904,3.2117,"{'att': 254, 'def': 6}","{'att': 147, 'def': 18}",3,16,1,2,0.1057,l,2024-05-19,0,0,1,0,-2.546796,1.5396999999999998,7.5,1.0609549999999996,9.75,1.56879025,6.6875,1.596894125,7.8125
h,0.405325,1.79083,0.405325,1.79083,"{'att': 385, 'def': 21}","{'att': 190, 'def': 24}",4,5,0,3,0.3077999999999999,l,2024-08-17,0,0,1,0,-1.385505,1.2331485000000002,6.75,1.3959924999999997,7.75,1.433273625,6.5,1.6491885,8.4375
a,0.648869,2.61143,0.648869,2.61143,"{'att': 369, 'def': 29}","{'att': 126, 'def': 20}",5,9,0,4,0.2558,l,2024-08-24,0,0,1,0,-1.962561,1.03098225,5.25,1.6046109999999998,7.0,1.2549308125,6.375,1.7034671874999998,8.3125
h,2.55629,2.95688,2.55629,2.95688,"{'att': 191, 'def': 23}","{'att': 149, 'def': 21}",15,7,2,3,1.1241,l,2024-08-31,0,0,1,0,-0.4005899999999998,0.8858020000000002,5.25,2.01987075,8.5,1.2834806250000002,6.625,1.7673246875,8.25
a,0.852158,3.15876,0.852158,3.15876,"{'att': 294, 'def': 18}","{'att': 121, 'def': 23}",3,9,2,3,0.1567,l,2024-09-14,0,0,1,0,-2.306602,1.068847,6.75,2.64271,9.25,1.2903812499999998,7.125,1.906211875,8.375
a,1.82377,1.33793,1.82377,1.33793,"{'att': 251, 'def': 13}","{'att': 160, 'def': 19}",6,8,1,1,1.6985,d,2024-09-21,0,1,0,1,0.4858399999999998,1.1156605000000002,6.75,2.629475,7.5,1.3257251875,7.0625,2.0002718749999997,8.375
h,1.10959,1.12358,1.10959,1.12358,"{'att': 300, 'def': 24}","{'att': 168, 'def': 18}",6,8,2,1,1.3309,w,2024-09-28,1,0,0,3,-0.0139899999999999,1.47027175,7.25,2.51625,8.25,1.2446639375000002,6.875,1.947675,8.625
h,0.692214,1.79048,0.692214,1.02931,"{'att': 410, 'def': 26}","{'att': 164, 'def': 28}",3,11,0,0,0.4902,d,2024-10-05,0,1,0,1,-0.3370959999999999,1.585452,7.5,2.1442875,8.0,1.2001758125000002,6.4375,1.83654875,8.6875
a,1.60804,1.174,1.60804,1.174,"{'att': 302, 'def': 19}","{'att': 240, 'def': 21}",9,3,2,0,1.717,w,2024-10-19,1,0,0,3,0.43404,1.119433,4.5,1.8526874999999998,9.0,1.1850779375,5.9375,1.86141125,9.0
h,0.884845,1.49531,0.884845,1.49531,"{'att': 360, 'def': 17}","{'att': 219, 'def': 20}",7,7,1,1,0.8440000000000001,d,2024-10-26,0,1,0,1,-0.6104649999999999,1.3084034999999998,6.0,1.3564974999999997,7.5,1.1794341875,6.125,1.769155625,8.5
a,1.78581,0.540345,1.78581,0.540345,"{'att': 390, 'def': 26}","{'att': 157, 'def': 17}",4,6,0,1,2.3625,l,2024-11-02,0,0,1,0,1.2454649999999998,1.07367225,6.25,1.3958424999999997,7.25,1.19349675,6.0,1.840925625,8.5625
a,0.865983,1.1237,0.865983,1.1237,"{'att': 200, 'def': 18}","{'att': 213, 'def': 21}",7,8,0,0,1.0962,d,2024-11-09,0,1,0,1,-0.257717,1.2427272500000002,5.75,1.2500337499999996,6.75,1.2289905,5.9375,1.6640140625000002,8.4375
h,1.5951,1.34314,1.5951,1.34314,"{'att': 223, 'def': 15}","{'att': 183, 'def': 23}",8,1,0,0,1.5025,d,2024-11-23,0,1,0,1,0.2519599999999999,1.2861695000000002,6.75,1.0833387499999998,6.0,1.253537375,6.375,1.6599228125,8.5
a,0.766749,1.76161,0.766749,1.76161,"{'att': 461, 'def': 27}","{'att': 275, 'def': 24}",3,10,0,4,0.5986,l,2024-12-01,0,0,1,0,-0.994861,1.2829345,6.5,1.1256237499999997,5.5,1.23503675,6.5,1.6268971875,7.0625
h,1.49904,0.847724,1.49904,0.847724,"{'att': 285, 'def': 28}","{'att': 185, 'def': 24}",7,4,4,0,1.8868,w,2024-12-04,1,0,0,3,0.6513159999999999,1.2534105,5.5,1.1921987499999998,6.25,1.2070841875,6.0625,1.6772255624999999,7.1875
a,0.132166,1.30865,0.132166,1.30865,"{'att': 356, 'def': 18}","{'att': 106, 'def': 21}",2,12,0,0,0.3379,d,2024-12-14,0,1,0,1,-1.176484,1.181718,6.25,1.2690434999999995,5.75,1.2239248125,6.1875,1.6708088749999999,7.25
h,1.07081,1.51591,1.07081,1.51591,"{'att': 404, 'def': 28}","{'att': 110, 'def': 23}",0,2,0,0,0.9176,d,2024-12-22,0,1,0,1,-0.4451,0.99826375,5.0,1.3152809999999997,6.75,1.1181783125,5.75,1.7235043125,7.75
a,0.653289,2.51965,0.653289,1.75849,"{'att': 309, 'def': 11}","{'att': 192, 'def': 18}",1,18,1,1,0.2591,d,2024-12-26,0,1,0,1,-1.105201,0.86719125,3.0,1.3584735,7.0,1.1435474375,5.5625,1.6175174375,6.875
h,0.615191,2.02753,0.615191,2.02753,"{'att': 131, 'def': 16}","{'att': 221, 'def': 13}",8,7,0,2,0.3847,l,2024-12-29,0,0,1,0,-1.412339,0.83882625,2.5,1.5479834999999997,9.0,1.1590451875,5.375,1.6630686875,7.6875
a,0.561015,2.61852,0.561015,2.61852,"{'att': 193, 'def': 18}","{'att': 107, 'def': 27}",1,14,0,1,0.1742,l,2025-01-04,0,0,1,0,-2.057505,0.617864,2.75,1.8429349999999998,9.75,1.1569403125,5.5625,1.6265749374999998,7.5625
h,1.23126,1.28522,1.23126,1.28522,"{'att': 271, 'def': 28}","{'att': 219, 'def': 15}",4,5,0,1,1.3196,l,2025-01-15,0,0,1,0,-0.05396,0.7250762500000001,2.5,2.1704025,10.25,1.032235625,4.6875,1.6054274375,8.0
