h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
h,0.972389,1.68451,0.972389,1.68451,"{'att': 390, 'def': 25}","{'att': 138, 'def': 15}",3,18,0,2,0.8607,l,2023-12-26,0,0,1,0,-0.712121,0.76543425,4.5,1.921335,11.25,1.03873275,5.0,1.7833911875000001,9.0
a,1.11923,2.92587,1.11923,2.1647,"{'att': 267, 'def': 14}","{'att': 125, 'def': 15}",2,16,2,3,0.3182,l,2023-12-30,0,0,1,0,-1.04547,0.8131459999999999,4.75,2.0627475000000004,14.75,0.9953795625,4.75,1.7388074375,9.125
h,1.52023,0.965167,1.52023,0.965167,"{'att': 305, 'def': 16}","{'att': 140, 'def': 21}",5,7,1,1,1.8155,d,2024-01-12,0,1,0,1,0.555063,0.8300485,4.25,2.0535975,13.25,1.01485325,4.8125,1.877562125,9.5625
a,1.49114,1.84756,1.49114,1.84756,"{'att': 497, 'def': 22}","{'att': 161, 'def': 12}",4,6,1,3,1.0824,l,2024-01-31,0,0,1,0,-0.3564200000000002,1.0072472499999998,3.0,1.7391267499999998,13.25,1.0514023750000001,4.625,1.8853680000000002,9.4375
h,1.00428,1.28806,1.00428,1.28806,"{'att': 285, 'def': 19}","{'att': 222, 'def': 20}",3,7,2,2,1.1366,d,2024-02-03,0,1,0,1,-0.2837799999999999,1.27574725,3.5,1.8557767500000002,11.75,1.0944830625,4.5625,1.8080180000000001,9.375
a,1.11123,3.14734,1.11123,3.14734,"{'att': 412, 'def': 24}","{'att': 125, 'def': 27}",6,15,1,3,0.3349,l,2024-02-10,0,0,1,0,-2.03611,1.28372,3.5,1.75666425,9.0,1.0997376875,4.4375,1.7928605,9.5625
h,0.335143,2.20575,0.335143,1.44458,"{'att': 378, 'def': 17}","{'att': 175, 'def': 19}",2,15,0,5,0.1696,l,2024-02-17,0,0,1,0,-1.109437,1.28172,4.5,1.81203175,8.75,1.1093994375,4.625,1.8660905,9.875
a,0.0760216,2.41612,0.0760216,1.65495,"{'att': 227, 'def': 14}","{'att': 193, 'def': 23}",0,8,0,3,0.0489,l,2024-02-24,0,0,1,0,-1.5789284,0.98544825,3.75,2.1221775000000003,10.75,1.0870253125,4.5625,1.80664675,9.875
h,1.60461,1.43616,1.60461,1.43616,"{'att': 74, 'def': 17}","{'att': 325, 'def': 24}",9,6,0,2,1.5241000000000002,l,2024-03-03,0,0,1,0,0.16845,0.6316686499999999,2.75,2.2643174999999998,11.25,1.0353672875,4.3125,1.88887175,9.875
a,0.88131,1.87414,0.88131,1.87414,"{'att': 230, 'def': 31}","{'att': 206, 'def': 24}",10,7,2,2,0.6816,d,2024-03-10,0,1,0,1,-0.99283,0.7817511500000001,4.25,2.3013425,11.0,1.0419179125,4.3125,1.8888486249999998,10.125
h,2.69776,1.25123,1.93659,1.25123,"{'att': 138, 'def': 21}","{'att': 153, 'def': 26}",12,8,2,1,2.3708,w,2024-03-16,1,0,0,3,0.68536,0.7242711500000001,5.25,1.9830425,9.0,1.0765181625,4.8125,1.841486125,9.6875
a,2.10422,4.46643,2.10422,3.70526,"{'att': 323, 'def': 13}","{'att': 124, 'def': 13}",9,24,2,2,0.3056,d,2024-03-30,0,1,0,1,-1.6010399999999998,1.3149254,7.75,1.7444125,7.25,1.1549856625000001,5.4375,1.834086125,10.0625
h,1.12581,1.01021,1.12581,1.01021,"{'att': 308, 'def': 35}","{'att': 216, 'def': 15}",11,4,1,1,1.4489,d,2024-04-02,0,1,0,1,0.1155999999999999,1.8219750000000001,10.0,2.25699,11.25,1.1237062875,5.1875,2.0746048125,11.375
a,0.34699,0.659844,0.34699,0.659844,"{'att': 136, 'def': 19}","{'att': 314, 'def': 35}",6,9,0,1,0.9521,l,2024-04-06,0,0,1,0,-0.3128539999999999,1.7022750000000002,10.5,2.1505025,10.75,1.1452230375,5.75,2.0678141875000002,11.375
h,1.8522,0.889445,1.8522,0.889445,"{'att': 362, 'def': 30}","{'att': 263, 'def': 17}",8,9,1,1,2.1573,d,2024-04-13,0,1,0,1,0.962755,1.5686950000000002,9.5,1.8469285,11.25,1.1011836625000002,5.875,1.9239000624999998,10.5625
a,2.42338,1.97816,2.42338,1.97816,"{'att': 246, 'def': 19}","{'att': 278, 'def': 22}",6,9,4,1,1.7104,w,2024-04-20,1,0,0,3,0.4452199999999999,1.357305,8.5,1.75648225,11.5,1.1662314750000002,5.75,1.84054975,10.6875
a,1.89591,3.06197,1.13475,3.06197,"{'att': 176, 'def': 21}","{'att': 241, 'def': 17}",9,18,1,1,0.7222000000000001,d,2024-04-27,0,1,0,1,-1.92722,1.4370949999999998,7.75,1.13441475,7.75,1.291621475,6.0,1.87787475,10.5
h,1.28632,4.25643,1.28632,3.49526,"{'att': 248, 'def': 21}","{'att': 201, 'def': 22}",5,18,1,4,0.1042,l,2024-05-04,0,0,1,0,-2.20894,1.62962,7.25,1.64735475,11.25,1.3493415375,6.375,1.963966,10.5
a,0.950331,3.00238,0.950331,3.00238,"{'att': 274, 'def': 19}","{'att': 197, 'def': 24}",2,12,1,2,0.2579,l,2024-05-11,0,0,1,0,-2.052049,1.8644524999999998,7.0,2.54650125,13.5,1.3597846625,6.5625,2.047126,10.625
h,1.08222,1.57962,1.08222,1.57962,"{'att': 117, 'def': 11}","{'att': 272, 'def': 3}",7,5,1,2,0.9703,l,2024-05-19,0,0,1,0,-0.4974,1.6389852499999997,5.5,3.074735,14.25,1.3241659749999999,6.375,2.1744518125,10.9375
