h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,xG_rolling_4,deep_rolling_4,xGA_rolling_4,deep_allowed_rolling_4,xG_rolling_16,deep_rolling_16,xGA_rolling_16,deep_allowed_rolling_16
h,1.86239,0.52863,1.10122,0.52863,"{'att': 276, 'def': 23}","{'att': 231, 'def': 17}",14,5,3,1,2.4588000000000005,w,2022-10-22,1,0,0,3,0.57259,2.02052075,13.5,1.03117325,3.75,2.4178253,12.8,0.7808647000000001,3.0
a,0.703827,0.693597,0.703827,0.693597,"{'att': 254, 'def': 17}","{'att': 255, 'def': 8}",14,2,1,0,1.3047,w,2022-10-29,1,0,0,3,0.0102299999999999,2.13006825,15.0,1.085582,4.0,2.367331181818182,12.909090909090908,0.7579342727272728,3.1818181818181817
h,2.39332,0.843884,1.63215,0.0827148,"{'att': 193, 'def': 16}","{'att': 461, 'def': 13}",11,1,2,1,2.5408000000000004,w,2022-11-05,1,0,0,3,1.5494352,1.5532675,14.25,0.83064375,3.25,2.228705833333333,13.0,0.7525728333333334,3.0833333333333335
h,1.605,3.29012,1.605,3.29012,"{'att': 63, 'def': 15}","{'att': 214, 'def': 13}",26,6,1,2,0.4285,l,2022-11-12,0,0,1,0,-1.68512,1.4677575,14.0,1.01632775,3.5,2.2413684615384613,12.846153846153847,0.7595967692307692,2.923076923076923
a,4.16249,0.603751,4.16249,0.603751,"{'att': 158, 'def': 20}","{'att': 459, 'def': 17}",13,7,3,1,2.9045,w,2022-12-28,1,0,0,3,3.558739,1.64113425,16.25,1.33905775,3.5,2.1959135714285716,13.785714285714286,0.9403484285714285,3.142857142857143
h,2.36333,0.0760019,2.36333,0.0760019,"{'att': 145, 'def': 29}","{'att': 339, 'def': 10}",13,2,1,1,2.8606000000000003,d,2022-12-31,0,1,0,1,2.2873281,2.21615925,16.0,1.3578379999999999,4.0,2.3270186666666666,13.733333333333333,0.9179086000000001,3.4
a,1.71972,0.493576,1.71972,0.493576,"{'att': 332, 'def': 26}","{'att': 326, 'def': 24}",10,5,1,0,2.42,w,2023-01-05,1,0,0,3,1.226144,2.631035,15.75,1.2034392250000001,4.0,2.329288125,13.6875,0.86528943125,3.3125
a,0.73695,1.98228,0.73695,1.98228,"{'att': 182, 'def': 11}","{'att': 461, 'def': 16}",10,9,1,2,0.3993,l,2023-01-14,0,0,1,0,-1.24533,2.462635,15.5,1.115862225,5.0,2.27505875,13.625,0.88075118125,3.5
h,2.34166,1.16499,2.34166,1.16499,"{'att': 265, 'def': 21}","{'att': 333, 'def': 17}",11,8,4,2,2.2181,w,2023-01-19,1,0,0,3,1.17667,2.2456225,11.5,0.788902225,5.75,2.215453125,13.5625,0.99689705625,4.0625
h,3.32757,0.469277,2.5664,0.469277,"{'att': 301, 'def': 15}","{'att': 323, 'def': 17}",9,4,3,0,2.8917,w,2023-01-22,1,0,0,3,2.097123,1.7904149999999999,11.0,0.9292119750000001,6.0,2.132193125,13.6875,0.93141518125,4.0
a,0.773747,1.42168,0.773747,1.42168,"{'att': 174, 'def': 30}","{'att': 283, 'def': 14}",5,3,0,1,0.7836,l,2023-02-05,0,0,1,0,-0.6479330000000001,2.0314750000000004,10.0,1.02753075,6.5,2.191085,13.125,0.95499649375,4.1875
h,3.60987,0.275348,2.8487,0.275348,"{'att': 178, 'def': 22}","{'att': 354, 'def': 15}",7,4,3,1,2.9523,w,2023-02-12,1,0,0,3,2.573352,1.79498175,8.75,1.25955675,6.0,1.9995948125,12.625,0.99824199375,4.3125
a,2.00841,1.70139,2.00841,0.940216,"{'att': 322, 'def': 26}","{'att': 158, 'def': 18}",7,9,3,1,1.5791000000000002,w,2023-02-15,1,0,0,3,1.068194,2.51321175,8.0,0.83282375,4.75,2.1051223125,12.3125,0.99798924375,4.4375
a,2.80966,1.12735,2.80966,1.12735,"{'att': 127, 'def': 17}","{'att': 317, 'def': 8}",16,1,1,1,2.6523,d,2023-02-18,0,1,0,1,1.68231,2.42989925,7.0,0.9669237500000001,5.0,2.1416354375,12.25,1.08488893125,4.75
a,2.98206,1.08527,2.98206,1.08527,"{'att': 212, 'def': 28}","{'att': 453, 'def': 14}",15,4,4,1,2.6005,w,2023-02-25,1,0,0,3,1.89679,2.30042175,8.75,1.1314419999999998,4.25,2.1290498125,12.1875,1.04826393125,4.5
h,1.34144,0.359809,1.34144,0.359809,"{'att': 232, 'def': 22}","{'att': 320, 'def': 22}",12,7,2,0,2.1974,w,2023-03-04,1,0,0,3,0.981631,2.8525,11.25,1.0473395,4.5,2.1444685625,12.375,1.1097715562500001,4.75
a,2.1884,0.185498,1.42723,0.185498,"{'att': 163, 'def': 30}","{'att': 296, 'def': 17}",8,0,1,0,2.8136,w,2023-03-11,1,0,0,3,1.241732,2.2853925,12.5,1.06845475,5.25,2.17134025,12.0625,1.00730961875,4.8125
h,3.01243,0.318171,3.01243,0.318171,"{'att': 220, 'def': 20}","{'att': 458, 'def': 18}",18,3,4,1,2.8769,w,2023-04-01,1,0,0,3,2.694259,2.3303900000000004,12.75,0.6894817499999999,3.0,2.191715875,11.6875,0.98586386875,4.5
a,3.05999,0.492801,2.29883,0.492801,"{'att': 160, 'def': 18}","{'att': 494, 'def': 9}",11,1,4,1,2.871,w,2023-04-08,1,0,0,3,1.806029,2.3810824999999998,13.25,0.487187,3.5,2.3360035624999997,11.9375,0.9623997437499999,4.5625
h,1.60702,1.92692,0.845854,1.92692,"{'att': 192, 'def': 20}","{'att': 414, 'def': 19}",2,7,3,1,1.0881,w,2023-04-15,1,0,0,3,-1.081066,2.4005650000000003,12.25,0.33906975,2.75,2.3776704375,11.9375,0.94045705625,4.5625
h,2.01168,0.398372,2.01168,0.398372,"{'att': 293, 'def': 28}","{'att': 320, 'def': 19}",9,6,4,1,2.5443,w,2023-04-26,1,0,0,3,1.6133080000000002,2.46696,9.75,0.7308475,2.75,2.3777966875,10.4375,0.85525705625,4.625
a,2.32338,0.431813,1.56221,0.431813,"{'att': 224, 'def': 24}","{'att': 398, 'def': 21}",11,2,2,1,2.7486,w,2023-04-30,1,0,0,3,1.130397,2.42278,10.0,0.784066,4.25,2.2433710625,10.1875,0.84242086875,4.5625
h,2.99908,0.492075,2.99908,0.492075,"{'att': 164, 'def': 24}","{'att': 393, 'def': 12}",15,2,3,0,2.8071,w,2023-05-03,1,0,0,3,2.5070050000000004,2.2505175,8.25,0.8124765,4.0,2.2408741875000002,10.0625,0.8646590625,4.5625
h,2.83472,0.140924,2.07355,0.140924,"{'att': 90, 'def': 12}","{'att': 434, 'def': 19}",14,0,2,1,2.9148,w,2023-05-06,1,0,0,3,1.932626,2.23529,9.25,0.812295,4.25,2.3208341875,10.375,0.8645652500000001,4.375
a,1.04338,1.18597,1.04338,1.18597,"{'att': 223, 'def': 13}","{'att': 381, 'def': 15}",9,1,3,0,1.1956,w,2023-05-14,1,0,0,3,-0.14259,2.5422149999999997,12.25,0.365796,2.5,2.4519448125,10.625,0.7494805,3.8125
h,1.20557,1.15648,1.20557,1.15648,"{'att': 223, 'def': 23}","{'att': 434, 'def': 19}",12,7,1,0,1.3873,w,2023-05-21,1,0,0,3,0.04909,2.30014,12.25,0.5626955,1.25,2.3708023125,10.5,0.75079175,3.375
a,1.92973,2.11486,1.92973,2.11486,"{'att': 196, 'def': 15}","{'att': 392, 'def': 33}",9,6,1,1,1.2703,d,2023-05-24,0,1,0,1,-0.1851300000000002,2.0206875,12.5,0.7438622500000001,2.5,2.2381773125,10.6875,0.7937419375,3.5625
a,1.18649,1.43893,1.18649,1.43893,"{'att': 176, 'def': 12}","{'att': 260, 'def': 32}",11,12,0,1,1.1285999999999998,l,2023-05-28,0,0,1,0,-0.25244,1.75335,11.0,1.1495585000000001,3.5,2.31042625,10.9375,0.8370656875,3.75
a,2.40074,0.311032,2.40074,0.311032,"{'att': 237, 'def': 15}","{'att': 463, 'def': 14}",9,4,3,0,2.7761,w,2023-08-11,1,0,0,3,2.089708,1.3412925,10.25,1.4740600000000001,6.5,2.158965,11.1875,0.9097895625000001,4.25
h,1.22528,0.257154,1.22528,0.257154,"{'att': 286, 'def': 21}","{'att': 419, 'def': 27}",9,5,1,0,2.2204,w,2023-08-19,1,0,0,3,0.968126,1.6806325,10.25,1.2553255,7.25,2.1834856250000003,11.3125,0.8228921875,3.9375
a,3.84804,0.762232,3.08687,0.762232,"{'att': 92, 'def': 14}","{'att': 406, 'def': 11}",22,3,2,1,2.8816999999999995,w,2023-08-27,1,0,0,3,2.324638,1.68556,9.5,1.030494,6.75,2.084461875,10.875,0.7685049375,4.1875
h,2.00152,1.46427,1.24035,1.46427,"{'att': 223, 'def': 28}","{'att': 490, 'def': 20}",8,4,5,1,1.8772,w,2023-09-02,1,0,0,3,-0.2239199999999999,2.1651375,12.75,0.692337,6.0,2.138585625,11.3125,0.7483150625000001,4.125
a,4.15046,0.895632,4.15046,0.895632,"{'att': 228, 'def': 20}","{'att': 338, 'def': 8}",16,1,3,1,2.8927,w,2023-09-16,1,0,0,3,3.254828,2.368895,12.0,0.698672,4.0,2.179840625,11.0625,0.817343875,3.9375
h,1.33984,0.729109,1.33984,0.729109,"{'att': 189, 'def': 9}","{'att': 269, 'def': 19}",7,7,2,0,1.9151,w,2023-09-23,1,0,0,3,0.6107309999999999,2.806325,13.75,0.844822,3.25,2.302469375,11.5625,0.86172725,4.0
a,0.98075,0.673985,0.98075,0.673985,"{'att': 149, 'def': 28}","{'att': 209, 'def': 13}",13,1,1,2,1.5513,l,2023-09-30,0,0,1,0,0.306765,2.834965,13.25,0.96281075,3.75,2.1979325,10.875,0.887410875,4.25
a,0.858071,0.386558,0.858071,0.386558,"{'att': 292, 'def': 19}","{'att': 352, 'def': 28}",7,9,0,1,1.8546,l,2023-10-08,0,0,1,0,0.471513,2.1181425,11.0,0.940749,3.25,2.06798,11.0,0.898734875,4.25
h,0.962509,0.963733,0.962509,0.963733,"{'att': 350, 'def': 24}","{'att': 337, 'def': 23}",7,4,2,1,1.3387,w,2023-10-21,1,0,0,3,-0.001224,1.83228025,10.75,0.671321,4.5,2.0211706875,11.3125,0.8024622499999999,4.375
a,4.54595,0.714628,3.78478,0.714628,"{'att': 229, 'def': 12}","{'att': 297, 'def': 14}",21,4,3,0,2.9637,w,2023-10-29,1,0,0,3,3.070152,1.0352925,8.5,0.6883462499999999,5.25,1.9555974999999999,11.1875,0.8377973125,4.25
h,2.39949,0.643127,2.39949,0.643127,"{'att': 258, 'def': 12}","{'att': 378, 'def': 13}",18,6,6,1,2.5352,w,2023-11-04,1,0,0,3,1.756363,1.8368200000000001,12.0,0.684726,4.5,2.094508125,11.8125,0.85547325,4.375
a,3.19324,3.47238,2.43208,2.71121,"{'att': 293, 'def': 24}","{'att': 286, 'def': 16}",17,4,4,4,1.1928,d,2023-11-12,0,1,0,1,-0.2791299999999999,2.1915050000000003,13.25,0.6770115000000001,5.75,2.05703375,12.0,0.864914,4.625
h,1.79622,0.766278,1.79622,0.766278,"{'att': 246, 'def': 21}","{'att': 345, 'def': 15}",11,6,1,1,2.166,d,2023-11-25,0,1,0,1,1.029942,2.77529725,15.75,1.448467,4.5,2.07944125,12.1875,1.07313,4.875
h,2.90729,0.433077,2.90729,0.433077,"{'att': 325, 'def': 23}","{'att': 282, 'def': 13}",12,3,3,3,2.7992,d,2023-12-03,0,1,0,1,2.474213,2.9837249999999997,16.75,1.3991032499999998,5.0,2.1264937500000003,12.3125,1.04689925,5.1875
a,1.00198,2.1922,1.00198,2.1922,"{'att': 253, 'def': 28}","{'att': 316, 'def': 23}",8,9,0,1,0.4863,l,2023-12-06,0,0,1,0,-1.19022,2.5740600000000002,14.5,1.3287154999999997,4.75,2.23285125,12.3125,1.0016865625,4.9375
a,2.23353,0.689037,2.23353,0.689037,"{'att': 153, 'def': 16}","{'att': 297, 'def': 28}",9,4,2,1,2.482,w,2023-12-10,1,0,0,3,1.544493,2.2246825,12.0,1.71598375,5.5,2.174866875,12.25,1.0065203125,5.125
h,2.41646,1.64977,2.41646,0.888604,"{'att': 190, 'def': 25}","{'att': 319, 'def': 10}",5,4,2,2,1.913,d,2023-12-16,0,1,0,1,1.527856,1.9847550000000003,10.0,1.020148,5.5,2.2403068750000004,12.125,0.9596520000000001,4.625
a,2.28321,1.23529,1.52204,1.23529,"{'att': 153, 'def': 13}","{'att': 509, 'def': 23}",9,3,3,1,2.1493,w,2023-12-27,1,0,0,3,0.28675,2.139815,8.5,1.2410210000000002,5.0,2.2412893749999996,11.875,1.0433231250000001,4.625
h,2.24229,0.263211,2.24229,0.263211,"{'att': 134, 'def': 14}","{'att': 467, 'def': 4}",12,1,2,0,2.8184,w,2023-12-30,1,0,0,3,1.979079,1.983795,7.75,1.4415742500000002,5.0,2.30741,11.875,1.104456625,4.5
a,2.55452,1.23638,2.55452,1.23638,"{'att': 157, 'def': 17}","{'att': 275, 'def': 16}",25,6,3,2,2.2802,w,2024-01-13,1,0,0,3,1.31814,2.2938725,8.75,0.959327,3.0,2.207050625,11.25,1.0732678125,4.375
h,1.84756,1.49114,1.84756,1.49114,"{'att': 161, 'def': 12}","{'att': 497, 'def': 22}",6,4,3,1,1.6338,w,2024-01-31,1,0,0,3,0.3564200000000002,2.37412,12.75,1.09616275,3.5,2.241613125,12.3125,1.0590246875,4.5
a,2.10785,0.865741,2.10785,0.865741,"{'att': 161, 'def': 16}","{'att': 286, 'def': 11}",12,3,3,1,2.2386,w,2024-02-05,1,0,0,3,1.242109,2.231895,13.0,1.05650525,3.5,2.097681875,11.6875,1.0962439375000002,4.6875
h,1.58971,0.192072,1.58971,0.192072,"{'att': 176, 'def': 21}","{'att': 439, 'def': 17}",10,1,2,0,2.507,w,2024-02-10,1,0,0,3,1.397638,2.1880550000000003,13.75,0.964118,3.5,2.1456825,12.0,1.1047834375,4.4375
h,2.77713,1.82903,2.77713,1.82903,"{'att': 177, 'def': 24}","{'att': 298, 'def': 17}",29,9,1,1,1.9676,d,2024-02-17,0,1,0,1,0.9481000000000002,2.0249099999999998,13.25,0.94633325,3.5,2.1837425,11.8125,1.0746638750000002,4.4375
h,2.53766,0.503799,2.53766,0.503799,"{'att': 173, 'def': 14}","{'att': 193, 'def': 11}",19,1,1,0,2.6504000000000003,w,2024-02-20,1,0,0,3,2.033861,2.0805625,14.25,1.0944957499999999,4.25,2.3036836875,13.1875,1.164818375,4.4375
a,1.79636,0.925889,1.79636,0.925889,"{'att': 189, 'def': 14}","{'att': 302, 'def': 28}",13,8,1,0,2.1083,w,2024-02-24,1,0,0,3,0.870471,2.2530875,17.5,0.8476605,3.5,2.402130625,13.9375,1.1360725,4.25
h,2.64173,0.153764,2.64173,0.153764,"{'att': 171, 'def': 17}","{'att': 309, 'def': 17}",26,1,3,1,2.8694,w,2024-03-03,1,0,0,3,2.487966,2.1752149999999997,17.75,0.8626974999999999,4.75,2.23028125,13.4375,1.1492763125,4.5
a,1.37289,2.25492,1.37289,1.49375,"{'att': 341, 'def': 23}","{'att': 285, 'def': 32}",5,9,1,1,0.7544,d,2024-03-10,0,1,0,1,-0.1208599999999999,2.43822,21.75,0.8531205,4.75,2.2454212499999997,13.9375,1.118691125,4.1875
h,1.22009,0.511402,1.22009,0.511402,"{'att': 140, 'def': 23}","{'att': 341, 'def': 29}",6,7,0,0,2.0676,d,2024-03-31,0,1,0,1,0.7086879999999999,2.08716,15.75,0.9595929999999999,4.75,2.1316493750000003,13.1875,1.042599875,4.5
h,3.87704,1.18643,3.87704,1.18643,"{'att': 215, 'def': 30}","{'att': 305, 'def': 14}",26,4,4,1,2.7411,w,2024-04-03,1,0,0,3,2.69061,1.7577675,12.5,0.96149375,6.25,2.09564125,12.875,1.0266701249999999,4.5625
a,2.26381,1.49472,2.26381,1.49472,"{'att': 158, 'def': 12}","{'att': 387, 'def': 19}",20,2,4,2,1.9056,w,2024-04-06,1,0,0,3,0.7690899999999998,2.2779375,15.75,1.026629,5.25,2.156250625,13.75,1.0737546875000001,4.625
h,4.64245,0.809775,3.88128,0.809775,"{'att': 179, 'def': 27}","{'att': 276, 'def': 8}",37,2,5,1,2.9314,w,2024-04-13,1,0,0,3,3.071505,2.1834575,14.25,1.361868,5.5,2.235115,14.5,1.0301621875,4.1875
a,1.90507,0.572021,1.90507,0.572021,"{'att': 314, 'def': 16}","{'att': 524, 'def': 18}",3,3,4,0,2.3991,w,2024-04-25,1,0,0,3,1.333049,3.0008475,22.25,1.00058175,3.75,2.3856724999999996,16.25,1.0377083125,4.0625
a,0.932063,2.17312,0.932063,2.17312,"{'att': 168, 'def': 18}","{'att': 411, 'def': 14}",5,6,2,0,0.4806,w,2024-04-28,1,0,0,3,-1.241057,3.1720925,21.5,1.0157365,2.75,2.353710625,16.125,0.970349,4.0
h,4.52542,0.396887,3.00308,0.396887,"{'att': 307, 'def': 22}","{'att': 329, 'def': 25}",19,1,5,1,2.9809,w,2024-05-04,1,0,0,3,2.606193,2.43584825,16.25,1.2624090000000001,3.25,2.2692639375,15.875,1.028963375,4.1875
a,3.15218,0.0886245,2.39101,0.0886245,"{'att': 303, 'def': 17}","{'att': 470, 'def': 11}",13,1,4,0,2.9526000000000003,w,2024-05-11,1,0,0,3,2.3023855,3.00125075,16.0,0.9879507500000001,3.0,2.4119595625,16.3125,1.037318125,4.1875
a,2.70331,1.84285,1.94214,1.84285,"{'att': 377, 'def': 28}","{'att': 318, 'def': 28}",6,5,2,0,2.0442,w,2024-05-14,1,0,0,3,0.0992899999999998,2.62868325,10.0,0.807663125,2.75,2.4493133124999997,15.5625,0.96558340625,3.875
h,2.31504,0.240159,2.31504,0.240159,"{'att': 192, 'def': 24}","{'att': 315, 'def': 5}",16,0,3,1,2.7409,w,2024-05-19,1,0,0,3,2.0748810000000004,2.82824325,10.75,1.1253703750000001,3.25,2.5027976874999998,15.5625,0.98756528125,3.9375
a,1.18038,1.06123,1.18038,1.06123,"{'att': 256, 'def': 17}","{'att': 312, 'def': 31}",10,8,2,0,1.4402,w,2024-08-18,1,0,0,3,0.11915,3.1739875,13.5,0.6421301250000002,1.75,2.5157470625,15.8125,0.94846640625,3.75
h,3.07818,0.479999,2.31701,0.479999,"{'att': 163, 'def': 20}","{'att': 296, 'def': 17}",15,1,4,1,2.8808,w,2024-08-24,1,0,0,3,1.837011,2.3377275,11.25,0.8082158750000001,3.5,2.4901639375,15.8125,1.00278878125,4.1875
a,3.19297,0.947201,3.19297,0.947201,"{'att': 194, 'def': 16}","{'att': 353, 'def': 17}",21,5,3,1,2.6401,w,2024-08-31,1,0,0,3,2.245769,2.3192275,11.75,0.9060595000000001,3.5,2.5089795625,14.9375,0.91847434375,3.6875
h,1.55279,1.05094,1.55279,1.05094,"{'att': 311, 'def': 19}","{'att': 194, 'def': 8}",22,6,2,1,1.716,w,2024-09-14,1,0,0,3,0.5018499999999999,2.4416425000000004,15.5,0.6821472500000001,3.5,2.5499364375,15.0625,0.9461869687500001,3.9375
h,2.75588,1.28411,2.75588,1.28411,"{'att': 117, 'def': 14}","{'att': 183, 'def': 14}",13,1,2,2,2.3382,d,2024-09-22,0,1,0,1,1.4717699999999998,2.25108,17.0,0.8848425,5.0,2.5347133125,15.625,0.9540026562499999,3.8125
a,1.26516,1.34344,1.26516,0.582272,"{'att': 164, 'def': 26}","{'att': 254, 'def': 21}",16,7,1,1,1.2507,d,2024-09-28,0,1,0,1,0.682888,2.644955,17.75,0.9405625000000002,3.25,2.5418476875000002,14.8125,1.02464928125,3.8125
h,1.36684,2.75846,1.36684,2.75846,"{'att': 216, 'def': 15}","{'att': 310, 'def': 14}",8,11,3,2,0.5454,w,2024-10-05,1,0,0,3,-1.39162,2.1917,18.0,1.1564227500000002,4.75,2.5351145625,15.5,0.96768178125,3.6875
a,1.36569,0.761217,1.36569,0.761217,"{'att': 113, 'def': 19}","{'att': 186, 'def': 7}",25,0,2,1,1.819,w,2024-10-20,1,0,0,3,0.604473,1.7351675,14.75,1.6092375,6.25,2.5442864375,15.625,1.10812290625,3.9375
h,3.16286,0.369989,3.16286,0.369989,"{'att': 354, 'def': 30}","{'att': 175, 'def': 11}",12,6,1,0,2.8853,w,2024-10-26,1,0,0,3,2.792871,1.6883925,15.5,1.5368067500000002,4.75,2.3873270625,15.5625,1.08154709375,3.6875
a,2.3527,2.4493,2.3527,2.4493,"{'att': 169, 'def': 13}","{'att': 301, 'def': 20}",17,6,1,2,1.3071,l,2024-11-02,0,0,1,0,-0.0966,1.7901375000000002,15.25,1.3082765,6.0,2.4435176875,15.0625,1.01125140625,3.9375
a,2.60334,2.87116,2.60334,2.87116,"{'att': 297, 'def': 17}","{'att': 407, 'def': 30}",4,5,1,2,1.2107,l,2024-11-09,0,0,1,0,-0.2678199999999999,2.0620225000000003,15.5,1.5847415000000002,5.75,2.3004083125,13.8125,1.1137217187500001,4.1875
h,2.15899,3.30449,2.15899,3.30449,"{'att': 245, 'def': 37}","{'att': 283, 'def': 10}",14,8,0,4,0.6784,l,2024-11-23,0,0,1,0,-1.1454999999999995,2.3711475,14.5,1.6129165000000003,4.25,2.3440501875,13.875,1.2574179062500002,4.3125
a,0.745015,3.70054,0.745015,2.93937,"{'att': 251, 'def': 16}","{'att': 295, 'def': 17}",4,8,0,2,0.0635999999999999,l,2024-12-01,0,0,1,0,-2.194355,2.5694725,11.75,2.24873475,6.25,2.420733125,14.4375,1.32812853125,4.4375
h,3.20169,0.802155,3.20169,0.802155,"{'att': 118, 'def': 15}","{'att': 289, 'def': 27}",10,7,3,0,2.7383,w,2024-12-04,1,0,0,3,2.399535,1.9650112500000003,9.75,3.0813725,6.75,2.1844578125000003,13.5,1.53460684375,4.875
a,1.5846,1.21476,1.5846,1.21476,"{'att': 181, 'def': 22}","{'att': 388, 'def': 10}",16,6,2,2,1.6707,d,2024-12-07,0,1,0,1,0.3698399999999999,2.17725875,8.0,2.66958625,7.0,2.1875521875,13.3125,1.5792025,5.25
h,0.638103,2.04662,0.638103,1.28545,"{'att': 305, 'def': 18}","{'att': 222, 'def': 28}",4,5,1,2,0.3402,l,2024-12-15,0,0,1,0,-0.647347,1.9225737500000002,11.0,2.25548625,7.25,2.1176328124999997,13.9375,1.539946875,5.3125
a,1.09627,2.05988,1.09627,2.05988,"{'att': 294, 'def': 15}","{'att': 257, 'def': 14}",4,7,1,2,0.6900000000000001,l,2024-12-21,0,0,1,0,-0.96361,1.542352,8.5,1.9410187500000002,6.5,2.01282425,13.1875,1.6528506875,5.625
h,2.51965,0.653289,1.75849,0.653289,"{'att': 192, 'def': 18}","{'att': 309, 'def': 11}",18,1,1,1,2.609,d,2024-12-26,0,1,0,1,1.105201,1.6301657500000002,8.5,1.53085375,6.25,2.0075673750000003,12.8125,1.7152663125,5.5625
a,1.58002,1.84208,1.58002,1.84208,"{'att': 387, 'def': 14}","{'att': 291, 'def': 19}",9,5,2,0,1.1524,w,2024-12-29,1,0,0,3,-0.2620599999999999,1.45965575,10.5,1.4936372500000004,4.75,1.97265925,13.0,1.7260969375000002,5.5625
h,1.97986,1.53286,1.97986,1.53286,"{'att': 279, 'def': 19}","{'att': 318, 'def': 27}",9,7,4,1,1.7275,w,2025-01-04,1,0,0,3,0.447,1.45851075,8.75,1.6504672500000002,4.5,1.8718498749999999,12.25,1.7820268750000001,5.5625
a,2.65315,2.39088,2.65315,2.39088,"{'att': 222, 'def': 11}","{'att': 199, 'def': 14}",15,14,2,2,1.5518,d,2025-01-14,0,1,0,1,0.26227,1.7939500000000002,10.0,1.52202725,5.0,1.8985417500000001,11.4375,1.812146875,5.625
